placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Live+Garage+Door+DC/data=!4m7!3m6!1s0x89b7b72a43d0f659:0x41e7c53056dc3bab!8m2!3d38.9069948!4d-77.0475313!16s%2Fg%2F11txq5d3rt!19sChIJWfbQQyq3t4kRqzvcVjDF50E,Live Garage Door DC,5.0,76,Garage door supplier,"2114 N St NW, Washington, DC 20037, United States","WX42+QX Washington, District of Columbia, USA",https://livegaragedoorsrepairs.com/cities/washington-dc/,+1 240-200-4929,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNCSojH2RFts2p-EByI7hUAWhlePZeF9mbu9jWq=w408-h875-k-no,true,9 am–5 pm,8 am–9 pm,9 am–6 pm,8 am–8 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:45:34.566Z,,,,
https://www.google.com/maps/place/BWI+Garage+Doors/data=!4m7!3m6!1s0x89b7b79d0a339a01:0xf6ed509da0ee59ed!8m2!3d38.9074843!4d-77.0392585!16s%2Fg%2F11h6md707k!19sChIJAZozCp23t4kR7VnuoJ1Q7fY,BWI Garage Doors,4.0,2,Garage door supplier,"1717 N St NW, Washington, DC 20036, United States","WX46+X7 Washington, District of Columbia, USA",https://www.bwigaragedoors.com/,+1 888-388-1847,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPDeL4Y2jRFjsVz-X5u35OZBPw-LUC0Qh-lXgT8=w768-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:45:40.353Z,,,,
https://www.google.com/maps/place/24%2F7+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7b6362fc872ed:0xabd959e172d82ec5!8m2!3d38.9100454!4d-77.0644987!16s%2Fg%2F11ylf86xbb!19sChIJ7XLILza2t4kRxS7YcuFZ2as,24/7 Garage Door Repair Washington,,,Garage door supplier,"1531 Wisconsin Ave NW, Washington, DC 20007, United States","WW6P+26 Washington, District of Columbia, USA",,+1 202-509-0966,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WBX59-ZrHPdnMMfA9CBbTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.12307&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:45:45.805Z,,,,
https://www.google.com/maps/place/FastFix+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7b8737678a753:0xfae9bd3429294285!8m2!3d38.914927!4d-76.984621!16s%2Fg%2F11mkn7950g!19sChIJU6d4dnO4t4kRhUIpKTS96fo,FastFix Garage Door Repair Washington,,,Garage door supplier,"2005 Fenwick St NE, Washington, DC 20002, United States","W278+X5 Washington, District of Columbia, USA",,+1 202-930-0905,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wTqlgKB8HTnWckDPSNa4bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.62872&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:45:50.751Z,,,,
https://www.google.com/maps/place/AllStar+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7b7d99fd251a3:0xf6182f75d50d0d75!8m2!3d38.9235031!4d-77.0420896!16s%2Fg%2F11ylfpjwn_!19sChIJo1HSn9m3t4kRdQ0N1XUvGPY,AllStar Garage Door Repair Washington,,,Garage door supplier,"1775 Columbia Rd NW, Washington, DC 20009, United States","WXF5+C5 Washington, District of Columbia, USA",,+1 202-640-5665,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tMB7v1Ght9CmjRo7ftCgyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.0705&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:45:55.543Z,,,,
https://www.google.com/maps/place/United+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7c8213f0a3d11:0xe00dd7b28a12a185!8m2!3d38.9307875!4d-77.0379221!16s%2Fg%2F11mkn7c26c!19sChIJET0KPyHIt4kRhaESirLXDeA,United Garage Door Repair Washington,,,Garage door supplier,"3167 Mt Pleasant St NW, Washington, DC 20010, United States","WXJ6+8R Washington, District of Columbia, USA",,+1 202-509-0788,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NkiNdo4rrlxkYDBfmINJNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.0396&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:46:00.390Z,,,,
https://www.google.com/maps/place/NextGen+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7c9d3698fc62b:0xad8fce7f4bb20df4!8m2!3d38.935354!4d-77.058012!16s%2Fg%2F11mknb9s00!19sChIJK8aPadPJt4kR9A2yS3_Oj60,NextGen Garage Door Repair Washington,,,Garage door supplier,"3435 Connecticut Ave NW, Washington, DC 20008, United States","WWPR+4Q Washington, District of Columbia, USA",,+1 202-905-0019,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ftfSBfKHJXNCT7GmB3M08Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.957363&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:46:05.020Z,,,,
https://www.google.com/maps/place/ProLine+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7b7e5406b4457:0x58317681e84f1ed7!8m2!3d38.9163323!4d-77.0232479!16s%2Fg%2F11mkmpj5yl!19sChIJV0RrQOW3t4kR1x5P6IF2MVg,ProLine Garage Door Repair Washington,,,Garage door supplier,"1916 8th St NW, Washington, DC 20001, United States","WX8G+GP Washington, District of Columbia, USA",,+1 202-640-5063,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ka0r8RY5fkl3bdBqSDLCAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.51633&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:46:09.849Z,,,,
https://www.google.com/maps/place/Evergreen+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7b7be323f0967:0x7eda5ed681abd746!8m2!3d38.903262!4d-77.0342398!16s%2Fg%2F11mknbjvlf!19sChIJZwk_Mr63t4kRRtergdZe2n4,Evergreen Garage Door Repair Washington,,,Garage door supplier,"1021 15th St NW, Washington, DC 20005, United States","WX38+88 Washington, District of Columbia, USA",,+1 202-618-5391,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=msFTD0qG31VKbqsY4oBhxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.243904&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:46:14.747Z,,,,
https://www.google.com/maps/place/Elite+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7c994e5402a47:0xd569d01442074a42!8m2!3d38.9544769!4d-77.0829879!16s%2Fg%2F11mkmq9g_f!19sChIJRypA5ZTJt4kRQkoHQhTQadU,Elite Garage Door Repair Washington,,,Garage door supplier,"4220 Fessenden St NW, Washington, DC 20016, United States","XW38+QR Washington, District of Columbia, USA",,+1 202-609-8773,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mz6slLlGdlFtqCmrX_v-Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.6058&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2025-11-07T22:46:19.315Z,,,,
https://www.google.com/maps/place/DC+Wood+Door+Refinishing+Restoration/data=!4m7!3m6!1s0x8c2381269eca7cef:0x245bb0601e5d3673!8m2!3d38.9065918!4d-77.0023885!16s%2Fg%2F11y3jj_cfr!19sChIJ73zKniaBI4wRczZdHmCwWyQ,DC Wood Door Refinishing Restoration,4.9,135,Carpenter,"1240 3rd St NE Unit 535, Washington, DC 20002, United States","WX4X+J2 Washington, District of Columbia, USA",https://dc.doorstain.com/,+1 571-500-9876,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPttJzSk7oTmZKR1Auckr33ohl1Te3R3sRYjNN6=w408-h544-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:46:38.104Z,,,,
https://www.google.com/maps/place/G%26S+Garage+Doors/data=!4m7!3m6!1s0x89b6418fffffffff:0xefa831c7348ff2ac!8m2!3d38.9223166!4d-77.3537885!16s%2Fg%2F11b774w9vs!19sChIJ_____49BtokRrPKPNMcxqO8,G&S Garage Doors,4.9,84,Garage door supplier,,,https://gsgaragedoors.com/,+1 571-471-1443,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydc84OAPZyfKupLGEcF6Nk4IcOpdMDnzCVBUqg5mKSUcsFEs-5pDBymDw5g-dxRZ2MDAybiJzWW-Yk1lejk0IQnWbl07f0j6JekaDcgWiOsCKxabdn0_GrARHgAvj8Nd5FFqk=w426-h240-k-no,true,8 am–5 pm,8 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:46:42.909Z,,,,
https://www.google.com/maps/place/Premier+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7c9a3666aaaab:0x6a05567b7f510f1d!8m2!3d38.9634517!4d-77.0743444!16s%2Fg%2F11mknn4xh2!19sChIJq6pqZqPJt4kRHQ9Rf3tWBWo,Premier Garage Door Repair Washington,,,Garage door supplier,"5513 Connecticut Ave NW, Washington, DC 20015, United States","XW7G+97 Washington, District of Columbia, USA",,+1 202-480-2810,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3uw6WKWuJstPZxREGsVrMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.512375&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:46:47.498Z,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Repair+Washington/data=!4m7!3m6!1s0x89b7c8915d4cc09f:0x2d4c08960deaa492!8m2!3d38.9810279!4d-77.0269449!16s%2Fg%2F11ymt93w_t!19sChIJn8BMXZHIt4kRkqTqDZYITC0,Precision Garage Door Repair Washington,,,Garage door supplier,"7440 Georgia Ave NW, Washington, DC 20012, United States","XXJF+C6 Washington, District of Columbia, USA",,+1 202-558-6167,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pV4YrHQV5oltNqmkwWl-BA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.96793&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:46:52.249Z,,,,
"https://www.google.com/maps/place/King+Locksmith+and+Doors,+Inc.+Washington+DC/data=!4m7!3m6!1s0x89b7b7af57a9b4cb:0x1ea979d114c5f270!8m2!3d38.8937545!4d-77.014576!16s%2Fg%2F11h_cp1h42!19sChIJy7SpV6-3t4kRcPLFFNF5qR4","King Locksmith and Doors, Inc. Washington DC",4.9,77,Locksmith,,,https://kinglocksmiths.com/locksmith-washington-dc/,+1 202-800-2622,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMYE69M1pQPZ89AIWvAQ-yrgFF3Tl9ixkrDfJhY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:46:57.147Z,,,,
https://www.google.com/maps/place/The+Sliding+Door+Company/data=!4m7!3m6!1s0x89b7b7e7a1da1379:0x76972994627b8c8c!8m2!3d38.9187302!4d-77.0317045!16s%2Fg%2F11bx438xfl!19sChIJeRPaoee3t4kRjIx7YpQpl3Y,The Sliding Door Company,4.2,19,Door manufacturer,"2127 14th St NW, Washington, DC 20009, United States","WX99+F8 Washington, District of Columbia, USA",https://www.slidingdoorco.com/washington-dc/,+1 202-588-8840,Closes soon ⋅ 6 pm ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYIednalWHYYl4kW4FLYwfq63B4vSEXb1HwuVO=w408-h340-k-no,true,9:30 am–6 pm,Closed,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:02.207Z,,,,
https://www.google.com/maps/place/Reach+Far+Garage+Door+Repair/data=!4m7!3m6!1s0x89b7b6a4f2452da3:0xebedd52c725737e6!8m2!3d38.864971!4d-77.093265!16s%2Fg%2F11bw7ck4nc!19sChIJoy1F8qS2t4kR5jdXcizV7es,Reach Far Garage Door Repair,4.9,54,Door supplier,"716 S Glebe Rd, Arlington, VA 22204, United States","VW74+XM Arlington, Virginia, USA",https://reachfargaragedoorrepair.com/,+1 703-566-9071,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNuktcZj5tGSYNdCcRjlZEDA7C-B2QDbHTu76rP=w408-h306-k-no,true,7 am–7 pm,9 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:07.167Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/DC+Glass+Doors+And+Window+Repair/data=!4m7!3m6!1s0x89b7b81def39b329:0x76e43552315ce795!8m2!3d38.8978745!4d-77.0293001!16s%2Fg%2F11b6rz33zm!19sChIJKbM57x24t4kRledcMVI15HY,DC Glass Doors And Window Repair,3.9,48,Glass repair service,"South #90105, 601 13th St NW Suite 900, Washington, DC 20005, United States","VXXC+47 Washington, District of Columbia, USA",http://www.dcglassdoorsandwindowrepair.com/,+1 202-844-4421,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipObJXbXCznogi0czyWG5NX7fRCgc8rVUhC5tMMR=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:12.200Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Live+Garage+Door+Repair/data=!4m7!3m6!1s0x4ae7eb19e1c0fc03:0xfe654d54ebad6d32!8m2!3d39.0385292!4d-77.0282448!16s%2Fg%2F11q4k5s_78!19sChIJA_zA4Rnr50oRMm2t61RNZf4,Live Garage Door Repair,4.9,393,Garage door supplier,"1121 University Blvd W, Silver Spring, MD 20902, United States","2XQC+CP Silver Spring, Maryland, USA",https://livegaragedoorsrepairs.com/,+1 240-247-3771,Closed ⋅ Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipMJ7JPUKErbUDvLfcCxvIBbncp_ghOF-u9LT1aU=w426-h240-k-no,true,8 am–5 pm,Closed,8 am–9:30 pm,8 am–9:30 pm,8 am–9:30 pm,8 am–9:30 pm,8 am–9:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:17.338Z,,,,
"https://www.google.com/maps/place/Overhead+Door+Company+of+Washington,+DC%E2%84%A2/data=!4m7!3m6!1s0x89b7c33dc5ae64fd:0x63fc7d049014b5f5!8m2!3d39.055573!4d-76.8881914!16s%2Fg%2F1tgcbdh1!19sChIJ_WSuxT3Dt4kR9bUUkAR9_GM","Overhead Door Company of Washington, DC™",4.9,775,Garage door supplier,"6841 Distribution Dr, Beltsville, MD 20705, United States","3446+6P Beltsville, Maryland, USA",https://www.overheaddoors.com/washington-dc/,+1 301-937-1800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOxX70eoBfqUlwfnJ4V_Ab_M-kghD6CbOPsvZkE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:22.472Z,,,,
https://www.google.com/maps/place/495+Garage+Door/data=!4m7!3m6!1s0x89b7cf0bcd2ebce9:0x961afc46e8ab83f6!8m2!3d39.0439269!4d-77.0527135!16s%2Fg%2F11btm2qc0v!19sChIJ6bwuzQvPt4kR9oOr6Eb8GpY,495 Garage Door,4.9,3871,Garage door supplier,"11510 Georgia Ave # 101, Silver Spring, MD 20902, United States","2WVW+HW Silver Spring, Maryland, USA",http://www.495garagedoor.com/,+1 301-444-5544,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipNgiaJVRi9ayGD-8boYfnj0teWW4eeUpjR_EopV=w408-h273-k-no,true,8 am–6 pm,Closed,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:27.312Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Arlington+Garage+Experts/data=!4m7!3m6!1s0x226119985517e097:0x53e85d69a9764ced!8m2!3d38.9100218!4d-77.1314269!16s%2Fg%2F11l2mk5870!19sChIJl-AXVZgZYSIR7Ux2qWld6FM,Arlington Garage Experts,5.0,15,Garage door supplier,"4726 33rd St N, Arlington, VA 22207, United States","WV69+2C Arlington, Virginia, USA",https://bestgaragedoors-service.com/,+1 202-780-1998,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNCtqZXV-nfsBKj8H7isu_p5DKe4MjWpJW2BucG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:32.222Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/ABC+Garage+Doors+%26+Repair+-+MD,+DC,+VA/data=!4m7!3m6!1s0x89b7cd15f5429035:0x4df47757d51e6c98!8m2!3d39.0923178!4d-77.1397827!16s%2Fg%2F11ghlg4g4q!19sChIJNZBC9RXNt4kRmGwe1Vd39E0","ABC Garage Doors & Repair - MD, DC, VA",4.9,561,Garage door supplier,"647 Lofstrand Ln, Rockville, MD 20850, United States","3VR6+W3 Rockville, Maryland, USA",https://abcgaragerepair.com/,+1 301-786-5574,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/p/AF1QipPORLxVQWvh2uDo9WIA9fzKOmht_JDmyW1Z-6Cr=w408-h544-k-no,true,7:30 am–8:30 pm,Closed,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:37.188Z,,,,
https://www.google.com/maps/place/BNH+Emergency+Locksmith/data=!4m7!3m6!1s0x89b7b92746fa66b5:0xf35e1e9edf21daab!8m2!3d38.9209325!4d-76.9983719!16s%2Fg%2F11fn78fz0k!19sChIJtWb6Rie5t4kRq9oh354eXvM,BNH Emergency Locksmith,4.9,129,Emergency locksmith service,"604 Rhode Island Ave NE, Washington, DC 20002, United States","W2C2+9M Washington, District of Columbia, USA",https://www.locksmith-washington-dc.com/,+1 202-644-8620,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN3f1hHp4UaNavhv5OG3kgHUb1NoX361rreK-fF=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:42.049Z,,,,
https://www.google.com/maps/place/JJ+Garage+Door+Repair+Services/data=!4m7!3m6!1s0x89b7c81d3a54971f:0x94cd874e921f2f94!8m2!3d38.9852418!4d-77.0881486!16s%2Fg%2F1hm6d0ddd!19sChIJH5dUOh3It4kRlC8fkk6HzZQ,JJ Garage Door Repair Services,5.0,38,Garage door supplier,"4330 East-West Hwy Suite 1776, Bethesda, MD 20814, United States","XWP6+3P Bethesda, Maryland, USA",,+1 301-364-3554,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycwRsfoeWK1gGEBZpwDjFELbkZMDLO9G0hj8dBBXCizXbSE5sK7JRs22RvCIHkmtOCfcX9Wmqna7smVc2ntjPBsCbWT4TIAHgryGoTQq2roJIn4mksy1zL57QkkTQ6YW5XBslx_Q=w426-h240-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:47.039Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/PREMIUM+GARAGE+DOOR/data=!4m7!3m6!1s0x89b7b1edf7de576d:0xbc6b6b254d4a90fa!8m2!3d38.8060444!4d-77.0393885!16s%2Fg%2F11fjvv5kbw!19sChIJbVfe9-2xt4kR-pBKTSVra7w,PREMIUM GARAGE DOOR,5.0,112,Garage door supplier,"211 N Union St Suite 100, Alexandria, VA 22314, United States","RX46+C6 Alexandria, Virginia, USA",https://premiumgaragerepair.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,+1 703-889-0784,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPWC12nOV7XXjTEWWJxGEoM9iGrP6I4ayI7vm2u=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:51.966Z,,,,
https://www.google.com/maps/place/Urban+City+Glass/data=!4m7!3m6!1s0x89b7b71c3e388acf:0xdd473f07c6b3210d!8m2!3d38.919386!4d-77.0711104!16s%2Fg%2F11fl1c42lx!19sChIJz4o4Phy3t4kRDSGzxgc_R90,Urban City Glass,5.0,218,Shower door shop,"2210 Wisconsin Ave NW, Washington, DC 20007, United States","WW9H+QH Washington, District of Columbia, USA",http://www.urbancityglass.com/,+1 202-468-3203,,https://lh3.googleusercontent.com/p/AF1QipO24o9fAgdrnZl5k3JKf0BjbkllLoQ_3Q4CmY_l=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:47:57.070Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Thisday+Door/data=!4m7!3m6!1s0x89b7b5357aff7421:0x76a9711ffdc4860b!8m2!3d38.762415!4d-77.3123584!16s%2Fg%2F11g0g67ytj!19sChIJIXT_ejW1t4kRC4bE_R9xqXY,Thisday Door,4.9,555,Garage door supplier,,,https://thisdaydoor.com/,+1 571-800-1177,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZWKXQ-SdJ735OVCBBZtYqNwTqCtnnW3mhWmVU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:48:01.930Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Metro+24+hr+Locksmith/data=!4m7!3m6!1s0x89b7b972e165b7b5:0x2da632f8c192f179!8m2!3d38.9145653!4d-76.9890732!16s%2Fg%2F11gjwfwpzv!19sChIJtbdl4XK5t4kRefGSwfgypi0,Metro 24 hr Locksmith,4.6,184,Emergency locksmith service,"1230 New York Ave NE, Washington, DC 20002, United States","W276+R9 Washington, District of Columbia, USA",https://www.dc-locksmith-washington.com/,+1 202-759-5075,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMgw9HkHpsHo0SVjRBhTXDZGzTRXYN78l7LS0RR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-11-07T22:48:06.888Z,,,,
