placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Genesis+Spas+%26+Pool+Supply/data=!4m7!3m6!1s0x87185014459f0cb5:0x22024d18090cf7fd!8m2!3d35.6934624!4d-105.9509337!16s%2Fg%2F1tfpvqn5!19sChIJtQyfRRRQGIcR_fcMCRhNAiI,Genesis Spas & Pool Supply,4.2,28,Hot tub store,· In-store shopping · In-store pick-up,"540B N Guadalupe St, Santa Fe, NM 87501, United States","M2VX+9J Santa Fe, New Mexico, USA",http://www.genesisspasandpoolsupply.com/,+1 505-982-5546,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHWmiTU4X3d-JmwKt0ghJbX4jNQcp6NsXxLlrJmSQ25lbNWIaKBV8N3kkSFCWgVS0rkNOzBtMHzr-oEJQiUoNHYMQzPY2LCcXrjTIXaGQIhmhRuc5KqHh91YgOfynNHHCHqyU8=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:12:58.785Z,,
"https://www.google.com/maps/place/Kokopelli+Pool+%26+Spa,+LLC/data=!4m7!3m6!1s0x8718ff0a3905751b:0xb149bb4ef577dd6e!8m2!3d35.67128!4d-106.003192!16s%2Fg%2F11f08qjjth!19sChIJG3UFOQr_GIcRbt139U67SbE","Kokopelli Pool & Spa, LLC",5.0,10,Swimming pool repair service,,,,https://kokopellipoolandspa.com/,+1 505-577-8501,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNJEipxY1ocXuxTbjqzPI1pQH6U011hVTfLeA4N=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:04.461Z,,
https://www.google.com/maps/place/Minnetonka+Pool+and+Spa/data=!4m7!3m6!1s0x8718511cecf07265:0xbadd95f171552562!8m2!3d35.845964!4d-105.979874!16s%2Fg%2F11g04qwwgp!19sChIJZXLw7BxRGIcRYiVVcfGV3bo,Minnetonka Pool and Spa,4.3,6,Pool cleaning service,,"55 Banana Ln, Santa Fe, NM 87506, United States","R2WC+93 Santa Fe, New Mexico, USA",http://www.minnetonkapoolandspa.com/,+1 505-702-1444,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipODI0tClUUgkb3VaM1uPQ5Q7Gt6GvXMN6dJmU88=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:09.880Z,,
https://www.google.com/maps/place/RJ%27s+Pool+%26+Spa+Service+LLC/data=!4m7!3m6!1s0x87185de4895089ed:0xccebcaaa5445d6da!8m2!3d35.67128!4d-106.003192!16s%2Fg%2F11jgc5lsqy!19sChIJ7YlQieRdGIcR2tZFVKrK68w,RJ's Pool & Spa Service LLC,4.0,4,Pool cleaning service,,,,http://www.rjspoolandspallc.com/,+1 505-209-9250,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOAc4NyYUfuC5ZjIlEgkCp2j4T_YHoe2ywJWg-l=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:14.724Z,,
"https://www.google.com/maps/place/Minnetonka+Pool+and+Spa,+LLC/data=!4m7!3m6!1s0x87220e5c6c17559d:0xb640428f9a1e2ca2!8m2!3d35.8455778!4d-105.9823048!16s%2Fg%2F11d_8_t6mk!19sChIJnVUXbFwOIocRoiwemo9CQLY","Minnetonka Pool and Spa, LLC",,,Pool cleaning service,,"55 Banana Ln, Santa Fe, NM 87506, United States","R2W9+63 Santa Fe, New Mexico, USA",http://www.minnetonkapoolandspa.com/,+1 505-702-1444,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO2FMeSYqTsNdL6XIbevukl7n1ahoh3cU6_39a1=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:19.456Z,,
https://www.google.com/maps/place/Spring+Water+Spa+and+Pools/data=!4m7!3m6!1s0x8719074341e0506f:0x7878236058332881!8m2!3d35.5211616!4d-105.982459!16s%2Fg%2F11n__0ryfs!19sChIJb1DgQUMHGYcRgSgzWGAjeHg,Spring Water Spa and Pools,5.0,6,Pool cleaning service,,,,http://springwaterspaandpools.com/,+1 505-629-5021,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPWDtjCUTrlRgEY6EbcP5EWRueAKY54xCDhlkUd=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:24.405Z,,
https://www.google.com/maps/place/Natures+Creations+Pools+Spas/data=!4m7!3m6!1s0x87185968f0771871:0x3db05629c487f5c4!8m2!3d35.5993092!4d-106.0345267!16s%2Fg%2F1260fssnx!19sChIJcRh38GhZGIcRxPWHxClWsD0,Natures Creations Pools Spas,,,General contractor,,"290 Dinosaur Trl, Santa Fe, NM 87508, United States","HXX8+P5 Santa Fe, New Mexico, USA",,+1 505-471-2600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VoARdNZCwNCMIcq47gv_SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.8701&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:27.296Z,,
https://www.google.com/maps/place/DS+Aquatics/data=!4m7!3m6!1s0x423f142d9daf6b6f:0x975da3e492a8c4b1!8m2!3d35.67128!4d-106.003192!16s%2Fg%2F11strctg2g!19sChIJb2uvnS0UP0IRscSokuSjXZc,DS Aquatics,5.0,1,Pond contractor,,,,https://dsaquaticservices.com/,+1 505-204-7955,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN65DTcCPjc9S7ZPfpOBj3xWxFMeSgzdctKTjhf=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:32.308Z,,
https://www.google.com/maps/place/Hot+Tubs+de+Santa+Fe/data=!4m7!3m6!1s0x87185b0592c95513:0xb1d9085f4d708c9d!8m2!3d35.6640253!4d-105.9973219!16s%2Fg%2F11kpf3b03h!19sChIJE1XJkgVbGIcRnYxwTV8I2bE,Hot Tubs de Santa Fe,5.0,10,Hot tub store,· In-store shopping · Delivery,"1091 Siler Rd, Santa Fe, NM 87507, United States","M273+J3 Santa Fe, New Mexico, USA",,+1 505-690-4729,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNoTF28sov22lRsQsvt1gWUFHtSzZ_WbyCr8mde=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:37.361Z,,
https://www.google.com/maps/place/Pool+and+Spa+Doctor/data=!4m7!3m6!1s0x87185a12efc6285b:0xe44ecc84599552aa!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1wbf_w62!19sChIJWyjG7xJaGIcRqlKVWYTMTuQ,Pool and Spa Doctor,3.0,4,Pool cleaning service,,,,,+1 505-471-5704,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN9jPeb6y1SEBvzZY9q4wngxi85kr1lli2Pd1Me=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-10-27T19:13:42.134Z,,
