placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Kingdom+Tree+Service/data=!4m7!3m6!1s0x89ab142a0941382d:0x6a53c39d1f3c03d!8m2!3d34.9750473!4d-78.9694055!16s%2Fg%2F11c6s3m_cs!19sChIJLThBCSoUq4kRPcDz0Tk8pQY,Kingdom Tree Service,4.9,13,Tree service,"Rockfish Rd, Hope Mills, NC 28348, United States","X2GJ+26 Hope Mills, North Carolina, USA",,+1 910-527-3369,Closed · Opens 6:45 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyQmYhUGeR5Ib1Vi48BnR9Thoo61dXgRUCaN3EgcmsQYn3-CnsmEXd7hVawN16_7bP07kB5IahEvNWYFAgELn25rdYoOcYKoeJ3a8z_eCQ8bDjrfJQL7rM02ZQeIuxc-L5KBTB=w408-h544-k-no,false,6:45 am–8 pm,6:45 am–8 pm,6:45 am–8 pm,Closed,Closed,6:45 am–8 pm,6:45 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:26.949Z,,,,
https://www.google.com/maps/place/NBC+Tree+Service/data=!4m7!3m6!1s0x89ab153cec223279:0x41f41fda90ee2def!8m2!3d35.0155306!4d-78.963595!16s%2Fg%2F11fkkyy7r4!19sChIJeTIi7DwVq4kR7y3ukNof9EE,NBC Tree Service,5.0,191,Tree service,"2221 Hope Mills Rd Rear, Fayetteville, NC 28304, United States","228P+6H Fayetteville, North Carolina, USA",,+1 910-705-5781,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrEjp-JhO5n_sX1CeknFRkwsseRl3htlUW-g6RCw94sjGpVQjNia9pUxKdDuAvUx6OAmCnrCmbvHRvC5O6r5ylYRMuftR4Rjtgo29dZR8VP9q8O1oxueQB9UJSzQ7LlTkuErI=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:31.702Z,,,,
https://www.google.com/maps/place/Carolina+Tree+Experts/data=!4m7!3m6!1s0x89ab17bd45696357:0xd3bbc00e13a03012!8m2!3d35.23102!4d-78.9767146!16s%2Fg%2F11lp7xn7cz!19sChIJV2NpRb0Xq4kREjCgEw7Au9M,Carolina Tree Experts,4.8,18,Tree service,,,https://www.carolinatreeexp.com/,+1 704-292-0967,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9mnnMSwJnNV8mYXU1SFaKMfMwoWwfAwaOc9CZ5QPxSU-yZtEm8lGkcJxgZk1A4RwYS0QsK_adLYZt3FohGEjAonDYbJ185G2uACYhy2iEzmR3_Jbts0zzWq7FNIGoqK2EkBHBhsKgiBp0=w408-h363-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:35.920Z,,,,
https://www.google.com/maps/place/Green+Earth+Landscaping+%26+Tree+Service+of+Fayetteville/data=!4m7!3m6!1s0x89ab13c5faa5512d:0x11da9088deee659c!8m2!3d35.069569!4d-78.9431874!16s%2Fg%2F1tdx4_gd!19sChIJLVGl-sUTq4kRnGXu3oiQ2hE,Green Earth Landscaping & Tree Service of Fayetteville,4.8,37,Landscaper,,,,+1 910-476-1419,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjGZfHtYj6RU7DehsDQzTmihvtdK6dwyzH4s90yr-OQHYmo7OskV0g775OS4QVA5jcQb4w6_l4PiTtuVP5WV0KLfaxqUFbWIILY88KaPHiiTNvCVKsbGE8qwxG-5WqCOxTnbE=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:40.494Z,,,,
https://www.google.com/maps/place/Elite+Tree+Service/data=!4m7!3m6!1s0x26baa7bd9f4f8285:0x23c9d9fafa2e6ed7!8m2!3d35.1066976!4d-78.9063639!16s%2Fg%2F11tspvtbcg!19sChIJhYJPn72nuiYR124u-vrZySM,Elite Tree Service,5.0,170,Tree service,"1150 Vesper Ln, Fayetteville, NC 28311, United States","434V+MF Fayetteville, North Carolina, USA",http://elitetreenc.com/,+1 910-882-1033,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6A8lX2gyce8RAI3WxHPBLzaizYLmU2QpLcomKClhx1JTcskR3oBl_1j8Hct8Ij0w_8MklYqvdWCI0Ni2tjx_ujaJF0rkG0fkMJDG3w548RqvfWg2TzAECxlfvR_TIvC_C_FvZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:44.921Z,,,,
https://www.google.com/maps/place/American+Tree+%26+Stump/data=!4m7!3m6!1s0x89ab134abc6aada7:0x7c6afaf61979353a!8m2!3d35.0549897!4d-78.9071166!16s%2Fg%2F1tjmfj4r!19sChIJp61qvEoTq4kROjV5Gfb6anw,American Tree & Stump,4.6,49,Tree service,"220 Devane St, Fayetteville, NC 28305, United States","333V+X5 Fayetteville, North Carolina, USA",https://americantreeandstump.com/,+1 910-484-3317,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvEAmpBlgh96ugRLwb8h6N6bYH_hDsUMkmY2USYf1PK-nckK24swCtX9a4VdO4sm6bY4k4baF4Ngx00gNwmCADEOQN9npPh4UuOe6TmEXI9d3ZDI7Ik97i07Bwaonal0bSnhdadw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:49.203Z,,,,
"https://www.google.com/maps/place/Smith%27s+Lawn+%26+Tree+Company,+LLC/data=!4m7!3m6!1s0x89ab1487d62636bf:0x94a9d455d58a355f!8m2!3d35.0319549!4d-78.8870699!16s%2Fg%2F11h1855lc!19sChIJvzYm1ocUq4kRXzWK1VXUqZQ","Smith's Lawn & Tree Company, LLC",5.0,63,Landscaper,"1224 Gillespie St, Fayetteville, NC 28306, United States","24J7+Q5 Fayetteville, North Carolina, USA",http://www.smithslawntree.com/,+1 910-990-5617,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9rwVx-qCb1-LemedSchQgSvOBddUmVKVj5oyuYrw12csu8mq5TB7nAu8diEBtB_9S5kGZflDn-pJtLhAb_06cz37xnSQpsKkOcwtS8ITSyzqKKbD-WmrcS_OKa4UK0RSeaZGst_BGjFqX=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:53.505Z,,,,
https://www.google.com/maps/place/Team+Blue+Trees/data=!4m7!3m6!1s0x89ab16c180609165:0x326705dae371586f!8m2!3d35.050888!4d-78.8037996!16s%2Fg%2F11dxc0ss17!19sChIJZZFggMEWq4kRb1hx49oFZzI,Team Blue Trees,4.8,88,Tree service,,,https://hireteamblue.com/,+1 910-302-6522,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEp9rD4iDSdVkag1g5Hz2GG-FRLVKscQlC1-z4hEzY0-whNJIPmQHTvSk8mw1ru0U8A2axWl9deVJW7GRN10BlAn3eAorOYjmetzYK0bECdwTicaCSfLMiCadDY27jmF5uOj_Zx=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:38:57.936Z,,,,
https://www.google.com/maps/place/Arbor+Active+tree+service+L.L.C./data=!4m7!3m6!1s0xa0cfc26767fb6c5f:0x6804f5ff845fd89b!8m2!3d35.047462!4d-78.4513424!16s%2Fg%2F11mcqldbbn!19sChIJX2z7Z2fCz6ARm9hfhP_1BGg,Arbor Active tree service L.L.C.,5.0,105,Tree service,,,https://www.youtube.com/@Alphatreefaync,+1 910-624-7896,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv20aw8gpjID9t8kghEnElQRCoInETzviFTbHLlEkA3rmT1jk4PWA9ZfTTfZHKndor3h5olEQZmzmuJZO6xxt-yVb7AwaYksbDGdWVkAnk8zuOn7eD9kXgkOK-YGCY9pj222y4UblFpOE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:39:02.263Z,,,,
https://www.google.com/maps/place/Mounsey+and+Son+LLC/data=!4m7!3m6!1s0x89ab678f736a59ad:0x6318ade23b81cde9!8m2!3d34.9581279!4d-78.9643573!16s%2Fg%2F11kzcbdg0l!19sChIJrVlqc49nq4kR6c2BO-KtGGM,Mounsey and Son LLC,5.0,4,Landscaper,"5443 Ahoskie Dr, Hope Mills, NC 28348, United States","X25P+77 Hope Mills, North Carolina, USA",,+1 910-813-7995,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1mohLmcDibjkG_2n4jMX0cmQn2ENSysRgFkGLKIuLEg1J2prSc-1Jveq3521rkSYt8iLFkIS2kM2hOIRuYTJ_s8sHzhD7Yzim3-58dgXIujQ6-Pw5R_9nCzsmQJenQJRJ4lYVUA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-04-29T04:39:06.590Z,,,,
