placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Urgent+Care+%26+Walk-in+Medical+Suite/data=!4m7!3m6!1s0x89c25525a73f6275:0x105666d48794d1d1!8m2!3d40.759099!4d-74.209661!16s%2Fg%2F11f650qz03!19sChIJdWI_pyVVwokR0dGUh9RmVhA,Urgent Care & Walk-in Medical Suite,4.6,538,Urgent care center,"200 Freeway Dr E STE 305, East Orange, NJ 07018, United States","QQ5R+J4 East Orange, New Jersey, USA",https://www.urgentcaresuite.com/?utm_source=Google&utm_medium=GBP&utm_campaign=Organic,+1 973-310-2000,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN-C_vVNv2wO0TrzXAqTpGSFBBjHvo5iiq4e6o0=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,9 am–6 pm,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-12-16T22:37:30.243Z,,
https://www.google.com/maps/place/Newark+Vein+and+Vascular+Center/data=!4m7!3m6!1s0x89c255a6f4042f27:0x3f567866f5d9e7c9!8m2!3d40.7684001!4d-74.1687475!16s%2Fg%2F11mvgvs_wj!19sChIJJy8E9KZVwokRyefZ9WZ4Vj8,Newark Vein and Vascular Center,4.9,424,Medical clinic,"485-491 Mt Prospect Ave Ground Floor, Newark, NJ 07104, United States","QR9J+9G Newark, New Jersey, USA",https://nirvanahealthcare.com/newark-vein-and-vascular/?utm_source=GMBSocialClimb&utm_medium=NewarkVeinandVascularCenter,+1 866-779-7432,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNqlJ2VQ3xGlsCYEiAT6iRbZ1DA2cHf_LU01b3p=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-12-16T22:37:35.579Z,,
https://www.google.com/maps/place/Newark+Advanced+Vein+Center/data=!4m7!3m6!1s0x89c253ef7ec2158f:0x4225c87dda041e31!8m2!3d40.7289262!4d-74.1627621!16s%2Fg%2F11fqq9gjf5!19sChIJjxXCfu9TwokRMR4E2n3IJUI,Newark Advanced Vein Center,4.8,17,Vascular surgeon,"228 Lafayette St 5th Floor , Unit B, Newark, NJ 07105, United States","PRHP+HV Newark, New Jersey, USA",https://www.newarkveins.com/,+1 973-491-5222,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO0NzVgJbNsqvAemI9C5tyO_erhP0pdRUTfzYF6=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-12-16T22:37:40.721Z,,
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Jersey+City/data=!4m7!3m6!1s0x89c257c73444f1c5:0x2d27b12eab7bccbe!8m2!3d40.7305536!4d-74.0639692!16s%2Fg%2F11vk3qz8nj!19sChIJxfFENMdXwokRvsx7qy6xJy0,Metro Vein Centers | Jersey City,4.9,188,Vascular surgeon,"26 Journal Square Plaza Suite 400, Jersey City, NJ 07306, United States","PWJP+6C Jersey City, New Jersey, USA",https://www.metroveincenters.com/locations/new-jersey-jersey-city?utm_source=google&utm_medium=Yext,+1 201-380-7016,"Closed · Opens 8 am Wed

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMBQShmwYvkE-2x_MrrTY33IgI5UhAdVvfetGHt=w408-h408-k-no,true,8 am–4 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:37:55.698Z,,
https://www.google.com/maps/place/USA+Vein+Clinics/data=!4m7!3m6!1s0x89c257ca8a8c519d:0x89cdbca75d95f038!8m2!3d40.7319489!4d-74.0655578!16s%2Fg%2F11jpkly6v3!19sChIJnVGMispXwokROPCVXae8zYk,USA Vein Clinics,,,Surgical center,"2849 John F. Kennedy Blvd, Jersey City, NJ 07306, United States","PWJM+QQ Jersey City, New Jersey, USA",https://www.usaveinclinics.com/company/locations/new-jersey/,+1 551-277-2548,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jUGQkzwmwXkKH9-toyqUzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.8335285&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:37:58.257Z,,
https://www.google.com/maps/place/Vein+Specialist+Centers+%7C+Jersey+City/data=!4m7!3m6!1s0x89c2513b1aedbcf7:0x9a28862efb4b877e!8m2!3d40.716428!4d-74.0635642!16s%2Fg%2F11x84b8pjq!19sChIJ97ztGjtRwokRfodL-y6GKJo,Vein Specialist Centers | Jersey City,5.0,3,Vascular surgeon,"631 Grand St # 2-500, Jersey City, NJ 07304, United States","PW8P+HH Jersey City, New Jersey, USA",https://www.veinspecialistcenters.com/jersey-city-nj/?utm_campaign=gmb,+1 609-507-2103,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPh1htL9VA1HvfHmbt_S2ILnu3PVgyUYOKC9h4s=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:38:03.003Z,,
https://www.google.com/maps/place/Vein+Treatment+Clinic/data=!4m7!3m6!1s0x89c257a086dcb809:0xbff9881d98e26f11!8m2!3d40.736151!4d-74.0304282!16s%2Fg%2F11y9xl8_9m!19sChIJCbjchqBXwokREW_imB2I-b8,Vein Treatment Clinic,5.0,18,Medical Center,"70 Hudson St Lower Level, Hoboken, NJ 07030, United States","PXP9+FR Hoboken, New Jersey, USA",https://www.veintreatmentclinic.com/locations/new-jersey/Hoboken/?utm_source=google&utm_medium=gmb&utm_campaign=gmb+hoboken,+1 551-550-1151,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipO-kzqpN_7h5xPj0GPFYVdM85LhJ9DYh4o78agT=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:38:07.899Z,,
https://www.google.com/maps/place/Vein+Laser+Center/data=!4m7!3m6!1s0x89c25731334c375f:0xd18b2eef90c28dbb!8m2!3d40.7329633!4d-74.0592495!16s%2Fg%2F1tdqvfwl!19sChIJXzdMMzFXwokRu43CkO8ui9E,Vein Laser Center,4.9,7,Surgical center,"550 Summit Ave # 203, Jersey City, NJ 07306, United States","PWMR+58 Jersey City, New Jersey, USA",,+1 201-795-9007,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMAh8Pyz-Vv-zqEUJPuAhYGwa0vnakMWVMUo3GP=w408-h289-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:38:12.813Z,,
https://www.google.com/maps/place/Metro+Pain+and+Vein+Centers/data=!4m7!3m6!1s0x89c251c5f44f88e1:0xa749eb9c6707e540!8m2!3d40.7196646!4d-74.0441109!16s%2Fg%2F11g4g5xvw2!19sChIJ4YhP9MVRwokRQOUHZ5zrSac,Metro Pain and Vein Centers,4.3,6,Vascular surgeon,"115 Christopher Columbus Dr #301, Jersey City, NJ 07302, United States","PX94+V9 Jersey City, New Jersey, USA",http://www.metropaincenters.com/,+1 862-238-8250,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPHg6XInZVSiK0i5fpaSNsMB541R-sUHR67EOXV=w408-h323-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:38:17.704Z,,
"https://www.google.com/maps/place/Joseph+Popovich,+MD,+FACS/data=!4m7!3m6!1s0x89c2574887c118cd:0x20847c227bad0050!8m2!3d40.7345666!4d-74.0507083!16s%2Fg%2F1tgwt53t!19sChIJzRjBh0hXwokRUACteyJ8hCA","Joseph Popovich, MD, FACS",4.7,63,Vascular surgeon,"159 Palisade Ave, Jersey City, NJ 07306, United States","PWMX+RP Jersey City, New Jersey, USA",https://www.drpopovich.com/,+1 201-217-1110,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM-BwRxHT1p3EoFHElWQtv5ZOcCruDJjhhAbbOJ=w486-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Jersey+City+NJ/@40.7224202,-74.043008,14z",2025-12-16T22:38:22.499Z,,
