placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Psychiatry+Clinic+of+Amarillo/data=!4m7!3m6!1s0x87014e51522f86bb:0x5dd390c390a6d4a3!8m2!3d35.2070851!4d-101.8494383!16s%2Fg%2F1tf24jms!19sChIJu4YvUlFOAYcRo9SmkMOQ010,Psychiatry Clinic of Amarillo,3.7,7,Doctor,"1015 SW 8th Ave #1, Amarillo, TX 79101, United States","6542+R6 Amarillo, Texas, USA",,+1 806-371-0083,Closes soon · 7 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O-Id-2a4_ZxVIChUnYp92Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.43825&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:14.815Z,,
https://www.google.com/maps/place/Nguyen+Son+Vi+MD/data=!4m7!3m6!1s0x87014e51522f86bb:0x764c5808ef2cdf02!8m2!3d35.2070852!4d-101.8494392!16s%2Fg%2F1tftxdnn!19sChIJu4YvUlFOAYcRAt8s7whYTHY,Nguyen Son Vi MD,4.1,19,Psychiatrist,"1015 SW 8th Ave #1, Amarillo, TX 79101, United States","6542+R6 Amarillo, Texas, USA",,+1 806-371-0083,Closes soon · 7 pm · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O-Id-2a4_ZxVIChUnYp92Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.767&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:19.213Z,,
"https://www.google.com/maps/place/Northwest+Texas+Healthcare+System+Behavioral+Health/@35.2007147,-101.9185533,17z/data=!3m1!4b1!4m6!3m5!1s0x870151b1774ef835:0xc7b759cdc69dc724!8m2!3d35.2007147!4d-101.9185533!16s%2Fg%2F11bbwqj7_v",Northwest Texas Healthcare System Behavioral Health,2.8,139,Mental health clinic,"1501 Coulter St, Amarillo, TX 79106, United States","632J+7H Amarillo, Texas, USA",https://nwthsbehavioralhealth.com/?utm_source=Google-Business-Yext&utm_medium=organic,+1 806-354-1810,"Open 24 hours

Confirmed by this business 11 weeks ago",,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:25.872Z,,
"https://www.google.com/maps/place/Dr.+Lorraine+A.+Sommerfeldt,+MD/data=!4m7!3m6!1s0x87014f016ebe89cb:0x11e579825f4bd5b2!8m2!3d35.1981006!4d-101.8386134!16s%2Fg%2F1v8x2n74!19sChIJy4m-bgFPAYcRstVLX4J55RE","Dr. Lorraine A. Sommerfeldt, MD",5.0,1,Psychiatrist,"1501 S Polk St, Amarillo, TX 79101, United States","55X6+6H Amarillo, Texas, USA",,+1 806-337-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fun6meI8F2IJ54Je1nS3Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.584885&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:28.105Z,,
https://www.google.com/maps/place/Texas+Psychiatric+Medicine/data=!4m7!3m6!1s0x87014fedb6d3e49b:0x7a5d33a1be898deb!8m2!3d35.1907795!4d-101.8643207!16s%2Fg%2F11txcg7rkd!19sChIJm-TTtu1PAYcR642JvqEzXXo,Texas Psychiatric Medicine,,,Psychiatrist,"2201 Civic Cir suite 919, Amarillo, TX 79109, United States","54RP+87 Amarillo, Texas, USA",https://www.txpsychmed.com/,+1 806-738-1070,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FOAUn052tV_gUeWKgGtVfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.8098&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:32.245Z,,
https://www.google.com/maps/place/Blake+Henchcliffe/data=!4m7!3m6!1s0x8701504adeff7687:0x5f1fcca718bafb9b!8m2!3d35.1907795!4d-101.8643207!16s%2Fg%2F11kjq6h1dc!19sChIJh3b_3kpQAYcRm_u6GKfMH18,Blake Henchcliffe,4.3,6,Psychiatrist,"2201 Civic Cir suite 919, Amarillo, TX 79109, United States","54RP+87 Amarillo, Texas, USA",http://www.txpsychmed.com/,+1 806-738-1070,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q-8lyPUpv5rSXRfuZDSyPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.189&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:34.537Z,,
https://www.google.com/maps/place/Texas+Panhandle+Centers+Behavioral+%26+Developmental+Health/data=!4m7!3m6!1s0x87014f016ebe89cb:0x887eb32fbd4f2877!8m2!3d35.2024652!4d-101.9113519!16s%2Fg%2F1tfgpvpp!19sChIJy4m-bgFPAYcRdyhPvS-zfog,Texas Panhandle Centers Behavioral & Developmental Health,3.3,24,Mental health service,"6600 Killgore Dr, Amarillo, TX 79106, United States","632Q+XF Amarillo, Texas, USA",http://www.texaspanhandlecenters.org/,+1 806-337-1000,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyK4g8qw1Kw6WUz9ys-KP2HlmFCKgkKcpcj9fgiCLCy7GxmHfldgHZUU2SJRMsoIMNlRKeGXJlnaMRTdgTdr05K6mnup26wgF9A4idu_dg5XAhqCy1WmYC-3ZyOJQbbSQy8STI=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:38.890Z,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Psychiatry+Clinic/data=!4m7!3m6!1s0x870151b3f63339d9:0xf2c18a929ea6aa4c!8m2!3d35.1988108!4d-101.9181402!16s%2Fg%2F1tfyf0c3!19sChIJ2Tkz9rNRAYcRTKqmnpKKwfI,Texas Tech Physicians: Psychiatry Clinic,4.9,81,Medical clinic,"1400 Wallace Blvd, Amarillo, TX 79106, United States","53XJ+GP Amarillo, Texas, USA",https://www.texastechphysicians.com/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3APsychiatryClinic,+1 806-414-9970,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPSMXWrxLJX-ypJFeUfK2BVvXc2vEhqmBSdJy2O=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:43.159Z,,
"https://www.google.com/maps/place/Top+of+Texas+Psychiatry,+Pllc/data=!4m7!3m6!1s0x8701513c7b25d3c9:0x6f4d9ce7f6c4ef4a!8m2!3d35.1935047!4d-101.9142067!16s%2Fg%2F11p64v25xc!19sChIJydMlezxRAYcRSu_E9uecTW8","Top of Texas Psychiatry, Pllc",2.5,40,Mental health clinic,"1901 Medi Park Dr #219, Amarillo, TX 79106, United States","53VP+C8 Amarillo, Texas, USA",https://m.facebook.com/Topoftexaspsychiatry/,+1 806-641-7594,"Closed · Opens 8 am Tue

Updated by others 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YjFiRnM4bE8Urem9JNu4lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.77332&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:47.650Z,,
"https://www.google.com/maps/place/Michael+Jennkins,+MD/data=!4m7!3m6!1s0x870151b3f63339d9:0xf7699463e681e0ef!8m2!3d35.1988108!4d-101.9181402!16s%2Fg%2F11bc6z9q61!19sChIJ2Tkz9rNRAYcR7-CB5mOUafc","Michael Jennkins, MD",4.8,125,Psychiatrist,"1400 Wallace Blvd Suite #106, Amarillo, TX 79106, United States","53XJ+GP Amarillo, Texas, USA",https://www.texastechphysicians.com/clinics/amarillo/psychiatry.aspx?utm_source=GMBSocialClimb&utm_medium=MichaelJennkins%2CMD,+1 806-414-9970,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNgDaHOXFAopvNmJF_fYCV6XBF_Bigz7dEXHv35=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-12-16T00:39:51.893Z,,
