placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Hearts+At+Home+Companion+Care/data=!4m7!3m6!1s0x87b2694e42b7e403:0x9f256c23c1825608!8m2!3d35.2341786!4d-97.4414228!16s%2Fg%2F11g2vg5wxf!19sChIJA-S3Qk5psocRCFaCwSNsJZ8,Hearts At Home Companion Care,4.3,10,Home health care service,"1400 N Porter Ave, Norman, OK 73071, United States","6HM5+MC Norman, Oklahoma, USA",https://heartsathomeok.com/,+1 405-310-4000,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npDiEGXOqXat_jDGnkEbHxwcIN2JV4Ja3H1C9wYYzpzPszqPCPmG6-_TDvHp1I9dqH5WUwpuptNvSu-oQ_ESwDCh2gjdZnFyGFfaxwIhgdxhZMsH1JKogvc43t04ocIErht_UHYLg=w408-h429-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:09.049Z,,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87b269d88b6697cf:0x97ba23a9fe97271b!8m2!3d35.2197934!4d-97.4395721!16s%2Fg%2F1tcxdqbk!19sChIJz5dmi9hpsocRGyeX_qkjupc,Home Instead,4.3,18,Home health care service,"222 E Eufaula St STE 210, Norman, OK 73069, United States","6H96+W5 Norman, Oklahoma, USA",https://www.homeinstead.com/home-care/usa/ok/norman/634/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 405-805-3026,"Open ⋅ Closes 5 pm

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPCCNhdrhoVURdwYHe6G5U-6NkQo2_Z9oQMb9a5=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:13.861Z,,,
https://www.google.com/maps/place/Traditions+Health+Home+Health/data=!4m7!3m6!1s0x87b269c3924f1b49:0xaf63b5d005590094!8m2!3d35.230151!4d-97.4789779!16s%2Fg%2F11sb31thfv!19sChIJSRtPksNpsocRlABZBdC1Y68,Traditions Health Home Health,5.0,1,Home health care service,"2400 Tee Cir, Norman, OK 73069, United States","6GJC+3C Norman, Oklahoma, USA",https://www.traditionshealth.com/locations/norman-ok-home-health/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=norman-ok-hh,+1 405-292-1890,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0nBoFRGeqvgnbjfuCEAYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.07623&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:18.771Z,,,
https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x87b269c8c11783cb:0x437a6c684172ba85!8m2!3d35.2243083!4d-97.4791755!16s%2Fg%2F11x1bzcfs2!19sChIJy4MXwchpsocRhbpyQWhsekM,BrightStar Care,5.0,6,Home health care service,"481 Merchant Dr, Norman, OK 73069, United States","6GFC+P8 Norman, Oklahoma, USA",https://www.brightstarcare.com/locations/norman/,+1 405-896-9600,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPDZ1vSY0G9tpVkwIk1QI1lSgyJSrjVRb3LjX2x=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:23.245Z,,,
https://www.google.com/maps/place/Wings+of+Love+Home+Care+Agency+LLC/data=!4m7!3m6!1s0x87b26bb5245386a7:0xc001bfbf15ce6ef!8m2!3d35.2472469!4d-97.4537994!16s%2Fg%2F11vkr377cq!19sChIJp4ZTJLVrsocR7-Zc8fsbAAw,Wings of Love Home Care Agency LLC,5.0,5,Home health care service,"800 W Rock Creek Rd Suite 109, Norman, OK 73069, United States","6GWW+VF Norman, Oklahoma, USA",https://www.wingsoflovehc.com/home,+1 405-759-8970,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tXDyv4nuJwXi3ejsOvoPOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.73692&pitch=0&thumbfov=100,true,12:30–1 pm,12:30–1 pm,12:30–1 pm,Closed,Closed,12:30–1 pm,12:30–1 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:27.626Z,,,
https://www.google.com/maps/place/HealthBack+of+Norman/data=!4m7!3m6!1s0x87b269f670c1a7d1:0x1a22d7efa9a2fba5!8m2!3d35.2204178!4d-97.4469935!16s%2Fg%2F125_vdcd3!19sChIJ0afBcPZpsocRpfuiqe_XIho,HealthBack of Norman,5.0,1,Home health care service,"226 W Gray St #214a, Norman, OK 73069, United States","6HC3+56 Norman, Oklahoma, USA",,+1 405-292-1890,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CFHZb-0rd6XSCQzBszKpPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.09602&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:32.078Z,,,
https://www.google.com/maps/place/LifeSpring+In-Home+Care+Network+LLC/data=!4m7!3m6!1s0x87b269ab6d77bf73:0x25094407e1aa4438!8m2!3d35.205609!4d-97.4778778!16s%2Fg%2F1261bmn57!19sChIJc793batpsocROESq4QdECSU,LifeSpring In-Home Care Network LLC,2.5,22,Home health care service,"2411 Springer Dr, Norman, OK 73069, United States","6G4C+6R Norman, Oklahoma, USA",https://www.lifespringhomecare.com/Locations/Norman/,+1 405-329-4545,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jk6dy0LUkOibJcJ5khaX2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.1581&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:36.493Z,,,
https://www.google.com/maps/place/Peace+Homecare+Inc/data=!4m7!3m6!1s0x87b26985fcd0d6ed:0x62e1b32cac687fb!8m2!3d35.2026054!4d-97.4692077!16s%2Fg%2F11rw9btd47!19sChIJ7dbQ_IVpsocR-4fGyjIbLgY,Peace Homecare Inc,5.0,1,Home health care service,"1818 W Lindsey St Building C, Suite 180, Norman, OK 73069, United States","6G3J+28 Norman, Oklahoma, USA",https://www.peacehomecare.net/,+1 405-701-5951,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EwK4L2VNhdSjrwhvT_PVTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.72015&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:40.983Z,,,
https://www.google.com/maps/place/Choice+Health+at+Home/data=!4m7!3m6!1s0x87b269a9349af88d:0xa5be4e7a0a0401ea!8m2!3d35.2316666!4d-97.4901034!16s%2Fg%2F11f3x95mrj!19sChIJjfiaNKlpsocR6gEECnpOvqU,Choice Health at Home,5.0,2,Home health care service,"1124 Rambling Oaks Dr, Norman, OK 73072, United States","6GJ5+MX Norman, Oklahoma, USA",https://choicehealthathome.com/,+1 405-722-7171,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4-NzsDpESA3DyAPZ9wwYSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.68228&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:45.543Z,,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x87b26bbd510e28ed:0x2b1c5c34efd3ec05!8m2!3d35.2534824!4d-97.4935728!16s%2Fg%2F11vq2zm1mh!19sChIJ7SgOUb1rsocRBezT7zRcHCs,Cornerstone Caregiving,4.8,54,Home health care service,"2801 36th Ave NW Suite 205, Norman, OK 73072, United States","7G34+9H Norman, Oklahoma, USA",https://cornerstonecaregiving.com/locations/norman-ok/?utm_source=google&utm_medium=yext,+1 405-561-6848,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMBmvEx39_30qV67J9QBDonyFihC8fBmwiWTTGz=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:49.981Z,,,
https://www.google.com/maps/place/A+Path+of+Care+Sooner+Home+Health/data=!4m7!3m6!1s0x87b269116425cc83:0x70d162629c2eb443!8m2!3d35.2720218!4d-97.4831231!16s%2Fg%2F1tg50yj4!19sChIJg8wlZBFpsocRQ7QunGJi0XA,A Path of Care Sooner Home Health,4.3,12,Home health care service,"2781 Washington Dr Suite 111, Norman, OK 73069, United States","7GC8+RQ Norman, Oklahoma, USA",https://www.apathofcare.net/home-health,+1 405-914-6307,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOBg7M2A41K0xqJcYoXXBA4lqVuPPc_h6e-IK2Q=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:54.642Z,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x87b269116cfb6bd7:0x5fb17281a238213f!8m2!3d35.2174981!4d-97.4957372!16s%2Fg%2F11d_v6yx4s!19sChIJ12v7bBFpsocRPyE4ooFysV8,Right at Home,4.1,10,Home health care service,"3750 W Main St Suite AA, Norman, OK 73072, United States","6G83+XP Norman, Oklahoma, USA",https://www.rightathome.net/norman/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1389,+1 405-216-3726,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNN4wcmzu4e59W0ymdtpPRWxKO54BweAIqaxQOf=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:10:59.411Z,,,
https://www.google.com/maps/place/Access+Medical+Center+Urgent+Care+Norman/data=!4m7!3m6!1s0x87b242645cae480b:0xeb939102c2671e18!8m2!3d35.2140234!4d-97.4238963!16s%2Fg%2F1tmy5kpm!19sChIJC0iuXGRCsocRGB5nwgKRk-s,Access Medical Center Urgent Care Norman,4.6,1271,Urgent care center,"334 12th Ave SE #110, Norman, OK 73071, United States","6H7G+JC Norman, Oklahoma, USA",https://nextcare.com/locations/ok/norman/?utm_source=google&utm_medium=organic&utm_campaign=google_maps&utm_content=Norman,+1 405-321-1911,,,https://lh3.googleusercontent.com/p/AF1QipNdtIE9fhzIddYCJdQUS1D3LNIeyY9LbZm0-lX1=w425-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-10T19:11:04.090Z,,,
