placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Climb+It+Tree+Service/data=!4m7!3m6!1s0x89de71937e1c838f:0x64091c0f0598bb1!8m2!3d42.7501973!4d-74.0139886!16s%2Fg%2F11g0w43rf8!19sChIJj4McfpNx3okRsYtZ8MCRQAY,Climb It Tree Service,5.0,1,Tree service,"1934 W Old State Rd, Altamont, NY 12009, United States","QX2P+3C Altamont, New York, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NIZVFM1l4C4t3ee9aRdiDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.937397&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:22.430Z,,,,
"https://www.google.com/maps/place/KT+Tree+Services,+Inc./data=!4m7!3m6!1s0x89de76f19e6beebb:0xe3feefe0bd8aa968!8m2!3d42.747317!4d-74.014065!16s%2Fg%2F11cmclk_28!19sChIJu-5rnvF23okRaKmKveDv_uM","KT Tree Services, Inc.",4.9,38,Tree service,,,http://kttreesinc.com/,+1 518-588-5490,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHikaShcYLbKOtGS_6FcfJkTQ2JjrjGScqj9lsLGe5yYqY0MR5NMUdsNdpi8dsnasmy-grUtuhcpA3ftc5eD5hbA5FEjGzh6ssN0SOru8fbILVzP-RQGac5T4y-odzG4HYmFB9_hkXA4Tow=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,12 am–11:59 pm,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:28.438Z,,,,
https://www.google.com/maps/place/Albany+Tree/data=!4m7!3m6!1s0x89de0d347d13a58d:0xffb88e97317490f1!8m2!3d42.6952943!4d-73.7664709!16s%2Fg%2F11fhxwqybb!19sChIJjaUTfTQN3okR8ZB0MZeOuP8,Albany Tree,4.9,201,Tree service,"4 Traditional Ln, Albany, NY 12211, United States","M6WM+4C Albany, New York, USA",https://www.albanyorganics.com/,+1 518-221-0773,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHscPHpmsK0gFqXky4-UAcNPmnxEn_OvUW_TpFmjI0W0-SGisB97HgYODqg6j2UvrRHVTXhKgxvJ5UBIjlIujaSUjq7fC7MlENYrRLWkXz699bTUQVFbly50s36KdvCO-cTJZhq=w641-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:33.270Z,,,,
https://www.google.com/maps/place/All+American+Tree+Service/data=!4m7!3m6!1s0x89de790b5f34b6cb:0xecd1cbdbef5d38e3!8m2!3d42.7443306!4d-74.1076394!16s%2Fg%2F11p56jlrfw!19sChIJy7Y0Xwt53okR4zhd79vL0ew,All American Tree Service,4.8,17,Tree service,"2076 Schoharie Turnpike, Duanesburg, NY 12056, United States","PVVR+PW Duanesburg, New York, USA",http://www.aatreesrv.com/,+1 518-221-2467,"Closed · Opens 8 am

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwWdVbC1RtVh2Avq1zKdoaLNOqZi8fmESkf3AHt0G29J08IjiaafDIlBedgaGRQefrMNaUEAdU5oFqreTAoEnQQR45Zu3Bul2zgmYtFLxIO9Vgqpm_jqS6T3Ue1Ed118Itf-oHXSA8amdW=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:38.196Z,,,,
https://www.google.com/maps/place/A%26J+Tree+Service+Inc./data=!4m7!3m6!1s0x4e6ffcc0d8222f9d:0x7963f48bb71489c5!8m2!3d42.6183939!4d-73.9058035!16s%2Fg%2F11v0s1rvz5!19sChIJnS8i2MD8b04RxYkUt4v0Y3k,A&J Tree Service Inc.,4.6,54,Contractor,"312 New Scotland South Rd, Slingerlands, NY 12159, United States","J39V+9M Slingerlands, New York, USA",http://ajlawncareny.com/,+1 518-221-2087,"Open 24 hours

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIWNYMcZfqqQwljxlmrtowdUKEowqeMBc1_Dpgt5diL2KPM1V4n60RtFV-HcRQeLJdQu6Gfnxrsp12HdzFTv_6azZTYw_c-pkMJRGmiYKVD7KvAuE6IiGHuthWKAapjdNGyTb7ZA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:43.126Z,,,,
https://www.google.com/maps/place/KD+Tree+Service+Albany+NY/data=!4m7!3m6!1s0x2e8dece7e22c0a63:0x569615d5de2d7ffb!8m2!3d42.6628747!4d-73.7812248!16s%2Fg%2F11x32s97bk!19sChIJYwos4ufsjS4R-38t3tUVllY,KD Tree Service Albany NY,4.6,37,Tree service,"310 Western Ave, Albany, NY 12203, United States","M679+4G Albany, New York, USA",https://kdtreeservices.com/service-location/albany-ny/,+1 518-625-8733,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTRZ8uTR2iWV2xpa73g0WoB57BVyEZsnzzGlSJ7n71Ycro2Sd-yemKu5iecftHEVydUlaWK_OgqHHT0JyWWmmJjvMI3RA6vfxOoVz0QsIdin_nqbV-nkoxCw-F5K0VgdL3TUa3Q3Rpww4t=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:48.075Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/On+a+Limb+Tree+Care/data=!4m7!3m6!1s0x89de0ad9de31c0bb:0xd8920dd0feba6196!8m2!3d42.748832!4d-73.909162!16s%2Fg%2F1pzt0brc2!19sChIJu8Ax3tkK3okRlmG6_tANktg,On a Limb Tree Care,4.7,164,Tree service,"2894 Curry Rd, Schenectady, NY 12303, United States","P3XR+G8 Schenectady, New York, USA",http://www.onalimbtreecare.com/,+1 518-951-5221,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEOto4VoQ16QyP9RUG72aFmnP4bKlQX6KMC1kHPFzeIxBmrdqY6DIQCW3-tKUM4hdUXWGiI4Vi1OsSwbQ85rA0R9S5GhsXcqqHkSF9FLsE6CKjsnzxiAmKR2PP1dhv_IgUJb5OPV4l4Bui=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:53.003Z,,,,
https://www.google.com/maps/place/Anjoe+Tree+Service/data=!4m7!3m6!1s0x89de0b96172bd235:0x43faacae5a6f5b8!8m2!3d42.687581!4d-73.7787375!16s%2Fg%2F1td48zr2!19sChIJNdIrF5YL3okRuPWm5cqqPwQ,Anjoe Tree Service,4.4,172,Tree service,"11 Everett Rd, Albany, NY 12205, United States","M6QC+2G Albany, New York, USA",https://www.anjoetreeservice.com/,+1 518-482-5773,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGb4cx_u0K1cyVLAgMlbqp2tcmBbIM3wV6eru0Pxr3eIn_49E8UlehOdyphDqSC8UteId_FRSWIRAhMWh6vRw8P7lecm9IihsU6izDZXvGc10vYrwpcfrS0zHkLn8LgBeVs6HT-=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:32:57.790Z,,,,
https://www.google.com/maps/place/All+American+Tree+Service/data=!4m7!3m6!1s0x89de799fe183b8f9:0x4328b310cf1e3883!8m2!3d42.7645785!4d-74.1393919!16s%2Fg%2F12hvkvjdt!19sChIJ-biD4Z953okRgzgezxCzKEM,All American Tree Service,4.6,13,Tree service,,,,+1 518-221-2467,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEa8wcIhPyXyfCCouAF6TPuOIJjclyHLbXZe-HHkL5EJyKsBiEY2bIFomsnWaOR_lU0sxjnv34Usk1SJFs3ILavj-AyDwwHbOqkNKC4PcLk8yzjMx4nKlT6NGtTXd5LW75lO3XbpeN9005a=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:33:02.496Z,,,,
https://www.google.com/maps/place/Altamont+Country+Values+Inc.+DBA+Agway/data=!4m7!3m6!1s0x89de782b9f1b0d93:0x81c9574580a69c04!8m2!3d42.7019027!4d-74.0344587!16s%2Fg%2F1vljhb9n!19sChIJkw0bnyt43okRBJymgEVXyYE,Altamont Country Values Inc. DBA Agway,4.8,233,Animal feed store,"106 Prospect Terrace, Altamont, NY 12009, United States","PX28+Q6 Altamont, New York, USA",http://www.altamontagway.com/,+1 518-861-8061,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJQ1YXtLkCXO937-YnAfOLXBHDczoCP5t17uq5ixkQ7MRAMp0M1qFBzoylgoQ5J9geHj3YG6t70oUab2u5vDNYmAYMZXTmhfP443tsf9NCCVcQq9Ph3yP9CzjlmQlYkdW4TZ5Ptg=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–3 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2026-04-29T04:33:07.468Z,LGBTQ+ friendly,"Enduring farmer-owned cooperative retailer providing agricultural, garden, home & pet supplies. · In-store shopping · Kerbside pickup · Delivery",,
