placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/T%26T+Electrical+Services/data=!4m7!3m6!1s0xadc8c18415380877:0x2a49f18a3f3b7fe2!8m2!3d34.7778228!4d-92.134242!16s%2Fg%2F11tsgc0hlg!19sChIJdwg4FYTByK0R4n87P4rxSSo,T&T Electrical Services,5.0,76,Electrician,,,http://tandtmemphis.com/,+1 901-930-9188,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPv5UamgLW6-jYVMf0DWKKbSVsdZgvU-eMR490a=w408-h607-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:10.237Z,,,,
https://www.google.com/maps/place/GenerX+Generators+Memphis+%7C+Generac+Dealer/data=!4m7!3m6!1s0x887f85ac96126b1d:0xd63b5dbf3944525b!8m2!3d35.0491575!4d-89.9167593!16s%2Fg%2F11vyq38xvx!19sChIJHWsSlqyFf4gRW1JEOb9dO9Y,GenerX Generators Memphis | Generac Dealer,4.6,10,Electric generator shop,"3644 Cherry Rd, Memphis, TN 38118, United States","23XM+M7 Memphis, Tennessee, USA",https://generxgenerators.com/Tennessee/Memphis/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=memphis,+1 901-883-5900,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4b2MyPKgtZ3gixfRnKcS7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.45842&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:16.203Z,,,,
"https://www.google.com/maps/place/Benchmark+Electric,+LLC/data=!4m7!3m6!1s0x887f9de61719aadf:0x897f406e2fe52ace!8m2!3d35.159174!4d-89.7449666!16s%2Fg%2F1w9y1w3j!19sChIJ36oZF-adf4gRzirlL25Af4k","Benchmark Electric, LLC",4.3,26,Electric generator shop,"1245 Big Orange Rd, Cordova, TN 38018, United States","5754+M2 Cordova, Memphis, TN, USA",https://benchmarkelectric.us/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 901-590-4968,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUy7xiMVF94aRmf8c4Ym_QVSmaCq-k_7yZSGVg=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:21.054Z,· In-store shopping · Delivery,,,
"https://www.google.com/maps/place/Roman+Electric/@35.101867,-89.8879059,17z/data=!3m1!4b1!4m6!3m5!1s0x887f84f5808444d5:0x3ab69ef5f6d68878!8m2!3d35.101867!4d-89.8879059!16s%2Fg%2F11cl_561n0",Roman Electric,4.7,13,Electrician,"5220 Edenshire Ave, Memphis, TN 38117, United States","4426+PR Memphis, Tennessee, USA",http://romanelectric.net/,+1 901-490-4528,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:26.104Z,,,,
https://www.google.com/maps/place/Benny+James+Service+Company/data=!4m7!3m6!1s0x887f99f13a6762df:0x1e1e3d0d80e646c3!8m2!3d35.0728499!4d-89.7543865!16s%2Fg%2F11l2lsvqlb!19sChIJ32JnOvGZf4gRw0bmgA09Hh4,Benny James Service Company,5.0,96,HVAC contractor,"2769 Scarlet Rd, Germantown, TN 38139, United States","36FW+46 Germantown, Tennessee, USA",https://www.bennyjamesservice.com/,+1 901-763-3600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPsLNbt0kUMI4BXgQxQoLzy_7odv6GoSdM2D3yB=w408-h246-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:30.893Z,,,,
"https://www.google.com/maps/place/Hughes+Electrical+%26+HVAC+Services,+LLC/data=!4m7!3m6!1s0x887f8748fe88d0eb:0x3edb7d49a1eb953f!8m2!3d35.0690407!4d-89.9469939!16s%2Fg%2F11rslnp78y!19sChIJ69CI_kiHf4gRP5XroUl92z4","Hughes Electrical & HVAC Services, LLC",4.9,51,Electrician,"3494 Democrat Rd Ste R, Memphis, TN 38118, United States","3393+J6 Memphis, Tennessee, USA",https://www.facebook.com/hugheselectricalhvac/,+1 901-848-6541,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvHVGZZPNrSOCWXokNH6IY1IfslInm_BihoB7g=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:35.932Z,,,,
"https://www.google.com/maps/place/Eternal+Power+Electric,+LLC/data=!4m7!3m6!1s0x887f83200b539bc1:0x6ab6fb040a7c53ca!8m2!3d35.142211!4d-89.7472175!16s%2Fg%2F11f66schdq!19sChIJwZtTCyCDf4gRylN8CgT7tmo","Eternal Power Electric, LLC",4.8,78,Electrician,,,http://eternalpowerelectric.com/,+1 901-671-7347,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-nMkaVp0IaDT32XmC13bk38G46HwgzRdYsHTN02-UPpBXp5vgCVYsydM-yKISrgzcfGsXEBW4PnK5B7WMZx_4A6w2IJtleHdc6VgxnMnqnfKnKUV5_J14iTK0hHIpD9SSvD4=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:41.117Z,,,,
https://www.google.com/maps/place/Power+and+Protection+Services/data=!4m7!3m6!1s0x887f9bd88d55861f:0x896c9d7cdb4d4bef!8m2!3d35.0610152!4d-89.7900704!16s%2Fg%2F12649jgyc!19sChIJH4ZVjdibf4gR70tN23ydbIk,Power and Protection Services,4.6,179,Insulation contractor,"3237 Players Club Pkwy, Memphis, TN 38125, United States","3665+CX Memphis, Tennessee, USA",https://www.powerandprotectionservices.com/about-us.html?utm_source=google&utm_medium=organic&utm_campaign=gmb-memphis&utm_content=website,+1 901-808-7887,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP1RfXJ_3yYLxRtRjFvPRHx2xXQ9IR9I9xcpmgK=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:46.036Z,,Identifies as women-owned,,
"https://www.google.com/maps/place/Hiller+Plumbing,+Heating,+Cooling+%26+Electrical/data=!4m7!3m6!1s0x887f9ee4e5ab96a3:0x7638c6c8e1f7a5a4!8m2!3d35.1602764!4d-89.7438095!16s%2Fg%2F12lk6jw3p!19sChIJo5ar5eSef4gRpKX34cjGOHY","Hiller Plumbing, Heating, Cooling & Electrical",4.8,2272,Plumber,"1280 Big Orange Rd, Cordova, TN 38018, United States","5764+4F Cordova, Memphis, TN, USA",https://happyhiller.com/locations/memphis/?utm_source=gmb&utm_medium=localseo&utm_campaign=local&se_campaign=Internet-LocalSEO,+1 901-343-6352,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNrf-qrOeUsoT4_01sDF_13xbk5Amhmid7KsvEB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:50.988Z,,,,
https://www.google.com/maps/place/Southern+Electric+Company/data=!4m7!3m6!1s0x887f8b8c838ba113:0x192fb0649ac85731!8m2!3d35.0464668!4d-89.9339383!16s%2Fg%2F1hc10dhv3!19sChIJE6GLg4yLf4gRMVfImmSwLxk,Southern Electric Company,4.1,13,Electrician,"3741 New Getwell Rd, Memphis, TN 38118, United States","23W8+HC Memphis, Tennessee, USA",http://www.southernelectriccompany.net/,+1 901-258-9750,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMbJ0h0kfBtI2njkoeIEsydz28tacjXzfi9xTti=w411-h240-k-no,true,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-01-10T21:44:55.863Z,,,,
