placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/In+Balance+Mental+Wellness+llc/data=!4m7!3m6!1s0x88e4373ede1cf425:0x9e7dbc75a3c2a2cc!8m2!3d30.2079921!4d-81.385264!16s%2Fg%2F11lz9khsnd!19sChIJJfQc3j435IgRzKLCo3W8fZ4,In Balance Mental Wellness llc,5.0,1,Mental health service,"6000A Sawgrass Village Cir UNIT 7, Ponte Vedra Beach, FL 32082, United States","6J57+5V Ponte Vedra Beach, Florida, USA",https://inbalancementalwellness.com/,+1 904-664-2178,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q-LlfvGyRbDlG7OscmVACA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.52798&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:37:51.611Z,,
https://www.google.com/maps/place/Vijapura+Psychiatry/data=!4m7!3m6!1s0x88e5ca5ac0cca369:0x2789e55ac9df387!8m2!3d30.2239014!4d-81.5695!16s%2Fg%2F1tdj50g1!19sChIJaaPMwFrK5YgRh_OdrFWeeAI,Vijapura Psychiatry,4.8,155,Psychiatrist,"9141 Cypress Green Dr STE 1, Jacksonville, FL 32256, United States","6CFJ+H6 Baymeadows, Jacksonville, FL, USA",http://www.vijapura.com/,+1 904-733-7333,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNIY2M5DYM-pT7SraMlcj_BeLHbzV2xuhLeZzrq=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:37:57.064Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Psychiatry+of+the+Palm+Beaches+Jacksonville,+FL/data=!4m7!3m6!1s0x88e5c9599fcf8b15:0x7486062ae113f739!8m2!3d30.1793291!4d-81.6303052!16s%2Fg%2F11vjdwzfkl!19sChIJFYvPn1nJ5YgROfcT4SoGhnQ","Psychiatry of the Palm Beaches Jacksonville, FL",5.0,27,Mental health clinic,"2950 Halcyon Ln STE 605, Jacksonville, FL 32223, United States","59H9+PV Mandarin, Jacksonville, FL, USA",https://www.psychiatryofthepalmbeaches.com/location-jacksonville,+1 561-330-5289,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0v6U09lsscOX8hoYgUxfqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.5641&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:02.590Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Willow%27s+Tree+Behavioral+Health/data=!4m7!3m6!1s0x297a493d18d1ef95:0xe9a76d6fdddf80c!8m2!3d30.1395695!4d-81.5319168!16s%2Fg%2F11s9d5qytk!19sChIJle_RGD1JeikRDPjd_dZ2mg4,Willow's Tree Behavioral Health,4.9,45,Psychiatrist,"12724 Gran Bay Pkwy Suite 410, Jacksonville, FL 32258, United States","4FQ9+R6 Southside, Jacksonville, FL, USA",https://wtbehavioralhealth.com/,+1 904-977-5098,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMhhD3qgUXaTnN4gk0vuTVXrTWLw81Ty_ADE0KI=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:07.896Z,,
"https://www.google.com/maps/place/Dr.+Philip+Yam,+MD/data=!4m7!3m6!1s0x88e4312ebe8a41bb:0x8b8bd87739942fbe!8m2!3d30.1206418!4d-81.419874!16s%2Fg%2F11w3s79zjq!19sChIJu0GKvi4x5IgRvi-UOXfYi4s","Dr. Philip Yam, MD",4.6,37,Psychiatrist,"203 Fort Wade Rd Ste 250, Ponte Vedra Beach, FL 32081, United States","4HCJ+73 Ponte Vedra Beach, Florida, USA","https://serenitymentalhealthcenters.com/philip-yam-md?utm_source=GMBSocialClimb&utm_medium=DrPhilipYam,MD",+1 904-454-4460,"Closed · Opens 8:40 am Tue

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPYw0wApOf3pkf5HQTFhIcbHjf20pv3sUvbh1fp=w426-h240-k-no,true,7:20 am–5:20 pm,8:40 am–6:40 pm,7:20 am–5:20 pm,7:20 am–5:20 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:12.953Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Jeremy+S+Mirabile,+MD,+ABPM-ADM,+FASAM/data=!4m7!3m6!1s0x88e5cce8fe918be5:0xb356dd3c55a13a6b!8m2!3d30.2073613!4d-81.3834313!16s%2Fg%2F11gfmlv96d!19sChIJ5YuR_ujM5YgRazqhVTzdVrM","Jeremy S Mirabile, MD, ABPM-ADM, FASAM",,,Psychiatrist,"3304 Sawgrass Village Cir, Ponte Vedra Beach, FL 32082, United States","6J48+WJ Ponte Vedra Beach, Florida, USA",https://www.recoverykeys.org/,+1 904-551-1394,"Closes soon · 10 pm · Opens 7 am Tue

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JqQbbPesb8Om2MQvdOd_bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.690403&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:17.808Z,,
https://www.google.com/maps/place/West+Eastern+Health+%7C+Ketamine+Therapy/data=!4m7!3m6!1s0x88e433aad8ad9b69:0x990224c8d5222bc1!8m2!3d30.1238969!4d-81.4292381!16s%2Fg%2F11ldxf8n8d!19sChIJaZut2Koz5IgRwSsi1cgkApk,West Eastern Health | Ketamine Therapy,5.0,21,Mental health clinic,"4210 Valley Ridge Blvd Suite 101, Ponte Vedra Beach, FL 32081, United States","4HFC+H8 Ponte Vedra Beach, Florida, USA",https://www.westeasternhealth.com/,+1 904-593-8480,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNdWdnh80ci9yWLXzf_wBX0NjHyB3h1DtSrT509=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:23.082Z,,
https://www.google.com/maps/place/Ponte+Vedra+Psychiatry/data=!4m7!3m6!1s0x88e437c122256a03:0xb89b2cd58526839e!8m2!3d30.1777438!4d-81.3933319!16s%2Fg%2F11k9lk_gt8!19sChIJA2olIsE35IgRnoMmhdUsm7g,Ponte Vedra Psychiatry,5.0,5,Psychiatrist,"230 Canal Blvd STE 2, Ponte Vedra Beach, FL 32082, United States","5JH4+3M Ponte Vedra Beach, Florida, USA",http://www.pontevedrapsychiatry.com/,+1 904-280-6701,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNYC1gzFB8Y-qmHSWdr4Jzu7-WbZYUaLjiqogMR=w408-h544-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–3 pm,8:30 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:28.356Z,,
https://www.google.com/maps/place/Jacksonville+Child+Psychiatry/data=!4m7!3m6!1s0x88e449a7188710e7:0xfcf4f44a5638e73e!8m2!3d30.1777438!4d-81.3933319!16s%2Fg%2F11fy9l01fd!19sChIJ5xCHGKdJ5IgRPuc4Vkr09Pw,Jacksonville Child Psychiatry,5.0,1,Child psychiatrist,"230 Canal Blvd STE 2, Ponte Vedra Beach, FL 32082, United States","5JH4+3M Ponte Vedra Beach, Florida, USA",http://www.pontevedrapsychiatry.com/,+1 904-280-6701,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPavFTuMcpoeJId32N-Tl9HviqBnA9zzKJIsDwS=w408-h544-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–3 pm,8:30 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:33.189Z,,
https://www.google.com/maps/place/Serenity+Mental+Health+Centers+-+Nocatee/data=!4m7!3m6!1s0x88e431c42db2d6bf:0x169d1599ad4e98ce!8m2!3d30.1206418!4d-81.419874!16s%2Fg%2F11scmbrjsh!19sChIJv9ayLcQx5IgRzphOrZkVnRY,Serenity Mental Health Centers - Nocatee,4.3,192,Psychiatrist,"203 Fort Wade Rd Ste 250, Ponte Vedra Beach, FL 32081, United States","4HCJ+73 Ponte Vedra Beach, Florida, USA",https://serenitymentalhealthcenters.com/florida-psychiatry-clinics/nocatee/?utm_source=GMBSocialClimb&utm_medium=SerenityMentalHealthCenters-Nocatee,+1 904-454-4460,Closed · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOQC4gV_AAvWpPTkfurrOR5WJ9tn6hSDc72ScSs=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-12-16T02:38:38.139Z,LGBTQ+ friendly,
