placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x808fb5ca279f72a9:0xfc476fff3777f357!8m2!3d37.3362415!4d-122.0327665!16s%2Fg%2F1td20hky!19sChIJqXKfJ8q1j4ARV_N3N_9vR_w,Goodyear Auto Service,4.1,321,Tire shop,· In-store shopping · In-store pick-up,"10931 N De Anza Blvd, Cupertino, CA 95014, United States","8XP8+FV Cupertino, California, USA",https://www.goodyearautoservice.com/,+1 408-255-2166,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEww7uXhZVN7njqJxa9ZzCFNOANWOYLsv_xLLPE4W4KKEdL1W8rM2h8uBu9ZHzI1lzPGKWKdztIHBmB7VXFV23tw1OPsHH33N8yn4-YvyBdHPoJYNrfBPSsyuMmwo1EQz7H3-OJ1Ygq3b0=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:06.632Z,,,
https://www.google.com/maps/place/Cupertino+Auto+Care/data=!4m7!3m6!1s0x808fb46c5ffbaf9f:0x2469ccf8d6cca84a!8m2!3d37.3206914!4d-122.0536041!16s%2Fg%2F1tgnxg3p!19sChIJn6_7X2y0j4ARSqjM1vjMaSQ,Cupertino Auto Care,4.8,277,Auto repair shop,,"10151 Imperial Ave, Cupertino, CA 95014, United States","8WCW+7H Cupertino, California, USA",https://cupertinoautocare.com/,+1 408-725-0711,"Open · Closes 5 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdP7kmlxYN79z80RP5rN2TMVm60FHFvPlnBCj7MfELgbwGiJp45G6Ugyp0Ho0X2HEcobF2fbkfRC4WdUOoJooWqIci2Pp5mBeUg4wbVlFWxg8Uy4ms9Ca5n0AsynpDDdyJ518M=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:11.921Z,,,
https://www.google.com/maps/place/Roadside+Tire+Service+Cupertino+LLC/data=!4m7!3m6!1s0x808fb5137699610f:0xf07a16cd94788319!8m2!3d37.3083971!4d-122.0414493!16s%2Fg%2F11yqs42pz4!19sChIJD2GZdhO1j4ARGYN4lM0WevA,Roadside Tire Service Cupertino LLC,,,Tire service,,"S Stelling Rd, Cupertino, CA 95014, United States","8X55+9C Cupertino, California, USA",,+1 408-381-9961,Open · Closes 11:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweou4S1Q3VgsWKL4xLAP6d1CeensjBshp5TX6KVj_kpS1f0gm62NIHOnE3y_8MBuqbFOdGt0kQxlIUnDTfSCmDiSfMUib8ICeDaAV89c0_nwg-csapWJi1st3xQpfcV_3kzyaTyKFcM-OM6s=w408-h306-k-no,true,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,6:30 am–11:30 pm,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:16.176Z,Identifies as Asian-owned,,
https://www.google.com/maps/place/Imperial+Automotive/data=!4m7!3m6!1s0x808fb444cbdcadad:0xd05795740627d0da!8m2!3d37.3190369!4d-122.0537027!16s%2Fg%2F1tmqrlqg!19sChIJra3cy0S0j4AR2tAnBnSVV9A,Imperial Automotive,4.5,43,Auto repair shop,,"10261 Imperial Ave, Cupertino, CA 95014, United States","8W9W+JG Cupertino, California, USA",,+1 408-996-1193,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPgtmucmpe_DK_naM5U4lRQ8zalCvMuyl_Uw83DD-j1nKPMPnEmqyOsMHJjNVE5lDi7-DpeQcxPDPNhJlAar3M_fvRPSvhTqlmxdqnq83wSvy2adzVi9AFRdR7_NlxgTMaCzU=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:20.586Z,,,
https://www.google.com/maps/place/Handyman+Auto+Repair/data=!4m7!3m6!1s0x808fb57839f1e331:0x82178432894370a0!8m2!3d37.3226541!4d-122.0029968!16s%2Fg%2F11c464wzrt!19sChIJMePxOXi1j4ARoHBDiTKEF4I,Handyman Auto Repair,4.2,105,Auto repair shop,,"5696 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XFW+3R Cupertino, California, USA",https://www.smogcheck.net/locations/5696_stevens_creek_blvd_cupertino_ca_95014,+1 408-876-7716,"Open · Closes 6 pm

Updated by others 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVCtuaRgMmkxh3Ys6g5Vzb8JBRoFIlYvJ-t4KoA4orUVaviFUKZoIMDmgWgvBCx6CneJ5ENQaFx2o0MCuHBV-uQ0RrLPIe_zY_wS0mruUnTkHFfv-qPDX4vn_MIEsCkoziETI=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:24.920Z,,,
https://www.google.com/maps/place/D%26R+Automotive/data=!4m7!3m6!1s0x808fb5c9eb6f3db9:0x33e3966872fcf4b0!8m2!3d37.3376993!4d-122.0587003!16s%2Fg%2F11xh9mwfvl!19sChIJuT1v68m1j4ARsPT8cmiW4zM,D&R Automotive,5.0,18,Auto repair shop,,"21855 Homestead Rd, Cupertino, CA 95014, United States","8WQR+3G Cupertino, California, USA",http://www.dnrautomotiveshop.com/,+1 408-212-4919,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8TphCQOblcv3uUOdlWpaWSK6XtDG4lhagopN3Tf2yzafxLDRrNmtnE8c_WK1C17tP6-pyqK623vcxi1zldvuO2gEqwbPK-ocTqekcmacMa0qMrycEdAsZIw6SDIt1JKetx6UE-_e20rna=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:29.296Z,,,
https://www.google.com/maps/place/WEST+BAY+TIRES+%26+24+ROADSIDE+SERVICES/data=!4m7!3m6!1s0x808e4019019d7d83:0xf556d4f640eef5c8!8m2!3d37.2943937!4d-122.0318027!16s%2Fg%2F11ksgwslfl!19sChIJg32dARlAjoARyPXuQPbUVvU,WEST BAY TIRES & 24 ROADSIDE SERVICES,4.0,22,Auto repair shop,,"1698 S De Anza Blvd, San Jose, CA 95129, United States","7XV9+Q7 San Jose, California, USA",,+1 831-234-9033,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-q6z7qK2Cg3L7QUbA-6WfTmlTl0rd_3qZ3BzkubDw54cyGN7xVJ8M8JhUyY_4NNI1tYr6FCe3CNLn3WqD7Qot9HXSCLxh1WMY7bdnarrH6-Z56o7Z5zXL_qVFnFXUV6LKvxEUbM91BOCk=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:33.711Z,,,
https://www.google.com/maps/place/Stress-Free+Auto+Care+%2FTires+Unlimited/data=!4m7!3m6!1s0x808fcaec57c6f46d:0x887c501e9191ed09!8m2!3d37.322988!4d-121.967227!16s%2Fg%2F1tcvv2jq!19sChIJbfTGV-zKj4ARCe2RkR5QfIg,Stress-Free Auto Care /Tires Unlimited,4.8,1503,Auto repair shop,,"3744 Stevens Creek Blvd, San Jose, CA 95117, United States","82FM+54 San Jose, California, USA",http://www.stressfree.com/shops/san-jose,+1 408-418-2111,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomhs_pLDnlUF7gtJ9OfW5PTB5R3ItWIt0JuVSXLHZzDNSwgj8dkIkZF-jKhasCrSydHjAiU7iSwhRj6Fz_EQ5qKyGNBquxGP1HIS8EcA6XqQezaXW0UgoC_TEXd9clEK62PbZt=w426-h240-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–4 pm,6 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:38.183Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/First+Auto+Mechanic,+Repair+%26+Tire+Shop/data=!4m7!3m6!1s0x808fb65d11bf7fa9:0xc6d46bc6cde58fb7!8m2!3d37.3191399!4d-122.0530485!16s%2Fg%2F1ttywzvc!19sChIJqX-_EV22j4ARt4_lzcZr1MY","First Auto Mechanic, Repair & Tire Shop",4.3,72,Auto repair shop,,"10262 Imperial Ave, Cupertino, CA 95014, United States","8W9W+MQ Cupertino, California, USA",,+1 408-315-4163,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertkB3nG5DNrAzKELSzR2jaOLZrgEwwGJfcrLxr2O8zZAwCOcZcwbLjCtEWUK7VTjPlak617tcqmsI4xVK5KbSubf6VSZURS6Bh8-QBcjqaF9SgIQAps5ztU3neouPZbAj69MNT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:42.582Z,,,
https://www.google.com/maps/place/Cupertino+Auto+Tech/data=!4m7!3m6!1s0x808fb4444346ce95:0x96faa5ee2be3b7fb!8m2!3d37.3218971!4d-122.0537199!16s%2Fg%2F1vljgknz!19sChIJlc5GQ0S0j4AR-7fjK-6l-pY,Cupertino Auto Tech,4.8,54,Auto repair shop,,"10073 Imperial Ave, Cupertino, CA 95014, United States","8WCW+QG Cupertino, California, USA",,+1 408-777-8579,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbMPPCXEQfi3THW2spmSdCm6V_DCvP5rXi46klo61dDMny8KhAxkAcJ6dse5DfBoiO8EwbVqYlrgBw25G8sW8RYClWATEbx5h9RKY_FPlXtRU2Olnar01h9H0ryh2SJRuS7mr_G7NmQjaW=w408-h307-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2026-03-23T17:24:46.939Z,,,
