placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/LAWSON+POWER+SOURCE+LLC/data=!4m7!3m6!1s0x89e654cf4555b2bf:0xe6d62b865429a8a1!8m2!3d41.7802928!4d-72.6919583!16s%2Fg%2F11hbjkk9jx!19sChIJv7JVRc9U5okRoagpVIYr1uY,LAWSON POWER SOURCE LLC,4.5,55,Electrician,"919 Albany Ave, Hartford, CT 06112, United States","Q8J5+46 Hartford, Connecticut, USA",,+1 860-983-1663,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxm-bE0n0KgBVXFPx84eh9JcY3or-F81QXvpl9SIr7U1-NSCiC_CqkLC-ZXnV0JHIgy3DDn1Wca9o2KzpixQy5F1S3nHkLjc3JhStKLi3r0I0sypLrp8_3kuaoS7ENGtelT-arS=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:29:38.685Z,,,
https://www.google.com/maps/place/West+Electric/data=!4m7!3m6!1s0x89e6547ec5427fe9:0x6f5df2b37a297ee5!8m2!3d41.7732782!4d-72.6573266!16s%2Fg%2F11gffy0x0h!19sChIJ6X9CxX5U5okR5X4perPyXW8,West Electric,4.9,131,Electrician,"40 Cherry St, East Hartford, CT 06108, United States","Q8FV+83 East Hartford, Connecticut, USA",,+1 860-428-7000,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEYTUJ98MsNc55X3o07KwoLUturMULBVxFWHDK-7uSg0PbIjpTKe9FI4QrPFYZqORJk19-JsGGuVhBiOrSKyFIbcT_WjE5_XZEFpLjSn2-bsGP_e6x9YWPFFZ20k5vEyfaTV4g=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:29:44.431Z,,,
https://www.google.com/maps/place/Keno+Electrical+Systems+LLC/data=!4m7!3m6!1s0x89e6530721c09a97:0xf7c46c98aadf2734!8m2!3d41.7394427!4d-72.6781319!16s%2Fg%2F11l2gq3tk1!19sChIJl5rAIQdT5okRNCffqphsxPc,Keno Electrical Systems LLC,4.9,74,Electrician,"134 Preston St, Hartford, CT 06114, United States","P8QC+QP Hartford, Connecticut, USA",https://www.kenoelectricalsystems.com/,+1 860-936-2043,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipPOFBxfG9VrsLGbthYkLSAZQVfSZYJQAEEnIp9F=w408-h306-k-no,true,9 am–5 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:29:49.361Z,,,
https://www.google.com/maps/place/Green+View+Electric+Llc/data=!4m7!3m6!1s0x89e6531006d40001:0xd947d35b531373c7!8m2!3d41.7381264!4d-72.6839219!16s%2Fg%2F11hy9nyscs!19sChIJAQDUBhBT5okRx3MTU1vTR9k,Green View Electric Llc,4.6,47,Electrician,"267 Preston St, Hartford, CT 06114, United States","P8Q8+7C Hartford, Connecticut, USA",https://mnoel0300.wixsite.com/website,+1 860-833-6356,Closes soon · 6 pm · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOXrajCy5ec3LV3aHLiZHY9VjzABkdn7dIyzb8=w408-h306-k-no,true,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:29:54.384Z,,,
https://www.google.com/maps/place/Eriksson+Electric/data=!4m7!3m6!1s0x89e7adb1ac95d42f:0xfef915a8092e2969!8m2!3d41.7415108!4d-72.7716701!16s%2Fg%2F1v5fsydl!19sChIJL9SVrLGt54kRaSkuCagV-f4,Eriksson Electric,4.8,19,Electrician,"19 Race Brook Rd, West Hartford, CT 06107, United States","P6RH+J8 West Hartford, Connecticut, USA",http://erikssonelectric.com/,+1 860-236-4352,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyixv9k4hmTIwxkkJseTPJ0DSdQAWX6yfEkWq3r43HClyVv-vQ_zgtFpiSVcTE25Zu3Y8tB6dPwWm88uZcTexMMvMQrWf4HnKx4mAc-x1oLcpH-eIoYmRiFUgcu6yxpn_OHSUx0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:29:59.346Z,,,
https://www.google.com/maps/place/BrYco+Electric/data=!4m7!3m6!1s0x6ecef18f95caf561:0x399bd05952d48ca!8m2!3d41.7888918!4d-72.5846744!16s%2Fg%2F11x0ylbm27!19sChIJYfXKlY_xzm4RykgtlQW9mQM,BrYco Electric,5.0,35,Electrician,"1146 Tolland St, East Hartford, CT 06108, United States","QCQ8+H4 East Hartford, Connecticut, USA",,+1 860-944-1914,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipOOsLcONKD-azW9ZQqvSdvYFZNdJ6GT3Ys67XDB=w408-h544-k-no,true,8 am–4 pm,9 am–2 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:30:04.578Z,,,
https://www.google.com/maps/place/CT+Home+Generator+Systems/data=!4m7!3m6!1s0x89e7b33cb4380267:0x9bd0309f75dd69c2!8m2!3d41.500727!4d-72.757507!16s%2Fg%2F11b7q32915!19sChIJZwI4tDyz54kRwmnddZ8w0Js,CT Home Generator Systems,4.6,32,Electrician,,,http://cthomegeneratorsystems.com/,+1 860-667-4819,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNMDsSoVHdeMcyKf-Raf4nmBU1xIIrxY7QMdhep=w818-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:30:09.431Z,,,
https://www.google.com/maps/place/AJP+Electric/data=!4m7!3m6!1s0x89e6f36aaaaaaaab:0x62a08308e793ca66!8m2!3d41.833829!4d-72.4152304!16s%2Fg%2F11b73z3_lg!19sChIJq6qqqmrz5okRZsqT5wiDoGI,AJP Electric,5.0,1088,Electrician,,,http://www.ajpelectricllc.com/,+1 860-875-7755,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMbE992dh9Hgu4q5tS1fgFJWm0Big8XurKCXbU3=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:30:14.213Z,,,
https://www.google.com/maps/place/CT+Generator+Service/data=!4m7!3m6!1s0x89e63589a81c123f:0xddb10408e18b4b54!8m2!3d41.5272895!4d-72.6410718!16s%2Fg%2F11b806z91d!19sChIJPxIcqIk15okRVEuL4QgEsd0,CT Generator Service,4.8,36,Electric generator shop,"790 Ridge Rd, Middletown, CT 06457, United States","G9G5+WH Middletown, Connecticut, USA",https://ctgeneratorservice.com/,+1 860-343-1797,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_bnueO_90uRfjWYGYxpp6uNTgKyHYZfq_dIyF=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:30:19.227Z,,,
https://www.google.com/maps/place/A+%26+J+Generator+%26+Equipment+LLC/data=!4m7!3m6!1s0x89e7e74555555555:0x474259175f2dd987!8m2!3d41.4996952!4d-72.9605896!16s%2Fg%2F113j7llcq!19sChIJVVVVVUXn54kRh9ktXxdZQkc,A & J Generator & Equipment LLC,4.9,123,Electric generator shop,"103 Cheshire Rd, Prospect, CT 06712, United States","F2XQ+VQ Prospect, Connecticut, USA",https://ajgenerator.com/,+1 203-828-6341,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP53gUfps862IULkw_qv2pUJPWl7EQ3IQdLtCzh=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2026-01-10T22:30:24.174Z,· In-store shopping,,
