placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Mequon+Vein+-+Brookfield/data=!4m7!3m6!1s0x880507e0a2013371:0xd36d2ab46d0559e7!8m2!3d43.0614697!4d-88.1269685!16s%2Fg%2F11fmypjzbp!19sChIJcTMBouAHBYgR51kFbbQqbdM,Mequon Vein - Brookfield,4.9,55,Medical clinic,"17280 W North Ave #200, Brookfield, WI 53045, United States","3V6F+H6 Brookfield, Wisconsin, USA",https://www.mequonvein.com/?=GBPbrookfield,+1 262-240-9640,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipME9-4nwl0FA1B2CSE7LU8jofKk7LTHy3V8kpsm=w408-h299-k-no,true,7:30 am–7 pm,7:30 am–4 pm,7:30 am–7 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:19:46.435Z,,,
https://www.google.com/maps/place/Vanish+-+Advanced+Vein+Treatments+%28Brookfield%29/data=!4m7!3m6!1s0x8805a9c6366ec371:0xee2673dd61df3784!8m2!3d43.0353932!4d-88.1139995!16s%2Fg%2F11m2b3fcdg!19sChIJccNuNsapBYgRhDffYd1zJu4,Vanish - Advanced Vein Treatments (Brookfield),4.8,59,Medical clinic,"400 N Executive Dr #110, Brookfield, WI 53005, United States","2VPP+5C Brookfield, Wisconsin, USA",https://vanishlegveins.com/,+1 262-476-4900,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNSUxA0qM8m-DqAzGBMsW8FsvtRfWSpknybpriU=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:19:51.917Z,Identifies as women-owned,,
https://www.google.com/maps/place/Vanish+Advanced+Vein+Treatments+%28Oak+Creek%29/data=!4m7!3m6!1s0x8805158c5e349951:0xb9e4890af236137d!8m2!3d42.9170959!4d-87.9128405!16s%2Fg%2F11gjs7n8z1!19sChIJUZk0XowVBYgRfRM28gqJ5Lk,Vanish Advanced Vein Treatments (Oak Creek),4.9,109,Medical clinic,"7003 S Howell Ave Suite 1600, Oak Creek, WI 53154, United States","W38P+RV Oak Creek, Wisconsin, USA",https://vanishlegveins.com/,+1 262-476-4900,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNW-NPgfaqmraXHDjSvvfLKsXCCuT4fU0ign8z7=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:19:57.538Z,,,
https://www.google.com/maps/place/IVme+Wellness+%2B+Aesthetics+Milwaukee+Historic+Third+Ward/data=!4m7!3m6!1s0x8805190ae264a9ed:0xe947b52db6794a0a!8m2!3d43.034567!4d-87.9077499!16s%2Fg%2F11j36mpwvs!19sChIJ7alk4goZBYgRCkp5ti21R-k,IVme Wellness + Aesthetics Milwaukee Historic Third Ward,5.0,849,Medical Center,"331 N Broadway, Milwaukee, WI 53202, United States","23MR+RW Milwaukee, Wisconsin, USA",https://ivmenow.com/locations/milwaukee-wi/,+1 262-230-2190,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM6y4lAx0GhMN1kvLQJzjzXlbJKXiZNH23OCaM_=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:02.809Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ascension+Columbia+St.+Mary%27s+-+Water+Tower+Medical+Commons/data=!4m7!3m6!1s0x880518c171547693:0x60d4741cd5f3fd7!8m2!3d43.0612692!4d-87.8786794!16s%2Fg%2F11b7k15sr0!19sChIJk3ZUccEYBYgR1z9fzUFHDQY,Ascension Columbia St. Mary's - Water Tower Medical Commons,4.9,442,Medical clinic,"2350 N Lake Dr, Milwaukee, WI 53211, United States","346C+GG Milwaukee, Wisconsin, USA",https://healthcare.ascension.org/locations/wisconsin/wimil/milwaukee-ascension-columbia-st-marys-hospital/departments/water-tower-medical-commons?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local,,"Closes soon · 4:30 pm · Opens 8 am Wed

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNjpUY5VCjFVguA-70iaD14YiPV_lydP_-des3g=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:07.958Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Froedtert+FORME+Aesthetic+and+Vein+Center/data=!4m7!3m6!1s0x880504d754c98b2f:0xefb3875156a47e9b!8m2!3d43.0452404!4d-88.0478195!16s%2Fg%2F1tg6qpj2!19sChIJL4vJVNcEBYgRm36kVlGHs-8,Froedtert FORME Aesthetic and Vein Center,3.6,39,Medical spa,"1155 N Mayfair Rd Suite 1700, Wauwatosa, WI 53226, United States","2XW2+3V Wauwatosa, Wisconsin, USA",https://www.froedtert.com/locations/clinic/forme-aesthetic-and-vein-center,+1 414-955-1050,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPvMnMmQRdlGc8JcMrfzEPEUCe0Q1uMUIPMzztE=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:12.883Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Brookfield/data=!4m7!3m6!1s0x880506446a9c3943:0x8af3ea160260ede2!8m2!3d43.0296319!4d-88.115106!16s%2Fg%2F1td6bfyq!19sChIJQzmcakQGBYgR4u1gAhbq84o,USA Vein Clinics - Brookfield,4.3,156,Medical clinic,"245 S Executive Dr # 350, Brookfield, WI 53005, United States","2VHM+VX Brookfield, Wisconsin, USA",https://www.usaveinclinics.com/company/locations/wisconsin/office/brookfield/,+1 262-207-4477,,https://lh3.googleusercontent.com/p/AF1QipOWdr_bnUdwJAyAVemWG0wapbnSqGeTmCxCD--y=w408-h264-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:18.119Z,,,
https://www.google.com/maps/place/H2O+Health/data=!4m7!3m6!1s0x880519a6a0a189a1:0xcfafdad3ba7485f6!8m2!3d43.0304344!4d-87.9041084!16s%2Fg%2F11fr6w2lc8!19sChIJoYmhoKYZBYgR9oV0utPar88,H2O Health,4.9,121,Medical Center,"130 N Jefferson St, Milwaukee, WI 53202, United States","23JW+59 Milwaukee, Wisconsin, USA",https://healthhydrationoasis.com/,+1 262-277-1018,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNPDbfoPGXsK9GCC258yOf_LHpVg1tvQQIXkRXM=w408-h510-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,9 am–2 pm,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:22.999Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Lakeshore+Veins/data=!4m7!3m6!1s0x8804e15c696f0d05:0xf3b73b8cb162f3b5!8m2!3d43.2178294!4d-87.9269594!16s%2Fg%2F1q6bftgz8!19sChIJBQ1vaVzhBIgRtfNisYw7t_M,Lakeshore Veins,5.0,23,Medical clinic,"1361 W Towne Square Rd, Mequon, WI 53092, United States","639F+46 Mequon, Wisconsin, USA",https://lakeshoreveins.com/,+1 262-241-3999,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxB3BwfVYlxCVLfZ8pN6qtF_kqS2nrzolZGhlfKu7FKoZZXAk5ffPESb75KlTLsSxwvJYPAIKMazrgH-s5d3vKKw3QJs8j5MbOb3fnZQBmvrOLCB1Wp-gKnYiXlEJr4eW3j50=w408-h270-k-no,true,9 am–4 pm,9 am–4 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:27.860Z,,,
https://www.google.com/maps/place/Wisconsin+Vein+Center+%26+MediSpa/data=!4m7!3m6!1s0x8805abfd131b10e7:0x5b5d2e3162daa612!8m2!3d43.0848918!4d-88.2376406!16s%2Fg%2F1tjg_yp2!19sChIJ5xAbE_2rBYgREqbaYjEuXVs,Wisconsin Vein Center & MediSpa,4.9,242,Medical spa,"1231 George Towne Dr # G, Pewaukee, WI 53072, United States","3QM6+XW Pewaukee, Wisconsin, USA",https://www.wimedispa.com/?utm_source=google_search&utm_medium=google_business_profile&utm_campaign=website_button,+1 262-236-5179,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNvTUkO6frPgRyR4FISfQRMr1mamc7gH1S-_59f=w408-h297-k-no,true,8 am–5 pm,8 am–5 pm,"8 am–12:30 pm, 2–5 pm",8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-12-16T22:20:33.171Z,LGBTQ+ friendly,,
