placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Scott+Tree+Services/data=!4m7!3m6!1s0x88de5f3d8364ca4b:0x1a2d98e8f046709b!8m2!3d27.613658!4d-80.3903406!16s%2Fg%2F1tfm7ggm!19sChIJS8pkgz1f3ogRm3BG8OiYLRo,Scott Tree Services,4.8,62,Tree service,"640 Old Dixie Hwy, Vero Beach, FL 32962, United States","JJ75+FV Vero Beach, Florida, USA",http://scotttreeservicestc.com/?utm_source=gmb&utm_medium=referral,+1 772-569-3874,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvj1VXCcofrWjqooPjRd5V4GTtrCgJ57L7HfjqKitVuLClQyEkbOQHkf9iWvP2FySCgPIuLClCFq-QgQojM8j6ABJzxOlM0kKzmJcJjHnAaUMbiZ7rL49Iki_mQDdgM0fc0swL=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:05.772Z,,,
https://www.google.com/maps/place/King+Tree+Management/data=!4m7!3m6!1s0x88de5fc91e9999a1:0x5f0638e9dc13fb63!8m2!3d27.6115771!4d-80.4192859!16s%2Fg%2F11rfwk8gf_!19sChIJoZmZHslf3ogRY_sT3Ok4Bl8,King Tree Management,5.0,97,Tree service,"510 33rd Ave, Vero Beach, FL 32968, United States","JH6J+J7 Vero Beach, Florida, USA",https://kingtreemgmt.com/,+1 772-356-4487,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlHb5mSMocTNF2BDTqksibdH08f91cM5urv50KphiyP60VMK020aUuB8qlx5b_T7i68tWOfhOE1Zgm6N5xto_83wERLduPaXIm5NUTeRklQuqPWu6BuoIR_cL93kl9m6yMED0k=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:10.780Z,,,
https://www.google.com/maps/place/Blue+Collar+Broke+Trees/data=!4m7!3m6!1s0x82e84d28c7def841:0xe190e5c8be954dbd!8m2!3d27.6223265!4d-80.403797!16s%2Fg%2F11wnd6hsdp!19sChIJQfjexyhN6IIRvU2VvsjlkOE,Blue Collar Broke Trees,5.0,74,Tree service,"1671 11th Pl, Vero Beach, FL 32960, United States","JHCW+WF Vero Beach, Florida, USA",http://www.bluecollarbroketrees.com/,+1 772-538-6413,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzC4FeNv2gfjNVPz2RNcZjoT2qa_MRlC-EdLcs3nH13PqVghnbf6rI9SRO3V_KAQFB4u39BlAIZEvRpXO2UgDoRUq50E0HQ2NJdb4u0mmWQzpGmu1pscuaprvOmQgjJTgJ2zgghsAO1u7i=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:15.074Z,,,
https://www.google.com/maps/place/Optimum+Tree+Care/data=!4m7!3m6!1s0x653b00cd7df55807:0x22ed8c645d43aca6!8m2!3d27.5800805!4d-80.4238486!16s%2Fg%2F11rsqyh0w9!19sChIJB1j1fc0AO2URpqxDXWSM7SI,Optimum Tree Care,5.0,107,Tree service,"3608 13th St SW, Vero Beach, FL 32968, United States","HHJG+2F Vero Beach, Florida, USA",https://optimumtrees.com/,+1 772-228-1161,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiBH51ZbsCmZp8XwzuggNujEYBaCagzOKL49m9HJPWFd9XcIjR-qLX-EjfQ4pq5yNj4Wf91BNGotYIaH-aQys9se9VmFDGvyA06zZHTqZsZ3Os0QJU1Q1QlxQe7kulugT7EPEN-w=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:19.360Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/1st+Rate+Tree+Service/data=!4m7!3m6!1s0x88de5f6aad228e4f:0x363c8081cbb2b053!8m2!3d27.6172146!4d-80.3946023!16s%2Fg%2F113h414g5!19sChIJT44irWpf3ogRU7Cyy4GAPDY,1st Rate Tree Service,5.0,4,Tree service,"755 8th Ct Suite 3, Vero Beach, FL 32962, United States","JJ84+V5 Vero Beach, Florida, USA",http://1stratetreeservice.net/,+1 772-778-0597,"Closed · Opens 7 am

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-wPc7EYLPuOhWAoLxQ7XpiWTEGITlfLjTpTYStJQfPcIFfM7pUZXRbHXHHX5e3ChLPOcKt3BPi9j-XjfaPNUiKALgNgmcVQTbTLj0gobgOgwFK9y_cald8qHKNMtV_CSrWiU=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:23.671Z,,,
https://www.google.com/maps/place/Divinely+Rooted+Tree+Services+LLC/data=!4m7!3m6!1s0x2a0df98f88d149b1:0xd3acd22b14c56c04!8m2!3d27.6465826!4d-80.3963266!16s%2Fg%2F11zkjxbn5t!19sChIJsUnRiI_5DSoRBGzFFCvSrNM,Divinely Rooted Tree Services LLC,5.0,25,Tree service,,,http://www.divinelyrootedtrees.com/,+1 772-882-2583,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGi5sk4-jgY2lqw-6AKoHV3uKT4_Acop4iETEt3p3wFAUsErFDqny_trYaNrne8AmO3UsJnd3dFaBdtKcKb-NK8imQoV06BPGEvJwfGifH6SbO96SFrMwt4KS6DkfJuIXqecVmFOEeHbHLW=w408-h463-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,Closed,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:27.868Z,,,
"https://www.google.com/maps/place/Jimmy%27s+Tree+Service,+Inc./data=!4m7!3m6!1s0x88de5ee29b15c821:0x183180c1553e7871!8m2!3d27.7057435!4d-80.417884!16s%2Fg%2F1td2hqnw!19sChIJIcgVm-Je3ogRcXg-VcGAMRg","Jimmy's Tree Service, Inc.",4.4,65,Tree service,"6250 Old Dixie Hwy, Vero Beach, FL 32967, United States","PH4J+7R Vero Beach, Florida, USA",http://www.jimmystreeserviceinc.com/,+1 772-569-4436,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq7r2c8dpvVpqKz_uYCuU2ZrtjU2f-lL3tWSFISGoRxsCc1CipfJpX9eK01AzEBgzvFVUQVzdbBUbdat-W5rCuJMS0ayCFJwn_YikFkjUSaA5oMbcIkR8Oo8CM1TU1AC7w85dDBg=w426-h240-k-no,true,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–3:30 pm,8:30 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:32.296Z,,,
https://www.google.com/maps/place/Island+Arbor+Inc/data=!4m7!3m6!1s0x88de5f0278d7f7eb:0x9086c65cda07a684!8m2!3d27.6385032!4d-80.4023432!16s%2Fg%2F1tj7x5m8!19sChIJ6_fXeAJf3ogRhKYH2lzGhpA,Island Arbor Inc,4.0,5,Tree service,"1651 20th St, Vero Beach, FL 32960, United States","JHQX+C3 Vero Beach, Florida, USA",,+1 772-778-2649,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGX_n0x6q0cfW47ps-34R0dhQxWf_5pXA_dJvu1Bb0j-0RAsmoO08JXLAC_VD50iA9T4tjF_pIqVDWNu3wm5yhzrzK6Slun-eA4eyGyCm8disgUi6jTwRdWVJeZ2C9iKBvr9HjsnA=w408-h659-k-no,false,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:36.560Z,,,
https://www.google.com/maps/place/Jack%27s+Complete+Tree+Services+Inc/data=!4m7!3m6!1s0x88de5fe40b268e83:0xfb125438b6ae660c!8m2!3d27.6115903!4d-80.4588816!16s%2Fg%2F1tjypjh1!19sChIJg44mC-Rf3ogRDGautjhUEvs,Jack's Complete Tree Services Inc,4.6,39,Tree service,"6385 5th St, Vero Beach, FL 32968, United States","JG6R+JC Vero Beach, Florida, USA",https://jackscompletetreeservice.com/,+1 772-569-9218,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI9EmuM3kKDkHHn9q3fmE2mN9MFM3AnUGsIjEaKyyk_YkF6OCvpNQ590dx78hMB4W6c-J26q3IisOevKt1nbQFMmGvupRj0DpPyviFBKdyOw8tHn4A33kc4RGxsYsgrO9d5qxYcz--HQg4=w408-h543-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:40.825Z,,,
https://www.google.com/maps/place/A%2B+Tree+Trimming+LLC/data=!4m7!3m6!1s0x88de5f07f9c60b2d:0x1d1b18281d6832f5!8m2!3d27.6172448!4d-80.3862359!16s%2Fg%2F11ghs36kmj!19sChIJLQvG-Qdf3ogR9TJoHSgYGx0,A+ Tree Trimming LLC,5.0,1,Tree service,"626 8th Pl, Vero Beach, FL 32960, United States","JJ87+VG Vero Beach, Florida, USA",,+1 772-226-0362,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTzNNyjdflP_Uyk5BHBXWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.90582&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,10 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2026-04-29T05:27:45.027Z,,,
