placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
"https://www.google.com/maps/place/Superior+Vein+Care+-+Mark+Macumber,+M.D./data=!4m7!3m6!1s0x54ae57539f74306b:0x5418036e056a61cd!8m2!3d43.6015324!4d-116.3540944!16s%2Fg%2F11b7l5hzhf!19sChIJazB0n1NXrlQRzWFqBW4DGFQ","Superior Vein Care - Mark Macumber, M.D.",4.9,86,Vascular surgeon,"Portico Building, 3277 E Louise Dr Suite 360, Meridian, ID 83642, United States","JJ2W+J9 Meridian, Idaho, USA",http://www.superiorveincare.com/,+1 208-600-1550,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOkH4hkWVvYtrxpz0bNb5Yk2IIlPUSfG23gakSt=w408-h406-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T21:57:36.644Z,
https://www.google.com/maps/place/Vein+Center+of+Idaho/data=!4m7!3m6!1s0x54ae5441a56284dd:0x68b52e14002e4f94!8m2!3d43.5891621!4d-116.3510544!16s%2Fg%2F1ygjdbrrk!19sChIJ3YRipUFUrlQRlE8uABQutWg,Vein Center of Idaho,3.0,4,,"3581 E Overland Rd Ste. 102, Meridian, ID 83642, United States","HJQX+MH Meridian, Idaho, USA",http://www.veincenterofidaho.com/,+1 208-402-4467,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2si4WRvLvfLX97Tu4k5psA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.76578&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-12-16T21:57:41.825Z,
https://www.google.com/maps/place/Dermatology+Center+of+Canyon+County/data=!4m7!3m6!1s0x54ae4c64295d02db:0x19f1087d2405c1db!8m2!3d43.5842869!4d-116.5692404!16s%2Fg%2F1tdmdl_s!19sChIJ2wJdKWRMrlQR28EFJH0I8Rk,Dermatology Center of Canyon County,4.8,500,Skin care clinic,"318 2nd St S, Nampa, ID 83651, United States","HCMJ+P8 Nampa, Idaho, USA",http://www.dermcentercc.com/,+1 208-467-3006,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNLnwoEPhiQ20ruyJemIOCAr9IT9X-B2y8RWy0k=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:57:56.585Z,
https://www.google.com/maps/place/Nampa+Digestive+Health+Clinic+%26+Nampa+Idaho+Endoscopy+Center/data=!4m7!3m6!1s0x54ae4d95bee7385b:0x18c01812ccfd6520!8m2!3d43.5987892!4d-116.5082626!16s%2Fg%2F11qpzdszv8!19sChIJWzjnvpVNrlQRIGX9zBIYwBg,Nampa Digestive Health Clinic & Nampa Idaho Endoscopy Center,4.8,2125,Surgical center,"5080 E Commerce St, Nampa, ID 83687, United States","HFXR+GM Nampa, Idaho, USA",http://www.digestivehealthclinic.com/,+1 208-489-1900,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOnaqlmAZLMAZtn7YITSTDP-zkCqM4altkhQBVP=w520-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:01.811Z,
https://www.google.com/maps/place/Cult+Medical+Aesthetics/data=!4m7!3m6!1s0xa08838070e6ea4e7:0xf9903c854c204b82!8m2!3d43.5956312!4d-116.5138637!16s%2Fg%2F11tt381h8t!19sChIJ56RuDgc4iKARgksgTIU8kPk,Cult Medical Aesthetics,5.0,61,Medical spa,"1275 N Happy Valley Rd Suite 104, Nampa, ID 83687, United States","HFWP+7F Nampa, Idaho, USA",http://www.cultmedicalaesthetics.com/,+1 208-606-0631,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy9xyoUAucSwVySHEuPWE43U--0ESlDAYt49whKuhQL7ACP4n2UgL178-E5qhWFY-kPkovoqRIjlvXyASBWyM7AAcVCBClnlFWK7ywg7_aQs6TxcU1OumRDvYTvahoQIzcSI6A=w408-h266-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:06.890Z,
https://www.google.com/maps/place/Golden+Skin+%2B+Body/data=!4m7!3m6!1s0x54afb34629fffb7b:0x925fc1a61ac8083a!8m2!3d43.5774872!4d-116.5583342!16s%2Fg%2F11hbqtzbcc!19sChIJe_v_KUazr1QROgjIGqbBX5I,Golden Skin + Body,5.0,87,Skin care clinic,"1315 1st St S Suite #102, Nampa, ID 83651, United States","HCGR+XM Nampa, Idaho, USA",http://goldenskinandbody.com/,+1 208-599-8860,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNLw3eMiXxwHwP6KJuh9F_I8R0Qw4aZlVurvo0-=w408-h611-k-no,true,Closed,9 am–5 pm,10 am–4 pm,9 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:11.945Z,
https://www.google.com/maps/place/Canyon+County+Endoscopy/data=!4m7!3m6!1s0x54ae4d88d48104a1:0x9a3759bc8c544a74!8m2!3d43.5869961!4d-116.5488838!16s%2Fg%2F11k45b28h8!19sChIJoQSB1IhNrlQRdEpUjLxZN5o,Canyon County Endoscopy,4.9,299,Medical Center,"1216 Garrity Blvd, Nampa, ID 83687, United States","HFP2+QC Nampa, Idaho, USA",https://www.idahogastro.com/about-iga/locations-contact,+1 208-954-8218,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oMs9RdUNCtbYPmCA7i4tsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.72426&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:16.971Z,
https://www.google.com/maps/place/Advanced+Specialty+Care+%26+Med+Spa/data=!4m7!3m6!1s0x54ae4da59174b4eb:0xf14a1827858bde95!8m2!3d43.6065134!4d-116.5161574!16s%2Fg%2F11jsjqzkxp!19sChIJ67R0kaVNrlQRld6LhScYSvE,Advanced Specialty Care & Med Spa,4.4,16,Women's health clinic,"16111 N Brinson St #110, Nampa, ID 83687, United States","JF4M+JG Nampa, Idaho, USA",http://nampaadvancedspecialtycareid.com/,+1 208-468-9400,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMy4bqMqmjlHFxW0aLr9awO5i14OOW7x93eOymn=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:21.901Z,
https://www.google.com/maps/place/Idaho+Gastroenterology+Associates/data=!4m7!3m6!1s0x54ae4df7e5ea9ba3:0xccfef679d3f3d7c4!8m2!3d43.5870069!4d-116.5493003!16s%2Fg%2F11fj9cvnm_!19sChIJo5vq5fdNrlQRxNfz03n2_sw,Idaho Gastroenterology Associates,4.6,571,Medical office,"1200 Garrity Blvd, Nampa, ID 83687, United States","HFP2+R7 Nampa, Idaho, USA",https://www.idahogastro.com/about-iga/locations-contact,+1 208-343-6458,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwVxoVF1mNWus1T_w-cLnTLZEHorMLNQ-P0BT3atkufV5fKGKkkGS8MpURY4ZVp5--lUVdRGtWQz4DR_MfEykwgHu7X52C4vaL0bFgTWqapMp4KLVxC0CTKrQ7-tLa34BqbwT6VZ7kY07h=w408-h313-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:27.106Z,
https://www.google.com/maps/place/Saint+Alphonsus+Medical+Center+-+Nampa/data=!4m7!3m6!1s0x54ae4bfc4e38a085:0x61a3eb685380f1ca!8m2!3d43.5976294!4d-116.5188714!16s%2Fg%2F1hdz8pcr8!19sChIJhaA4TvxLrlQRyvGAU2jro2E,Saint Alphonsus Medical Center - Nampa,2.9,312,Emergency care service,"4300 E Flamingo Ave, Nampa, ID 83687, United States","HFXJ+3F Nampa, Idaho, USA",https://www.saintalphonsus.org/location/saint-alphonsus-medical-center-nampa,+1 208-205-1000,,,https://lh3.googleusercontent.com/p/AF1QipP79pgfuyQlvtR6HZjcVkFj9TeDrvhMi01y6HA_=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:32.095Z,
https://www.google.com/maps/place/Advanced+Specialty+Care/data=!4m7!3m6!1s0x54ae4b04fb050edd:0xfc3515a32e91b7e5!8m2!3d43.5544669!4d-116.5707978!16s%2Fg%2F11xfp1tz7b!19sChIJ3Q4F-wRLrlQR5beRLqMVNfw,Advanced Specialty Care,5.0,3,Medical clinic,"215 E Hawaii Ave Suite 220, Nampa, ID 83686, United States","HC3H+QM Nampa, Idaho, USA",https://www.idahoadvancedspecialtycare.com/,+1 208-331-4200,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMKulc98tSDVkk0YC34swGrLvaxa17-ynxQmiaz=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:37.017Z,
https://www.google.com/maps/place/Jay+Medical+Aesthetics/data=!4m7!3m6!1s0x54ae4deb73803789:0x1fcb2d6567ed3b7c!8m2!3d43.5613779!4d-116.5232338!16s%2Fg%2F11wx4vbl8v!19sChIJiTeAc-tNrlQRfDvtZ2Utyx8,Jay Medical Aesthetics,5.0,17,Skin care clinic,"3776 E Amity Ave, Nampa, ID 83687, United States","HF6G+HP Nampa, Idaho, USA",http://jaymedicalaesthetics.janeapp.com/,+1 208-908-2293,,,https://lh3.googleusercontent.com/p/AF1QipMwBvJFzjA7dBP9ravdkYftRRNPmOywRxREdSOV=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:39.800Z,
https://www.google.com/maps/place/Saint+Alphonsus+Wound+%26+Hyperbaric+-+Nampa/data=!4m7!3m6!1s0x54ae4da3b4afbee7:0x2c83c1a606564280!8m2!3d43.5971943!4d-116.5170672!16s%2Fg%2F11btmq7l3c!19sChIJ576vtKNNrlQRgEJWBqbBgyw,Saint Alphonsus Wound & Hyperbaric - Nampa,4.4,5,Emergency room,"4400 E Flamingo Ave #120, Nampa, ID 83687, United States","HFWM+V5 Nampa, Idaho, USA",https://www.saintalphonsus.org/location/saint-alphonsus-nampa-wound-hyperbaric-medicine?utm_source=gmb&utm_medium=organic&utm_campaign=gmb&utm_content=main_link,+1 208-302-0860,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VebjFql6HF2_sfdJ92QdlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.68015&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:44.936Z,
https://www.google.com/maps/place/Vein+Center+of+Idaho/data=!4m7!3m6!1s0x54afb397b35c0dbd:0x24bb17f7aff80e99!8m2!3d43.6622908!4d-116.6423313!16s%2Fg%2F1pp2vhptn!19sChIJvQ1cs5ezr1QRmQ74r_cXuyQ,Vein Center of Idaho,4.3,23,Medical clinic,"4519 Enterprise Way #205, Caldwell, ID 83605, United States","M965+W3 Caldwell, Idaho, USA",http://www.veincenterofidaho.com/,+1 208-454-4976,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0RXIVR3OflhYoyl8lYg_PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.42395&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:49.870Z,
https://www.google.com/maps/place/NAVA+Face+%26+Eye/data=!4m7!3m6!1s0x54ae4d19eda0b37f:0xcd7b697b88b090b2!8m2!3d43.5961477!4d-116.5176149!16s%2Fg%2F11s2n_3t72!19sChIJf7Og7RlNrlQRspCwiHtpe80,NAVA Face & Eye,4.9,252,Plastic surgery clinic,"4405 E Flamingo Ave, Nampa, ID 83687, United States","HFWJ+FX Nampa, Idaho, USA",https://www.navafaceandeye.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 208-425-2524,"Open · Closes 4:30 pm

Confirmed by phone call 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMKzlnqffTkZI1Bk97iftgzSA1EaE4drplx2ZwA=w408-h272-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–1 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:54.800Z,
https://www.google.com/maps/place/Snake+River+Aesthetics/data=!4m7!3m6!1s0x54ae4f570135a457:0xb8aa06cce1bac6ce!8m2!3d43.5564404!4d-116.5742809!16s%2Fg%2F11y5czptk1!19sChIJV6Q1AVdPrlQRzsa64cwGqrg,Snake River Aesthetics,5.0,4,Health spa,"128 W Georgia Ave, Nampa, ID 83686, United States","HC4G+H7 Nampa, Idaho, USA",https://www.snakeriveraesthetics.com/,+1 208-602-3637,"Open · Closes 5 pm

Updated by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMrfGiOdh_xORJI5xb81gAzUOy44RTRsub65Lf9=w543-h240-k-no,true,10 am–5 pm,4–8 pm,10 am–5 pm,Closed,10 am–5 pm,Closed,4–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Nampa+Boise+ID/@43.5788175,-116.55978,14z",2025-12-16T21:58:59.706Z,
