placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
"https://www.google.com/maps/place/Hospice+of+Acadiana,+Inc./data=!4m7!3m6!1s0x86249c5cc6751a37:0x9e4849f09d6ca17b!8m2!3d30.2095786!4d-92.0360075!16s%2Fg%2F1tjdx801!19sChIJNxp1xlycJIYRe6FsnfBJSJ4","Hospice of Acadiana, Inc.",4.3,18,Non-profit organization,"2600 Johnston St Suite 200, Lafayette, LA 70503, United States","6X57+RH Lafayette, Louisiana, USA",https://www.hospiceacadiana.com/,+1 337-232-1234,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YncKIfQmmUsg_DymoX5zNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.9764&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:56:44.690Z,,,,
"https://www.google.com/maps/place/HOPE+Healthcare+and+Hospice,+LLC/data=!4m7!3m6!1s0x86249d1c8f64b35f:0x5503d1901b532e65!8m2!3d30.1933395!4d-92.0104539!16s%2Fg%2F11gmyx85lq!19sChIJX7NkjxydJIYRZS5TG5DRA1U","HOPE Healthcare and Hospice, LLC",4.8,17,Hospice,"301 E Kaliste Saloom Rd #201, Lafayette, LA 70508, United States","5XVQ+8R Lafayette, Louisiana, USA",https://hope-hospice.com/,+1 337-703-4674,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sInOr2Vdy4OAc4PpLNCHRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.07108&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:56:50.738Z,,,,
https://www.google.com/maps/place/Heart+of+Hospice/data=!4m7!3m6!1s0x86249c8f78a535c9:0xfd4e749d7bd8959d!8m2!3d30.1943891!4d-92.0022472!16s%2Fg%2F1hc4qhsmj!19sChIJyTWleI-cJIYRnZXYe510Tv0,Heart of Hospice,5.0,13,Hospice,"901 Hugh Wallis Rd S Suite B104, Lafayette, LA 70508, United States","5XVX+Q4 Lafayette, Louisiana, USA",https://lhcgroup.com/providers/heart-of-hospice/,+1 337-232-8159,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMDxdcQOJ1HTIGE-Ha2hHhIP2Qbit3efxjfm1tx=w408-h286-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:56:56.407Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x86249d1c85f3ca77:0xf6f180db7b48ec43!8m2!3d30.1663489!4d-92.0591356!16s%2Fg%2F1xgzc41y!19sChIJd8rzhRydJIYRQ-xIe9uA8fY,Amedisys Hospice Care,4.0,4,Hospice,"4021B Ambassador Caffery Pkwy Suite 101, Lafayette, LA 70503, United States","5W8R+G8 Lafayette, Louisiana, USA",https://locations.amedisys.com/la/lafayette/hospice-1284/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 337-988-9778,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMDJp-kQKnoiAjvCEMY7h3wDXELhpeWyQs8UCzG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:01.430Z,,,,
https://www.google.com/maps/place/Bridgeway+Healthcare+%26+Hospice/data=!4m7!3m6!1s0x86249d1eeb86f43d:0x779671710c448675!8m2!3d30.1857785!4d-92.0112227!16s%2Fg%2F11gf0fn1cj!19sChIJPfSG6x6dJIYRdYZEDHFxlnc,Bridgeway Healthcare & Hospice,4.8,19,Hospice,"2014 W Pinhook Rd # 604, Lafayette, LA 70508, United States","5XPQ+8G Lafayette, Louisiana, USA",http://www.bridgewayhospice.net/,+1 337-232-5925,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=izPBCQHc9KOhuSc7BOxzgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.32062&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:06.483Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x86249cebe9f9ff11:0x8adaf8d60758458a!8m2!3d30.206025!4d-92.0172884!16s%2Fg%2F1tpf7h4v!19sChIJEf_56eucJIYRikVYB9b42oo,Compassus,4.4,7,Hospice,"1018 Harding St #207, Lafayette, LA 70503, United States","6X4M+C3 Lafayette, Louisiana, USA",https://www.compassus.com/locations/louisiana/lafayette/,+1 337-324-9096,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMYvUg8FCvZ27m_8G48yBEplm1An56rh4buYTtl=w408-h248-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:11.487Z,,,,
https://www.google.com/maps/place/St.+Joseph+Hospice+%26+The+Carpenter+House/data=!4m7!3m6!1s0x86249ce92b7efafd:0xc45ac44810b04150!8m2!3d30.2045177!4d-92.0123738!16s%2Fg%2F11g65d_f8z!19sChIJ_fp-K-mcJIYRUEGwEEjEWsQ,St. Joseph Hospice & The Carpenter House,3.9,28,Hospice,"923 W Pinhook Rd, Lafayette, LA 70503, United States","6X3Q+R3 Lafayette, Louisiana, USA",https://www.thecarpenterhealthnetwork.com/about-us/carpenter-house/,+1 337-541-6464,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPa2xsIu45kCR2QRIhrsfkte4npMIQVmvsGpWet=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:16.656Z,,,,
https://www.google.com/maps/place/Nursing+Specialties+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x86249db9c686b3d9:0x3f5a81713960b860!8m2!3d30.1766392!4d-92.0436999!16s%2Fg%2F1thgbtpx!19sChIJ2bOGxrmdJIYRYLhgOXGBWj8,Nursing Specialties Home Health & Hospice,4.5,13,Home health care service,"1025 Camellia Blvd, Lafayette, LA 70508, United States","5XG4+MG Lafayette, Louisiana, USA",http://www.nursingspecialties.com/,+1 337-266-9996,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tEJqlluf2SB9LMrXtbsgcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.462914&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:21.531Z,,,,
https://www.google.com/maps/place/Audubon+Hospice+Lafayette/data=!4m7!3m6!1s0x86249d82a2d91599:0x21045cafc52225e2!8m2!3d30.1905351!4d-92.0107528!16s%2Fg%2F11ny23r_n6!19sChIJmRXZooKdJIYR4iUixa9cBCE,Audubon Hospice Lafayette,3.0,2,Home health care service,"221 Rue De Jean Suite 201, Lafayette, LA 70508, United States","5XRQ+6M Lafayette, Louisiana, USA",http://www.southlouisianahospice.com/,+1 337-541-1000,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o4rqvlBGvJi8NcBbPbkZRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.161877&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:26.325Z,,,,
https://www.google.com/maps/place/Community+Healthcare+Professionals/data=!4m7!3m6!1s0x862362d69beb3f35:0x44cd343e320eb82e!8m2!3d30.1743812!4d-92.0799199!16s%2Fg%2F1w_vnmp6!19sChIJNT_rm9ZiI4YRLrgOMj40zUQ,Community Healthcare Professionals,3.4,5,Home health care service,"5750 Johnston St, Lafayette, LA 70503, United States","5WFC+Q2 Lafayette, Louisiana, USA",https://chp.care/,+1 337-806-9190,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nK2yvFviBI02l9UYv_MgUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.097393&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-17T23:57:31.298Z,,,,
