placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Bay+Property+Management+Group+Philadelphia/data=!4m7!3m6!1s0x89c6c89b593e37e1:0xc70efc8daf77547e!8m2!3d39.965793!4d-75.1329417!16s%2Fg%2F11g7zgr2hp!19sChIJ4Tc-WZvIxokRflR3r438Dsc,Bay Property Management Group Philadelphia,4.3,671,Property management company,"1080 N Delaware Ave #506, Philadelphia, PA 19125, United States","XV88+8R Philadelphia, Pennsylvania, USA",https://www.baymgmtgroup.com/philadelphia/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 267-244-7215,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOag3-KMPmxHQr2oLufhOZ9KzhWWBH7JO8LNGD3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:02.434Z,,,,
https://www.google.com/maps/place/PhillyLiving+Management+Group/data=!4m7!3m6!1s0x89c6c6245193e50d:0x66029baf7ca6b285!8m2!3d39.9515211!4d-75.1798731!16s%2Fg%2F1tfff4cx!19sChIJDeWTUSTGxokRhbKmfK-bAmY,PhillyLiving Management Group,4.5,379,Property management company,"2401 Walnut St #201, Philadelphia, PA 19103, United States","XR2C+J3 Philadelphia, Pennsylvania, USA",https://www.phillylivingmanagement.com/,+1 215-545-7007,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhtEX6fjQZU6Soydi9LN0RQkboRDaBkfzx_vDV=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:08.371Z,,,,
https://www.google.com/maps/place/Cornerstone+Management/data=!4m7!3m6!1s0x6c8f152545c21f4d:0xd96226f639944754!8m2!3d39.9514597!4d-75.1552413!16s%2Fg%2F11thcgl671!19sChIJTR_CRSUVj2wRVEeUOfYmYtk,Cornerstone Management,4.4,52,Property management company,"901 Market St Suite 3020, Philadelphia, PA 19107, United States","XR2V+HW Philadelphia, Pennsylvania, USA",http://cornerstonemanagement.io/philly,+1 267-800-7060,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNfXY9oQD5syn2rUvYTpDisu5a-MaFKWAkhzXYR=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:13.678Z,,,,
https://www.google.com/maps/place/Rittenhouse+Management+Corporation/data=!4m7!3m6!1s0x89c6c62528eab0db:0xf19da5269fbe1565!8m2!3d39.9476049!4d-75.172718!16s%2Fg%2F1tjrqy7r!19sChIJ27DqKCXGxokRZRW-nyalnfE,Rittenhouse Management Corporation,5.0,28,Property management company,"301 S 19th St, Philadelphia, PA 19103, United States","WRXG+2W Philadelphia, Pennsylvania, USA",http://rittenhousemgt.com/,+1 215-776-7770,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMO-vo615uIq3SL1kwn88GUK607s5_zJa-vCuaG=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:18.845Z,,,,
https://www.google.com/maps/place/Grow+Property+Management/data=!4m7!3m6!1s0x89c6c61e9493a3bd:0xd4d6143a8decc966!8m2!3d39.9266074!4d-75.1475923!16s%2Fg%2F11fx9ntqby!19sChIJvaOTlB7GxokRZsnsjToU1tQ,Grow Property Management,4.9,117,Property management company,"101 Morris St, Philadelphia, PA 19148, United States","WVG2+JX Philadelphia, Pennsylvania, USA",https://philadelphiapropertymanagementsolution.com/,+1 215-602-4100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPUcrl4oY853643v0-Bs6bSRfL2Tl-wKw3bWsQ-=w458-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:24.149Z,,,,
https://www.google.com/maps/place/Otter+Property+Management/data=!4m7!3m6!1s0x89c6c9a5b158ab7d:0x6e99820f9ff276e!8m2!3d39.9712784!4d-75.1659727!16s%2Fg%2F11j10_ztz9!19sChIJfatYsaXJxokRbif_-SCY6QY,Otter Property Management,4.8,347,Property management company,"1728 Ridge Ave, Philadelphia, PA 19130, United States","XRCM+GJ Philadelphia, Pennsylvania, USA",https://www.ottermanagement.com/,+1 215-860-3600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP3jgaA3o2-b03Fe5_edvPLH2mxHNZr4fG2n9nc=w408-h306-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:29.214Z,,,,
https://www.google.com/maps/place/Skyline+Property+Management/data=!4m7!3m6!1s0x89c6c89eab880d4b:0x1221c37e3a61ec4b!8m2!3d39.9407291!4d-75.1482059!16s%2Fg%2F12ltzq7g_!19sChIJSw2Iq57IxokRS-xhOn7DIRI,Skyline Property Management,4.5,225,Property management company,"311 Bainbridge St #1Fl, Philadelphia, PA 19147, United States","WVR2+7P Philadelphia, Pennsylvania, USA",https://www.phillyskylinepm.com/,+1 215-800-1762,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO-EZIs-8ihlMdtSWqKe2vyvui3N31tZDPNzfB-=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:34.350Z,,,,
https://www.google.com/maps/place/RMW+Property+Services/data=!4m7!3m6!1s0x89c6c7c8383b62af:0x89d8b33739449b15!8m2!3d39.9444041!4d-75.1642641!16s%2Fg%2F11h6ys3cl0!19sChIJr2I7OMjHxokRFZtEOTez2Ik,RMW Property Services,4.8,26,Property management company,"1330 Lombard St, Philadelphia, PA 19147, United States","WRVP+Q7 Philadelphia, Pennsylvania, USA",http://realtymanagementworks.com/,+1 215-701-7272,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XD00EGBlIqsmIrlNpwXsoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.1352&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:39.463Z,Identifies as women-owned,,,
https://www.google.com/maps/place/FirstService+Residential+Philadelphia/data=!4m7!3m6!1s0x89c6c8892edfc77f:0x87577a28aad60734!8m2!3d39.9505904!4d-75.1400656!16s%2Fg%2F1pp2tl4sh!19sChIJf8ffLonIxokRNAfWqih6V4c,FirstService Residential Philadelphia,3.9,74,Property management company,"3 N Christopher Columbus Blvd Suite 300, Philadelphia, PA 19106, United States","XV25+6X Philadelphia, Pennsylvania, USA",https://www.fsresidential.com/pennsylvania/offices/philadelphia-pa,+1 800-310-0326,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xTfOkSOpuVKXKBgZKxsI7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.81065&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:44.652Z,,,,
https://www.google.com/maps/place/Columbus+Property+Management/data=!4m7!3m6!1s0x89c6c63682ecbc89:0xe34aba3520b848d9!8m2!3d39.955669!4d-75.1745065!16s%2Fg%2F1vzn6j4g!19sChIJibzsgjbGxokR2Ui4IDW6SuM,Columbus Property Management,3.3,83,Property management company,"2042 Arch St, Philadelphia, PA 19103, United States","XR4G+75 Philadelphia, Pennsylvania, USA",https://www.columbuspm.org/,+1 215-557-8484,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-seQVE4oJBhd_LhpYsLqjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.22441&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-09-25T17:54:49.564Z,,,,
