placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/CityParking+Inc./data=!4m7!3m6!1s0x89b16ce2e6f5f7b1:0xa0f6dc060708aa1b!8m2!3d37.5358745!4d-77.4356571!16s%2Fg%2F1tj5rm6p!19sChIJsff15uJssYkRG6oIBwbc9qA,CityParking Inc.,2.5,43,Parking garage,"1051 E Cary St Suite 601, Richmond, VA 23219, United States","GHP7+8P Richmond, Virginia, USA",http://www.cityparkingonline.com/,+1 804-344-3353,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOd-BOK0RCIckofpLp4NnryBVa2KRTYoXJdWFer=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:06.109Z,,,,
"https://www.google.com/maps/place/Pivot+Parking+Richmond,+VA/data=!4m7!3m6!1s0x89b1119203e1a9bb:0xc728b64165c27fa7!8m2!3d37.5401917!4d-77.4362222!16s%2Fg%2F11kpn9dwx5!19sChIJu6nhA5IRsYkRp3_CZUG2KMc","Pivot Parking Richmond, VA",1.9,7,Parking lot,"112 N 8th St, Richmond, VA 23219, United States","GHR7+3G Richmond, Virginia, USA",http://www.pivotparking.com/,+1 833-467-4868,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JeXS01CLBpx1BL1Ktk0_9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.03827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:09.697Z,,,,
https://www.google.com/maps/place/VCU+Eighth+Street+Parking+Deck/data=!4m7!3m6!1s0x89b1112f51516b3d:0xc38a754e58e45b03!8m2!3d37.5454784!4d-77.4302244!16s%2Fg%2F1tfczpnc!19sChIJPWtRUS8RsYkRA1vkWE51isM,VCU Eighth Street Parking Deck,3.0,23,Parking garage,"659 N 8th St, Richmond, VA 23298, United States","GHW9+5W Richmond, Virginia, USA",http://www.parking.vcu.edu/,+1 804-828-7275,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlozwcrGjZhZJLtOpC4cwe16gG7y1A2OL-6hmcLDfZDN_9ISrT0aCqkjEvzI1w3aEx54Snytnifv3rKEq4G_QwfWrRmPPX1CPTGx6rS1Mqcmh7TCI-LGaGQuIwq5NvmVWClektMA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:13.126Z,,,,
https://www.google.com/maps/place/Gateway+Plaza+Garage/data=!4m7!3m6!1s0x89b11117c8f7038b:0xc538d26c288deff8!8m2!3d37.5372032!4d-77.4380503!16s%2Fg%2F11tg25rgzp!19sChIJiwP3yBcRsYkR-O-NKGzSOMU,Gateway Plaza Garage,5.0,2,Parking lot,"800 E Canal St, Richmond, VA 23219, United States","GHP6+VQ Richmond, Virginia, USA",,+1 804-344-0696,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DKoojtZNIWxcvecgFGEzcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.56642&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:15.952Z,,,,
https://www.google.com/maps/place/Coliseum+Parking+Deck/data=!4m7!3m6!1s0x89b1112489cc6c73:0x35fd297e1b11f5aa!8m2!3d37.5438724!4d-77.432968!16s%2Fg%2F11dxl75pmf!19sChIJc2zMiSQRsYkRqvURG34p_TU,Coliseum Parking Deck,4.2,36,Parking garage,"501 N 7th St, Richmond, VA 23219, United States","GHV8+GR Richmond, Virginia, USA",https://parking.com/richmond/lot/501-n-7th-coliseum-garage,+1 804-643-0719,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZbc7Wxznz8BXFQNGcFwkV4qcvhQIX6Btb4NM27A2XOyI4O7ROT6NsABx1qERAVdAGfLUNDlfEwTXC1PMnxHNeixmF_8pD_L7naTcA8_Uo1gxrgqGxvOyI5iSf2UeC_4C2g0ScHw=w408-h311-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:18.814Z,,,,
https://www.google.com/maps/place/VCU+West+Broad+Street+Parking+Deck/data=!4m7!3m6!1s0x89b1117cb425d151:0xf9e0be188c062f5!8m2!3d37.5509693!4d-77.4515701!16s%2Fg%2F11h80q501q!19sChIJUdEltHwRsYkR9WLAiOELng8,VCU West Broad Street Parking Deck,4.1,28,Parking garage,"Welcome Center, 1111 W Broad St, Richmond, VA 23220, United States","HG2X+99 Richmond, Virginia, USA",https://maps.vcu.edu/monroepark/broadstdeck/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwT-zmQj_LIEP5BrAM8TcpA1c5gaRk03NNzpjFRixlbp90yYcMPxAK2o56lCRuzFdWbZF61sZGc-mEGet-RX1hXgmfol1WD3Uj10UW6kMTjoKKK_FELeOuraGdZWArIEQ3WOaU=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:21.683Z,,,,
https://www.google.com/maps/place/1112+E+Marshall+St+Garage/data=!4m7!3m6!1s0x89b11123cfce7c0d:0xc6b61c24daad6ae8!8m2!3d37.5406963!4d-77.4308078!16s%2Fg%2F11f_p3d3ph!19sChIJDXzOzyMRsYkR6Gqt2iQctsY,1112 E Marshall St Garage,5.0,2,Parking lot,"1112E E Marshall St, Richmond, VA 23298, United States","GHR9+7M Richmond, Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2t_0YIP0X4TqGJ-9W99cxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.69157&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:24.563Z,,,,
https://www.google.com/maps/place/VCU+Parking/data=!4m7!3m6!1s0x89b1113879611585:0x2027d0e85a92db15!8m2!3d37.5474883!4d-77.4468777!16s%2Fg%2F11c6ps7hqt!19sChIJhRVheTgRsYkRFduSWujQJyA,VCU Parking,4.8,6,Parking lot,"N Henry St, Richmond, VA 23220, United States","GHW3+X6 Richmond, Virginia, USA",https://parking.vcu.edu/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tCSFm5N7uUT8gxjIQVHJ5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.11217&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:27.376Z,,,,
https://www.google.com/maps/place/The+Jefferson+Hotel+Parking+Lot/data=!4m7!3m6!1s0x89b1113f44432f1d:0x82f11852dd8a44f6!8m2!3d37.5435843!4d-77.446306!16s%2Fg%2F11dxjw5bg6!19sChIJHS9DRD8RsYkR9kSK3VIY8YI,The Jefferson Hotel Parking Lot,5.0,3,Parking lot,"27-49 S Jefferson St, Richmond, VA 23220, United States","GHV3+CF Richmond, Virginia, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4sgZhvh9xVh9Ird5wucxUUkb2oJHHPUXhdaeVkyW68BgDaWQWRhwv5PH5ybgaVHnBOokU5CjmZJFLU8WSIAKnCkGrXd3c7i7DbgJvXaAT0G-q6qn4k7CkGEyYNhkKQ991PnC8qnT17f0=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:30.055Z,,,,
https://www.google.com/maps/place/M%26M+Public+Paid+Parking+-3015+W.+Marshall/data=!4m7!3m6!1s0x89b11559fb67c859:0xa9289e3955de403f!8m2!3d37.5653359!4d-77.4726656!16s%2Fg%2F11tgcbv11r!19sChIJWchn-1kVsYkRP0DeVTmeKKk,M&M Public Paid Parking -3015 W. Marshall,5.0,1,Public parking space,"3015 W Marshall St, Richmond, VA 23230, United States","HG8G+4W Richmond, Virginia, USA",,,Closed ⋅ Opens 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0G50CEtYbD9H3vo8Y6X1Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.64354&pitch=0&thumbfov=100,true,6 pm–12 am,6 pm–12 am,6 pm–12 am,6 pm–12 am,8 am–12 am,8 am–12 am,6 pm–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Richmond+Richmond+VA/@37.5407246,-77.4360481,14z",2025-10-28T18:44:34.893Z,,,,
