placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
"https://www.google.com/maps/place/Hospice+Services+of+Reno/@39.5349112,-119.7526886,14z/data=!4m6!3m5!1s0x8099157ea49e100b:0x93c868c46f5a7d51!8m2!3d39.5428392!4d-119.7529738!16s%2Fg%2F11swmbrns_",Hospice Services of Reno,4.8,26,Hospice,"979 Pyramid Way Suite 115, Sparks, NV 89431, United States","G6VW+4R Sparks, Nevada, USA",https://hospiceservicesofreno.com/,+1 775-852-0888,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr98SkS379ZYsMgw-xtQTBD3AwNlgmGP08_cfuOjutKx2UY2bfY8UJlCSrH2J1-hwyM1S-EMMd6j2ZSJoOdSGFm4r8H1-_Q0mYH_GfIKug_juFN9Zrq1LnODwzup18MJBSilxffvQ=w408-h480-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Open 24 hours,Open 24 hours,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-09-17T23:54:44.500Z,,
"https://www.google.com/maps/place/Eden+Health+-+Home+Health,+Home+Care,+Hospice/data=!4m7!3m6!1s0x80990bdae40394a9:0xcd5f3d68887bd980!8m2!3d39.1693507!4d-119.772261!16s%2Fg%2F11ghpn90w0!19sChIJqZQD5NoLmYARgNl7iGg9X80","Eden Health - Home Health, Home Care, Hospice",4.6,21,Hospice,"907 Mountain St, Carson City, NV 89703, United States","569H+P3 Carson City, Nevada, USA",https://www.eden-health.com/,+1 775-841-6123,"Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMn1rKU9hvVYnfaf0Qe09pkZ7xwKAifSVYV1ndJ=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:02.173Z,,
https://www.google.com/maps/place/CompassionCare+Hospice/data=!4m7!3m6!1s0x8099a12a1c4dbc21:0x8c9363176003df50!8m2!3d39.1454217!4d-119.7691589!16s%2Fg%2F11v10lff__!19sChIJIbxNHCqhmYARUN8DYBdjk4w,CompassionCare Hospice,5.0,2,Hospice,"2340 S Carson St Suite B, Carson City, NV 89701, United States","46WJ+58 Carson City, Nevada, USA",https://compassioncarenevada.com/locations/hospice-in-carson-city/,+1 775-467-3342,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO7G78VfYVvCCfTFbg5EIrXPzIuO-4w62aaq5Oz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:07.774Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x80990abb4ef3e8b1:0xf7b70f61b2347cb5!8m2!3d39.1893892!4d-119.7487116!16s%2Fg%2F1tmk8rfh!19sChIJsejzTrsKmYARtXw0smEPt_c,Gentiva Hospice,5.0,9,Hospice,"1761 College Parkway #113, Carson City, NV 89706, United States","57Q2+QG Carson City, Nevada, USA",https://www.gentivahs.com/,+1 775-882-5735,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNa2zil2mol-gNfgoFMOSGLraLQoXdlQQ1BIRak=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:12.802Z,,
https://www.google.com/maps/place/Interim+HealthCare+of+Carson+City/data=!4m7!3m6!1s0x80990af67773650f:0x2a8903d8e66d7456!8m2!3d39.1907214!4d-119.7446037!16s%2Fg%2F1tfqr5qf!19sChIJD2Vzd_YKmYARVnRt5tgDiSo,Interim HealthCare of Carson City,5.0,1,Home health care service,"1950 College Parkway Ste 101 Suite 101, Carson City, NV 89706, United States","57R4+75 Carson City, Nevada, USA",https://www.interimhealthcare.com/location/carson-city-nv,+1 775-883-4455,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOogohmr08h7iUD1fctKQbXJObilMNPempKKTI2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:17.768Z,,
https://www.google.com/maps/place/Mission+Home+Health+of+Carson+City/data=!4m7!3m6!1s0x80990bc6dbe10221:0x26c779ebd39a94a2!8m2!3d39.1758436!4d-119.7621131!16s%2Fg%2F11h5ldclrk!19sChIJIQLh28YLmYARopSa0-t5xyY,Mission Home Health of Carson City,5.0,2,Home health care service,"1817 N Stewart St Ste. 20 & 25, Carson City, NV 89706, United States","56GQ+85 Carson City, Nevada, USA",https://www.homewithmission.com/locations/carson-city-home-health/,+1 775-515-4203,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=npEqSUU8BsQothCvUJoE6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.35799&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:22.843Z,,
https://www.google.com/maps/place/High+Desert+Home+Care/data=!4m7!3m6!1s0x8f1b234331e973e9:0x4d645081168a7b4c!8m2!3d39.1683077!4d-119.7683475!16s%2Fg%2F11sc0nz5w7!19sChIJ6XPpMUMjG48RTHuKFoFQZE0,High Desert Home Care,4.8,18,Home health care service,"711 N Nevada St, Carson City, NV 89703, United States","569J+8M Carson City, Nevada, USA",http://www.highdeserthomecare.com/,+1 775-499-1234,"Open 24 hours

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN5UyvWeeY1SbtoYVTMPlPlZCMyJ41-jW_mRaUH=w458-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:27.729Z,,
https://www.google.com/maps/place/Saint+Mary%E2%80%99s+Hospice+of+Northern+Nevada/data=!4m7!3m6!1s0x8099406259e7f1dd:0xdb81ab462676bad6!8m2!3d39.4466609!4d-119.7586829!16s%2Fg%2F1tlbpd78!19sChIJ3fHnWWJAmYAR1rp2Jkargds,Saint Mary’s Hospice of Northern Nevada,3.7,12,Hospice,"9450 Double R Blvd Suite 100, Reno, NV 89521, United States","C6WR+MG Reno, Nevada, USA",http://www.saintmarysreno.com/,+1 775-525-6700,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPNqCtAcVMadTU-yZx7IEO6_4VRayvfCOWpezU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:32.629Z,,
https://www.google.com/maps/place/Infinity+Hospice+Care/data=!4m7!3m6!1s0x80993fe71597d671:0x9d26ece1715105bd!8m2!3d39.4692783!4d-119.7668067!16s%2Fg%2F1v5_9p9c!19sChIJcdaXFec_mYARvQVRceHsJp0,Infinity Hospice Care,4.5,56,Hospice,"B, 5538 Longley Ln, Reno, NV 89511, United States","F69M+P7 Reno, Nevada, USA",http://www.infinityhospicecare.com/,+1 775-852-6002,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np705E53r-65OQcjiOC2Pq05wSFR-GCmzwJmqm3vdPERlVFiQHEhMX1XWLJbcIVeW9a-eZKpwXpx7aP0D2zWBbCzCo85DeQJy5dVQet4EWZ9fMDa0dHxLfGlA6U1VadFwREbmGw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:37.689Z,,
https://www.google.com/maps/place/Circle+of+Life+Hospice+Inc/data=!4m7!3m6!1s0x80993fe5440ba6d5:0x1d046a354b7bac6d!8m2!3d39.4700769!4d-119.7762829!16s%2Fg%2F1td182n2!19sChIJ1aYLROU_mYARbax7SzVqBB0,Circle of Life Hospice Inc,4.2,16,Hospice,"1575 Delucchi Ln, Reno, NV 89502, United States","F6CF+2F Reno, Nevada, USA",http://colhospice.com/,+1 775-827-2298,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMAok0CSg1rjpPRcLuLLETh8Q6vB4Og5LG9yl4p=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:42.619Z,,
https://www.google.com/maps/place/Carson+Tahoe+Care+Center/data=!4m7!3m6!1s0x80990abb5e8d867b:0x18787e427ffb8a20!8m2!3d39.1695629!4d-119.7715397!16s%2Fg%2F11h7slpmdf!19sChIJe4aNXrsKmYARIIr7f0J-eBg,Carson Tahoe Care Center,4.0,27,Aged care,"1001 Mountain St, Carson City, NV 89703, United States","569H+R9 Carson City, Nevada, USA",https://www.prestigecare.com/location/carson-tahoe-care-center,+1 775-443-4800,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npL9o9hdlo2mI_2BXwWr_W7QiCITeLDiUD0C1qEjU7ZvtCUsjmUyr0Lmg3f3YFWGU4C_tHXin_DS3jyurj6Jn-yTwfgudzLnynlB2jcFVflws8OOzCigaO_sFIGrVxSvt90ux2v=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:47.647Z,,
https://www.google.com/maps/place/Oasis+Hospice/data=!4m7!3m6!1s0x8099415413788deb:0x2c95fa131f558ea9!8m2!3d39.4890817!4d-119.8021188!16s%2Fg%2F11rdc3w_z0!19sChIJ6414E1RBmYARqY5VHxP6lSw,Oasis Hospice,4.6,11,Hospice,"3680 Grant Dr Ste A, Reno, NV 89509, United States","F5QX+J5 Reno, Nevada, USA",https://oasishospicereno.wixsite.com/officialwebsite,+1 775-360-6888,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CVVpdA9b2FkAG4glaJVbfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.136545&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:52.659Z,,
https://www.google.com/maps/place/Carson+Tahoe+Continuing+Care+Hospital/data=!4m7!3m6!1s0x80990abb84b19a0b:0x6c6f18801f10f1b8!8m2!3d39.1712267!4d-119.7723642!16s%2Fg%2F1261vtt65!19sChIJC5qxhLsKmYARuPEQH4AYb2w,Carson Tahoe Continuing Care Hospital,4.0,8,Medical Center,"775 Fleischmann Way 2nd floor, Carson City, NV 89703, United States","56CH+F3 Carson City, Nevada, USA",https://www.carsontahoe.com/,+1 775-445-7795,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vKMQT52jh4LD3qkLCn0M5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.41464&pitch=0&thumbfov=100,true,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-09-17T23:55:57.605Z,,
