placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Green+Mountaineers+tree+service/data=!4m7!3m6!1s0x4cca7a2f487f31b5:0x698050a00651e5a4!8m2!3d43.8717955!4d-72.451476!16s%2Fg%2F1tp1yfhl!19sChIJtTF_SC96ykwRpOVRBqBQgGk,Green Mountaineers tree service,4.6,61,Tree service,,,http://greenmountaineerstreeservice.com/,+1 802-922-7451,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHl1mCTtZM72efnhfXo27CjRE1fKgmDTIPyc09kb810elOnJfW6adCJ0MXurLcapQ-94Lwuh-F8oMgPwU3q3pobvPDIP8HLbdKxE24y1Pqhe-Q2oX4yk7hiyethmiCzHo-cajoWJQ=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:10:37.258Z,,
https://www.google.com/maps/place/Barrett%27s+Tree+Service+-+SavATree/data=!4m7!3m6!1s0x4cca7a3c5360e78d:0x87fa0c76c568158d!8m2!3d44.4773078!4d-73.1737945!16s%2Fg%2F1v9gv285!19sChIJjedgUzx6ykwRjRVoxXYM-oc,Barrett's Tree Service - SavATree,4.9,192,Tree service,"376 Patchen Rd, South Burlington, VT 05403, United States","FRGG+WF South Burlington, Vermont, USA",https://www.savatree.com/locations/burlington-vermont/?utm_source=GMB&utm_medium=organic&utm_campaign=burlington,+1 802-862-0302,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnmjtp_YnHhtAF_Ju3uxcALcPMF2HcPUUIsCbyI4xdH2ffudRtThuGKZiqFSJrrV5fU0sLZkzd7KqKJYE-GaywwHXlP0yDMLq2SOR7i3J8VTjE66cH1qiwH0exrZmNDNt7l0XW_pR4OfLR=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:10:43.632Z,,
https://www.google.com/maps/place/Teachers+Tree+Service/data=!4m7!3m6!1s0x4cca799ee2343ad9:0x5c4699b226ca8cb4!8m2!3d44.4229422!4d-73.1727139!16s%2Fg%2F11g3zxsfwm!19sChIJ2To04p55ykwRtIzKJrKZRlw,Teachers Tree Service,4.9,135,Tree service,"1580 Dorset St, South Burlington, VT 05403, United States","CRFG+5W South Burlington, Vermont, USA",https://teacherstreeservice.com/?utm_source=gbp&utm_medium=local_organic&utm_campaign=gbp_listing,+1 802-316-1545,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEm0ZxdBtvNaaRjR9IMFEYh6UPw2Wv-Mdcd_qRAt9kZGsa4mqhxaVv96IMNSQUnVoyR6ZvJYcNBBnGuzGVK381O47nAcj81uvAViRbPiiCaaE-P__GEFAzneP1Fj9DGjT6VdQ8u=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:10:48.402Z,,
https://www.google.com/maps/place/Alexander+Tree+Service/data=!4m7!3m6!1s0x4cb5b37e4f875d5b:0xe11f58c68c17d90c!8m2!3d44.4649411!4d-73.1555828!16s%2Fg%2F12hqqq9qv!19sChIJW12HT36ztUwRDNkXjMZYH-E,Alexander Tree Service,5.0,16,Tree service,"66 Airport Rd, South Burlington, VT 05403, United States","FR7V+XQ South Burlington, Vermont, USA",http://www.alexandertreevt.com/,+1 802-917-1503,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNW5KN067o0ZslecXIepacPhlrT-iB-mugahsOeT33Pskap3ZzOphvbcmPu_jemmUfZf8rLXpM7UsEIhP424R_igmRRuDympynDfqO16NGTsyLBQjbC1eUL3BF9cJ6rZq6klbr=w408-h634-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:10:53.247Z,,
https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x4cca7bc09dcbcad3:0x4142f50dbbbfdad2!8m2!3d44.4827432!4d-73.156818!16s%2Fg%2F11w1hg3f88!19sChIJ08rLncB7ykwR0tq_uw31QkE,Bartlett Tree Experts,5.0,1,Tree service,"81 Ethan Allen Drive, Units 3L1/L2, South Burlington, VT 05403, United States","FRMV+37 South Burlington, Vermont, USA",https://www.bartlett.com/locations/burlington-vt.cfm,+1 802-489-6305,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5mKhu1K-lC5gnp-o121IavNvMEpW7L50xoI7mNv80N49bF2F9Fh4NStyvNPqDsoTUFqOaS4Pf-b8qYdf4e9CbK_EYHL0yKSIGmU0dakhfzEwcCq6f--v0TYJug7zqzvpwhcHMnQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:10:57.840Z,,
https://www.google.com/maps/place/Vertscape/data=!4m7!3m6!1s0x4cca7b1106d88465:0xccc9874a3d0b8c72!8m2!3d44.4745267!4d-73.2162763!16s%2Fg%2F11t8bkj19c!19sChIJZYTYBhF7ykwRcowLPUqHycw,Vertscape,5.0,7,Landscaper,"59 King St, Burlington, VT 05401, United States","FQFM+RF Burlington, Vermont, USA",https://vertscapelandscaping.com/,+1 802-503-2413,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHw9auU9V5ox1zswn89AFGoqn50LA_4ZKpz1zLX7VazlrDaqGbXrUd0HwFsLXmCE5OSJ1DPye12DO-aN8bWzxfvkmgCdAyB1Ty9ExhW-AapRrsBtImbnuk3c3-pUT2j-EpeURiZig=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:11:02.820Z,,
https://www.google.com/maps/place/Green+Giant+Arborists+LLC/data=!4m7!3m6!1s0x4cca7f3c94296211:0xab916b2601b81f6d!8m2!3d44.4041377!4d-73.1511372!16s%2Fg%2F11txp01xfp!19sChIJEWIplDx_ykwRbR-4ASZrkas,Green Giant Arborists LLC,5.0,29,Tree service,"4668 Rte 116, Shelburne, VT 05482, United States","CR3X+MG Shelburne, Vermont, USA",http://greengiantarborists.com/,+1 802-399-5612,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj7IJcOQxB-HGRR901evEpY0y71gpVwqQhYSVYNjZv4CBY7BTVvsTB9n1gSc4UoID2SRPz36dWenzg4vg844lULOaWQRMS9n3CRVGzg16Sm-I3xVncGG_DkxIQCDqBudCvjMFM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:11:07.843Z,,
https://www.google.com/maps/place/Long+Meadow+Resource+Management+LLC/data=!4m7!3m6!1s0x4cca7af6719c09c1:0xbef2ed7857e96aaf!8m2!3d44.4521454!4d-73.2109097!16s%2Fg%2F1pp2vhxhh!19sChIJwQmccfZ6ykwRr2rpV3jt8r4,Long Meadow Resource Management LLC,,,Forestry service,"46 Scarff Ave, Burlington, VT 05401, United States","FQ2Q+VJ Burlington, Vermont, USA",http://roen.net/,+1 802-658-2368,Closed · Opens 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ehZ0mlBzd-44cXBeObqrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.5592&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:11:12.463Z,,
https://www.google.com/maps/place/Trees+Vermont/data=!4m7!3m6!1s0x4cca7126222f4d0f:0x1ddb90e8f1fa22e1!8m2!3d44.5197595!4d-73.101654!16s%2Fg%2F1tcvz0_7!19sChIJD00vIiZxykwR4SL68eiQ2x0,Trees Vermont,5.0,16,Tree service,,,http://www.treesvermont.com/,+1 802-343-6905,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFj3_EnZ-KXxuSVsHJXv54TCo2MKtmpBANfCSa6KTQ6XTJrXHAho23KaxDqE2T13BI1KM20d1Cj5XR-XLpoktwlQRKxvCbQnLR0qqt28fzYekJyoc_JGSriUnp5HF99P2OZd9Xr=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:11:15.065Z,,
https://www.google.com/maps/place/Heritage+Tree+Care/data=!4m7!3m6!1s0x4cca7a80593c1ffb:0x1c9a8beb8767d8f5!8m2!3d44.5397289!4d-73.0325867!16s%2Fg%2F1tg868d_!19sChIJ-x88WYB6ykwR9dhnh-uLmhw,Heritage Tree Care,5.0,32,Tree service,"304 Browns River Rd, Essex Junction, VT 05452, United States","GXQ8+VX Essex Junction, Vermont, USA",http://heritagetreevermont.com/,+1 802-343-2303,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmB-nGAzlqwtBjZTQrE_xu9-QhbWiyhBnmyYxWfIo3ht7vWN9jjeec3tJdp_CQt45-zAoPTQtgYwiHAKYEK8JEbb68Qu-kFQZ4xtF1UdeQSCLHQORk7OzmUyk8DlphMdxwXFs=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-04-29T06:11:19.850Z,,
