placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Nashville+Vascular+and+Vein+Institute/data=!4m7!3m6!1s0x8865e76868bc528b:0xf7f212fbd98c23b3!8m2!3d36.9671399!4d-86.4010903!16s%2Fg%2F11t9phb1qf!19sChIJi1K8aGjnZYgRsyOM2fsS8vc,Nashville Vascular and Vein Institute,4.7,32,Vascular surgeon,"165 Natchez Trace Ave Ste 300, Bowling Green, KY 42103, United States","XH8X+VH Bowling Green, Kentucky, USA",https://www.nashvillevascularandveininstitute.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=bowling_green,+1 270-770-4500,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMqlZU6AFCrjy-EVB5BiOZV1I_LCP78-0sCCcae=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-12-16T22:34:38.987Z,,,,
https://www.google.com/maps/place/Med+Center+Health+Vein+Clinic/data=!4m7!3m6!1s0x8865ef7ab44ca7d3:0x8c07efa8bca0eafc!8m2!3d36.9948697!4d-86.4284667!16s%2Fg%2F11h5n5d8v7!19sChIJ06dMtHrvZYgR_OqgvKjvB4w,Med Center Health Vein Clinic,2.3,3,Hospital department,"825 E 2nd Ave STE B2, Bowling Green, KY 42101, United States","XHVC+WJ Bowling Green, Kentucky, USA",https://medcenterhealth.org/location/med-center-health-vein-clinic/,+1 270-796-3535,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NqhSozkj5fgynSyPO_y5QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.78086&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-12-16T22:34:42.109Z,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Michael+Sebastian/data=!4m7!3m6!1s0x886fba7dbca8d715:0xb25c850d8cc39615!8m2!3d37.761689!4d-87.080536!16s%2Fg%2F11f11wwh7z!19sChIJFdeovH26b4gRFZbDjA2FXLI,Center for Vein Restoration | Dr. Michael Sebastian,4.8,126,Vascular surgeon,"2054 E Parrish Ave suite a, Owensboro, KY 42303, United States","QW69+MQ Owensboro, Kentucky, USA",https://www.centerforvein.com/our-clinics/locations/owensboro-kentucky,+1 317-644-6355,"Closes soon · 5 pm · Opens 6 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNzWF27N6nOVxdkLSVfaycsBCHaKcDELH7lm-Lg=w408-h306-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-12-16T22:34:55.894Z,,,,
https://www.google.com/maps/place/Owensboro+Health+Laser+Vein+Center/data=!4m7!3m6!1s0x886fbaf383b5a52d:0x1a31333b71b1482e!8m2!3d37.7490207!4d-87.0969401!16s%2Fg%2F1tmklqrf!19sChIJLaW1g_O6b4gRLkixcTszMRo,Owensboro Health Laser Vein Center,,,Surgical center,"2801 New Hartford Rd, Owensboro, KY 42303, United States","PWX3+J6 Owensboro, Kentucky, USA",https://www.owensborohealth.org/services/surgical-specialists/vein-center/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 270-683-3720,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipM8FDRdyfSpXALHSMkE3wmEcUiLpf2HpQjPvrKc=w459-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-12-16T22:35:00.644Z,,,,
https://www.google.com/maps/place/Vora+Vascular+Clinic/data=!4m7!3m6!1s0x886fba865f195ed9:0x125f9a0a07046e4f!8m2!3d37.7647395!4d-87.099073!16s%2Fg%2F11bbrjgrrh!19sChIJ2V4ZX4a6b4gRT24EBwqaXxI,Vora Vascular Clinic,5.0,1,Medical clinic,"1200 Breckenridge St #101, Owensboro, KY 42303, United States","QW72+V9 Owensboro, Kentucky, USA",https://owensboromedical.com/vein-clinic,+1 270-683-8672,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=usI3k8KwqWJQyKvr3ePe5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.97983&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-12-16T22:35:05.432Z,,,,
https://www.google.com/maps/place/Vascular+Surgery+-+Covington+-+St.+Elizabeth+Physicians/data=!4m7!3m6!1s0x8841b12bc1f1913b:0x3bfef217f4d12ca7!8m2!3d39.0711158!4d-84.5177892!16s%2Fg%2F1tf60zjh!19sChIJO5HxwSuxQYgRpyzR9Bfy_js,Vascular Surgery - Covington - St. Elizabeth Physicians,4.9,14,Medical clinic,"1500 James Simpson Jr Way, Covington, KY 41011, United States","3FCJ+CV Covington, Kentucky, USA",http://www.stelizabeth.com/,+1 859-344-1600,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN3xoe0YPjPxyv2Q2Vr0SNP61N26iETl4djjP-U=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-12-16T22:35:21.877Z,,,,
https://www.google.com/maps/place/Vascular+and+Interventional+Associates/data=!4m7!3m6!1s0x8841b82cae264c47:0x4d4031a2c7e75a44!8m2!3d39.0221138!4d-84.5644531!16s%2Fg%2F1tjypd8f!19sChIJR0wmriy4QYgRRFrnx6IxQE0,Vascular and Interventional Associates,5.0,102,Medical clinic,"375 Thomas More Pkwy Suite 209, Crestview Hills, KY 41017, United States","2CCP+R6 Crestview Hills, Kentucky, USA",http://www.viaveincenter.com/,+1 859-305-9947,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kwJa0dLtidum432zNcDn2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.39815&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-12-16T22:35:26.868Z,,,,
https://www.google.com/maps/place/Loftus+Total+Skin+Care/data=!4m7!3m6!1s0x8841b722b4da6fdd:0x9b112c798f5bab4f!8m2!3d39.0581132!4d-84.5421416!16s%2Fg%2F1tg5vr5s!19sChIJ3W_atCK3QYgRT6tbj3ksEZs,Loftus Total Skin Care,4.9,139,Skin care clinic,"1881 Dixie Hwy #300, Fort Wright, KY 41011, United States","3F55+64 Fort Wright, Kentucky, USA",http://loftustotalskincare.com/,+1 859-426-5100,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e6NIPmrjbgTWehA1YP6tPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.68794&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-12-16T22:35:31.663Z,,,,
"https://www.google.com/maps/place/Elevated+Aesthetics+%26+Wellness:+Injectables,+Aesthetic+Medicine,+Men%27s+Health/data=!4m7!3m6!1s0x8841c712d39004e3:0x236509249f530fa5!8m2!3d39.0674079!4d-84.5302826!16s%2Fg%2F11rjz__0k1!19sChIJ4wSQ0xLHQYgRpQ9TnyQJZSM","Elevated Aesthetics & Wellness: Injectables, Aesthetic Medicine, Men's Health",5.0,31,Medical spa,"1518 Dixie Hwy A Suite 4, Park Hills, KY 41011, United States","3F89+XV Park Hills, Kentucky, USA",http://www.elevatednky.com/,+1 859-686-6918,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNS5oxDOkDsLpOWxPQUaejvaM5Plnm-Y4Yg2ns9=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-12-16T22:35:36.525Z,Identifies as LGBTQ+ owned,,,
https://www.google.com/maps/place/Vascular+Surgery+-+Newport+-+St.+Elizabeth+Physicians/data=!4m7!3m6!1s0x8841b1d660026c5f:0x18b05ee6844d525e!8m2!3d39.0809286!4d-84.4696467!16s%2Fg%2F11lz8xk365!19sChIJX2wCYNaxQYgRXlJNhOZesBg,Vascular Surgery - Newport - St. Elizabeth Physicians,,,Medical clinic,"1400 N Grand Ave, Newport, KY 41071, United States","3GJJ+94 Newport, Kentucky, USA",https://www.stelizabethphysicians.com/our-services/vascular-surgery/,+1 859-441-3818,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ex0goahYvh3ruK_4SPBzNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.31216&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Covington+KY/@39.0836712,-84.5085536,14z",2025-12-16T22:35:41.792Z,,,,
