placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Rapp+Management+Co.+INC/data=!4m7!3m6!1s0x863f9e438e6d9caf:0xdccb147d0c214b17!8m2!3d29.303512!4d-94.7909253!16s%2Fg%2F1tg81vft!19sChIJr5xtjkOeP4YRF0shDH0Uy9w,Rapp Management Co. INC,1.8,8,Property management company,"621 21st St #101, Galveston, TX 77550, United States","8635+CJ Galveston, Texas, USA",http://www.rappmanagement.com/,+1 409-763-6555,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7VGtXOnpIO_uqpGMobRuWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.59735&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:10:47.208Z,,,,
https://www.google.com/maps/place/Manage4us/data=!4m7!3m6!1s0x863f9d9cbc5d0c75:0x90441877f33d8b96!8m2!3d29.2786722!4d-94.8322184!16s%2Fg%2F11n735xrqv!19sChIJdQxdvJydP4YRlos983cYRJA,Manage4us,3.5,8,Property management company,"6025 Heards Ln #1w, Galveston, TX 77551, United States","75H9+F4 Galveston, Texas, USA",http://manage4us.com/,+1 409-744-9700,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vedry4ffKs0NX93PnBc84A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.60779&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:10:52.797Z,,,,
https://www.google.com/maps/place/DAZ+Properties+LLC/data=!4m7!3m6!1s0x863f9d18b2f5d03f:0x55d2943007e05f04!8m2!3d29.2664739!4d-94.8358006!16s%2Fg%2F11vrxv3s1r!19sChIJP9D1shidP4YRBF_gBzCU0lU,DAZ Properties LLC,4.5,2,Property management company,"3220 69th St, Galveston, TX 77551, United States","7587+HM Galveston, Texas, USA",,+1 337-298-0019,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP19rUX00Ebats9gZeRuyKVPBD0YwEiSNGlWQ-c=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:10:57.975Z,,,,
https://www.google.com/maps/place/Galveston+Bay+Properties/data=!4m7!3m6!1s0x863f845077d9de83:0x897c050d993f1c8d!8m2!3d29.2931833!4d-94.7898327!16s%2Fg%2F12615l5ml!19sChIJg97Zd1CEP4YRjRw_mQ0FfIk,Galveston Bay Properties,4.1,8,Property management company,"1717 23rd St, Galveston, TX 77550, United States","76V6+73 Galveston, Texas, USA",http://www.galvestonbayproperties.com/,+1 409-939-5563,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPCqrf2Upa-UPEL112l4ILOijuztDIppVCqLp86=w494-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–4 pm,12:30–3 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:02.705Z,,,,
https://www.google.com/maps/place/Mistr+PM+-+Short+Term+Rental+Airbnb+Co-Hosting/data=!4m7!3m6!1s0x2cd95fa6bdd6ce59:0x7af1568d26a7f922!8m2!3d29.2982726!4d-94.7975385!16s%2Fg%2F11sj5kx9gd!19sChIJWc7WvaZf2SwRIvmnJo1W8Xo,Mistr PM - Short Term Rental Airbnb Co-Hosting,5.0,6,Property management company,"2727 Broadway Avenue J #114, Galveston, TX 77550, United States","76X2+8X Galveston, Texas, USA",https://www.mistrpm.com/galveston-tx,+1 225-800-7635,Open ⋅ Closes 5 am Fri,https://lh3.googleusercontent.com/p/AF1QipNrLMBLx6HLlJqqUZPtETcGcfceF8z8fx4xBql4=w408-h314-k-no,true,9 am–5 am,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 am,9 am–5 am,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:07.368Z,,,,
https://www.google.com/maps/place/Soar+Vacation+Rental+Services/data=!4m7!3m6!1s0x863f9fbad375759d:0x97e4f7409a86ab65!8m2!3d29.303139!4d-94.795859!16s%2Fg%2F11g07_nf4d!19sChIJnXV107qfP4YRZauGmkD35Jc,Soar Vacation Rental Services,4.3,15,Vacation home rental agency,"525 25th St, Galveston, TX 77550, United States","8633+7M Galveston, Texas, USA",,+1 409-877-4415,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlLx289nWV1jle3hV_dBoEhBczgn3_djyx19H_=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:11.990Z,,,,
https://www.google.com/maps/place/Grand+Welcome+Galveston+Vacation+Rental+Property+Management/data=!4m7!3m6!1s0x863f9f48b9479fc1:0xdb956ce65f4bb92b!8m2!3d29.3055949!4d-94.7921797!16s%2Fg%2F11ld5k0mb1!19sChIJwZ9HuUifP4YRK7lLX-Zslds,Grand Welcome Galveston Vacation Rental Property Management,5.0,23,Vacation home rental agency,"2121 Market St Unit 462, Galveston, TX 77550, United States","8645+64 Galveston, Texas, USA",https://www.galvestonhost.com/,+1 409-255-0469,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNDwZ-KCYaRI_XyIGKWCmcRVjHPfYRxM6auIl1H=w408-h408-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:16.889Z,,,,
https://www.google.com/maps/place/Gulf+Coast+Palms+Property+Management/data=!4m7!3m6!1s0x863f9dc7a5b9d72b:0xb87de237327c2cb2!8m2!3d29.2431879!4d-94.8724739!16s%2Fg%2F11vf1tdvqd!19sChIJK9e5pcedP4YRsix8Mjfifbg,Gulf Coast Palms Property Management,4.9,22,Property management company,"3616 7 Mile Rd Suite B, Galveston, TX 77554, United States","64VH+72 Galveston, Texas, USA",https://www.galvestontxpropertymanagement.com/,+1 409-245-8899,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN3ghyHUMqhUgGWXUB3LVMoNFZg6g7hqC048UWi=w408-h420-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:21.774Z,,,,
https://www.google.com/maps/place/Porter+Vacation+Rental+Management+-+Texas/data=!4m7!3m6!1s0x863f9c4a054c4c01:0xc0c8266e51263b7a!8m2!3d29.2786721!4d-94.8322184!16s%2Fg%2F11b76q286v!19sChIJAUxMBUqcP4YRejsmUW4myMA,Porter Vacation Rental Management - Texas,4.7,236,Vacation home rental agency,"6025 Heards Ln #2w, Galveston, TX 77551, United States","75H9+F4 Galveston, Texas, USA",https://stayportertexas.com/,+1 409-770-3872,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNzFzpFOKLZGDr0vDZs2283B-yUb7etv9kOz48q=w408-h291-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:26.567Z,Identifies as women-owned,,,
https://www.google.com/maps/place/St.+Gemma+Properties/data=!4m7!3m6!1s0x863f9f0a5efb2f15:0x236fbc67ac4e901d!8m2!3d29.2906067!4d-94.7910117!16s%2Fg%2F11vm6fcjp7!19sChIJFS_7XgqfP4YRHZBOrGe8byM,St. Gemma Properties,4.9,27,Vacation home rental agency,"2002 25th St, Galveston, TX 77550, United States","76R5+6H Galveston, Texas, USA",https://www.stgemmaproperties.com/?utm_campaign=gmb,+1 409-547-7368,,https://lh3.googleusercontent.com/p/AF1QipO_xJ_NpCVMTjYP9822bMlBY4-5q3YAZSphsxuA=w408-h611-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-25T19:11:29.382Z,LGBTQ+ friendly,· Dogs allowed,,
