placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Napa+Valley+Tree+Svc/data=!4m7!3m6!1s0x808505e2200fc3c3:0xcec1ae1c9f3cc01d!8m2!3d38.2904796!4d-122.263926!16s%2Fg%2F1v4pt6lp!19sChIJw8MPIOIFhYARHcA8nxyuwc4,Napa Valley Tree Svc,5.0,1,Tree service,"2023 Hillside Dr, Napa, CA 94559, United States","7PRP+5C Napa, California, USA",,+1 707-226-3602,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GUNyqo4FsoKY6odIkhApbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.52892&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:20:42.935Z,,,,,,,,,,
https://www.google.com/maps/place/Advance+Tree+Care/data=!4m7!3m6!1s0x8085065dffb4adaf:0x6720d842c07d582b!8m2!3d38.3209175!4d-122.2977043!16s%2Fg%2F1262btl1l!19sChIJr620_10GhYARK1h9wELYIGc,Advance Tree Care,5.0,3,Tree service,"3214 Main St, Napa, CA 94558, United States","8PC2+9W Napa, California, USA",,+1 707-252-7750,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=95SYQeYzDHESoZ_wfPdn2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.43001&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:20:48.346Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Napa+Tree+Services/data=!4m7!3m6!1s0x808f7fd4f22cb4a5:0xd1652140543d4a41!8m2!3d38.295062!4d-122.300062!16s%2Fg%2F11h1s959f8!19sChIJpbQs8tR_j4ARQUo9VEAhZdE,Napa Tree Services,,,Tree service,"626 California Blvd, Napa, CA 94559, United States","7MWX+2X Napa, California, USA",http://napatreeservices.com/,+1 707-207-8622,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=izbNsKf9Yn5gkQTGot8_cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.45851&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:20:53.470Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Good+Stump+Removal/data=!4m7!3m6!1s0x8085071b6baa7059:0x5cf7da47defdab83!8m2!3d38.3081128!4d-122.3176473!16s%2Fg%2F11fy4b2fjf!19sChIJWXCqaxsHhYARg6v93kfa91w,Good Stump Removal,5.0,10,Tree service,"2588 Greenwood Ct, Napa, CA 94558, United States","8M5J+6W Napa, California, USA",,+1 707-363-7580,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvVEz6s_GK45hcyZ0P69w9cW4Uk3OSYY-9M7lbU5dlu_hAf7ai6Yk89OHvyZZ7FH5ANhDEsXWUoqqPEWJpy9kLJjDFGqXgvNSnY6GvZnSaswlJzur7ikFgL--_abaesCIlL8ai=w426-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:20:58.291Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 am,8 am–5 pm,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Wallace+Tree+Service+Experts/data=!4m7!3m6!1s0x80850638db8c1339:0xb0f5b33bcef0fb47!8m2!3d38.283901!4d-122.2948696!16s%2Fg%2F1th1v8k3!19sChIJOROM2zgGhYARR_vwzjuz9bA,Wallace Tree Service Experts,3.8,8,Tree service,"348 S Hartson St, Napa, CA 94559, United States","7PM4+H3 Napa, California, USA",http://www.wallacetreeservices.com/,+1 707-963-1939,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YNf8SGNRJOcVULVhkEedvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.82268&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:01.004Z,,,,,,,,,,
https://www.google.com/maps/place/Chris+Keller%27s+Tree+Service/data=!4m7!3m6!1s0x80850662df6d6cad:0xb49fbb1eeb5b9af9!8m2!3d38.2797535!4d-122.290445!16s%2Fg%2F12642npk4!19sChIJrWxt32IGhYAR-Zpb6x67n7Q,Chris Keller's Tree Service,4.9,23,Tree service,,,,+1 707-319-8059,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXwHALh34tLIN-yrWnKhKgiKH0RLBR_qAunhq_3FzIF4l1b71LBjpyOguluSPkGz0AHyFoE51HTxYObRK0E8jfvmzUHybA1Kho-QJPzf0ZsSBsAV521H37jzRc1LvYko65Aa3e6w=w427-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:05.651Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/DOV+Landscaping/data=!4m7!3m6!1s0xdca1ff18dd3ccb7:0x946300cc5ae8602b!8m2!3d38.2984444!4d-122.2879725!16s%2Fg%2F11sqbsdvc2!19sChIJt8zTjfEfyg0RK2DoWswAY5Q,DOV Landscaping,5.0,82,Lawn care service,"1300 1st St Suite 368, Napa, CA 94559, United States","7PX6+9R Napa, California, USA",http://dovlandscaping.com/,+1 707-758-9428,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMAej2tx_nSAY_CkKveweifUa_8yzOmUKVPrOnzUfcuz5JC-PCoDrvVpmONfxK9oPex4xxbrievrCkZi1vLgWASCMvkHp3CcE3tCPP-Mj04fNH1WJrpFP1GEU3dBZuDFahNe6AsQDTTvga=w647-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:10.572Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,Identifies as Latino-owned,,
https://www.google.com/maps/place/Steve%27s+Trees/data=!4m7!3m6!1s0x808506dd811bf551:0x403b8b103ecc3923!8m2!3d38.2983504!4d-122.2773717!16s%2Fg%2F1260jd1w0!19sChIJUfUbgd0GhYARIznMPhCLO0A,Steve's Trees,3.8,23,Christmas tree farm,"575 3rd St, Napa, CA 94559, United States","7PXF+83 Napa, California, USA",https://www.steveschristmastreesnapa.com/,+1 707-224-4943,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg-NfkV-dwt2cHz5zLd3T8p3s_GDs2r1bqQWjEgsoJqxfFNm3mSdD_2TcGMUpJeawso4npzQf-oRla0gXpx4VLGb5_EHe-pfBRzev7Vm57adzNyOOe47xnmqP1SDlB11ygXVclHg=w426-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:15.450Z,,,,,,,,LGBTQ+ friendly,· Dogs allowed,
https://www.google.com/maps/place/Mike%27s+Tree+Service/data=!4m7!3m6!1s0x8085070be72001c1:0x89a622ca270ef1f!8m2!3d38.5096164!4d-122.397533!16s%2Fg%2F11hdjdl1pl!19sChIJwQEg5wsHhYARH-9woiximgg,Mike's Tree Service,5.0,6,Arborist service,,,http://mikestreeservice.net/,+1 707-226-2507,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAk7N-0ZbW6Xl9cH5GKlKwEunDemmZaHmC71PFtsKNx3rAB8NsaymtrGI8KkzqOUSKAYeCgIEpOnP6YPNFC6hCIyE1kWkIlGmJgSfFNYqDk2DXC7meWccYmVM3mXL8AaKu7GivextcNG4=w426-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:20.283Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,8 am–5 pm,7 am–6 pm,,,
"https://www.google.com/maps/place/Cut-Rite+Tree+Services/@38.3183573,-122.3040388,17z/data=!3m1!4b1!4m6!3m5!1s0x808506e726aa152d:0x1c3d297b76b994db!8m2!3d38.3183573!4d-122.3040388!16s%2Fg%2F1vqtg_wy",Cut-Rite Tree Services,,,Tree service,"1755 Industrial Way # 19, Napa, CA 94558, United States","8M9W+89 Napa, California, USA",,+1 707-381-4767,,,false,"https://www.google.com/maps/search/tree+service+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-04-29T05:21:24.712Z,,,,,,,,,,
