placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87e4f0fffb440463:0xd6908e1436d10e47!8m2!3d42.0264609!4d-91.6374467!16s%2Fg%2F1tj9twt3!19sChIJYwRE-__w5IcRRw7RNhSOkNY,Home Instead,5.0,9,Home health care service,"383 Collins Rd NE Ste 101, Cedar Rapids, IA 52402, United States","29G7+H2 Cedar Rapids, Iowa, USA",https://www.homeinstead.com/home-care/usa/ia/cedar-rapids/468/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 319-900-7692,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNJ5tNIfWdIn4VbABzNr6swsLLg9tXFZfU4D3Pu=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:04.748Z,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x87e4f090453b80db:0x8a7f54f4fe2f952f!8m2!3d42.0029826!4d-91.6353607!16s%2Fg%2F1q6czzfpv!19sChIJ24A7RZDw5IcRL5Uv_vRUf4o,Right at Home,4.7,41,Home health care service,"2616 1st Ave NE, Cedar Rapids, IA 52402, United States","2937+5V Cedar Rapids, Iowa, USA",https://www.rightathome.net/cedar-rapids/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1420,+1 319-826-6608,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKPjI2jbCsyfX8DKwFyZsnmoHsDaKaTQyb1jjJznd1ur5ZXD86qzcWOIIFX29xFc2QISlCgFAutsB7skXItokv7iVD25l4yQroUPFp8PdUyAKOyANpP_rs1POopL9RLDuAsUwT3Q=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:10.572Z,,
https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x87e4f1a5e343fa37:0x5fef84a21ebb67c0!8m2!3d42.0206464!4d-91.6322499!16s%2Fg%2F1twy_2tl!19sChIJN_pD46Xx5IcRwGe7HqKE718,BrightStar Care,4.4,69,Home health care service,"4080 1st Ave NE Unit 103, Cedar Rapids, IA 52402, United States","29C9+74 Cedar Rapids, Iowa, USA",https://www.brightstarcare.com/locations/cedar-rapids-iowa-city/,+1 319-363-2721,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOHyLvLwy_e3jhWU_YMYNXEWnGzhdUEpqryiJq9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:16.129Z,,
https://www.google.com/maps/place/Aveanna+Home+Health/data=!4m7!3m6!1s0x87e4f74c17fc0e53:0xa7f67aac61a33858!8m2!3d42.0513182!4d-91.6837551!16s%2Fg%2F11b6nl5347!19sChIJUw78F0z35IcRWDijYax69qc,Aveanna Home Health,5.0,1,Home health care service,"1089 Longfellow Dr Suite C, Hiawatha, IA 52233, United States","3828+GF Hiawatha, Iowa, USA",https://www.aveanna.com/locations/321/hiawatha-iowa-52233/,+1 319-373-6294,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNcdiFH9lgsM38aWGunSNwnVoyDOKsee7G84Zzc=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:20.866Z,,
https://www.google.com/maps/place/Compassion+North+America+Home+Health+Services/data=!4m7!3m6!1s0x87e4f9b8791303ad:0xc90d39e0932cb09d!8m2!3d41.9743283!4d-91.7099884!16s%2Fg%2F11hxvj_lnj!19sChIJrQMTebj55IcRnbAsk-A5Dck,Compassion North America Home Health Services,5.0,1,Home health care service,"2841 Johnson Ave NW STE 3, Cedar Rapids, IA 52405, United States","X7FR+P2 Cedar Rapids, Iowa, USA",http://www.compassionna.com/,+1 319-202-1367,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cMEEJFuber6q6BtA-NYLYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.37515&pitch=0&thumbfov=100,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,9:30 am–5:30 pm,9:30 am–5:30 am,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:25.639Z,,
https://www.google.com/maps/place/HomeCare+Advocacy+Network+Cedar+Rapids/data=!4m7!3m6!1s0x87e441498890cbff:0x24225f02408e7913!8m2!3d42.02254!4d-91.6619881!16s%2Fg%2F11rk5h69xb!19sChIJ_8uQiElB5IcRE3mOQAJfIiQ,HomeCare Advocacy Network Cedar Rapids,5.0,14,Home health care service,"1642 42nd St NE STE I, Cedar Rapids, IA 52402, United States","28FQ+26 Cedar Rapids, Iowa, USA",http://hcan.com/cedar-rapids,+1 319-359-7858,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r1pGNNVKfEm2iEfyHEPUwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.6879&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:30.596Z,,
https://www.google.com/maps/place/St+Luke%27s+Home+Care+Services/data=!4m7!3m6!1s0x87e4f1ad3b9cf86b:0xa041cb627edb03c2!8m2!3d42.0351456!4d-91.6366947!16s%2Fg%2F1wk7rdm8!19sChIJa_icO63x5IcRwgPbfmLLQaA,St Luke's Home Care Services,4.2,6,Home health care service,"298 Blairs Ferry Rd NE, Cedar Rapids, IA 52402, United States","29P7+38 Cedar Rapids, Iowa, USA",,+1 319-369-8686,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=le9sTY9dQrPjlXRrYt4ZYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.540924&pitch=0&thumbfov=100,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:35.558Z,,
https://www.google.com/maps/place/Mercy+Home+Care/data=!4m7!3m6!1s0x87e4f120f658ae77:0xbf88ccc1ad292c71!8m2!3d42.0045776!4d-91.6354142!16s%2Fg%2F1v831nhb!19sChIJd65Y9iDx5IcRcSwprcHMiL8,Mercy Home Care,5.0,1,Home health care service,"2740 1st Ave NE, Cedar Rapids, IA 52402, United States","2937+RR Cedar Rapids, Iowa, USA",https://www.mercycare.org/services/home-care/,+1 319-398-6034,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fj270T8w5Je6TYL0ucvScw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.61968&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:40.791Z,,
https://www.google.com/maps/place/UnityPoint+at+Home+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4f74c3a0ef6a9:0x7adb0d28b56cecda!8m2!3d42.0350993!4d-91.6356342!16s%2Fg%2F11bxfy9gt3!19sChIJqfYOOkz35IcR2uxstSgN23o,UnityPoint at Home - Cedar Rapids,3.7,3,Home health care service,"290 Blairs Ferry Rd NE Ste 300, Cedar Rapids, IA 52402, United States","29P7+2P Cedar Rapids, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-at-home---cedar-rapids?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 319-369-7990,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipONiEmP0BK4VpC6XXyRzl9fY6QMJARKAUlBnziU=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:46.690Z,,
https://www.google.com/maps/place/UnityPoint+Health+-+AbbeHealth+Services+-+Abbe+Center+Integrated+Home+Health+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4f7223cc03147:0xfa0b694ee82c37da!8m2!3d41.974238!4d-91.6611297!16s%2Fg%2F11j5v_dy2c!19sChIJRzHAPCL35IcR2jcs6E5pC_o,UnityPoint Health - AbbeHealth Services - Abbe Center Integrated Home Health - Cedar Rapids,1.0,1,,"317 7th Ave SE Ste 302A, Cedar Rapids, IA 52401, United States","X8FQ+MG Cedar Rapids, Iowa, USA",https://www.unitypoint.org/find-a-service/primary-care/vaccinations/covid-19-vaccine?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 319-261-0576,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nl_LvSWa5hurz35HpQBy0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.30362&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-10T17:50:51.897Z,,
