placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Care+Initiatives+Hospice+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4f7bfc3b7b889:0x2c480ec0ac22f05b!8m2!3d41.9416506!4d-91.7148825!16s%2Fg%2F1tsyqb4_!19sChIJibi3w7_35IcRW_AirMAOSCw,Care Initiatives Hospice - Cedar Rapids,4.6,11,Hospice,"3720 Queen Ct SW #9, Cedar Rapids, IA 52404, United States","W7RP+M2 Cedar Rapids, Iowa, USA",http://www.careinitiativeshospice.org/,+1 319-390-4161,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO44ISjHrsNYrylfHUUS5RX2bE2wGRtofOLVVRM=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:26:36.525Z,,
https://www.google.com/maps/place/Suncrest+Hospice+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4f1c93c525ef7:0xa4b0bcbcee51aaf4!8m2!3d42.0344255!4d-91.6512581!16s%2Fg%2F11wgbj694f!19sChIJ915SPMnx5IcR9KpR7ry8sKQ,Suncrest Hospice - Cedar Rapids,5.0,6,Hospice,"1005 Blairs Ferry Rd NE, Cedar Rapids, IA 52402, United States","28MX+QF Cedar Rapids, Iowa, USA",https://www.suncrestcare.com/location/cedar-rapids/,+1 319-451-6300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO_fjObmZMOdQyfX0okQvbtvlqPyyJZfqOLFhok=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:26:42.356Z,LGBTQ+ friendly,
https://www.google.com/maps/place/St.+Croix+Hospice/data=!4m7!3m6!1s0x87e4f1ead956b2ad:0x66fe7bd884c69c5a!8m2!3d42.017553!4d-91.664973!16s%2Fg%2F11h_6qy9yq!19sChIJrbJW2erx5IcRWpzGhNh7_mY,St. Croix Hospice,5.0,10,Hospice,"3741 Center Point Rd NE Suite A, Cedar Rapids, IA 52402, United States","289P+22 Cedar Rapids, Iowa, USA",https://www.stcroixhospice.com/cedar-rapids-ia/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=cedar-rapids-ia,+1 319-200-4900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOQ2d4lF68Wp7LAo84Lt8XuLQWJXP8I-VY1jO-7=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:26:47.786Z,LGBTQ+ friendly,
https://www.google.com/maps/place/UnityPoint+Hospice+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4fa88a975f565:0x1b105473f02dc7eb!8m2!3d42.0350993!4d-91.6356342!16s%2Fg%2F12q4v4rw5!19sChIJZfV1qYj65IcR68ct8HNUEBs,UnityPoint Hospice - Cedar Rapids,3.0,2,Hospice,"290 Blairs Ferry Rd NE #100, Cedar Rapids, IA 52402, United States","29P7+2P Cedar Rapids, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-hospice---cedar-rapids?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 319-369-7744,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrY_olF81qbdaCD1yvRYb9ME0wlc4gmR2Lol7pHNNRQyuqmvLg0kOhHD5CjVJcGgnxMvm26DE8gTHT2ZRwGuGJeToaqd8wpva3WuHDtgsEZpiJ244kXpg-H0iV3b5y1pxCBLcX7=w427-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:26:52.869Z,,
"https://www.google.com/maps/place/St+Luke's+Hospice/@42.0351705,-91.6356829,17z/data=!3m1!4b1!4m6!3m5!1s0x87e4f1ad1d1978a3:0xdd19ad3e9b200280!8m2!3d42.0351705!4d-91.6356829!16s%2Fg%2F1ts3lrl5",St Luke's Hospice,5.0,2,Hospice,"290 Blairs Ferry Rd NE, Cedar Rapids, IA 52402, United States","29P7+3P Cedar Rapids, Iowa, USA",http://www.stlukescr.org/hospice,+1 319-369-7744,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:26:59.599Z,,
https://www.google.com/maps/place/UnityPoint+Health+-+St.+Luke%27s+Hospital+Palliative+Care+Clinic/data=!4m7!3m6!1s0x87e4f7ddf0aa33d3:0x48b48b74044255f8!8m2!3d41.9853036!4d-91.6604322!16s%2Fg%2F11h1nw32kt!19sChIJ0zOq8N335IcR-FVCBHSLtEg,UnityPoint Health - St. Luke's Hospital Palliative Care Clinic,,,Medical clinic,"1026 A Ave NE 5th floor, Cedar Rapids, IA 52402, United States","X8PQ+4R Cedar Rapids, Iowa, USA",https://www.unitypoint.org/clinics/clinic.aspx?id=1820,+1 319-369-7909,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9wr6FAc6RAzBTN8oIhQ8og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.30813&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:27:02.351Z,,
https://www.google.com/maps/place/Oldorf+Hospice+House/data=!4m7!3m6!1s0x87e4faed594f97b3:0x4921162cfbacf2a2!8m2!3d42.0366637!4d-91.6963795!16s%2Fg%2F1tczwhc0!19sChIJs5dPWe365IcRovKs-ywWIUk,Oldorf Hospice House,4.4,17,Hospice,"315 18th Ave, Hiawatha, IA 52233, United States","28P3+MC Hiawatha, Iowa, USA",https://www.mercycare.org/services/hospice/house-of-mercy/?utm_source=google-my-business&utm_campaign=local-listings&utm_medium=MMC-D&DOHHM&utm_source=google-my-business&utm_campaign=local-listings&utm_medium=MMC-D&DOHHM,+1 319-398-6850,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdyFYEgVtHr3XKyj4ieNh8Xr_fs_qK5JXuccVE=w415-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:27:07.244Z,,
https://www.google.com/maps/place/Hospice+of+Mercy/data=!4m7!3m6!1s0x87e4fb6a0ccb1817:0xb9c8c37ee8b46766!8m2!3d42.0367013!4d-91.6963412!16s%2Fg%2F11nfvh174_!19sChIJFxjLDGr75IcRZme06H7DyLk,Hospice of Mercy,5.0,3,Hospice,"315 18th Ave, Hiawatha, IA 52233, United States","28P3+MF Hiawatha, Iowa, USA",https://www.mercycare.org/services/hospice/?utm_source=google-my-business&utm_campaign=local-listings&utm_medium=MMC-HOM,+1 319-398-6496,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QdpODMtOamJL6SEjaNJoDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.62449&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:27:12.333Z,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x87e4f82a95670f9d:0xd225b4499223a8b2!8m2!3d41.9290251!4d-91.6559168!16s%2Fg%2F1tgz143h!19sChIJnQ9nlSr45IcRsqgjkkm0JdI,Compassus,3.6,17,Medical clinic,"5005 Bowling St SW Suite B, Cedar Rapids, IA 52404, United States","W8HV+JJ Cedar Rapids, Iowa, USA",https://www.compassus.com/locations/iowa/cedar-rapids/,+1 319-343-5166,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNNpkuJzu_tjxacro9NWyZ8TBZHEgKQclRBf4-4=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:27:17.228Z,,
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x87e4f19d548f27a3:0x3f01b0d19982fddd!8m2!3d42.0321733!4d-91.6594313!16s%2Fg%2F11s1tzwv_s!19sChIJoyePVJ3x5IcR3f2CmdGwAT8,Heartland Hospice,,,,"1540 Midland Ct NE #100, Cedar Rapids, IA 52402, United States","28JR+V6 Cedar Rapids, Iowa, USA",http://heartlandhospice.com/,+1 319-213-9087,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNWs15gxKwFMJBN_L0jbONwtQIVknf_iCU-KwPr=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-09-17T23:27:21.899Z,,
https://www.google.com/maps/place/UnityPoint+Health+-+St.+Luke%27s+Hospital+-+Cedar+Rapids/data=!4m7!3m6!1s0x87e4f74b67ef2e75:0xaa31a3d7e6050469!8m2!3d41.9853036!4d-91.6604322!16s%2Fm%2F03czsb4!19sChIJdS7vZ0v35IcRaQQF5tejMao,UnityPoint Health - St. Luke's Hospital - Cedar Rapids,3.7,346,Hospital,"1026 A Ave NE, Cedar Rapids, IA 52402, United States","X8PQ+4R Cedar Rapids, Iowa, USA",https://www.unitypoint.org/Locations/UnityPoint-Health---St-Lukes-Hospital?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 319-369-7211,,https://lh3.googleusercontent.com/p/AF1QipON292NtpuSmGxoDki-aacNdCy-8e9oEJ_0lis=w478-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Marion+Cedar+Rapids+IA/@41.9778795,-91.6656232,14z",2025-09-17T23:27:45.406Z,,
