placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/Greater+Lowell+Psychiatric+Associates,+LLC/data=!4m7!3m6!1s0x89e3a31e9bf249db:0xc47d47723cd96efc!8m2!3d42.6346244!4d-71.3807522!16s%2Fg%2F1vvdw6_8!19sChIJ20nymx6j44kR_G7ZPHJHfcQ","Greater Lowell Psychiatric Associates, LLC",4.5,112,Psychiatrist,"73 Princeton St #203, North Chelmsford, MA 01863, United States","JJM9+RM North Chelmsford, Chelmsford, MA, USA",http://www.greaterlowellpsychassoc.com/,+1 978-291-6978,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNsGlbcZO3eMuxuAw9BvEkr_Epf4oqCGGXC87-p=w486-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:46:44.888Z,,
"https://www.google.com/maps/place/Assured+Hope+Community+Health,+LLC/data=!4m7!3m6!1s0x89e3a37823360a3f:0x12d73a175cea16b2!8m2!3d42.6268948!4d-71.3646165!16s%2Fg%2F11rwrs4f0w!19sChIJPwo2I3ij44kRshbqXBc61xI","Assured Hope Community Health, LLC",4.5,90,Psychiatrist,"7 Technology Dr Suite 102. Rear Entrance, North Chelmsford, MA 01863, United States","JJGP+Q5 North Chelmsford, Chelmsford, MA, USA",http://assuredhopehealth.com/,+1 978-677-6354,,https://lh3.googleusercontent.com/p/AF1QipOqQMv_fj8cF7OmocN_bbZq5F35aQi2YdNcb1LE=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:46:50.684Z,LGBTQ+ friendly,true
https://www.google.com/maps/place/Northeast+Health+Services+-+Lowell/data=!4m7!3m6!1s0x89e3a36492c5d3a1:0x748598654fd35e71!8m2!3d42.6176731!4d-71.3217558!16s%2Fg%2F11scfttymz!19sChIJodPFkmSj44kRcV7TT2WYhXQ,Northeast Health Services - Lowell,4.4,46,Mental health service,"59 Lowes Way Suite 401, Lowell, MA 01851, United States","JM9H+37 Lowell, Massachusetts, USA",https://nehs.transformationsnetwork.com/individual-locations/lowell/,+1 978-565-0569,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMcVa07mcT6SrgC8SixfFLfxaM7m5rYwjobUlHu=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:46:55.549Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Ronald+P.+Winfield,+MD/data=!4m7!3m6!1s0x89e3a535ac33929d:0xdc8385b803dd64f0!8m2!3d42.6353148!4d-71.3800912!16s%2Fg%2F1tf76jfn!19sChIJnZIzrDWl44kR8GTdA7iFg9w","Ronald P. Winfield, MD",4.6,61,Psychiatrist,"73 Princeton St #203, North Chelmsford, MA 01863, United States","JJP9+4X North Chelmsford, Chelmsford, MA, USA",https://www.greaterlowellpsychassoc.com/?utm_source=gmb_auth,+1 978-256-6579,Open · Closes 6:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPT0tiSUEMQRHQ1B2sFBUcQKbxGjbGGKepegUY9=w486-h240-k-no,true,8 am–12 am,"12–6:30 am, 8 am–12 am","12–6:30 am, 8 am–7 pm",8 am–12 am,"12–6:30 am, 8 am–4 pm",Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:00.395Z,,
"https://www.google.com/maps/place/Insight+Center+for+Behavioral+Health,+LLC/data=!4m7!3m6!1s0x89e3a58ba7bb3525:0x8d6763bee308a247!8m2!3d42.6410637!4d-71.308231!16s%2Fg%2F11ft5ydz0g!19sChIJJTW7p4ul44kRR6II475jZ40","Insight Center for Behavioral Health, LLC",5.0,1,Mental health service,"321 Central St Suite 205, Lowell, MA 01852, United States","JMRR+CP Lowell, Massachusetts, USA",https://www.insightcenterforbehavioralhealth.com/,+1 978-598-3802,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6dKlOzs45nICxBRlHNx53w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.23972&pitch=0&thumbfov=100,false,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:05.196Z,,
https://www.google.com/maps/place/Vinfen+Behavioral+Health+Lowell/data=!4m7!3m6!1s0x89e3a5139cde666f:0xebd96553a74d5231!8m2!3d42.6460836!4d-71.3449334!16s%2Fg%2F11s78bq9yx!19sChIJb2benBOl44kRMVJNp1Nl2es,Vinfen Behavioral Health Lowell,2.4,23,Mental health clinic,"391 Varnum Ave, Lowell, MA 01854, United States","JMW4+C2 Lowell, Massachusetts, USA",https://vinfen.org/behavioral-health-clinics/,+1 978-674-6744,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipML1jbytQ7W4liY2z1PNhaYRIdkuLDbHnfMfg94=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:10.092Z,,
https://www.google.com/maps/place/Solomon+Mental+Health+Center/data=!4m7!3m6!1s0x89e3a48d11eca445:0x93581a633400f503!8m2!3d42.6461233!4d-71.3449601!16s%2Fg%2F1vwlq3z5!19sChIJRaTsEY2k44kRA_UANGMaWJM,Solomon Mental Health Center,3.7,3,Public health department,"391 Varnum Ave, Lowell, MA 01854, United States","JMW4+C2 Lowell, Massachusetts, USA",,+1 978-322-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ELaurJCl9vBnczbRCT_pvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.82977&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:13.004Z,,
https://www.google.com/maps/place/Radiant+Minds+LLC/data=!4m7!3m6!1s0x89e3a587d23b9107:0xd5cf221b6824c6d5!8m2!3d42.641968!4d-71.3064923!16s%2Fg%2F11y7kt1t0r!19sChIJB5E70oel44kR1cYkaBsiz9U,Radiant Minds LLC,5.0,3,Mental health service,"21 George St #203, Lowell, MA 01852, United States","JMRV+QC Lowell, Massachusetts, USA",https://radiantmindsma.com/,+1 978-955-2582,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A5MUVj9EHqJMeqoD6PBBzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.60843&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:17.732Z,,
https://www.google.com/maps/place/Holistic+Behavioral+Health+Services+LLC/data=!4m7!3m6!1s0x89e3a53b5a100001:0x5dcb913f24b63e50!8m2!3d42.6798292!4d-71.3650412!16s%2Fg%2F11rjyxcfkc!19sChIJAQAQWjul44kRUD62JD-Ry10,Holistic Behavioral Health Services LLC,4.3,11,Mental health clinic,"505 Nashua Rd, Dracut, MA 01826, United States","MJHM+WX Dracut, Massachusetts, USA",https://holisticbhsd.com/,+1 978-224-1575,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P4bf-7B8H3Xz7IbvvaieNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.748955&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:22.707Z,,
https://www.google.com/maps/place/Bridgewell+Counseling+Services/data=!4m7!3m6!1s0x89e3a43f11e09c0b:0x2d999d1248be697a!8m2!3d42.6445161!4d-71.3091834!16s%2Fg%2F1tdg46w6!19sChIJC5zgET-k44kRemm-SBKdmS0,Bridgewell Counseling Services,2.0,36,Mental health clinic,"35 Market St, Lowell, MA 01852, United States","JMVR+R8 Lowell, Massachusetts, USA",http://www.bridgewell.org/what-we-do/behavioral-health-services/,+1 978-459-0389,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eNh992SA22HX78EG-TzJ1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.271812&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:27.694Z,LGBTQ+ friendly,
https://www.google.com/maps/place/South+Bay+Community+Services/data=!4m7!3m6!1s0x89e3a364469a11fb:0x18a7e1f722dcdff9!8m2!3d42.6232561!4d-71.3509697!16s%2Fg%2F11b6yzvd_p!19sChIJ-xGaRmSj44kR-d_cIvfhpxg,South Bay Community Services,3.9,12,Mental health clinic,"22 Old Canal Dr, Lowell, MA 01851, United States","JJFX+8J Lowell, Massachusetts, USA",https://www.southbaycommunityservices.com/,+1 978-453-6800,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HzsI27UN1tQhfh_zncpZMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.55925&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:32.565Z,,
https://www.google.com/maps/place/Center+For+Family+Development/data=!4m7!3m6!1s0x89e3a43f29d3c695:0xb24efd0245c3112e!8m2!3d42.6420107!4d-71.3067626!16s%2Fg%2F1tvm3shj!19sChIJlcbTKT-k44kRLhHDRQL9TrI,Center For Family Development,3.0,17,Mental health clinic,"21 George St Suite 300, Lowell, MA 01852, United States","JMRV+R7 Lowell, Massachusetts, USA",http://chstherapy.net/,+1 978-459-2306,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYNoeC-2NHHPrB1w7SgqJ6xCgDV2k0Gv1ADr1-7r_To-t_83fRe3fz6vGTgDGiobBUrKS_3kJ6l98wS7caisO7Ol7kbXFNLaXKRjWB4c8Fheu54Ub2rbo8AzSFcRa9InGBPzGUPQ=w408-h274-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:37.578Z,,
https://www.google.com/maps/place/Lowell+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x89e3a4465f1ca2bf:0x667c9cb8013764f6!8m2!3d42.6232198!4d-71.3509598!16s%2Fg%2F1trxl8z4!19sChIJv6IcX0ak44kR9mQ3AbicfGY,Lowell Comprehensive Treatment Center,4.5,36,Addiction treatment center,"22 Old Canal Dr, Lowell, MA 01851, United States","JJFX+7J Lowell, Massachusetts, USA",https://www.ctcprograms.com/location/lowell-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzYzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 978-942-7035,Closed · Opens 5:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipN6ROjPuUyD1tsOu1TUgqVenlPfqFF9k-o7b2lG=w408-h306-k-no,true,5:30 am–12 pm,5:30 am–12 pm,5:30 am–12 pm,5:30 am–12 pm,5:30 am–12 pm,6–8 am,6 am–12 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:42.371Z,,
https://www.google.com/maps/place/Eliot+Community+Human+Services+Lowell+PACT+Program/data=!4m7!3m6!1s0x89e3a438d2c8e68f:0xc19004a70ddc45e!8m2!3d42.6459172!4d-71.3087329!16s%2Fg%2F1tfzhskn!19sChIJj-bI0jik44kRXsTdcEoAGQw,Eliot Community Human Services Lowell PACT Program,5.0,1,Mental health service,"35 John St, Lowell, MA 01852, United States","JMWR+9G Lowell, Massachusetts, USA",,+1 978-275-3879,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ETdkUITRYcUZU2wPljnDUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.94398&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-12-16T02:47:47.123Z,,
