placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Southernmost+Surgery+and+Veins:+Dr+Lawrence+Blass/data=!4m7!3m6!1s0x88d1b12659e1b8fd:0xec353a76dc8e58d1!8m2!3d24.5645265!4d-81.7603776!16s%2Fg%2F11syczr13h!19sChIJ_bjhWSax0YgR0ViO3HY6New,Southernmost Surgery and Veins: Dr Lawrence Blass,4.5,37,Doctor,"3414 Duck Ave Suite 10, Key West, FL 33040, United States","H67Q+RR Key West, Florida, USA",http://www.southernmostsurgeryandveins.com/,+1 305-741-7707,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPkM3wZOEvk2cSHNip3cR8RRdmXqlzh9dd2ylmi=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–2:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:25.820Z,,,,
https://www.google.com/maps/place/Skin+and+Vein+Wellness+Center/data=!4m7!3m6!1s0x88d1b14334400d5b:0x201e5f1faf25472a!8m2!3d24.5715465!4d-81.7606764!16s%2Fg%2F11c1qxq_d6!19sChIJWw1ANEOx0YgRKkclrx9fHiA,Skin and Vein Wellness Center,5.0,2,Doctor,"3428 N Roosevelt Blvd, Key West, FL 33040, United States","H6CQ+JP Key West, Florida, USA",https://skinandveinmd.com/,+1 305-834-6830,,https://lh3.googleusercontent.com/p/AF1QipOwILM8Qoq-MTM4RKvaVjS9RifOCDgylQlLpZO0=w533-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:28.901Z,,,,
"https://www.google.com/maps/place/Key+West+Surgical+Group,+Inc./data=!4m7!3m6!1s0x88d1b145e6442c93:0xb7183e1211ec93a4!8m2!3d24.5668159!4d-81.7664893!16s%2Fg%2F11c5rs799n!19sChIJkyxE5kWx0YgRpJPsERI-GLc","Key West Surgical Group, Inc.",4.8,118,Surgeon,"3134 Northside Dr, Key West, FL 33040, United States","H68M+PC Key West, Florida, USA",http://keywestsurgicalgroup.com/,+1 305-294-1041,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DjFtf5LYIg2iK8M5mHzdzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.31079&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:33.850Z,,,,
https://www.google.com/maps/place/IVs+in+the+Keys/data=!4m7!3m6!1s0x88d1b6e85305e0f3:0x7bba7e9f129b6967!8m2!3d24.5544648!4d-81.8032654!16s%2Fg%2F11bxdmz6k0!19sChIJ8-AFU-i20YgRZ2mbEp9-uns,IVs in the Keys,5.0,635,Medical spa,"531 Whitehead St, Key West, FL 33040, United States","H53W+QM Key West, Florida, USA",https://ivsinthekeys.com/,+1 305-395-8245,Closed · Opens 9:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOXJwMHPfExm-uvQTHsFhr4N-HDWwv2WQIHiRl8=w408-h306-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:39.230Z,,,,
https://www.google.com/maps/place/KeyWest.Health/data=!4m7!3m6!1s0x88d1b189b76e8ad7:0x9813a5aaf2af7fb7!8m2!3d24.5718221!4d-81.7562822!16s%2Fg%2F11wb_hfwp1!19sChIJ14put4mx0YgRt3-v8qqlE5g,KeyWest.Health,5.0,20,Medical spa,"3720 N Roosevelt Blvd, Key West, FL 33040, United States","H6CV+PF Key West, Florida, USA",https://keywest.health/,+1 305-514-0482,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipP99vTZNURiFSP1jqJ1DPSnhlivuHQjJnFIKdDS=w408-h544-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:44.264Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Signature+Keys+Medical/data=!4m7!3m6!1s0x88d1b1dcb4afaae9:0x9bf9a7fec703855!8m2!3d24.5668873!4d-81.7665702!16s%2Fg%2F11y4yr2cy1!19sChIJ6aqvtNyx0YgRVThw7H-avwk,Signature Keys Medical,5.0,47,Medical office,"3140 Northside Dr Building A Suite 201, Key West, FL 33040, United States","H68M+Q9 Key West, Florida, USA",http://signaturekeysmedical.com/,+1 305-780-7489,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNAQEurepqtsEBOVck5at1SCWVd8QF-6sz916t4=w408-h285-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:49.604Z,,,,
https://www.google.com/maps/place/Divine+Medical+Spa/data=!4m7!3m6!1s0x88d1b7d1a84bca65:0x80bc2d4ba67b394f!8m2!3d24.5659216!4d-81.7679645!16s%2Fg%2F1vg4klq1!19sChIJZcpLqNG30YgRTzl7pkstvIA,Divine Medical Spa,4.8,87,Medical spa,"1010 Kennedy Dr STE 203, Key West, FL 33040, United States","H68J+9R Key West, Florida, USA",https://www.divinekeywest.com/,+1 305-499-9100,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGxT-w_ZOvH9lhJ8O0Q49Oaj3oupHrdVWsaPm3IpcJs7mbDHVGIMUj2R1sHzvx1r09it9ENBpiKy5EJndNO7zH1Kit-syZQ32gkgidmK-JZRYoPboVV_Wly45Hl-27VqtqqK4XEQ=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:40:55.584Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Lower+Keys+Medical+Center/data=!4m7!3m6!1s0x88d1b17da264e355:0x5acfd5d817151e65!8m2!3d24.5808871!4d-81.7427113!16s%2Fm%2F04g3k5q!19sChIJVeNkon2x0YgRZR4VF9jVz1o,Lower Keys Medical Center,4.5,2012,Hospital,"5900 College Rd, Key West, FL 33040, United States","H7J4+9W Key West, Florida, USA",https://www.lkmc.com/?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 305-294-5531,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTAjWDiLumFLU9_TkEoW8n9ZBCFLvFn3v066tXgoFAtGbnojQDWX4o3DtHrgAK7lvpgYK83l4KI-oug6x0K-zQapoPUSTwtqs2298EsMqYNlAtDF6y6EDwAgUwGbARLRLDAZXU=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:41:01.365Z,,,,
https://www.google.com/maps/place/Hangover+Hospital/data=!4m7!3m6!1s0x88d1b6e83aa539ed:0xce4725e269aa59e8!8m2!3d24.5544268!4d-81.8018745!16s%2Fg%2F11c4395qcj!19sChIJ7TmlOui20YgR6FmqaeIlR84,Hangover Hospital,4.8,65,Alternative medicine practitioner,"606B Duval St, Key West, FL 33040, United States","H53X+Q7 Key West, Florida, USA",http://www.hangoverkw.com/?y_source=1_MTU0Mzg4MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 305-912-4911,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipP9VoJLIbX9nlZpLw_Td9Ph43PgpkykwUrhcFQ=w408-h544-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:41:07.217Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Key+West+Med+Spa,+PLLC/data=!4m7!3m6!1s0x88d1b751ad82194d:0xa64296cb804a2fd7!8m2!3d24.5584665!4d-81.8058895!16s%2Fg%2F11m7lzg4xj!19sChIJTRmCrVG30YgR1y9KgMuWQqY","Key West Med Spa, PLLC",4.9,47,Medical spa,"408 Greene St, Key West, FL 33040, United States","H55V+9J Key West, Florida, USA",https://keywestmedspa.com/,+1 786-652-7255,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOBH41JDyfCxROHR-vMd-T7QVRuiHL4xHZediGg=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-12-16T22:41:13.070Z,LGBTQ+ friendly,,,
