placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Aqua+Land+Pool+Spa+%26+Patio/data=!4m7!3m6!1s0x8865e8e58c5a9ca1:0x6f3e94ebb8396d35!8m2!3d36.958671!4d-86.448755!16s%2Fg%2F1tlw9trb!19sChIJoZxajOXoZYgRNW05uOuUPm8,Aqua Land Pool Spa & Patio,4.2,81,Swimming pool contractor,"1260 Campbell Ln #100, Bowling Green, KY 42104, United States","XH52+FF Bowling Green, Kentucky, USA",http://aqualandfun.com/,+1 270-842-8981,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP2_DmxhM29f7bAlkwZWySyrEAVTndnlq4BRwMa=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-10-27T18:53:34.925Z,,,,
https://www.google.com/maps/place/Pool+%26+Spa+Depot/data=!4m7!3m6!1s0x8865e8bd6dd706b1:0x582c9bf501b20f36!8m2!3d36.9655986!4d-86.430085!16s%2Fg%2F1td72r5w!19sChIJsQbXbb3oZYgRNg-yAfWbLFg,Pool & Spa Depot,4.4,612,Swimming pool contractor,"1830 Wallace Ct, Bowling Green, KY 42103, United States","XH89+6X Bowling Green, Kentucky, USA",http://www.poolandspadepot.com/,+1 270-782-1119,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmPrIRihxQmschfgvF3p8tezgzLOS_dNbaooNGhoFfomBdeTjlUg1hRBfvZNJTc6rDEzhDhGtloW-rU1VzYwHPHKUC2m053q4Zu_YZNKrm_6U26FfJ_7nDx7Xx4QPcmpJHP3F9FWVjlKBB=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-10-27T18:53:41.018Z,,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8865e88e7062e2b3:0x3f544239d19a8d43!8m2!3d36.9504283!4d-86.4378964!16s%2Fg%2F11byp5zvdw!19sChIJs-JicI7oZYgRQ42a0TlCVD8,Leslie's Pool Supplies,4.1,38,Swimming pool supply store,"1625 Campbell Ln, Bowling Green, KY 42104, United States","XH26+5R Bowling Green, Kentucky, USA",https://lesliespool.com/location/bowling-green-kentucky-bowling-green-922.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_922,+1 270-843-4109,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTBBZfAwD4p35oh26IGrnExrKOyXpLloFmtsLuwT430C7wZpjpuhYPlndFy_PkYr2OyTYtAvRTY91cnfEw0SfxepGyMs1XMMD6BwiQxegFUc38wpPM7QMTVjHqn4HVZjXJp-nP=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-10-27T18:53:46.543Z,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup",LGBTQ+ friendly,,
https://www.google.com/maps/place/Decker+Services+LLC/data=!4m7!3m6!1s0x8865e930c7b0e88d:0x8875fe199715ad98!8m2!3d36.9200391!4d-86.5016528!16s%2Fg%2F1tj1sty6!19sChIJjeiwxzDpZYgRmK0Vlxn-dYg,Decker Services LLC,4.6,100,Paving contractor,"6318 Taz Ct #111, Bowling Green, KY 42104, United States","WFCX+28 Bowling Green, Kentucky, USA",http://deckerservicesllcky.com/,+1 270-842-2110,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipM0xPCDZ1NPohpn1Crn5EoaP_crqtCWz3iBDeiH=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-10-27T18:53:51.731Z,,,,
https://www.google.com/maps/place/Wilky%27s+Pool+Service/data=!4m7!3m6!1s0x828d3eb777e2933d:0xf0fff742e33683ca!8m2!3d36.5126545!4d-86.4682269!16s%2Fg%2F11y4h7lbym!19sChIJPZPid7c-jYIRyoM240L3__A,Wilky's Pool Service,4.7,12,Swimming pool contractor,,,,+1 270-791-0388,,https://lh3.googleusercontent.com/p/AF1QipNiwtqPcEtFUE2BH1rBnkJ-0NihexxWZtiESTfY=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2025-10-27T18:53:54.815Z,,,,
https://www.google.com/maps/place/Venture+Pools/data=!4m7!3m6!1s0x886fba1a522234d9:0x1efedf5e1a3d6a88!8m2!3d37.7601794!4d-87.1343953!16s%2Fg%2F1tgqk4yx!19sChIJ2TQiUhq6b4gRiGo9Gl7f_h4,Venture Pools,4.3,58,Swimming pool contractor,"1431 Bosley Rd, Owensboro, KY 42301, United States","QV68+36 Owensboro, Kentucky, USA",http://venturepools.pro/,+1 270-456-4805,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPWtAMMkkCu4n_Xd9jufP_SvboSvFdmSNdY2tw7=w408-h245-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-10-27T18:54:09.791Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Professional+Pool+Services+Inc./data=!4m7!3m6!1s0x886fba98ef9320cb:0x8c2fde11a37dbe05!8m2!3d37.7654139!4d-87.0838203!16s%2Fg%2F1thxwzhy!19sChIJyyCT75i6b4gRBb59oxHeL4w,Professional Pool Services Inc.,4.0,45,Hot tub store,"1870 E Parrish Ave, Owensboro, KY 42303, United States","QW88+5F Owensboro, Kentucky, USA",https://propoolsandspas.net/,+1 270-685-9045,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dmCntaxNn4yF5ZUH2UbLUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.22037&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-10-27T18:54:15.039Z,,,,
https://www.google.com/maps/place/Westside+Pools/data=!4m7!3m6!1s0x4067153911a81043:0x56794cae69918dcf!8m2!3d37.7747081!4d-87.1498817!16s%2Fg%2F11krr6vf6g!19sChIJQxCoETkVZ0ARz42Raa5MeVY,Westside Pools,5.0,16,Swimming pool contractor,"101 Hummingbird Loop E, Owensboro, KY 42301, United States","QVF2+V2 Owensboro, Kentucky, USA",https://www.facebook.com/profile.php?id=100094455393216,+1 270-320-2003,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM4fvGhJpn7SZea4-X9x6BMSEXZ46EO6DnKExsR=w408-h342-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-10-27T18:54:20.529Z,,Identifies as women-owned,,
"https://www.google.com/maps/place/Cavanaugh+Pool,+Spa+%26+Patio/data=!4m7!3m6!1s0x886fa54a0c3fffff:0x3ae6977c65433da8!8m2!3d37.7514967!4d-87.058528!16s%2Fg%2F11f55d5_xt!19sChIJ__8_DEqlb4gRqD1DZXyX5jo","Cavanaugh Pool, Spa & Patio",4.8,289,Swimming pool supply store,"3332 Villa Point suite 107, Owensboro, KY 42303, United States","QW2R+HH Owensboro, Kentucky, USA",http://www.owensboropools.com/,+1 270-215-1565,"Open ⋅ Closes 5 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYpdmu1pXkJwu_mVVWxtWQWvn60MIK1lK5qP6rvYTM3wpy-U9oxS77iTbKGegd2LYzwoxTesOHDeIjwBgQq3LAZ3zvqohvJPsihop_KKnMtIgtKiI2h3FIM29mNAAOv1mSR8DM=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-10-27T18:54:25.804Z,· In-store pick-up · Delivery,,,
https://www.google.com/maps/place/John+Reynolds+Pool+Solutions/data=!4m7!3m6!1s0x886fba6ba1700aef:0xbd2e114f9f7bc57f!8m2!3d37.7562653!4d-87.1196355!16s%2Fg%2F1td20_wh!19sChIJ7wpwoWu6b4gRf8V7n08RLr0,John Reynolds Pool Solutions,5.0,5,Swimming pool contractor,"2003 Griffith Pl E, Owensboro, KY 42301, United States","QV4J+G4 Owensboro, Kentucky, USA",,+1 270-683-3034,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Uq1WVpZuWxMATyTUQwLiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.147514&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Owensboro+KY/@37.767366,-87.1128721,14z",2025-10-27T18:54:31.253Z,,,,
