placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Bauer+Built+Tire+%26+Service/data=!4m7!3m6!1s0x87f8bc6a3cfb0059:0xc22511cf5e363ead!8m2!3d44.7879095!4d-91.4618222!16s%2Fg%2F1tm0tqn1!19sChIJWQD7PGq8-IcRrT42Xs8RJcI,Bauer Built Tire & Service,4.7,139,Tire shop,· In-store shopping · In-store pick-up,"3014 Mall Dr, Eau Claire, WI 54701, United States","QGQQ+57 Eau Claire, Wisconsin, USA",https://www.bauerbuilt.com/locations/eau-claire/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 715-834-4106,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobAGslpR2WfDuzDWr5Zn6UVDd03-8l5QxfbwlUXaJjOiByGe-k2iwofUzdA0xHxtNm-SRfbdD8KHJC9S81CeK0IkCFgYXO5XBbKGflng15jJmyZwblWJ--qgmXqdqIaQ6XYs2I=w507-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:20.246Z,,
https://www.google.com/maps/place/All+Season+Auto+%26+Tire/data=!4m7!3m6!1s0x87f8962b0781ddb9:0x7d1d9f0a8804b239!8m2!3d44.8011311!4d-91.5230697!16s%2Fg%2F1tjdm9bh!19sChIJud2BByuW-IcRObIEiAqfHX0,All Season Auto & Tire,4.7,246,Tire shop,· In-store pick-up,"1102 Menomonie St, Eau Claire, WI 54703, United States","RF2G+FQ Eau Claire, Wisconsin, USA",http://www.allseasontireco.com/,+1 715-835-7555,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4LyFqBJHSakkFu6fy3aWimipkSu0b33Od9kFKIMW4lRnLUtXoTMXAKFD4lxf4tCidjQ_1OqMoEWWKceS55f4nYtjh5IEPEmrFlXAEvegHYn_guaBs3LuvPm23duF9tlRja-0Sg9HvIkI=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:26.380Z,,
https://www.google.com/maps/place/Don%27s+Auto+%26+Tire/data=!4m7!3m6!1s0x87f8bc55b4ad0793:0x1f26f9ec90006536!8m2!3d44.8012412!4d-91.4793817!16s%2Fg%2F1td4f39m!19sChIJkwettFW8-IcRNmUAkOz5Jh8,Don's Auto & Tire,4.7,151,Tire shop,· In-store pick-up,"1613 Harding Ave, Eau Claire, WI 54701, United States","RG2C+F6 Eau Claire, Wisconsin, USA",https://www.donsautoandtire.com/,+1 715-834-9302,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHj3qeNAMBpGMLPrfs3zM_FUjeeQpaowxlj9l0vpkVACSu0nnYfRxJCJoymNAhPBlX6NxDni7CevkYm-1m7LkB5oMCCQtOUUBK9yrFeEVcltoKUp1HOy5JoZVQa-YOuuPE-0SB=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:31.337Z,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x87f8bdf0e8ff6537:0x143d1e60c61c5823!8m2!3d44.7968337!4d-91.4648818!16s%2Fg%2F11y3xmqy5b!19sChIJN2X_6PC9-IcRI1gcxmAePRQ,Discount Tire,4.7,170,Tire shop,· Kerbside pickup,"2124 S Hastings Way, Eau Claire, WI 54701, United States","QGWP+P2 Eau Claire, Wisconsin, USA",https://www.discounttire.com/store/wi/eau-claire/s/2346,+1 715-930-7105,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwQeHww-qu-bM1Bp7SWFgbJeyc1q4Fpq311fDTvkXZpPh1AgCuMnRjXHMpq0lmpLZ17V4Ne0KoCUmGtLLzpHJvTwy4Q7XVYIe38YJqLXT9h54nPwVOlpewiF1F8OCJcQn0q35auw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:37.106Z,,
https://www.google.com/maps/place/Youngstedts+Eau+Claire+%28Westridge%29+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x87f897943530757d:0x6500e842e36f67ea!8m2!3d44.8254232!4d-91.5433948!16s%2Fg%2F1tgpt562!19sChIJfXUwNZSX-IcR6mdv40LoAGU,Youngstedts Eau Claire (Westridge) Tire & Auto Service,4.6,415,Auto repair shop,,"2521 N Clairemont Ave, Eau Claire, WI 54703, United States","RFG4+5J Eau Claire, Wisconsin, USA",https://youngstedts.com/locations/westridge-tire-auto-service/?location=367,+1 715-830-2000,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSOhJYPq3uA-_JsoR887hwfNU4MTw63XYipGeHscIzfrwTjJ6lOKmpCzrYEaQi9x4TTDlos_bXMIuQXMo-JIyW16GNAdcJQ39_nJtnWwWna13B8VzKpRml2-r7YaMMR8kbSGE=w408-h270-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:43.403Z,,
https://www.google.com/maps/place/Arrow+Alignment/data=!4m7!3m6!1s0x87f8bcf6b8a934c7:0xcb4397bbdb551e69!8m2!3d44.8076062!4d-91.4688449!16s%2Fg%2F1tgj9cy9!19sChIJxzSpuPa8-IcRaR5V27uXQ8s,Arrow Alignment,4.9,179,Wheel alignment service,,"2216 Highland Ave, Eau Claire, WI 54701, United States","RG5J+2F Eau Claire, Wisconsin, USA",https://www.arrowalignmenteauclaire.com/,+1 715-832-6974,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUMsUMwLDo06CmIEFOKqu6_5ycq4U-cKYr3fwh5qR1jyRxL3-8u6SwSEd3Ek2yCiUtJLAYgsvI7QmXdNCjHgJNKoRyMJ1i66crrHNhWoE9RG5C6IVaIeCE2uYHpGWwvDKu-H_ZCA=w408-h307-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:49.637Z,,
https://www.google.com/maps/place/ATS+Complete+Auto+Repair/data=!4m7!3m6!1s0x87f89627d761e6b1:0xbc6d217973e53cad!8m2!3d44.7935411!4d-91.5234769!16s%2Fg%2F1td4kpd6!19sChIJseZh1yeW-IcRrTzlc3khbbw,ATS Complete Auto Repair,4.5,197,Auto repair shop,,"1233 W Clairemont Ave, Eau Claire, WI 54701, United States","QFVG+CJ Eau Claire, Wisconsin, USA",https://atsservicecenter.com/,+1 715-830-7444,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXH-KV0rQYiWEVeyizwUTWRSw8DQ6KcDeaGXjjOeFMcbc30ll72IHrUSIxPIx1c8cDOf69RPtqrSb2mBEZTocZ5xwOvniLgRTUynNvDbpkL3470ECoBlEYLCH3vnUeKOLHr-RS=w408-h291-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:50:54.646Z,,
https://www.google.com/maps/place/Good+Year/data=!4m7!3m6!1s0x87f8962af2df50dd:0x14bd1d7d8b6d65ba!8m2!3d44.8011002!4d-91.5221315!16s%2Fg%2F11f3tt4xn5!19sChIJ3VDf8iqW-IcRumVti30dvRQ,Good Year,4.4,11,Tire shop,,"1102 Menomonie St, Eau Claire, WI 54703, United States","RF2H+C4 Eau Claire, Wisconsin, USA",https://www.goodyear.com/en-US/tire-shop/Eau+Claire+WI+54703+US/000120327,+1 715-835-7555,Open · Closes 5:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGlCcNwMRADQWARhlBBr6Jo2XsNXPVQ-vWVebQkoKT9NCSD1AOVtgKdF44KWBIT8_QdRinaN0baNk7C6z2M_InIEw321geSn-68Q7dDl-JRD3FGv-e3b2CZ4WliH3D0NgCwYxU-g=w408-h249-k-no,true,7:30 am–5:30 am,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:51:00.696Z,,
https://www.google.com/maps/place/Birch+Street+Auto+Care/data=!4m7!3m6!1s0x87f8bce7a4b4db5f:0xc51418ba40e1b285!8m2!3d44.8204971!4d-91.4741518!16s%2Fg%2F1thn61yy!19sChIJX9u0pOe8-IcRhbLhQLoYFMU,Birch Street Auto Care,4.7,131,Auto repair shop,,"2509 Birch St, Eau Claire, WI 54703, United States","RGCG+58 Eau Claire, Wisconsin, USA",https://birchstreetautocare.com/,+1 715-836-9319,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq66mHE3abY3jCA3ek8oqoHqtVOl8DA2AkqpJdtdmgQTOljfYQicubW_AVpqp-vw2zi5WNaVMKzGGhg53fAB1PL-sWkYpJwwBRzw_AooVYsSFho7pKaxaLEtTd5DEEjv0Y8tRXJO6APXq9I=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:51:06.721Z,,
https://www.google.com/maps/place/Victory+Tire+%26+Auto%E2%80%94Eau+Claire/data=!4m7!3m6!1s0x87f8bd37ef03e1a7:0x4b99ea87bd0c227c!8m2!3d44.7858352!4d-91.4527733!16s%2Fg%2F1tl4dll6!19sChIJp-ED7ze9-IcRfCIMvYfqmUs,Victory Tire & Auto—Eau Claire,4.7,482,Auto repair shop,,"3440 E Hamilton Ave, Eau Claire, WI 54701, United States","QGPW+8V Eau Claire, Wisconsin, USA",https://victoryautoservice.com/locations/eau-claire/?utm_source=gbp&utm_medium=organic,+1 715-834-8711,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo733lssw1XuUzk4Dmvj9jIpzjfg2__HyhIowavS6DinDBZzhHkosiD6dvnm8YCIuCKBYnGyBqNYJ3K2CfFOxwBShJyfoIsKkKCmvy5FpXWXR-d6_qWx8Ku3ReWNPp03JA5UF-Q=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-03-23T14:51:12.581Z,LGBTQ+ friendly,
