placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Portland+Psychiatric+Services/data=!4m7!3m6!1s0x5495a1000610461b:0xdd69f0aa19f7206b!8m2!3d45.5247728!4d-122.6450933!16s%2Fg%2F11l_89htcb!19sChIJG0YQBgChlVQRayD3Garwad0,Portland Psychiatric Services,5.0,13,Mental health clinic,"200 NE 20th Ave #20, Portland, OR 97232, United States","G9F3+WX Portland, Oregon, USA",https://portlandpsychiatricservices.com/,+1 503-568-1868,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNuK6CqCzLlkqKs7qyhKkbZJahdA6EbraNi04wl=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:15.692Z,,
https://www.google.com/maps/place/Unity+Center+for+Behavioral+Health/data=!4m7!3m6!1s0x5495a752ade37e37:0x37aceea092bd5d51!8m2!3d45.5319059!4d-122.6639735!16s%2Fg%2F11c0vz1_p9!19sChIJN37jrVKnlVQRUV29kqDurDc,Unity Center for Behavioral Health,2.9,268,Mental health clinic,"1225 NE 2nd Ave, Portland, OR 97232, United States","G8JP+QC Portland, Oregon, USA",https://www.unityhealthcenter.org/,+1 503-944-8000,"Open 24 hours

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzk8fsTpOVXj5SIqet2JvO4-1GakkiUly1tQaSRsDDpM39ynwdtvidoVZROJfZAkA4SR-1tosJraBmbNgFLPrWsNohUNF7LGe_azHd4NxVnRnIG5kb67GGQwhGH2ZFCteFWjgeY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:21.117Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/OHSU+Intercultural+Psychiatric+Program,+Portland/data=!4m7!3m6!1s0x5495a07eb202ad95:0x762b0b1e98fe0dec!8m2!3d45.504306!4d-122.6800597!16s%2Fg%2F1v6p3_nk!19sChIJla0Csn6glVQR7A3-mB4LK3Y","OHSU Intercultural Psychiatric Program, Portland",4.3,6,Mental health clinic,"2525 SW 1st Ave, Portland, OR 97201, United States","G839+PX Portland, Oregon, USA",https://www.ohsu.edu/brain-institute/ohsu-intercultural-psychiatric-clinic-portland?utm_source=gmb&utm_medium=organic&utm_content=8535d7be-3b4f-5d67-b285-37591b16bb67,+1 503-494-4222,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygAyyVH87BLwEzPS4P3h3RRA48O9zrjN-eXEnk0XqZtf6bnk5vmoCrIVRixDrKqK5BHFOfctCBvlB72J61sGVxDmQOAfHCYobg_DaRe6LYjJ9kmAbuUw_4SQmMVRGegkVyP4SL=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:25.816Z,,
https://www.google.com/maps/place/Neustart+Psychiatry+%26+TMS+-+Portland/data=!4m7!3m6!1s0x54950b4d2531b7b3:0x9126a0e268ce6620!8m2!3d45.5218265!4d-122.6561951!16s%2Fg%2F11hzpkwqsc!19sChIJs7cxJU0LlVQRIGbOaOKgJpE,Neustart Psychiatry & TMS - Portland,3.1,41,Mental health clinic,"975 SE Sandy Blvd 2nd Floor Suite 230, Portland, OR 97214, United States","G8CV+PG Portland, Oregon, USA",https://neustartpsychiatry.com/,+1 503-379-1902,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0wTBKI7XMcESjgdcsJ_g4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.80078&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:30.918Z,LGBTQ+ friendly,
https://www.google.com/maps/place/MindRx+Group/data=!4m7!3m6!1s0x6ac52bc2e361d2a7:0x3cd9e705bd48980d!8m2!3d45.5189388!4d-122.6620552!16s%2Fg%2F11pckccf0r!19sChIJp9Jh48IrxWoRDZhIvQXn2Tw,MindRx Group,4.4,231,Mental health clinic,"555 SE Martin Luther King Jr Blvd Suite 105, Portland, OR 97214, United States","G89Q+H5 Portland, Oregon, USA",https://mindrxgroup.com/,+1 503-664-9451,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XMgvJuA_1Ntp9p6Q8N1CTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.4717&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:35.943Z,,
https://www.google.com/maps/place/Assure+Psychiatry/data=!4m7!3m6!1s0x54950bd86ebe3f4f:0xef19935c03414c93!8m2!3d45.5212312!4d-122.681834!16s%2Fg%2F11v0__zqds!19sChIJTz--btgLlVQRk0xBA1yTGe8,Assure Psychiatry,5.0,4,Mental health clinic,"511 SW 10th Ave #601, Portland, OR 97205, United States","G8C9+F7 Portland, Oregon, USA",http://www.assurepsychiatry.com/,+1 971-244-8844,Closed · Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZcDoPIhtEySCT0yJb3RSpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.24606&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:40.805Z,,
https://www.google.com/maps/place/Portland+Mental+Health+%26+Wellness/data=!4m7!3m6!1s0x54950b566accf0e5:0x183d97aba91c68aa!8m2!3d45.5209256!4d-122.6802879!16s%2Fg%2F11hr1x9pr4!19sChIJ5fDMalYLlVQRqmgcqauXPRg,Portland Mental Health & Wellness,2.0,4,Mental health clinic,"812 SW Washington St #700, Portland, OR 97205, United States","G8C9+9V Portland, Oregon, USA",http://www.portlandmh.com/,+1 503-622-8964,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNv5Gr5aqVr7OUL-UfmpYxucYsVKvYzp8fHlbDV=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:45.843Z,,
https://www.google.com/maps/place/Well+Coast+Medical+Corporation/data=!4m7!3m6!1s0x54950969bbd11d25:0x8dad53cc0e51d6e5!8m2!3d45.5187249!4d-122.6833692!16s%2Fg%2F11jgvtgxx5!19sChIJJR3Ru2kJlVQR5dZRDsxTrY0,Well Coast Medical Corporation,3.4,21,Mental health clinic,"1020 SW Taylor St # 560, Portland, OR 97205, United States","G898+FM Portland, Oregon, USA",https://www.wellcoastmedical.com/,+1 833-931-1716,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipN7PjH_g5N4FUNr_tzgj4QMrHXZ9IxemL1Q-UtR=w477-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:50.951Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Amenda+Clinic/data=!4m7!3m6!1s0x5495a0ba2305f559:0x5c20a40a3b499d22!8m2!3d45.525338!4d-122.6461961!16s%2Fg%2F1263mw155!19sChIJWfUFI7qglVQRIp1JOwqkIFw,Amenda Clinic,5.0,13,Mental health clinic,"314 NE 19th Ave, Portland, OR 97232, United States","G9G3+4G Portland, Oregon, USA",http://www.amendaclinic.com/,+1 503-239-8181,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNvNc-kf9Z5VitkBhm572dGo1g-mc7p_my669tt=w648-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:20:56.049Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Thriving+Center+of+Psychology/data=!4m7!3m6!1s0x54950b226c97cb9b:0x8f9cb3177a2f6a51!8m2!3d45.5167439!4d-122.67958!16s%2Fg%2F11ry4zykqd!19sChIJm8uXbCILlVQRUWoveheznI8,Thriving Center of Psychology,4.8,33,Mental health clinic,"1050 SW 6th Ave #1100, Portland, OR 97204, United States","G88C+M5 Portland, Oregon, USA",https://thrivingcenterofpsych.com/locations/oregon/portland/?utm_source=google&utm_medium=google+business+profile&utm_campaign=portland+office,+1 503-899-4247,Closes soon · 7 pm · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPxd3ePiIs-cQBveGsC2ghaD-wUd2cDnLwrXXXs=w408-h273-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-12-16T02:21:01.056Z,,
