placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Bofinger%27s+Tree+Service/data=!4m7!3m6!1s0x8626a230bf721b43:0x4cfd4e47678f33d!8m2!3d30.4871889!4d-91.1219264!16s%2Fg%2F1vc_qqqr!19sChIJQxtyvzCiJoYRPfN4duTUzwQ,Bofinger's Tree Service,5.0,292,Tree service,"6952 Airline Hwy, Baton Rouge, LA 70805, United States","FVPH+V6 Baton Rouge, Louisiana, USA",https://www.boftree.com/,+1 225-755-8088,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiUZ2ZBpBZvSujuICgvNRsbnor5SLRG0_mbTrN0XGVodrkhM3cCjOk08Njv-qCrcgAVQyyQ2iREt6Wzoloo5BaJkrDwwlnp_0NHfK3LBDE9EFs_5X9z3nFFiOo1RebmtMl3a4b3w=w577-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:32:58.297Z,,,
"https://www.google.com/maps/place/Ferguson%27s+Tree+Care,+LLC+-+Tree+Removal+%26+Arborist+Baton+Rouge/data=!4m7!3m6!1s0x8626a2afffffffff:0xc1b3c56ee9647447!8m2!3d30.5264254!4d-91.0826442!16s%2Fg%2F1tct925b!19sChIJ_____6-iJoYRR3Rk6W7Fs8E","Ferguson's Tree Care, LLC - Tree Removal & Arborist Baton Rouge",4.8,38,Tree service,"9052 Shady Bluff Dr, Baton Rouge, LA 70818, United States","GWG8+HW Baton Rouge, Louisiana, USA",http://www.fergusonstreecare.com/,+1 225-278-1774,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5Q90mBCcEanosJH4Kd5GYoHZT4tUkbiNc5TLehzcY68VRfwIVjXPpUdFi7FbWhh-JVrKgbfk4XfFCxFsVY94H-PCdIP6g8-pP8j_D-ej6w0cIGUbvQ_ULJliVwoC8zj09uHkt5ZW3Wj_P=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:04.380Z,,,
https://www.google.com/maps/place/Gregalls+Tree+Service/data=!4m7!3m6!1s0xa887530e7cbf3685:0xad8a14899bec775c!8m2!3d30.5450811!4d-91.1286126!16s%2Fg%2F11vdwr1_9y!19sChIJhTa_fA5Th6gRXHfsm4kUiq0,Gregalls Tree Service,5.0,38,Tree service,"5915 Brownfields Dr, Baton Rouge, LA 70811, United States","GVWC+2H Baton Rouge, Louisiana, USA",http://www.gregallstree.com/,+1 225-953-3220,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzTALeo-ApKjL4nFjyzDIHkJkRORR9vAjxu_XTJVIKX-Q8JX6qapkq37_xrKYMlJgI9nQajrjZxYe3DIYD2QNDe53dYHHq_hDnO0ci4r6438FyQMv2ypdP0EKmPM4IC-ulMeuw=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:09.224Z,,,
https://www.google.com/maps/place/Tree+Men/data=!4m7!3m6!1s0x8626993f182d9513:0x6f64293d987ddd06!8m2!3d30.5657082!4d-91.0437317!16s%2Fg%2F1vl9rvv7!19sChIJE5UtGD-ZJoYRBt19mD0pZG8,Tree Men,5.0,4,Tree service,"Dorset Ave, Baton Rouge, LA 70818, United States","HX84+7G Baton Rouge, Louisiana, USA",,+1 225-235-4784,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE057UMKV_Qxtfuo0R9mYLatvN4AeW1pAbAuHHKX4B8TT32Fez2023nCJh5Au6DOj3oY1tnf_xy32XB5ZSgUBU8ri1jZzG5ks1mGOux2oZddUMdEaoJpaxOsuwgA63o-coLnxNmzg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:11.901Z,,,
"https://www.google.com/maps/place/Bayou+Tree+Service,+Inc./data=!4m7!3m6!1s0x86269f64623ae485:0xfe3090dbb6e265a8!8m2!3d30.5293136!4d-91.1616278!16s%2Fg%2F11c7vss988!19sChIJheQ6YmSfJoYRqGXittuQMP4","Bayou Tree Service, Inc.",4.7,47,Tree service,"2982 Varsity St, Baton Rouge, LA 70807, United States","GRHQ+P8 Baton Rouge, Louisiana, USA",http://www.bayoutree.com/,+1 225-372-8585,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpq_J-MtXbNf9-A_q9xHTdpQF3FCLgvObXvf8Lg-PAR3FL9mE0XPOXkfatHHo71hGD8W8VinwKVM0lQrrQHlL0EoDVQ4ZmS_sXx92xcWJ-QsFZi7wK8fnl5QHMcuAXD1Hr6C52wg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:16.687Z,,,
https://www.google.com/maps/place/Santana+Tree+Service+LLC/data=!4m7!3m6!1s0x8626bdcf0b2241df:0x1a19ee38d64e1a85!8m2!3d30.4640323!4d-91.0223425!16s%2Fg%2F11whnmbxyk!19sChIJ30EiC8-9JoYRhRpO1jjuGRo,Santana Tree Service LLC,5.0,17,Tree service,"14720 Florida Blvd, Baton Rouge, LA 70819, United States","FX7H+J3 Baton Rouge, Louisiana, USA",https://santanatreeservicellc.net/,+1 225-431-2138,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0VVmMXy82pW7KcrFc16xKXbiBa6KBXqoEQeK-SLKA7I_vi5eVi25PDoQvCmOvg3GF1fAZBWWSVNa5vay1X1HNZiKBvzRlOeRISKl9LH5nOqWzZq07KNb4PfsAhBEft-GbPdX9dQ1z_dhR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:21.284Z,,,
https://www.google.com/maps/place/Zachary+Tree+Service/data=!4m7!3m6!1s0x86269c6609d5c2d3:0x6a75a324fcee18e2!8m2!3d30.4405649!4d-91.1871395!16s%2Fg%2F11wy3wyg4h!19sChIJ08LVCWacJoYR4hju_CSjdWo,Zachary Tree Service,4.9,100,Tree service,"819 St Louis St Suite C, Baton Rouge, LA 70802, United States","CRR7+64 Baton Rouge, Louisiana, USA",https://zacharytreeservice.com/,+1 225-725-1446,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsehx62QBD4QwBNDGK0q18q4WdUlVuwlpvk59rDpGDDSMuu1BDNhyn8TArsMtUINB-1cZNSOKvUqKHdT4ELUQzyPlTubQIib4apDFmhbWJRv777PapQjPu-ZMMr4d8FKvd0VYuaCwH-QUy=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:26.221Z,,,
"https://www.google.com/maps/place/Arbor+Tech+Tree+Service,+Inc/data=!4m7!3m6!1s0x8626a489b2f563f1:0x40094ddb36b4deae!8m2!3d30.4157482!4d-91.1038868!16s%2Fg%2F11f3w9wd7l!19sChIJ8WP1somkJoYRrt60NttNCUA","Arbor Tech Tree Service, Inc",4.9,113,Tree service,"3769 Sholar Ct, Baton Rouge, LA 70809, United States","CV8W+7C Baton Rouge, Louisiana, USA",https://arbortechtreeservice.com/,+1 225-753-8733,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH25bOkLa7t4teJKaBg_Bo4dPj7_vdIvo8CtwM8Ut_DgXlkXOMD2mJzskVpcfG_i2kDnlFVFQDte21-s_w5vVBG1EZHPM0UnOn57jVeqocNrjHIh0ckHjbTrRGhocDwsnJfuB_Jig=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:30.952Z,,,
https://www.google.com/maps/place/ABC+TREE+CO./data=!4m7!3m6!1s0x8626a24e23795a15:0xf8845006641bab51!8m2!3d30.4848134!4d-91.1070225!16s%2Fg%2F12hpvnw6w!19sChIJFVp5I06iJoYRUasbZAZQhPg,ABC TREE CO.,4.2,36,Tree service,"8024 Oak View Dr, Baton Rouge, LA 70814, United States","FVMV+W5 Baton Rouge, Louisiana, USA",http://www.abctreebr.com/,+1 225-927-4348,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrQMrrbuRDpmHUumJYjw3SHe1aihYqUiOkQOw4pZ5FxVqOTsF_lIEiPh_XOop9lFlvAsni5OML_kCAXL8NKDHN-9HeVTjMeM_OlJzq20u0mwJItyZnt4E9wUc2qC7OT7JLvMt5=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:35.659Z,,,
https://www.google.com/maps/place/GrowGreen+Tree+Service/data=!4m7!3m6!1s0x8626bd02c226ac7f:0xfbfcd52a67610ff7!8m2!3d30.4420838!4d-91.0203704!16s%2Fg%2F11kgrp4_5q!19sChIJf6wmwgK9JoYR9w9hZyrV_Ps,GrowGreen Tree Service,4.9,38,Tree service,"13710 S Fairview Ave, Baton Rouge, LA 70816, United States","CXRH+RV Baton Rouge, Louisiana, USA",http://www.growgreenla.com/,+1 225-773-0460,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzXFRXwAkmPV7e1oc-9dZf4iTysJmlh3-kQtB5qq6oLrjx3X6qNqAHDJi-rEzSg6cR1xsZaalpIpXfZveKOZBjtvUq06GNbh57Oxic3gzFdl-gxtelUYLblmVn846gUbmHCMgvVA=w504-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2026-04-29T04:33:40.526Z,LGBTQ+ friendly,,
