placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Yukon+Tree+Service/data=!4m7!3m6!1s0x87b207c8cc80af03:0x366a1b88479631a3!8m2!3d35.5082354!4d-97.7508183!16s%2Fg%2F11f_c0h30y!19sChIJA6-AzMgHsocRozGWR4gbajY,Yukon Tree Service,5.0,1,Tree service,"505 W Main St, Yukon, OK 73099, United States","G65X+7M Yukon, Oklahoma, USA",http://www.edmondtree.com/yukon-tree-service.html,+1 405-562-5725,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zJeyJhEe14e9ZnS9Pv9AZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.2093&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:01.095Z,,
https://www.google.com/maps/place/M+%26+C+Trees+and+More/data=!4m7!3m6!1s0x87b2097d4cfc2b47:0x4c3071605c8c077!8m2!3d35.4725357!4d-97.7285702!16s%2Fg%2F11h2bf72l7!19sChIJRyv8TH0JsocRd8DIBRYHwwQ,M & C Trees and More,4.9,64,Tree service,"11515 NW 5th St, Yukon, OK 73099, United States","F7FC+2H Yukon, Oklahoma, USA",https://www.mctreesandmore.com/,+1 405-339-1018,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5litd3Zc9t-iNjf7Alxn5G_0FBgrErFxnbb1NIehjO8rUoYckPva4Ham_mrTCKlWEH2R7QbhpVvAptHGBKtcuNwdZJuzNBMr8Hasty03u20cbFhUNEnep5pkyL29uZTcVa-Wdzw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:06.752Z,,
https://www.google.com/maps/place/Pro+Trim+Tree+Service/data=!4m7!3m6!1s0x87b2074201806823:0x4ecd687793d10ade!8m2!3d35.556404!4d-97.7688017!16s%2Fg%2F11bxftgwd1!19sChIJI2iAAUIHsocR3grRk3dozU4,Pro Trim Tree Service,4.8,24,Tree service,"8305 Chukar Rd, Yukon, OK 73099, United States","H64J+HF Yukon, Oklahoma, USA",http://www.pro-trim.net/,+1 405-905-8746,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGcQiPuQU72oOfJwy0iWNtV7ayyjS_3dzIvjmIqOqMVWOTlafx2FdXhksw5xlHVRAiW4b0oV00dbDfZox7kOajmR6mkqlx7qUxfRnxGqnhX83-DfkpLdrdAQ8YTLz7LkmSeG9p=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:12.111Z,,
https://www.google.com/maps/place/Eden+Landscape+Inc/data=!4m7!3m6!1s0x87b20643fb90887b:0x84d7c09ab55a5060!8m2!3d35.5081027!4d-97.7613181!16s%2Fg%2F1tks6tv2!19sChIJe4iQ-0MGsocRYFBatZrA14Q,Eden Landscape Inc,4.6,9,Landscaper,"1301 OK-66, Yukon, OK 73099, United States","G65Q+6F Yukon, Oklahoma, USA",http://edenlandscapeinc.com/,+1 405-623-4879,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIu3Nd79jOaEYdChX1uZyCJRdNLvM9FD8sLBDbg0c8uLjX6W5YWr1Jy3tkLjdcHcFXpZwA1EbSgaty4n71B7rxvnT_z5hvKIWU06GADHB9PKM1DPxPZ5LBHAWpnFLMTLJLu9Tl=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:16.829Z,,
https://www.google.com/maps/place/KB+Landscape+%26+Tree+Service/data=!4m7!3m6!1s0x87b207b735dfec15:0x3094606a387b595c!8m2!3d35.3957285!4d-97.5951626!16s%2Fg%2F11ryvglf53!19sChIJFezfNbcHsocRXFl7OGpglDA,KB Landscape & Tree Service,4.7,10,Landscaper,,,https://www.kblandscape.net/,+1 405-889-8034,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFLQUnO-eSVzkI80pB-61jyaAKz6uO--PwehrXYPA6Y29fmKfqgXnXNQie1kRBRGeg4v45G_NhvOudHed1N7_CIT1cToQCPaq_yyApMuMXBV66joQdQcHZamjPsvWkrUVErM85fNQNGBBf=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:21.519Z,,
https://www.google.com/maps/place/City+Wide+Tree+Service/data=!4m7!3m6!1s0x6e8d4ccdc70a7af5:0xf1aa748d965a22ee!8m2!3d35.5009044!4d-97.5951626!16s%2Fg%2F11shtn_v5_!19sChIJ9XoKx81MjW4R7iJalo10qvE,City Wide Tree Service,5.0,79,Tree service,,,http://www.cwtreeservices.com/,+1 405-819-0566,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkHUG7WnGN4Z_RTFutKtbd0EF_RY47k4UbgRaP02CUG4LW6SysVbGqmr9Zui620-U54VucMjB0waphfnAfqxxM1DKsjTesjnkIuJUtTjSxiqbEjZ9Ooix5jhjqYtVv1nMw9E-fsg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:26.317Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Stout+Tree+Service+LLC/data=!4m7!3m6!1s0x87b20772ac8c489d:0x47aeec2c38bd9b4b!8m2!3d35.519131!4d-97.482225!16s%2Fg%2F11n0kv77wj!19sChIJnUiMrHIHsocRS5u9OCzsrkc,Stout Tree Service LLC,5.0,194,Tree service,,,http://stouttreeservice.com/,+1 405-250-8472,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3fT779CckNKMItTcJ3vnnHQ-_qs8dGcxg4jnu2oddWPIUQZ21XVhHt4gOdR4-YRRb7kDonOuimMieegmEr4hVc9vVApGB5ifyvyLcTQBQBUw0jA6Y17lnA93i3mcSDLSx0VEc=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:30.988Z,,
https://www.google.com/maps/place/R%26B+Trees/data=!4m7!3m6!1s0x87b20fc90fc95c21:0x7f1fa3f281c0f9fd!8m2!3d35.4572882!4d-97.6057882!16s%2Fg%2F11h32ghylm!19sChIJIVzJD8kPsocR_fnAgfKjH38,R&B Trees,5.0,176,Tree service,"814 Overhead Dr, Oklahoma City, OK 73128, United States","F94V+WM Central Oklahoma City, Oklahoma City, OK, USA",https://rbtree.net/,+1 405-609-9211,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5oDarzlLJ3p1UsgrxtaDDvX4VlHzj843EvxV7yfzwG8y2ygkJlhIxF3iW3R-ar0VGEBTk3DrMdqnDRCYy_t2Un3PUxROigT8ARLtVr-hwlMeqPGATTG3jr91Tt2ZoBD5jDzNR=w447-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:35.957Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Arbor+Masters+of+Oklahoma+City/data=!4m7!3m6!1s0x87b20efc549816b1:0xf5ab74f506512f49!8m2!3d35.4502115!4d-97.6625193!16s%2Fg%2F1tykvx6m!19sChIJsRaYVPwOsocRSS9RBvV0q_U,Arbor Masters of Oklahoma City,4.9,371,Tree service,"8405 SW 15th St, Oklahoma City, OK 73128, United States","F82P+3X Southwest Oklahoma City, Oklahoma City, OK, USA",https://arbormasters.com/locations/oklahoma-city/?utm_source=gbp&utm_medium=local_organic&utm_campaign=gbp_listing&utm_content=website_link&utm_keyword=oklahoma_city,+1 405-753-0065,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGDxhA8h0ojHkElUru7pzJm4Qwo-MYHazucu8HaYaAJqOebKGdgXbETMXX8aNbEG8oqTmDP2_sEzxTe3CXzI6NoJ2Tgf0RfxqQrSnFN_lhuJelIY10JD19fk7wkeOcXIq3lAcezQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:40.950Z,,
https://www.google.com/maps/place/J%26D+Custom+Services/data=!4m7!3m6!1s0x87b2093487af939f:0x8b118eabf8ff6fe7!8m2!3d35.475569!4d-97.6305645!16s%2Fg%2F11n5qs2jzm!19sChIJn5OvhzQJsocR52__-KuOEYs,J&D Custom Services,5.0,56,Landscaper,,,https://jdservicesllcco.com/,+1 405-795-2570,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpaGsHGP3dfcyr8eoWubz2VEnNLZR5gm5dfr-cilftth8hOgtelfYAZ6AKruL4JY3pvbv1mvXmbErN87jlOzAjD7c92f-BSfKHALwG25S7a6Hhemdm5oY2sf6X8pUwJGBCwjfnZAjU4Azr=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2026-04-29T05:21:45.541Z,LGBTQ+ friendly,
