placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/DRIP+IV+Lounge/data=!4m7!3m6!1s0x865c5f7a4a26ce95:0x2256c82f4e1c94e1!8m2!3d29.430894!4d-98.4904664!16s%2Fg%2F11fjrg4vwf!19sChIJlc4mSnpfXIYR4ZQcTi_IViI,DRIP IV Lounge,4.9,62,Medical spa,"1020 Navarro St, San Antonio, TX 78205, United States","CGJ5+9R San Antonio, Texas, USA",https://dripivtx.com/,+1 210-998-2348,Closed ⋅ Opens 10:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipONUnR2ZUE-h_zZrFntythxb_cklvO2PkYIF7L_=w408-h347-k-no,true,Closed,Closed,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:30:38.091Z,,,
https://www.google.com/maps/place/Texas+Oncology-San+Antonio+Downtown/data=!4m7!3m6!1s0x865c5f5bcecc0921:0x8db66e55637a2712!8m2!3d29.440218!4d-98.4905346!16s%2Fg%2F1tgq71yj!19sChIJIQnMzltfXIYREid6Y1Vuto0,Texas Oncology-San Antonio Downtown,3.5,19,Cancer treatment center,"1200 Brooklyn Ave Suite 115, San Antonio, TX 78212, United States","CGR5+3Q San Antonio, Texas, USA",https://www.texasoncology.com/cancer-centers/san-antonio/san-antonio-downtown/medical-oncology,+1 210-224-6531,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplMNIlDy5UTBNjUsHUSgUnHn3FtszavfvEjGPBpsZ672gmSEE4WHua_W_7ENGm0D7S8ULFPlGunsFu1uX32fy_v-EUTiavpun0ZguH04BRrlywReGTVqE1AnLYaHE__fD1AuY=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:30:44.513Z,,,
https://www.google.com/maps/place/HydraHive+IV+and+Med+Spa/data=!4m7!3m6!1s0x646d0b2034a372a3:0x41b291c89a9d401b!8m2!3d29.4411406!4d-98.485655!16s%2Fg%2F11vy5898s9!19sChIJo3KjNCALbWQRG0CdmsiRskE,HydraHive IV and Med Spa,4.9,105,Medical spa,"1802 N St Mary's St, San Antonio, TX 78212, United States","CGR7+FP San Antonio, Texas, USA",https://www.hydrahivesa.com/,+1 210-255-1593,"Closed ⋅ Opens 9:30 am Tue

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNBU8tmCG8OadL7tWghL--q5idHBLbgL-PpEYDS=w426-h240-k-no,true,Closed,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:30:49.580Z,,,
https://www.google.com/maps/place/Sweat+Equity+Infrared+Saunas/data=!4m7!3m6!1s0x865c595e1315e00b:0x79c6db7445779ff3!8m2!3d29.4163572!4d-98.4899522!16s%2Fg%2F11j557hd_y!19sChIJC-AVE15ZXIYR8593RXTbxnk,Sweat Equity Infrared Saunas,5.0,110,Wellness center,"809 S St Mary's St, San Antonio, TX 78205, United States","CG86+G2 San Antonio, Texas, USA",https://sweatequitysa.com/,+1 210-375-5319,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN4_jfRL1DI5apJkoVjqluoLApWwVgJdtNndttU=w408-h408-k-no,true,10 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:30:54.730Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865cf50a7df50ca1:0x64c70366f0205322!8m2!3d29.4990444!4d-98.4677344!16s%2Fg%2F11y9xs8wq7!19sChIJoQz1fQr1XIYRIlMg8GYDx2Q,IVX Health Infusion Center,5.0,3,Medical clinic,"999 E Basse Rd Suite 105, San Antonio, TX 78209, United States","FGXJ+JW San Antonio, Texas, USA",http://www.ivxhealth.com/locations/texas/san-antonio/alamo-heights,+1 726-233-8353,,,https://lh3.googleusercontent.com/p/AF1QipOn6-QU5oPge_4adV8GNn0P2ROS7w0ValA9oR7i=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:30:57.481Z,,,
https://www.google.com/maps/place/Medix+Infusion-+Medical+Center/data=!4m7!3m6!1s0x865c5f004dd8a15b:0x53fa94459c8e7613!8m2!3d29.5066426!4d-98.5627879!16s%2Fg%2F11m5h6861_!19sChIJW6HYTQBfXIYRE3aOnEWU-lM,Medix Infusion- Medical Center,5.0,2,Medical clinic,"5410 Fredericksburg Rd building A suite 306, San Antonio, TX 78229, United States","GC4P+MV San Antonio, Texas, USA",http://medixinfusion.com/,+1 833-696-3349,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfXAGcvZp9V2xA5DpgzxpBWxjUHjG7jCegnBfoH_rOOxA14ipiEUQb_YNldTWcOGMC-Jie6fO1MKE7b2duQc5dsz71PjBx0SDy_LFhlP4ZWx-ku1zP0oqLIfAwuU8qIF_yp8OY2x-9-3jv=w408-h306-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:31:02.153Z,,,
https://www.google.com/maps/place/SA+IV+Center/data=!4m7!3m6!1s0x865c616f6ac4354f:0xff65cc02ae1de78!8m2!3d29.519629!4d-98.5063294!16s%2Fg%2F11thpxh_vm!19sChIJTzXEam9hXIYReN7hKsBc9g8,SA IV Center,4.9,110,Wellness center,"842 Northwest Loop 410 #111, San Antonio, TX 78216, United States","GF9V+VF San Antonio, Texas, USA",http://saivcenter.com/,+1 210-999-5256,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMYYIxTUFCeN6RdEmbKX0qYOutmxLVODVXs23o=w408-h544-k-no,true,10 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:31:07.373Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865c437cc185e38f:0x8fd1fd2e45a7a981!8m2!3d29.4910804!4d-98.7089554!16s%2Fg%2F11x2wqqz68!19sChIJj-OFwXxDXIYRgamnRS790Y8,IVX Health Infusion Center,5.0,3,Medical clinic,"5511 W Loop 1604 N Suite 130, San Antonio, TX 78253, United States","F7RR+CC San Antonio, Texas, USA",https://ivxhealth.com/locations/texas/alamo-ranch,+1 726-230-8110,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPI_3MaxYacQf9TqyL7lxBI25iY2en81n990l_V=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:31:12.145Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x865c891d731c6851:0xcb833692b7331a54!8m2!3d29.6427132!4d-98.4559596!16s%2Fg%2F11vwvy2y7x!19sChIJUWgccx2JXIYRVBozt5I2g8s,IVX Health Infusion Center,5.0,5,Medical clinic,"21019 U.S. Hwy 281 N #840, San Antonio, TX 78258, United States","JGVV+3J San Antonio, Texas, USA",http://ivxhealth.com/locations/texas/stone-oak,+1 726-238-9955,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNG6joVs79ON5ovLF1ip1Tvlvt5e73w1ekisd45=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:31:17.174Z,,,
https://www.google.com/maps/place/The+Center+For+Health+Care+Services/data=!4m7!3m6!1s0x865c5f49c6d351ff:0xb05023f6e37ea7d5!8m2!3d29.4329267!4d-98.5061279!16s%2Fg%2F1thmftq0!19sChIJ_1HTxklfXIYR1ad-4_YjULA,The Center For Health Care Services,3.3,38,Mental health service,"601 N Frio St, San Antonio, TX 78207, United States","CFMV+5G San Antonio, Texas, USA",https://chcsbc.org/,+1 210-246-1303,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruGihGEqZPB5QeksN17yAzdQGrrY95Nw_KwyqwQReFmbsugE3RiMw0eEi8_43IbfloQOjG76I8F__DfSN4NBn3dS_azDagtTRQVvTyo2QZmBZWYQFJD3alS2dwlaRNmeIBO_q3=w426-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-29T00:31:22.168Z,,,
