placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/High+Angle+Tree+Service+LLC/data=!4m7!3m6!1s0x87e4f6cd487be6fb:0xc708851507b22c54!8m2!3d41.9691256!4d-91.663896!16s%2Fg%2F11f15l7gv0!19sChIJ--Z7SM325IcRVCyyBxWFCMc,High Angle Tree Service LLC,5.0,113,Tree service,,,http://www.highangletreeservice.com/,+1 319-804-8733,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfglTLOi9-1lVbKEUSBE_ZFm0QzZthD9LQarxJej2Ze6Tgezc2btPL3S67Uh342CKM0Ucwo_b0x-WzmhdoV65Vvd5YWPHCu5Kn8n6TKVw6kqBYZuiQSvJaEhtgIAmvsnVDP-7_Wg=w426-h240-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,Closed,Closed,9 am–6:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:15.020Z,,
https://www.google.com/maps/place/Sure+Wood+Tree+Service+of+Cedar+Rapids/data=!4m7!3m6!1s0x87e4950a1ecbfb41:0xef6825f4569a1475!8m2!3d42.0293851!4d-91.5764096!16s%2Fg%2F11t142dtkh!19sChIJQfvLHgqV5IcRdRSaVvQlaO8,Sure Wood Tree Service of Cedar Rapids,4.9,79,Tree service,"3415 3rd Ave, Marion, IA 52302, United States","2CHF+QC Marion, Iowa, USA",https://surewoodtreeservice.com/,+1 319-313-4488,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFNEAPnxaRQkFK-gTaHEvMlRhM1P7Wtacezhn8MWxyFfWFucI2jpv_eohumo601phd6gGw0yh7G7yzBw_P4bRA_ogYfxS_lXnf_1MfZVxtI9ndDGLQF5UYn0nkgHJCmOaD6A4TbNgK6j4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:20.742Z,,
https://www.google.com/maps/place/That+Girl+Tree+Care/data=!4m7!3m6!1s0x2d6648946ea59de3:0xbc32fb6c7020408f!8m2!3d41.8506165!4d-91.5762949!16s%2Fg%2F11kqzv1ts2!19sChIJ452lbpRIZi0Rj0AgcGz7Mrw,That Girl Tree Care,5.0,98,Tree service,,,http://www.thatgirltreecare.com/,+1 319-899-5311,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK_gYzjJJ4oGHLIoMpcu4HljnIp2QL4nxn9T4z5uoHYc-fg54YOjUCr3iP79putBHT8q75QvRFPgBkOEIsE4Z2SiAekSL5-AnsqZ2Vq91gKN8t92X0RXu-Mcw2fN6aTEKJYXwEym_hbuOc=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:25.984Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Tree+Police/data=!4m7!3m6!1s0x87e4f7a91b53dd11:0x36d35aded71f5890!8m2!3d41.9421335!4d-91.747643!16s%2Fg%2F11gnpgrd8l!19sChIJEd1TG6n35IcRkFgf195a0zY,Tree Police,4.8,130,Tree service,,,https://treepolicecr.com/,+1 319-895-1846,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHOVjjjTj2DfwYAim6fl9vzt5-kMaSba8e_LZwv6VTW8TrotgglCL-uiBY1O2bVyJYx9SWmHme-KFLGfzbWg3oE1YGRQ1oG0FhyUoI0UKFhUrELtcpRZfHbHMZ6npBZon0yJm6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,7 am–12 pm,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:30.722Z,,
https://www.google.com/maps/place/Breeden+Tree+Service/data=!4m7!3m6!1s0x87e4f9ed36574207:0x99df9593371791f7!8m2!3d41.9795989!4d-91.6616883!16s%2Fg%2F1tcty2wz!19sChIJB0JXNu355IcR95EXN5OV35k,Breeden Tree Service,4.8,42,Tree service,"615 3rd Ave SE, Cedar Rapids, IA 52401, United States","X8HQ+R8 Cedar Rapids, Iowa, USA",http://www.breedentree.com/,+1 319-396-5296,"Closed · Opens 8 am Wed

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAfi4OzvMKx81iri3eCVYmxLIH9dzfWafzox6zTQ52Me_QXKlSFPU8Zd3FPJZS-c-v5I1VHs-dXDb2Roo-Jp9hmIll1eKfJJTPkXzP8pXp_1Zyqz6xAPhe04fWpmLk90GKxw9B=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:35.643Z,,
https://www.google.com/maps/place/Cedar+Rapids+Tree+Service/data=!4m7!3m6!1s0x87e4f73837ba8dcb:0x6ffe04314446560a!8m2!3d41.985265!4d-91.6237722!16s%2Fg%2F11hdcgtltf!19sChIJy426Nzj35IcRClZGRDEE_m8,Cedar Rapids Tree Service,4.0,29,Tree service,"360 30th St SE, Cedar Rapids, IA 52403, United States","X9PG+4F Cedar Rapids, Iowa, USA",http://www.cedarrapidstreeservice.com/,+1 319-229-2427,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMIMPBrSuMneXdRpbHyrw78MPG1X-Tdueu9Jwojxh_8bZ_yq8B9JCVpekCh8DhNgqv932ZLj6yZrV9XkZSIv2_zuZJBxBWn__nocDtg53AIpRoO28YjxmreEQZbF-t4C9IcXxV=w408-h510-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:40.415Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Kingsgard+Tree+Service/data=!4m7!3m6!1s0x87e4f14b11cb0b17:0xfda7be5816a76b67!8m2!3d42.0073657!4d-91.6539277!16s%2Fg%2F11kkw8pzxb!19sChIJFwvLEUvx5IcRZ2unFli-p_0,Kingsgard Tree Service,4.9,36,Tree service,"1221 Staub Ct NE, Cedar Rapids, IA 52402, United States","284W+WC Cedar Rapids, Iowa, USA",http://kingsgardtreeservice.com/,+1 319-431-1378,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqNmhoG9ey2Z4AD71SAeIL2VWmcZZ7ygEYmcbYXd-QUHucHD_UXR44a8M1Zke4oMKKkdH_QcO6Jlf25SgiVZBB9ldDFzCPrl5e-rbHZ1hy6VfSIVE7gtKrn5yS-BZMX6slMUQqJA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:45.271Z,,
"https://www.google.com/maps/place/D%26D+Tree+Service,+Inc./data=!4m7!3m6!1s0x87e4f9e5d681c029:0x8d15d29f5b89aefd!8m2!3d41.9719836!4d-91.6836727!16s%2Fg%2F11g6mr9pnl!19sChIJKcCB1uX55IcR_a6JW5_SFY0","D&D Tree Service, Inc.",4.0,4,Tree service,"910 2nd Ave SW, Cedar Rapids, IA 52404, United States","X8C8+QG Cedar Rapids, Iowa, USA",http://ddtreeserviceinc.com/,+1 319-469-8905,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ekV_MJ5s-_UAU-bnMjIWKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.99448&pitch=0&thumbfov=100,true,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,Closed,Closed,9 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:50.322Z,,
https://www.google.com/maps/place/D+%26+D+Tree+Service+Inc/data=!4m7!3m6!1s0x87e4fb12186bc187:0x11d8df0491540bfa!8m2!3d41.9691256!4d-91.663896!16s%2Fg%2F1vc_qxqx!19sChIJh8FrGBL75IcR-gtUkQTf2BE,D & D Tree Service Inc,4.3,49,Tree service,,,https://www.ddtreeserviceinc.com/,+1 319-469-8905,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHAMj5aDt55tuQKgsgUVO_yHTtnbN5x3Gj3LEGX3kHVyIxtWXVvw86x3x1UVWzxdjF_Fi_clvPAU_z9C1wX-O1IUHkoegHxt2mA9Om27ZmaDab4WqbAtSE-XBWfGCbcczFfjBVgA=w408-h306-k-no,true,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:33:55.255Z,,
https://www.google.com/maps/place/John%27s+Elite+Tree+Service/data=!4m7!3m6!1s0x87e4fb1c5817731b:0x7235f8352d9fec99!8m2!3d41.8376181!4d-91.620076!16s%2Fg%2F11nssltbzm!19sChIJG3MXWBz75IcRmeyfLTX4NXI,John's Elite Tree Service,2.3,6,Tree service,,,,+1 319-202-2318,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK1He8JiVskizM4ORGBgjsIdHkM4K3wMGhD37fh3j9JFq7dfOtwIf5_Pu-KJJ75bWXkntI_WuLE1o7vE_Wi8NAXWuf1-c8lxogXkvZIcinYRvi69-EdrR3gmIl2xM41P90SrsGqA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2026-04-29T04:34:00.052Z,,
