placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/USA+Vein+Clinics+-+Philadelphia/data=!4m7!3m6!1s0x89c6c7bba46e2f03:0x11935c6975a72f5!8m2!3d39.9245395!4d-75.1692445!16s%2Fg%2F11p5q2jfhz!19sChIJAy9upLvHxokR9XJal8Y1GQE,USA Vein Clinics - Philadelphia,4.1,20,Medical clinic,"2033 S Broad St, Philadelphia, PA 19148, United States","WRFJ+R8 Philadelphia, Pennsylvania, USA",https://www.usaveinclinics.com/company/locations/pennsylvania/office/south-broad-street/,+1 215-809-1447,,https://lh3.googleusercontent.com/p/AF1QipN4szxh3YvdzenhAXL3nX9HWoIGqp2OhzlMHNyV=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:21.266Z,,,,
https://www.google.com/maps/place/Society+Hill+Vein+Center/data=!4m7!3m6!1s0x89c6c89d757586b3:0x3cf48362812ed6b5!8m2!3d39.9454075!4d-75.153524!16s%2Fg%2F1tk1z_p5!19sChIJs4Z1dZ3IxokRtdYugWKD9Dw,Society Hill Vein Center,5.0,1,Surgical center,"700 Spruce St # 101, Philadelphia, PA 19106, United States","WRWW+5H Philadelphia, Pennsylvania, USA",,+1 215-829-5000,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1hAxhbN_YOnIoe_nH9stVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.4609&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:26.538Z,,,,
https://www.google.com/maps/place/Pennsylvania+Vascular+Associates/data=!4m7!3m6!1s0x89c6c89d757586b3:0x64085889aa214de9!8m2!3d39.9454075!4d-75.153524!16s%2Fg%2F1tgwbw4y!19sChIJs4Z1dZ3IxokR6U0hqolYCGQ,Pennsylvania Vascular Associates,5.0,2,Surgical center,"700 Spruce St # 101, Philadelphia, PA 19106, United States","WRWW+5H Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/practices/vascular-surgery-endovascular-therapy-pennsylvania-hospital,+1 215-829-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1hAxhbN_YOnIoe_nH9stVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.4609&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:29.835Z,,,,
https://www.google.com/maps/place/Peripheral+Vascular+Institute/data=!4m7!3m6!1s0x89c6c6f97c41af35:0xf27912ea7db9c9a!8m2!3d39.9576099!4d-75.2069257!16s%2Fg%2F1tgxvhv3!19sChIJNa9BfPnGxokRmpzbpy6RJw8,Peripheral Vascular Institute,3.0,2,Medical clinic,"4220 Market St 2nd Floor, Philadelphia, PA 19104, United States","XQ5V+26 Philadelphia, Pennsylvania, USA",,+1 215-240-6007,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QntqxsEP3VxTxh4_LZCXHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.7717&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:34.610Z,,,,
https://www.google.com/maps/place/Jefferson+Vascular+Surgery/data=!4m7!3m6!1s0x89c6c62894fe77ff:0x8c5f80355ec9f431!8m2!3d39.9498424!4d-75.1580495!16s%2Fg%2F1tdhmsgw!19sChIJ_3f-lCjGxokRMfTJXjWAX4w,Jefferson Vascular Surgery,3.5,6,Surgical center,"111 S 11th St, Philadelphia, PA 19107, United States","WRXR+WQ Philadelphia, Pennsylvania, USA",https://hospitals.jefferson.edu/departments-and-services/vascular-center.html,+1 215-955-8304,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TGHcZg5QY6ot7SLXw2rO_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.70847&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:37.447Z,,,,
https://www.google.com/maps/place/Penn+Vascular+Surgery+and+Endovascular+Therapy+Pennsylvania+Hospital/data=!4m7!3m6!1s0x89c6c90635e73471:0x57506b3ac007c7d6!8m2!3d39.9454075!4d-75.153524!16s%2Fg%2F11t93c20b2!19sChIJcTTnNQbJxokR1scHwDprUFc,Penn Vascular Surgery and Endovascular Therapy Pennsylvania Hospital,,,Vascular surgeon,"Duncan Building, 700 Spruce St Suite 101, Philadelphia, PA 19106, United States","WRWW+5H Philadelphia, Pennsylvania, USA",https://www.pennmedicine.org/practices/vascular-surgery-endovascular-therapy-pennsylvania-hospital?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=vascular-surgery-endovascular-therapy-pennsylvania-hospital&y_source=1_NTI0MDczMDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 215-316-5151,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1hAxhbN_YOnIoe_nH9stVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.4609&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:42.300Z,,,,
https://www.google.com/maps/place/Revive+Medical/data=!4m7!3m6!1s0x89c6c86f87632497:0x9e608f5c4503e7cf!8m2!3d39.9634159!4d-75.1405825!16s%2Fg%2F11f3fjx209!19sChIJlyRjh2_IxokRz-cDRVyPYJ4,Revive Medical,4.9,689,Medical spa,"819 N 2nd St unit a, Philadelphia, PA 19123, United States","XV75+9Q Philadelphia, Pennsylvania, USA",https://www.revivephilly.com/,+1 844-738-4832,Closes soon · 6 pm · Opens 11 am Wed,https://lh3.googleusercontent.com/p/AF1QipNcPTc6BuXAJpjpPNPdIrDwsZpWAyddhb44tDU_=w408-h408-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–3 pm,10 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:47.210Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bella+Medspa/data=!4m7!3m6!1s0x89c6c63993f91a79:0xc165eb47b3a5e8ee!8m2!3d39.9490284!4d-75.1736075!16s%2Fg%2F1vb9f04k!19sChIJeRr5kznGxokR7uils0frZcE,Bella Medspa,4.6,179,Laser hair removal service,"226 W Rittenhouse Square suite 101, Philadelphia, PA 19103, United States","WRXG+JH Philadelphia, Pennsylvania, USA",https://bellamedspaonline.com/laser-hair-removal/philadelphia/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing-philly,+1 267-639-2091,Closes soon · 6 pm · Opens 1 pm Wed,https://lh3.googleusercontent.com/p/AF1QipNJqY3ayoUwc4xM72oOgJXN_QKbR9Uq2tQIOG_z=w428-h240-k-no,true,10 am–6 pm,1–8 pm,10 am–6 pm,9 am–4 pm,9 am–4 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:52.197Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Metro+Laser+CoolSculpting+MedSpa+Philadelphia/data=!4m7!3m6!1s0x89c6c6300bc84787:0x95271b7e711b6904!8m2!3d39.9538701!4d-75.1603434!16s%2Fg%2F1tgp1ryl!19sChIJh0fICzDGxokRBGkbcX4bJ5U,Metro Laser CoolSculpting MedSpa Philadelphia,4.7,72,Medical spa,"1216 Arch St #3B, Philadelphia, PA 19107, United States","XR3Q+GV Philadelphia, Pennsylvania, USA",https://www.metrolaserphilly.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Philadelphia&utm_id=GBP_Philadelphia,+1 267-459-2484,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipMAL6UayBjg8QpnUfzcrcPwyt3j1clhcDyOg3s=w408-h275-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4 pm,10 am–4 pm,Closed,9 am–6:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:05:57.155Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Enigma+Plastic+Surgery/data=!4m7!3m6!1s0x89c6c723f02015ed:0x2e25b4938adaf689!8m2!3d39.9483802!4d-75.1670125!16s%2Fg%2F11nnq7ctdf!19sChIJ7RUg8CPHxokRifbaipO0JS4,Enigma Plastic Surgery,4.8,231,Medical spa,"1520 Locust St, Philadelphia, PA 19102, United States","WRXM+95 Philadelphia, Pennsylvania, USA",http://enigmamedispa.com/,+1 215-717-7117,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMYnO5_0y5qSLY7qPEMxSmYZQpH2xSuyDJIoF5V=w408-h389-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-12-16T22:06:02.014Z,LGBTQ+ friendly,,,
