placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Hospice+of+West+Tennessee/data=!4m7!3m6!1s0x887ea6b11f8103c7:0xd5766a8ad5d69642!8m2!3d35.6559204!4d-88.851922!16s%2Fg%2F1tx47tdw!19sChIJxwOBH7GmfogRQpbW1YpqdtU,Hospice of West Tennessee,3.6,17,Hospice,"1804 US-45 BYP #100, Jackson, TN 38305, United States","M44X+96 Jackson, Tennessee, USA",https://www.wth.org/services/hospice/?utm_source=GMBSocialClimb&utm_medium=HospiceofWestTennessee,+1 731-664-4220,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0WOA4rHMrk9SFwipUtCcXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.17796&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:12:43.548Z,,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x887ea6fe80c8d67f:0xf688c33047eee224!8m2!3d35.69464!4d-88.851066!16s%2Fg%2F1tg87dph!19sChIJf9bIgP6mfogRJOLuRzDDiPY,Gentiva Hospice,4.4,32,Hospice,"174 Murray Guard Dr # A, Jackson, TN 38305, United States","M4VX+VH Jackson, Tennessee, USA",http://www.gentivahs.com/,+1 731-736-2046,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlvdJUdnYJXes1Bz0XCVlYbiN0w66gJxWlflJ1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:12:49.484Z,,,,
https://www.google.com/maps/place/Tennessee+Quality+Care+-+Hospice/data=!4m7!3m6!1s0x887ea67d5f9956fb:0xcae0a2534efab3ea!8m2!3d35.6847123!4d-88.8598688!16s%2Fg%2F11cjsthfm7!19sChIJ-1aZX32mfogR6rP6TlOi4Mo,Tennessee Quality Care - Hospice,4.5,8,Hospice,"409 Walker Rd, Jackson, TN 38305, United States","M4MR+V3 Jackson, Tennessee, USA",https://tnquality.com/,+1 731-410-2250,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jdiVGfxl2BmtFcRnefDs4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.65247&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:12:54.929Z,,,,
"https://www.google.com/maps/place/AseraCare+Hospice+Care,+an+Amedisys+Company/data=!4m7!3m6!1s0x87d57e5bb7d46db1:0x41d0aac85aa1622a!8m2!3d35.6769803!4d-88.8545891!16s%2Fg%2F1tfcj8zf!19sChIJsW3Ut1t-1YcRKmKhWsiq0EE","AseraCare Hospice Care, an Amedisys Company",4.3,8,Hospice,"37 Sandstone Cir Suite 96, Jackson, TN 38305, United States","M4GW+Q5 Jackson, Tennessee, USA",https://locations.amedisys.com/tn/jackson/hospice-0574/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 731-660-4283,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOV3bykPk9Aq5ICMA6wTX84kvOSe7OuwP0kfznB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:12:59.914Z,,,,
https://www.google.com/maps/place/Hope+and+Healing+Foundation/data=!4m7!3m6!1s0x887ea12ae1604379:0x2fbaf33318f70410!8m2!3d35.6402021!4d-88.8296761!16s%2Fg%2F11y3m_5c71!19sChIJeUNg4SqhfogREAT3GDPzui8,Hope and Healing Foundation,,,Foundation,"569 Skyline Dr suite 200, Jackson, TN 38301, United States","J5RC+34 Jackson, Tennessee, USA",https://wthhopeandhealing.org/,,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNYv1gtueqC7PyyUs-qSMwy5nQM7yRKB16Y3yvh=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:04.691Z,,,,
https://www.google.com/maps/place/Dr.+Jennifer+Johnson+-+The+Jackson+Clinic/data=!4m7!3m6!1s0x887ea127b3b1d995:0x22ce9617a1dec473!8m2!3d35.6349295!4d-88.8284501!16s%2Fg%2F1tscps89!19sChIJldmxsyehfogRc8TeoReWziI,Dr. Jennifer Johnson - The Jackson Clinic,,,Internist,"616 W Forest Ave, Jackson, TN 38301, United States","J5MC+XJ Jackson, Tennessee, USA",http://www.jacksonclinic.com/,+1 731-422-0330,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VPM3xpPZCtCiM5QE2DVJdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.21445&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:07.563Z,,,,
https://www.google.com/maps/place/Alice+%26+Carl+Kirkland+Cancer+Center/data=!4m7!3m6!1s0x887ea125a2973e35:0x2aeb2bbde4d65b3a!8m2!3d35.6351299!4d-88.8325997!16s%2Fg%2F11bbrh4hz4!19sChIJNT6XoiWhfogROlvW5L0r6yo,Alice & Carl Kirkland Cancer Center,3.8,63,Cancer treatment center,"720 W Forest Ave, Jackson, TN 38301, United States","J5P8+3X Jackson, Tennessee, USA",https://www.wth.org/services/kirkland-cancer-center/,+1 731-541-1700,Closed ⋅ Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npp5bacwQthz95Mm7mF3cFWMKGkbbY_eC4UrzvaiXUAwUPQgQw_Pv1ov7vLg2qdvUrVMx49v2uWCejDo_Vc1FljF9gYs8L0sa6ZLIfmkW2lgTeHzIcpAYYFt61nWRK_EgOy7eCUUQ=w610-h240-k-no,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:12.611Z,,,,
https://www.google.com/maps/place/At+Home+Healthcare/data=!4m7!3m6!1s0x887ea1da451531b9:0x8be6561246327916!8m2!3d35.6316979!4d-88.8479383!16s%2Fg%2F11kf5lm_jx!19sChIJuTEVRdqhfogRFnkyRhJW5os,At Home Healthcare,,,Medical clinic,"1085 US-45 BYP, Jackson, TN 38301, United States","J5J2+MR Jackson, Tennessee, USA",http://www.athomehealthtn.com/,+1 731-410-8727,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B5HyDsuenBCWt_JynLCRyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.17415&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:15.550Z,,,,
https://www.google.com/maps/place/Jackson-Madison+County+General+Hospital/data=!4m7!3m6!1s0x887ea0d82784a2d1:0x5fb52e5a2fe9f8ec!8m2!3d35.637325!4d-88.8315086!16s%2Fm%2F04g3mh6!19sChIJ0aKEJ9igfogR7PjpL1outV8,Jackson-Madison County General Hospital,3.1,611,General hospital,"620 Skyline Dr, Jackson, TN 38301, United States","J5P9+W9 Jackson, Tennessee, USA",https://www.wth.org/locations/jackson-madison-co-general/?utm_source=GMBSocialClimb&utm_medium=Jackson-MadisonCountyGeneralHospital,+1 731-541-5000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqxq4frZAx2tr3vGcf1ZPSkfO-yufh8hOO4Z43Tc4YIsRNw-TmcEeMooO_Bdjm8V30WjJPuCj49B8PyZkWJoGzmO8JmHYm7FfViEjourEJx57yIEcg6FN3-0or0nGveD9duhyY=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:18.621Z,,,,
https://www.google.com/maps/place/AHC+West+Tennessee+Transitional+Care/data=!4m7!3m6!1s0x887ea127c1b508bb:0x8109c5a92f85970b!8m2!3d35.6363135!4d-88.8275836!16s%2Fg%2F11csrx_ly9!19sChIJuwi1wSehfogRC5eFL6nFCYE,AHC West Tennessee Transitional Care,4.4,164,Rehabilitation center,"597 W Forest Ave, Jackson, TN 38301, United States","J5PC+GX Jackson, Tennessee, USA",,+1 731-300-4800,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8uyc4_YReS-n8vBbEdu9XySpwyuO8rT4RJ9Nih9rdby-jEmW0A77nQOtSJqzqMNTtPXA1EjwlXSenjdbBWkryJHdvVTrOxjnzyMB5HNmG7fyY2DhZVXyYMI2KcBA3oYMokZ7Y=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-09-18T00:13:23.595Z,,,,
