placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Cloudcare/data=!4m7!3m6!1s0x8830d56ced3fbcb9:0x3f1b80998fc2e618!8m2!3d40.9963545!4d-81.5357361!16s%2Fg%2F11rf7355yz!19sChIJubw_7WzVMIgRGObCj5mAGz8,Cloudcare,5.0,1,Home health care service,"503 Portage Lakes Drive, Akron, OH 44319, United States","XFW7+GP Akron, Ohio, USA",,+1 330-524-7782,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ELU6AJmYhpUsPhrggJmfdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.00174&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:08.793Z,,,,,,,,,,,
https://www.google.com/maps/place/Ace+Home+Healthcare/data=!4m7!3m6!1s0x88312aed5e4c43fd:0x4634e0a485d6e04a!8m2!3d40.9965733!4d-81.4926599!16s%2Fg%2F11ddwvsmb8!19sChIJ_UNMXu0qMYgRSuDWhaTgNEY,Ace Home Healthcare,5.0,1,Home health care service,"Akron, OH 44312, United States","XGW4+JW Akron, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H3umQODceLJRoFWfdB33Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.53442&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:12.774Z,,,,,,,,,,,
https://www.google.com/maps/place/N+Home+Health+Care/data=!4m7!3m6!1s0x88312bd6ab16bcb1:0xd0ecbcb814a7e8f8!8m2!3d40.9851161!4d-81.5102255!16s%2Fg%2F11f5p61gyp!19sChIJsbwWq9YrMYgR-OinFLi87NA,N Home Health Care,,,Home health care service,"352 Wonder Lake Dr, Akron, OH 44319, United States","XFPQ+2W Akron, Ohio, USA",,,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2xAeXyDRJBp6hx6Cb4fVbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.95827&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:17.661Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/Hearts+Matters+Home+Healthcare+Agency/data=!4m7!3m6!1s0x883129e2bb43dbcb:0xaf58503d52fe45d2!8m2!3d41.0269038!4d-81.492281!16s%2Fg%2F11pqbj7x99!19sChIJy9tDu-IpMYgR0kX-Uj1QWK8,Hearts Matters Home Healthcare Agency,2.6,5,Home health care service,"1650 S Arlington St, Akron, OH 44306, United States","2GG5+Q3 Akron, Ohio, USA",http://www.heartsmattters.org/,+1 234-279-5333,"Open ⋅ Closes 4 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNRP1znB1zlw3Zldb0CQfo3psWhQk01c_HYYxkd=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:22.588Z,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,Identifies as women-owned,true,,
https://www.google.com/maps/place/Guardian+Angel+Home+Care+of+Akron/data=!4m7!3m6!1s0x88312af2fd79ee1d:0x294f01167bd3ec5e!8m2!3d40.9991699!4d-81.4916963!16s%2Fg%2F11bv1mgdvy!19sChIJHe55_fIqMYgRXuzTexYBTyk,Guardian Angel Home Care of Akron,3.4,5,Home health care service,"2641 S Arlington Rd #2044, Akron, OH 44319, United States","XGX5+M8 Akron, Ohio, USA",https://www.guardianangel.net/,+1 888-387-2620,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HT5gtKb60RAMQGgfp18G9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.17604&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:27.606Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/PurposeCare+of+Ohio+-+Akron/data=!4m7!3m6!1s0x88312b1921c4db05:0xcd2ad1f3e59fb9a0!8m2!3d41.0279423!4d-81.4833696!16s%2Fg%2F11y47ygwdv!19sChIJBdvEIRkrMYgRoLmf5fPRKs0,PurposeCare of Ohio - Akron,,,Home health care service,"1229 E Waterloo Rd, Akron, OH 44306, United States","2GH8+5M Akron, Ohio, USA",https://purposecare.com/,+1 234-204-5160,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3HXtO-ihocSHAXZMQiiosA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.98688&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:32.373Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Better+Together+Home+Services/data=!4m7!3m6!1s0x8830d5965b61b86b:0x731a840da20524b4!8m2!3d41.004117!4d-81.55522!16s%2Fg%2F11svbgtyws!19sChIJa7hhW5bVMIgRtCQFog2EGnM,Better Together Home Services,,,Home health care service,"3515 Manchester Rd Suite F, Akron, OH 44319, United States","2C3V+JW Akron, Ohio, USA",http://www.bettertogetherhomeservices.com/,+1 330-599-7316,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eSTCye4QXymKm1E_fnQD-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.821669&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:37.307Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/A+Family+That+Cares+Agency+LLc/data=!4m7!3m6!1s0x8830d585281560f7:0xb2d910a8e2bf7d0d!8m2!3d41.0211779!4d-81.5230272!16s%2Fg%2F11pdmndwpj!19sChIJ92AVKIXVMIgRDX2_4qgQ2bI,A Family That Cares Agency LLc,,,Home health care service,"95 Hanna Pkwy Suite D2, Akron, OH 44319, United States","2FCG+FQ Akron, Ohio, USA",,+1 330-689-8706,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W8uUWlRvR8bIZaZrOAxzlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.3496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:42.133Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,8 am–4 pm,8 am–4 pm,,,,
https://www.google.com/maps/place/Accurate+Adult+Home+Care/data=!4m7!3m6!1s0x88312b448c291f1b:0x96b1c7dfa54c41bd!8m2!3d41.026853!4d-81.492374!16s%2Fg%2F11gwg1g0qp!19sChIJGx8pjEQrMYgRvUFMpd_HsZY,Accurate Adult Home Care,,,Home health care service,"1650 S Arlington St Ste 4, Akron, OH 44306, United States","2GG5+P3 Akron, Ohio, USA",,+1 234-200-2953,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nDI6ngBoG4mYrnjiMG6vGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.35168&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:46.940Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Home+Helpers+Home+Care+of+Barberton/data=!4m7!3m6!1s0x8830d349fa8a4e9b:0x55d26bf43428048e!8m2!3d41.0079761!4d-81.5868435!16s%2Fg%2F1v_nd492!19sChIJm06K-knTMIgRjgQoNPRr0lU,Home Helpers Home Care of Barberton,4.7,29,Home health care service,"103 5th St SE STE M, Barberton, OH 44203, United States","2C57+57 Barberton, Ohio, USA",https://www.homehelpershomecare.com/barberton/?utm_source=gbp+listing&utm_medium=organic,+1 330-574-7445,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvnTrmiAHNBLGjAENA0wt06TFvJJcCCh616Fkd=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-09-10T17:49:51.934Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,,
