placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Commonwealth+Pain+and+Spine/data=!4m7!3m6!1s0x88582eda5aa2d6bf:0x822a5bec62436329!8m2!3d34.8567486!4d-82.3274918!16s%2Fg%2F1tflbcdf!19sChIJv9aiWtouWIgRKWNDYuxbKoI,Commonwealth Pain and Spine,4.1,313,Pain control clinic,"10 Enterprise Blvd # 201, Greenville, SC 29615, United States","VM4F+M2 Greenville, South Carolina, USA",https://www.carolinapain.com/,+1 864-295-6399,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNUqZX_XfV-f1ffUMYWgC0I4PGYkajUqUA57RWw=w486-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:31.681Z,,,,
https://www.google.com/maps/place/Renew+Pain+Solutions/data=!4m7!3m6!1s0x88582f8da00ff6fb:0xef43894448602e15!8m2!3d34.8442561!4d-82.3274793!16s%2Fg%2F11vybv346x!19sChIJ-_YPoI0vWIgRFS5gSESJQ-8,Renew Pain Solutions,4.8,107,Pain control clinic,"105 Halton Village Cir, Greenville, SC 29607, United States","RMVF+P2 Greenville, South Carolina, USA",https://renewpainsolutions.com/?utm_campaign=gmb,+1 864-808-1859,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoMvAloC1M-OXH4mxPbuY3n7J3H9PaALTGFL32vpx2YBE9x5yogYGWsfcjkZB94sJ5n8nWSVX58_526bZNc6Myfdqub6VTzWtgGW7lAwtekwd_8NOo47qG4f2-W2B7h2b-SrxT=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:37.700Z,,,,
https://www.google.com/maps/place/Piedmont+Comprehensive+Pain+Management/data=!4m7!3m6!1s0x88583051f8347f5b:0xb8b97cfcbf91e4d4!8m2!3d34.8411855!4d-82.4216436!16s%2Fg%2F11c2l8d1wb!19sChIJW380-FEwWIgR1OSRv_x8ubg,Piedmont Comprehensive Pain Management,2.9,76,Pain control clinic,"3 St Francis Dr #480, Greenville, SC 29601, United States","RHRH+F8 Greenville, South Carolina, USA",http://www.piedmontpain.com/,+1 864-269-4416,"Open · Closes 5 pm

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UYWx2ed0dndFxuhUHlw6qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.10004&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:42.610Z,,,,
https://www.google.com/maps/place/Prisma+Health+Pain+Medicine%E2%80%93Eastside/data=!4m7!3m6!1s0x88582ee958688c71:0xa1ad8e4c315f98cf!8m2!3d34.8570701!4d-82.3296099!16s%2Fg%2F12336bmxr!19sChIJcYxoWOkuWIgRz5hfMUyOraE,Prisma Health Pain Medicine–Eastside,2.0,43,Pain management physician,"21 Brendan Way, Greenville, SC 29615, United States","VM4C+R5 Greenville, South Carolina, USA",https://prismahealth.org/locations/practices/pain-medicine-greenville-eastside?utm_source=gmb&utm_medium=yext,+1 864-522-5030,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN9F-EVOethQUdtbx3fDLG1thjw9n6Ko8HxRDB2=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:47.414Z,,,,
"https://www.google.com/maps/place/Keith+A.+Schiff,+MD/data=!4m7!3m6!1s0x88583131afd0496f:0x84d3946bb09db3e8!8m2!3d34.8480771!4d-82.3143527!16s%2Fg%2F11hy_0tywf!19sChIJb0nQrzExWIgR6LOdsGuU04Q","Keith A. Schiff, MD",4.8,346,Pain management physician,"220 Roper Mountain Rd Ext, Greenville, SC 29615, United States","RMXP+67 Greenville, South Carolina, USA",https://carolinaona.com/keith-a-schiff-md/?utm_source=GMBSocialClimb&utm_medium=KeithA.Schiff%2CMD,+1 864-362-3674,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTIP8y80vmoAP8v-LULTEwp9NnULBgNacotnoc=w408-h499-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:52.224Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bon+Secours+Pain+Management/data=!4m7!3m6!1s0x88582f463261801f:0xc261d8524bbe2685!8m2!3d34.8512275!4d-82.3225154!16s%2Fg%2F11vs3xbrb0!19sChIJH4BhMkYvWIgRhSa-S1LYYcI,Bon Secours Pain Management,4.2,18,Medical clinic,"131 Commonwealth Dr Suite 390, Greenville, SC 29615, United States","VM2G+FX Greenville, South Carolina, USA",https://www.bonsecours.com/locations/specialty-locations/pain-management/bon-secours-pain-management,+1 864-351-0764,"Open · Closes 5 pm

Updated by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7FSrGgz9_VpTjRKtBfMIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.905724&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:33:57.221Z,,,,
https://www.google.com/maps/place/Carolina+Spine+and+Pain+Centers/data=!4m7!3m6!1s0x88583104b2dc34f9:0x7714292d6ffe5843!8m2!3d34.8157785!4d-82.421318!16s%2Fg%2F11q9d8hk_h!19sChIJ-TTcsgQxWIgRQ1j-by0pFHc,Carolina Spine and Pain Centers,4.0,23,Pain management physician,"11 Memorial Medical Dr, Greenville, SC 29605, United States","RH8H+8F Greenville, South Carolina, USA",https://www.carolinaspineandpaincenters.com/spartanburg/,+1 864-635-0376,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XB-34yeKjiCxs8YTO2r-7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.96306&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:34:02.295Z,,,,
https://www.google.com/maps/place/Prisma+Health+Pain+Medicine%E2%80%93Downtown/data=!4m7!3m6!1s0x885831e06c927291:0x78966c37e98b2e1a!8m2!3d34.8137338!4d-82.4113695!16s%2Fg%2F11tjfbh_4c!19sChIJkXKSbOAxWIgRGi6L6Tdslng,Prisma Health Pain Medicine–Downtown,2.2,30,Hospital,"111 Doctors Dr, Greenville, SC 29605, United States","RH7Q+FF Greenville, South Carolina, USA",https://prismahealth.org/locations/practices/pain-medicine-greenville-downtown?utm_source=gmb&utm_medium=yext,+1 864-797-7100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NJlNZkECPnzvQ_ZbHLzoCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.419612&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:34:07.274Z,,,,
"https://www.google.com/maps/place/Daniel+D+Atkinson,+MD/data=!4m7!3m6!1s0x88582fd7a0290c7b:0xe24d761e821c6d33!8m2!3d34.8512275!4d-82.3225154!16s%2Fg%2F11wp6g6b6p!19sChIJewwpoNcvWIgRM20cgh52TeI","Daniel D Atkinson, MD",4.7,13,Pain management physician,"131 Commonwealth Dr Suite 390, Greenville, SC 29615, United States","VM2G+FX Greenville, South Carolina, USA",https://www.bonsecours.com/find-a-doctor/physicians/daniel-d-atkinson/2728911,+1 864-351-0764,"Open · Closes 5 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP5Qlqrd1b3_GnyL75cpWWfwE_UOMIs9Da9I9_E=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:34:12.105Z,,,,
https://www.google.com/maps/place/Piedmont+Physical+Medicine+And+Rehabilitation/data=!4m7!3m6!1s0x8858304e1bdb1199:0xceb8f3492784bc9f!8m2!3d34.8399784!4d-82.4203076!16s%2Fg%2F1tfx5m15!19sChIJmRHbG04wWIgRn7yEJ0nzuM4,Piedmont Physical Medicine And Rehabilitation,4.7,27,Pain management physician,"317 St Francis Dr #350, Greenville, SC 29601, United States","RHQH+XV Greenville, South Carolina, USA",http://www.piedmontpmr.com/,+1 864-235-1834,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNCGPSivIuL9qu0l2Ri1UI-DQ9DLJGi_4_ipQFx=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Taylor+Greenville+SC/@34.8484984,-82.4000158,14z",2026-01-28T19:34:16.898Z,LGBTQ+ friendly,,,
