placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes
https://www.google.com/maps/place/At-Home+Elder+Care/data=!4m7!3m6!1s0x87135a62c9254f1b:0x4d34ecd1c269f12c!8m2!3d38.846181!4d-104.893942!16s%2Fg%2F126294hn8!19sChIJG08lyWJaE4cRLPFpwtHsNE0,At-Home Elder Care,,,Home health care service,"346 Crystal Hills Blvd, Manitou Springs, CO 80829, United States","R4W4+FC Manitou Springs, Colorado, USA",,+1 719-434-8507,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ustU3GAllPyjlq26KJwzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.89975&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:29.507Z,,,,,,,,,,
https://www.google.com/maps/place/MGA+Homecare/data=!4m7!3m6!1s0x8713502ed942483f:0xe4a49e5b263682f4!8m2!3d38.8956643!4d-104.852401!16s%2Fg%2F11c6173ryy!19sChIJP0hC2S5QE4cR9II2JluepOQ,MGA Homecare,4.6,94,Home health care service,"1355 Garden of the Gods Rd #130, Colorado Springs, CO 80907, United States","V4WX+72 Colorado Springs, Colorado, USA",https://mgahomecare.com/,+1 719-476-0200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN_Sq7A5_5YhAAkAiG7nO9PAC42Ag7VcojS_Bgm=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:34.544Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/A+Better+Choice+Home+Care/data=!4m7!3m6!1s0x87135aee5afcb44f:0x2e739817c7712a3a!8m2!3d38.8317801!4d-104.8782289!16s%2Fg%2F1s04brs_1!19sChIJT7T8Wu5aE4cROipxxxeYcy4,A Better Choice Home Care,,,Home health care service,"1625 26th St, Colorado Springs, CO 80906, United States","R4JC+PP Colorado Springs, Colorado, USA",,+1 303-435-4709,Open ⋅ Closes 11:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ogh0-xxPAPDVB2N6d_wzig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.14895&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:39.253Z,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x87134f1eb102b451:0xa97c30edb6f87134!8m2!3d38.8420896!4d-104.8235163!16s%2Fg%2F11bvv4v21h!19sChIJUbQCsR5PE4cRNHH4tu0wfKk,SYNERGY HomeCare,4.8,56,Home health care service,"21 E Willamette Ave, Colorado Springs, CO 80903, United States","R5RG+RH Colorado Springs, Colorado, USA",https://www.synergyhomecare.com/co-colorado-springs-80903/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=609,+1 719-203-5848,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPyeuQtbVfWPD40G4sojY4KwT4kRyUabet-rUIa=w546-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:43.659Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/FirstLight+Home+Care+of+Colorado+Springs/data=!4m7!3m6!1s0x87134f9000000001:0x73b112e6ff9b87de!8m2!3d38.8957899!4d-104.8274114!16s%2Fg%2F11b7c6xnf8!19sChIJAQAAAJBPE4cR3oeb_-YSsXM,FirstLight Home Care of Colorado Springs,4.5,21,Home health care service,"4445 Northpark Dr #100, Colorado Springs, CO 80907, United States","V5WF+82 Colorado Springs, Colorado, USA",https://www.firstlighthomecare.com/home-healthcare-colorado-springs/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 719-424-5345,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOXsJBuQf8IeqSPZif9ZJAFnz3y5YzMYfkkPMkU=w408-h390-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:48.291Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,,
https://www.google.com/maps/place/Voyager+Home+Health+Care/data=!4m7!3m6!1s0x8713452804badcaf:0xc8a8f11f7a2195da!8m2!3d38.8649978!4d-104.7549197!16s%2Fg%2F11bw470kf4!19sChIJr9y6BChFE4cR2pUheh_xqMg,Voyager Home Health Care,4.9,406,Home health care service,"2233 Academy Pl Suite 105, Colorado Springs, CO 80909, United States","V67W+X2 Colorado Springs, Colorado, USA",https://voyagerhomehealthcare.com/,+1 719-283-6536,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npaRPJISzh5kaXbmOs2XoccIB7Qg-Jk-C73URmvaEz3fRDs-7uzTlqp0BWST_vefi9znfjR3taCfDS3c0mN9Nm_2PJepJdU1FbabH5NnvumTV-qvLgET1sXugKMHhN8ZGXO_jri=w408-h271-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:52.934Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,true,
https://www.google.com/maps/place/1+For+All+Home+Healthcare/data=!4m7!3m6!1s0x87134f202bfd34b5:0xc6559ea337be987!8m2!3d38.9218169!4d-104.7901978!16s%2Fg%2F11t1rvnrzd!19sChIJtTT9KyBPE4cRh-l7M-pZZQw,1 For All Home Healthcare,4.6,18,Home health care service,"6208 Lehman Dr Suite 210, Colorado Springs, CO 80918, United States","W6C5+PW Colorado Springs, Colorado, USA",http://www.1forallhhc.com/,+1 719-619-3600,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w3FhgAtDKgGe_U5PvWrVXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.964874&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:50:57.459Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,Identifies as veteran-owned,,
https://www.google.com/maps/place/AKOTA+Home+Care/data=!4m7!3m6!1s0x8713452213804dcd:0xf37a58dd898cbef3!8m2!3d38.8316448!4d-104.8239866!16s%2Fg%2F11c54wpbmq!19sChIJzU2AEyJFE4cR876Mid1YevM,AKOTA Home Care,5.0,14,Home health care service,"102 S Tejon St #1100, Colorado Springs, CO 80903, United States","R5JG+MC Colorado Springs, Colorado, USA",https://www.akotahc.com/,+1 719-224-0719,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO3_h15JVG2GEIYowhE6Ks81qdV-e2loOrVjfM=w408-h265-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:51:02.419Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/PRimary+Home+Health+Care,+Inc./data=!4m7!3m6!1s0x871345bf6971f5a9:0x46efdfa6fd264357!8m2!3d38.871699!4d-104.820798!16s%2Fg%2F1tfjf_cz!19sChIJqfVxab9FE4cRV0Mm_abf70Y","PRimary Home Health Care, Inc.",3.3,12,Nursing agency,"111 E Polk St, Colorado Springs, CO 80907, United States","V5CH+MM Colorado Springs, Colorado, USA",http://www.primaryhealthinc.com/,+1 719-577-4272,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q3IG-wEd_UokPhD92GKIGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.25084&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:51:07.077Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/At+Home+Healthcare/data=!4m7!3m6!1s0x8713444c9c56c3eb:0xac96f90dc131f916!8m2!3d38.7947632!4d-104.804561!16s%2Fg%2F1ths9tj4!19sChIJ68NWnExEE4cRFvkxwQ35lqw,At Home Healthcare,3.3,9,Home health care service,"1275 Lake Plaza Dr Suite 100, Colorado Springs, CO 80906, United States","Q5VW+W5 Colorado Springs, Colorado, USA",https://lhcgroup.com/locations/at-home-healthcare-of-colorado-springs/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=At_Home_Healthcare_Colorado_Springs_CO_80910,+1 719-227-8624,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZYz7bOCeMRLM7jEftJWCYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.90372&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2025-09-10T17:51:11.694Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
