placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Mister+Sparky+of+Lancaster/data=!4m7!3m6!1s0x89c626bd0dc71259:0x83f7db814a3e6c01!8m2!3d40.0525498!4d-76.3773744!16s%2Fg%2F1tfd7yfw!19sChIJWRLHDb0mxokRAWw-SoHb94M,Mister Sparky of Lancaster,4.8,1971,Electrician,"518 Running Pump Rd, Lancaster, PA 17601, United States","3J3F+23 Lancaster, Pennsylvania, USA",https://mistersparkyelectricpros.com/,+1 717-694-6062,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPWSfIBU-hjKFLz9Fol43AktytN1FiAP2QPyWfK=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:23.708Z,,,,
https://www.google.com/maps/place/Thomas+Electrical+Service/data=!4m7!3m6!1s0x89c6237601ee43e5:0xf8f9e49afc0d7260!8m2!3d40.0746767!4d-76.2908024!16s%2Fg%2F126352f8b!19sChIJ5UPuAXYjxokRYHIN_Jrk-fg,Thomas Electrical Service,4.9,41,Electrician,"1771 Longview Dr, Lancaster, PA 17601, United States","3PF5+VM Lancaster, Pennsylvania, USA",http://thomaselectricalservice.com/,+1 717-569-8837,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JcFDnxc5jSPyl2vgfvHSOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.334114&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:27.100Z,,,,
https://www.google.com/maps/place/D%26T+Electric+LLC/data=!4m7!3m6!1s0x89c63a19f87ab957:0xe68947b61deb8d3d!8m2!3d40.054053!4d-76.29887!16s%2Fg%2F11x9wrvfr!19sChIJV7l6-Bk6xokRPY3rHbZHieY,D&T Electric LLC,4.6,9,Contractor,"1126 Elizabeth Ave, Lancaster, PA 17601, United States","3P32+JF Lancaster, Pennsylvania, USA",http://www.mydtelectric.com/,+1 717-340-3000,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNsBtTIppzYVR2Hdk46YoOC0H2xwAuyYrGCcN40=w411-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:31.535Z,,,,
https://www.google.com/maps/place/RSC+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x89c627d305409ecd:0x13c09cea4fe50279!8m2!3d40.0011516!4d-76.4124693!16s%2Fg%2F1tf32b6b!19sChIJzZ5ABdMnxokReQLlT-qcwBM,RSC Heating & Air Conditioning,5.0,272,HVAC contractor,"139 Supervisors Rd, Lancaster, PA 17603, United States","2H2Q+F2 Lancaster, Pennsylvania, USA",https://www.rscheatingandair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-299-3914,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_FkXpk01-_bUkhukYe66A6_2-lKcbO3B3En7O=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:36.012Z,,,,
https://www.google.com/maps/place/JK+Mechanical/data=!4m7!3m6!1s0x89c6255f59c92071:0xf52138fbbf72c6e6!8m2!3d39.9797922!4d-76.2902158!16s%2Fg%2F1vfp94qw!19sChIJcSDJWV8lxokR5sZyv_s4IfU,JK Mechanical,4.9,1317,Furnace repair service,"202 W Kendig Rd, Willow Street, PA 17584, United States","XPH5+WW Willow Street, Pennsylvania, USA",https://www.jkmechanical.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-464-0111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNBptDbgCUv0b3ejifjTQtFgGlVsLXZOGisqPnm=w790-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:40.751Z,,,,
"https://www.google.com/maps/place/Ibach%27s+Electrical+Services,+LLC/data=!4m7!3m6!1s0x89c88252963b3513:0xe7c0e8f9a782cf1b!8m2!3d40.041101!4d-76.3880583!16s%2Fg%2F11f63y37hz!19sChIJEzU7llKCyIkRG8-Cp_nowOc","Ibach's Electrical Services, LLC",4.4,5,Contractor,"3014 Columbia Ave, Lancaster, PA 17603, United States","2JR6+CQ Lancaster, Pennsylvania, USA",http://www.ibachselectric.com/,+1 717-875-7972,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN_KlDihzF5H6zAQZIzHdHJE2r4XZwpVjUozyc=w493-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:45.203Z,,,,
https://www.google.com/maps/place/Mr.+Electric+of+Lancaster+County/data=!4m7!3m6!1s0x89c613a7b335d4b5:0xe6aba936361eb7f9!8m2!3d40.2305381!4d-76.1339939!16s%2Fg%2F1tg6lhn9!19sChIJtdQ1s6cTxokR-bceNjapq-Y,Mr. Electric of Lancaster County,4.9,568,Electrician,"131 Main St, Denver, PA 17517, United States","6VJ8+6C Denver, Pennsylvania, USA",https://mrelectric.com/lancaster?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 717-208-2495,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMObL8gZRC7oCnkTdcerWEar3PTzAhfiHR-Qi2d=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:49.859Z,,,,
"https://www.google.com/maps/place/Stephen+M.+Daniels+Electrical+Contractors,+Inc./data=!4m7!3m6!1s0x89c6243aaea8164b:0x484db481b59ffcba!8m2!3d40.0376142!4d-76.3518343!16s%2Fg%2F1tdk1jz6!19sChIJSxaorjokxokRuvyftYG0TUg","Stephen M. Daniels Electrical Contractors, Inc.",4.9,54,Electrician,"1750 Columbia Ave, Lancaster, PA 17603, United States","2JQX+27 Lancaster, Pennsylvania, USA",https://www.stephendanielselectric.com/,+1 717-299-3135,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMmm9cdFejaICI0iyYliCQleyKJNl649N7QrakT=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:54.293Z,,,,
https://www.google.com/maps/place/Lapp+Electric/data=!4m7!3m6!1s0x89c63b9172f9c203:0x36d3d685cae91845!8m2!3d40.03734!4d-76.208727!16s%2Fg%2F1tdrg9q2!19sChIJA8L5cpE7xokRRRjpyoXW0zY,Lapp Electric,4.4,58,Electrician,"2420 Gehman Ln, Lancaster, PA 17602, United States","2QPR+WG Lancaster, Pennsylvania, USA",http://www.lappelectric.com/,+1 717-392-0804,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8qExMEk89kH1yuFRwtpilI58q1S6c0ya3xFJZ=w427-h240-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:52:58.640Z,,,,
"https://www.google.com/maps/place/Citadel+Electric,+LLC/data=!4m7!3m6!1s0x89c63b116bd5952b:0xafe56c81be72dfc5!8m2!3d40.0109648!4d-76.2610545!16s%2Fg%2F11wtxs8tnn!19sChIJK5XVaxE7xokRxd9yvoFs5a8","Citadel Electric, LLC",5.0,13,Electrician,"1650A Morningside Dr, Lancaster, PA 17602, United States","2P6Q+9H Lancaster, Pennsylvania, USA",https://citadelelectricpa.com/,+1 717-899-1212,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOd0xbGSMvIHGPqxE0k_uzYIdy92FKeQHRPTavo=w408-h408-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-10T21:53:03.020Z,,,,
