placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Comfort+Masters+Plumbing+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x86fe6cf5bcf1f807:0x4cd36f13807218cc!8m2!3d33.5484537!4d-101.8209737!16s%2Fg%2F1vvr6np9!19sChIJB_jxvPVs_oYRzBhygBNv00w,Comfort Masters Plumbing Heating and Air Conditioning,4.9,460,Air conditioning contractor,"1318 E 50th St, Lubbock, TX 79404, United States","G5XH+9J Lubbock, Texas, USA",https://comfortmasters.net/,+1 806-749-1000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOZSwrR79flLgv-XiR1BFrl5aejfmielCCY_o98=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:27:53.547Z,,,
https://www.google.com/maps/place/Flatland+Plumbing/data=!4m7!3m6!1s0x86fe6d6d69ee237d:0xc8aeb39edfe4e72c!8m2!3d33.5482418!4d-101.8678474!16s%2Fg%2F11h3vbqzly!19sChIJfSPuaW1t_oYRLOfk356zrsg,Flatland Plumbing,4.9,181,Plumber,"2321 50th St, Lubbock, TX 79412, United States","G4XJ+7V Lubbock, Texas, USA",http://flatlandplumbing.com/,+1 806-795-3528,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7p7qyAosvv1mPlyx52TrHO31SOCq7gcqgJqNk-ARFnr2iodxhDtFm1zFScj13OoeGtEKwdnNZJH32hDoOKr6QXU__QOgiZ-3oUHbRT_q8j_lFaW9-y3YQ_2HVuItDwYhh2mwDVw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:27:59.673Z,,,
"https://www.google.com/maps/place/Joe+Rushing+Plumbing,+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x86fe12bf26747a69:0xa655681422dd774b!8m2!3d33.5976267!4d-101.8688624!16s%2Fg%2F1tdxl9z6!19sChIJaXp0Jr8S_oYRS3fdIhRoVaY","Joe Rushing Plumbing, Heating & Air Conditioning",4.6,114,HVAC contractor,"2405 1st St, Lubbock, TX 79415, United States","H4XJ+3F Lubbock, Texas, USA",https://www.joerushing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 806-763-3988,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcBuFNImzX6RpZTpBINqOcWOtwjuoLxmhx28aP=w408-h392-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:04.500Z,,,
"https://www.google.com/maps/place/Earl%27s+Plumbing,+Air+%26+Electrical/data=!4m7!3m6!1s0x86fe737e2fcdda45:0x9103c0b08073385b!8m2!3d33.6290947!4d-101.9123821!16s%2Fg%2F1tfk4wwd!19sChIJRdrNL35z_oYRWzhzgLDAA5E","Earl's Plumbing, Air & Electrical",4.9,1497,Plumber,"4720 US-84, Lubbock, TX 79415, United States","J3HQ+J2 Lubbock, Texas, USA",https://callearls.com/schedule-service/?utm_source=gbp,+1 806-607-6348,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipP4rd-DB0H2DfFEOh94CNS7gtVXga1SNhP_8vS4=w408-h310-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–6 pm,11 am–4 pm,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:09.474Z,,,
"https://www.google.com/maps/place/Top+of+Texas+Plumbing/@33.5778447,-101.8905558,11z/data=!3m1!4b1!4m6!3m5!1s0x86fe6d24884e34b5:0x3b581837cbf37303!8m2!3d33.5778447!4d-101.8905558!16s%2Fg%2F11jrk4vj96",Top of Texas Plumbing,4.4,18,Plumber,,,https://topoftexasplumbing.com/,+1 806-782-8312,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:16.289Z,,,
https://www.google.com/maps/place/Pro+Plumbing+Lubbock+TX/data=!4m7!3m6!1s0x8d70e7e16c7f1395:0x35b877415d41258f!8m2!3d33.5847928!4d-101.8700513!16s%2Fg%2F11rnclkcnb!19sChIJlRN_bOHncI0RjyVBXUF3uDU,Pro Plumbing Lubbock TX,5.0,9,Plumber,"2420 Broadway St, Lubbock, TX 79401, United States","H4MH+WX Lubbock, Texas, USA",http://proplumbinglubbocktx.com/,+1 806-589-5171,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjLj0PVF4tCpqN-hLlFK5eHGeI1RAhlq9tm_WY=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:21.689Z,,,
"https://www.google.com/maps/place/Armstrong+Plumbing,+Air+%26+Electric/data=!4m7!3m6!1s0x86fe6ce940794dff:0x1c6bdeaa23532c7b!8m2!3d33.5574921!4d-101.8278944!16s%2Fg%2F1tfmcpk8!19sChIJ_015QOls_oYReyxTI6reaxw","Armstrong Plumbing, Air & Electric",4.9,713,HVAC contractor,"710 E 40th St, Lubbock, TX 79404, United States","H54C+XR Lubbock, Texas, USA",http://www.bettercallarmstrong.com/,+1 806-763-2665,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMHTIB6DYW1YTw6jiWoJNz2PeGKLGKCoXYEzqff=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:26.534Z,,,
https://www.google.com/maps/place/Earl%27s+Drain+Cleaning/data=!4m7!3m6!1s0x86fe739af696096f:0x13d8d4ba3d852adc!8m2!3d33.5636917!4d-101.8912138!16s%2Fg%2F11s3j_dz6n!19sChIJbwmW9ppz_oYR3CqFPbrU2BM,Earl's Drain Cleaning,5.0,369,Plumber,"3532 34th St Suite 1, Lubbock, TX 79410, United States","H475+FG Lubbock, Texas, USA",https://callearls.com/lubbock/?utm_source=gbp,+1 806-607-6296,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPEVlb-VH_kfzfNswpNACF3t8WwGR17zp_GCc9x=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–4 pm,11 am–4 pm,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:31.516Z,,,
"https://www.google.com/maps/place/Leaky%E2%80%99s+Plumbing,+Heating+%26+A%2FC/data=!4m7!3m6!1s0x86fe73f8cc776291:0x1eda2605c0e2dea6!8m2!3d33.5483022!4d-101.9440397!16s%2Fg%2F11wn6j3p1_!19sChIJkWJ3zPhz_oYRpt7iwAUm2h4","Leaky’s Plumbing, Heating & A/C",5.0,199,HVAC contractor,"5853 49th St, Lubbock, TX 79424, United States","G3X4+89 Lubbock, Texas, USA",https://leakys.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,+1 806-454-9688,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNxfz76rZXXsODoXkqZCe8TPleuRrPkQPn4Ravx=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:36.350Z,,,
https://www.google.com/maps/place/Action+Air+Plumbing+%26+Septic/data=!4m7!3m6!1s0x86fe6ff589d9b085:0xee9d9e3369256c2c!8m2!3d33.5190213!4d-101.8397102!16s%2Fg%2F11f99c8svq!19sChIJhbDZifVv_oYRLGwlaTOene4,Action Air Plumbing & Septic,4.9,1193,Plumber,"8211 Avenue D, Lubbock, TX 79404, United States","G596+J4 Lubbock, Texas, USA",https://actionairlubbock.com/,+1 806-214-2722,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMe1dILG-W7JNL_6YvMXATayk0YFRuVgYW2qfXy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-11-11T05:28:41.398Z,Identifies as women-owned,,
