placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/SERVPRO+of+W.+Gainesville/data=!4m7!3m6!1s0x88e8a3e2442f6b9f:0xbd5db03199e977f5!8m2!3d29.6302062!4d-82.3673531!16s%2Fg%2F11zkcs_rvy!19sChIJn2svROKj6IgR9XfpmTGwXb0,SERVPRO of W. Gainesville,5.0,11,Water damage restoration service,"2950 SW Archer Rd, Gainesville, FL 32608, United States","JJJM+33 Gainesville, Florida, USA",https://www.servpro.com/locations/fl/servpro-of-gainesville-west-alachua-county-west?utm_medium=organic&utm_source=gbp,+1 813-543-0053,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercNhd6DPVbKP7AxNh_jYRcr89QAQX3apUzn78nkXI5pdv_F_l4KbUx6ghAyrQmC1BcTj6w7uoaUJOxBHdAxlOLdYE7VqoivNv3gdbnwhGW6YtjRRo8wq2b4dugTvPlr1xrAt0EqNtSYSDs=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:35:49.475Z,,,
"https://www.google.com/maps/place/SERVPRO+of+Gainesville+West,+Alachua+County+West/data=!4m7!3m6!1s0x88e8bcd33bf8fc33:0xcb7892c1e3208a4e!8m2!3d29.6245381!4d-82.3897652!16s%2Fg%2F11ckkxs_0p!19sChIJM_z4O9O86IgRToog48GSeMs","SERVPRO of Gainesville West, Alachua County West",4.8,103,Water damage restoration service,"3210 SW 40th Blvd Ste C, Gainesville, FL 32608, United States","JJF6+R3 Gainesville, Florida, USA",https://www.servpro.com/locations/fl/servpro-of-gainesville-west-alachua-county-west?utm_medium=organic&utm_source=gbp,+1 352-374-6589,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNA6RDpmcxY-5SffzCs-iBHajQNlannZ-mzS7keUkA62iffnJNJzK4-fHGdurK4hVw9xOS9b2oYIMJNLsboJVRR41Kq_O_VqWsp7lnCo2VTx0Zf8wB84Mnb4EClpyiJT_lxSVqo4DRv_xs=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:35:55.692Z,,,
https://www.google.com/maps/place/The+Best+Restoration/data=!4m7!3m6!1s0x88e8bb9585b93057:0xeef7194d1d0dadd7!8m2!3d29.6557234!4d-82.4168263!16s%2Fg%2F1td0z99h!19sChIJVzC5hZW76IgR160NHU0Z9-4,The Best Restoration,4.9,1022,Water damage restoration service,"6933 NW 4th Blvd, Gainesville, FL 32607, United States","MH4M+77 Gainesville, Florida, USA",https://thebestrestoration.com/?utm_campaign=gmb,+1 352-505-3321,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6OY51u2soJ6nq7BCUmEkS2nVxanvQpE-2Tf9Ygt8zpausCS8TTzJb0f4PbBq4F-fbXFhqb8cIXQoqXfLaeH136_KqGStVC-OHn9iuNQMU1O-pKNs3PW1OETABfq_i_B3TrLZv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:00.454Z,,,
https://www.google.com/maps/place/United+Water+Restoration+Group+of+Gainesville/data=!4m7!3m6!1s0x88e8a5072646137b:0xdb866ee361b21893!8m2!3d29.6622769!4d-82.3269343!16s%2Fg%2F11c5xwc7y_!19sChIJexNGJgel6IgRkxiyYeNuhts,United Water Restoration Group of Gainesville,4.8,32,Water damage restoration service,"1126 NW 2nd St Suite C, Gainesville, FL 32601, United States","MM6F+W6 Gainesville, Florida, USA",https://unitedwaterrestoration.com/us/florida/gainesville,+1 352-415-8987,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojMpo_rZfWazQlzU5xyoeWDm1whR4GJ2W7LO-2T4qzkieH-1qxwilLNtumxR2Nzp1aW06w7Nc92dC10ArYf1XyaWVn5DuGbF1fL_8DL8wy4Sxfp6YKAD7M9JFLzP56LHqF4dDJPQ=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:05.332Z,,,
https://www.google.com/maps/place/Florida+Mold+Control/data=!4m7!3m6!1s0x88e8bde097e5ec01:0xe42b8b24ec8f7a25!8m2!3d29.6589177!4d-82.4255458!16s%2Fg%2F11y55wq9zl!19sChIJAezll-C96IgRJXqP7CSLK-Q,Florida Mold Control,5.0,14,Water damage restoration service,"7733 W Newberry Rd b3, Gainesville, FL 32606, United States","MH5F+HQ Gainesville, Florida, USA",https://www.flmoldcontrol.com/,+1 352-837-8772,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEApV8SH_A6-griw4b1aatWS4gvCWe-DXxvvVdwuPEi0HNzv7d-HiMs73ykfUMn0Dp2sPxord3bhOVxNs5i5AvIMVjkMCQlBAkqr48n8M4lhXqgxyCz_i5eZKUIB13JXFzhIa8=w408-h501-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:10.307Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Cristina%27S+Water+Damage+Restoration+Gainesville+FL/data=!4m7!3m6!1s0x88e8bda5f4514cad:0xdf9e1ea69f848215!8m2!3d29.6080171!4d-82.4385229!16s%2Fg%2F11vhf_662q!19sChIJrUxR9KW96IgRFYKEn6Yent8,Cristina'S Water Damage Restoration Gainesville FL,5.0,16,Water works,"9150 SW 49th Pl, Gainesville, FL 32608, United States","JH56+6H Gainesville, Florida, USA",,+1 352-663-0593,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1V7MFjkXfcH_0dc9LGuI2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.9381&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:15.308Z,,,
"https://www.google.com/maps/place/Mold+Alert+-+Mold+Inspections,+Testing+and+Remediation/data=!4m7!3m6!1s0x88d92ddd02dfd7f7:0xbe6238668f8a5b53!8m2!3d29.658927!4d-82.425546!16s%2Fg%2F11jmytjdbb!19sChIJ99ffAt0t2YgRU1uKj2Y4Yr4","Mold Alert - Mold Inspections, Testing and Remediation",5.0,30,Environmental consultant,"7733 W Newberry Rd b3, Gainesville, FL 32606, United States","MH5F+HQ Gainesville, Florida, USA",http://www.getamoldinspection.com/moldalert,+1 352-478-5865,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYdU59VieNJzz-03Drf7sygKszcXSoRDPanKfCyy5OFjFUL1RdNep6q5Z7HxMXqRdpILBd7zLUpNB1z-H-mF3nVPDTFXVD8n9ihj1v63YlZFJR10tuJXm0nYivPmghU5D13D0EC135GpY=w408-h378-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:20.226Z,,,
https://www.google.com/maps/place/SERVPRO+of+East+Gainesville/data=!4m7!3m6!1s0x88e8a3595d121f35:0x619b5d23672f93c6!8m2!3d29.650779!4d-82.3211162!16s%2Fg%2F11pdv_j1pb!19sChIJNR8SXVmj6IgRxpMvZyNdm2E,SERVPRO of East Gainesville,5.0,83,Water damage restoration service,"111 SE 1 Ave Suite 140, Gainesville, FL 32601, United States","MM2H+8H Gainesville, Florida, USA",https://www.servpro.com/locations/fl/servpro-of-east-gainesville?utm_medium=organic&utm_source=gbp,+1 352-732-4817,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFsOW0UAmLR3H5VxRi1H6F4JdQ9Pvd1KZzmi1uyJtckgH5KdgMZSecdX9BKqXRIaqsknFFnHTnDIk2aY-pAGBqz6DbKkK9uYa1nBn_yhZzROZO3Xa7gCVke6SWTf97FBgJbm5Obh4geXl2=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:24.969Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Paul+Davis+of+North+Central+Florida/data=!4m7!3m6!1s0x88e8bb94286d6f19:0xb67b1ea3fa38a107!8m2!3d29.6860449!4d-82.4481521!16s%2Fg%2F1tg6qysd!19sChIJGW9tKJS76IgRB6E4-qMee7Y,Paul Davis of North Central Florida,4.9,69,Building restoration service,"3499 NW 97th Blvd Ste 10, Gainesville, FL 32606, United States","MHP2+CP Gainesville, Florida, USA",https://north-central-florida.pauldavis.com/,+1 352-332-5306,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweriK5RO8NQoIBoqyqIWClpaNzA8TeQrM_kLm8c5YiSH2mYUaZ6T4DWnHo7ggXn8BamJ7a2qQ1AmFCsYi4qksf19nO9ObBga5aseZ4Nl3SxBCscHTYVa64DfPbKmUn0wWJ1bYcHbgtyQ0QUR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:29.701Z,,,
https://www.google.com/maps/place/Dreyer%27s+DKI/data=!4m7!3m6!1s0x88e8a451d6f4e6d5:0x8643a7de85e61a18!8m2!3d29.6845619!4d-82.2912963!16s%2Fg%2F1tdzgtw_!19sChIJ1eb01lGk6IgRGBrmhd6nQ4Y,Dreyer's DKI,4.8,524,Water damage restoration service,"3500 NE Waldo Rd Suite B, Gainesville, FL 32609, United States","MPM5+RF Gainesville, Florida, USA",https://dreyersdki.com/restoration-services-gainesville-fl/?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=gainsville,+1 352-310-1828,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6_0L0vYOJzMXYWQNbRYFAL6v5zcfdq7W_Zk_uElxzb_-nUuiTw8ySrLsjbMsV9oIE8TlJnxpWWkMgDII2zASAfUVLPb_uANQ3RFon-dsrdcq914XBtw9F-bkjK1BVmgioGUTk3I0vOa17=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:34.425Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Florida+Top+Notch+Services+LLC/data=!4m7!3m6!1s0x88e8bda42dc1baad:0x17136a63ef4c1693!8m2!3d29.6537729!4d-82.421866!16s%2Fg%2F11thhsbf7l!19sChIJrbrBLaS96IgRkxZM72NqExc,Florida Top Notch Services LLC,5.0,228,Carpet cleaning service,"7136 SW 5th Rd UNIT 136, Gainesville, FL 32607, United States","MH3H+G7 Gainesville, Florida, USA",https://fltopnotchservices.com/,+1 352-327-1420,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDf7_sPYCs76GFSv6dbgBv6XIL-02axqaGGVmd-eGJJdISBWxqO4gx2LuHBkoffaxsbmLCrR1ovNCpDrmM6C70B5JlLgu5J5FBhXBVxpBn2bi8kbeTmnVvD_qg4q9L4tDquUbZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:39.582Z,,,
https://www.google.com/maps/place/Maven+Construction+Group/data=!4m7!3m6!1s0x88e8bc51ab9dea9f:0x8f4f795a933f05a!8m2!3d29.7176372!4d-82.3436787!16s%2Fg%2F1pv5tr4yj!19sChIJn-qdq1G86IgRWvAzqZX39Ag,Maven Construction Group,4.9,96,Building restoration service,"6833 NW 16th St, Gainesville, FL 32653, United States","PM94+3G Gainesville, Florida, USA",https://www.mavenrestoration.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,+1 352-240-6705,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXU6FAqQAVhNhKOlFA6W9y98gq_EGd3hlEVFv93Fn81nxC9iQQuRGqhxi-ot2QNC-LC4FrGN3NwT6K7fWR-wCPgFkIZgvn1J6OPvgy2Anke5ZT1vtj6ZQnSr8PQpYoM76f-wFA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:44.504Z,,,
https://www.google.com/maps/place/ServiceMaster+Restoration+By+3+H+Enterprise/data=!4m7!3m6!1s0x88e8a3f0c217335f:0x65eceaadfec50505!8m2!3d29.6066923!4d-82.378336!16s%2Fg%2F11vwzwjblw!19sChIJXzMXwvCj6IgRBQXF_q3q7GU,ServiceMaster Restoration By 3 H Enterprise,5.0,23,Water damage restoration service,"4927 SW 41st Blvd STE 60, Gainesville, FL 32608, United States","JJ4C+MM Gainesville, Florida, USA",https://www.servicemasterrestore.com/servicemaster-restoration-by-3-h-enterprise/,+1 352-414-8222,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXKIyUb51Fit0g1FZjIB8fIblcIAEf7oEnqvuh4b_xeK5nGIx3blbHvI588tla-_JY3hzP0oQsGg_EqY5Q7w4yuZ6XLInabLOrJxB8kWPZ-7fPUxAEJyhJpNZW231cH5uZokh19g1hSvhd=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:49.576Z,,,
https://www.google.com/maps/place/Mold+Solutions+of+Gainesville/data=!4m7!3m6!1s0x88e8a583e5885819:0xf4dbf912b48bbf9!8m2!3d29.6963466!4d-82.3341868!16s%2Fg%2F11jgggfz4h!19sChIJGViI5YOl6IgR-btIK5G_TQ8,Mold Solutions of Gainesville,4.8,25,Water damage restoration service,"4581 NW 6th St ste i, Gainesville, FL 32609, United States","MMW8+G8 Gainesville, Florida, USA",https://moldsolutionsgnv.com/,+1 352-215-4757,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobkOmhwMGjkbWDJW9LNOkp5kNgKkaTlSxcubDoP0r5djFBXH_6VCyji68rHor5oWl8U9XX1IS_-flNUuUP7JBSm9tvFQGNWihxZOr3pICf0DE_YSUk53wm_tDYaAXiO_-L7WbSDnbMgGjD=w408-h905-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:54.520Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Professional+Detail+Service+LLC+GAINESVILLE+FLORIDA/data=!4m7!3m6!1s0x232800a477b08a45:0x6a254998202296b6!8m2!3d29.1994405!4d-82.0984235!16s%2Fg%2F11l1mvc8w0!19sChIJRYqwd6QAKCMRtpYiIJhJJWo,Professional Detail Service LLC GAINESVILLE FLORIDA,5.0,30,Painting,,,,+1 352-225-8689,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxM6LYLI1ZNI5UuISRs7e9Io-UIV83Kp5357-uzw0nlInG2-KSrs5TAwy7tdqCUoyg7Nd0wX4QGQ_kMz0_pBrfNIevcMBhH8iPRe-qHPiAaLvjXO5yLXYdd4Z8Dj557Kr8chTz=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,10:30 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-03-23T05:36:59.298Z,Identifies as Latino-owned,,
