placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Secure+Parking+USA+-+Corporate+Office/data=!4m7!3m6!1s0x88051907f6060c51:0xecf2802541b03f5d!8m2!3d43.0395917!4d-87.9029989!16s%2Fg%2F11c209hv14!19sChIJUQwG9gcZBYgRXT-wQSWA8uw,Secure Parking USA - Corporate Office,4.6,749,Parking lot,"626 E Wisconsin Ave #1410, Milwaukee, WI 53202, United States","23QW+RR Milwaukee, Wisconsin, USA",https://secureparkingusa.com/?utm_source=googlebusiness&utm_medium=websitelink&utm_campaign=WI+Google+Business+Milwaukee&utm_content=Secure+Parking+USA+Corporate+Office,+1 414-847-5723,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNFRnhimspmBZmIdqGNE0Tu6qLXzwmRt67K3G_i=w408-h315-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:35.039Z,,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x88051985efe63dd7:0x58f25d7eeadb517f!8m2!3d43.0369852!4d-87.9066631!16s%2Fg%2F11vx7klfqh!19sChIJ1z3m74UZBYgRf1Hb6n5d8lg,parkingmgt.com,2.3,4,Parking lot,"535 N Milwaukee St, Milwaukee, WI 53202, United States","23PV+Q8 Milwaukee, Wisconsin, USA",https://parkingmgt.com/milwaukee-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nZGLFt-H3gSyIueYZ2V4ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.13923&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:40.458Z,,,,
https://www.google.com/maps/place/Journal+South+Lot+-+Power+Parking/data=!4m7!3m6!1s0x880519a7c64b3d2f:0x32efe588d6ae4dff!8m2!3d43.0419295!4d-87.9147263!16s%2Fg%2F11v03mxbp_!19sChIJLz1LxqcZBYgR_02u1ojl7zI,Journal South Lot - Power Parking,3.4,22,Parking lot,"921 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53203, United States","23RP+Q4 Milwaukee, Wisconsin, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_nz8omhfTqzIS-ACpaoVbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.24269&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:45.884Z,,,,
https://www.google.com/maps/place/Milwaukee+Parking+Management/data=!4m7!3m6!1s0x880517a99423be35:0xb13b9fc7be9786b!8m2!3d42.9462427!4d-87.9284431!16s%2Fg%2F11qq_gh7qw!19sChIJNb4jlKkXBYgRa3jpe_y5Ews,Milwaukee Parking Management,1.0,1,Transportation service,"1213 W Mallory Ave, Milwaukee, WI 53221, United States","W3WC+FJ Milwaukee, Wisconsin, USA",,+1 414-559-1820,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4bvhEtNbeloadJzJGEdxKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.84444&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:50.791Z,,,,
https://www.google.com/maps/place/Downtown+Auto+Parking/data=!4m7!3m6!1s0x8805190a09af14a7:0x4887b0686d9a5437!8m2!3d43.0394833!4d-87.9096063!16s%2Fg%2F1td4f3l1!19sChIJpxSvCQoZBYgRN1SabWiwh0g,Downtown Auto Parking,,,Transportation service,"735 N Water St #901, Milwaukee, WI 53202, United States","23QR+Q5 Milwaukee, Wisconsin, USA",http://www.downtownautoparking.com/,+1 414-276-8588,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TmCotghoQmJLN3if_LUJKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.72107&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:53.461Z,,,,
https://www.google.com/maps/place/The+Iron+Horse+Hotel+Valet+Parking/data=!4m7!3m6!1s0x88051922cc642a69:0x81c02fffbb10778f!8m2!3d43.0276147!4d-87.9172352!16s%2Fg%2F11hgfjr2d0!19sChIJaSpkzCIZBYgRj3cQu_8vwIE,The Iron Horse Hotel Valet Parking,4.9,14,Valet parking service,"500 W Florida St, Milwaukee, WI 53204, United States","23HM+24 Milwaukee, Wisconsin, USA",https://theironhorsehotel.com/faq/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJWIkjU9poro57N66TeC1sG2hnICspu55mAMsppfvrbbZH75-i7VTcbfi6e7tREkbYlOOUMRdFYzOM9YUD6qosS8FSFE1T3Wb_bg8DDtI49Jy27Jq2hXHbUWaZOqPigdIaY9BW8w=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:19:56.271Z,,,,
"https://www.google.com/maps/place/Interstate+Parking,+LLC/data=!4m7!3m6!1s0x880519a1055afbc7:0xbbbe933300bb07dd!8m2!3d43.0367545!4d-87.9114897!16s%2Fg%2F11g8wq0qqz!19sChIJx_taBaEZBYgR3Qe7ADOTvrs","Interstate Parking, LLC",1.8,26,Parking lot,"518 N Plankinton Ave, Milwaukee, WI 53203, United States","23PQ+PC Milwaukee, Wisconsin, USA",http://www.interstateparking.com/,+1 414-431-6555,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jw1N1wCDBEHfL4S5cPkh4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.725233&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:20:01.144Z,,,,
https://www.google.com/maps/place/City+Center+Garage+-+Power+Parking/data=!4m7!3m6!1s0x880519a7979bc285:0x299e510ba84c75e1!8m2!3d43.0396319!4d-87.908842!16s%2Fg%2F11r8y8wh1!19sChIJhcKbl6cZBYgR4XVMqAtRnik,City Center Garage - Power Parking,2.2,12,Parking garage,"209 E Mason St, Milwaukee, WI 53202, United States","23QR+VF Milwaukee, Wisconsin, USA",https://mypowerparking.com/parking-location/city-center-garage/,+1 414-567-0530,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipOmy-XHPmO4xRRR7thJapwxKZjRSEKQ8Oui3ZWt=w427-h240-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,7 am–7 pm,7 am–7 pm,5 am–11 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:20:06.458Z,,,,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x8805192e40b16287:0xbae998c838bce47d!8m2!3d43.0378679!4d-87.9057826!16s%2Fg%2F11f7p18vwx!19sChIJh2KxQC4ZBYgRfeS8OMiY6bo,Metropolis,1.0,1,Parking garage,"601 N Jefferson St, Milwaukee, WI 53202, United States","23QV+4M Milwaukee, Wisconsin, USA",https://parking.com/milwaukee/lot/sp?utm_source=Soci&utm_medium=Soci&utm_campaign=Soci-WI,+1 414-223-1535,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2nC1k2tZTIBAs1XuCB_H3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.82867&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:20:11.420Z,,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x88051960a979de35:0x58aa2ec17d46853a!8m2!3d43.0266152!4d-87.9013515!16s%2Fg%2F11h2bby3bj!19sChIJNd55qWAZBYgROoVGfcEuqlg,SP+ Parking,3.0,5,Parking garage,"650 E Erie St, Milwaukee, WI 53202, United States","23GX+JF Milwaukee, Wisconsin, USA",https://parking.com/milwaukee/lot/921-east-erie-street?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-WI,+1 414-291-3685,"Open 24 hours

Confirmed by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4O26VIAMcbJXM1d9X-z0mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.62368&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-10-28T19:20:16.348Z,,,,
