placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Mr+Pool/data=!4m7!3m6!1s0x888c299df652325b:0x7118d2167e96ecf9!8m2!3d32.4060843!4d-86.2160825!16s%2Fg%2F1w4f8wmk!19sChIJWzJS9p0pjIgR-eyWfhbSGHE,Mr Pool,4.3,215,Swimming pool contractor,"875 N Eastern Blvd, Montgomery, AL 36117, United States","CQ4M+CH Montgomery, Alabama, USA",https://mrpoolal.com/?utm_source=Core70&utm_medium=organic&utm_campaign=WebsiteURL,+1 334-271-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP0b4pcLTr9J-cSqsmBs9mPiNXCp2ivuAk0_Vwh=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:00.378Z,,,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Montgomery/data=!4m7!3m6!1s0x888c2c461872e37b:0xbc765d666f41deb4!8m2!3d32.0629411!4d-86.2378235!16s%2Fg%2F1hc7p2vmf!19sChIJe-NyGEYsjIgRtN5Bb2Zddrw,ASP - America's Swimming Pool Company of Montgomery,4.8,123,Swimming pool contractor,,,https://www.asppoolco.com/montgomery/?utm_source=GMB&utm_medium=organic&utm_campaign=montgomery,+1 334-373-4188,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMFuu7hpFh84y0l67H_vW41o4D2lpEfbfcwrMxK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:08.064Z,,,,
https://www.google.com/maps/place/Fagan+Pool+Service/data=!4m7!3m6!1s0x888dd31f698d8331:0x185ea07665b466af!8m2!3d32.3817039!4d-86.1916848!16s%2Fg%2F1td0z7gm!19sChIJMYONaR_TjYgRr2a0ZXagXhg,Fagan Pool Service,3.7,15,Swimming pool repair service,"19 Wax Myrtle, Montgomery, AL 36117, United States","9RJ5+M8 Montgomery, Alabama, USA",https://www.aquaticsconnect.com/montgomery/services-vendors/fagan-pool-service,+1 334-201-1819,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xGSLk_nUAHpkQ8lW2kkO1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.64838&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:12.420Z,,,,
https://www.google.com/maps/place/Water+and+Pool+Solutions+Inc./data=!4m7!3m6!1s0x888e817a48a44269:0x8e2fcab09b5769f3!8m2!3d32.3836354!4d-86.3036971!16s%2Fg%2F1vzn6bc6!19sChIJaUKkSHqBjogR82lXm7DKL44,Water and Pool Solutions Inc.,3.4,17,Swimming pool repair service,"401 Randolph St, Montgomery, AL 36104, United States","9MMW+FG Montgomery, Alabama, USA",https://www.waterandpool.com/,+1 334-264-2700,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMdcjorqKr-Bzql3dkaCpD-fSmzGYiAcfKuSz5G=w408-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:18.628Z,,,,
https://www.google.com/maps/place/Hughes+Pools+%26+Spas/data=!4m7!3m6!1s0x888c29aea620ad87:0xa7130c57b1ce73dd!8m2!3d32.4016519!4d-86.2122459!16s%2Fg%2F11vyyn1yzt!19sChIJh60gpq4pjIgR3XPOsVcME6c,Hughes Pools & Spas,3.9,35,Swimming pool supply store,"658 N Eastern Blvd, Montgomery, AL 36117, United States","CQ2Q+M4 Montgomery, Alabama, USA",https://www.hughespools.com/,+1 334-270-5800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxt9pBQjesAfEuXuEb6VD9ZMuPxhPAuZJoOuEJgc9wX8T-zv2_qAQ8itAmgTvumSnlbjJSXHj8qKnc_wcRRJFLqCxn9AYT5DALnNix-qVpDv4AuTz-pyCVh73Zi5vWzEw9E3hd9whgGbSz2=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:23.959Z,,,,
https://www.google.com/maps/place/Skipper+Pools/data=!4m7!3m6!1s0x888c2c4bad5f3a97:0x486188aebbdc1004!8m2!3d32.3606147!4d-86.1385345!16s%2Fg%2F11c0r0jsn8!19sChIJlzpfrUssjIgRBBDcu66IYUg,Skipper Pools,4.3,17,Swimming pool supply store,"9150 Eastchase Pkwy, Montgomery, AL 36117, United States","9V66+6H Montgomery, Alabama, USA",https://www.skipperpools.com/,+1 334-356-0237,"Open ⋅ Closes 5:30 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOLdvyogSXTyEmDRvPMjjdiXIDOp-G5Y4ZNsRsP=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:29.249Z,· In-store shopping · Kerbside pickup · Delivery,,,
"https://www.google.com/maps/place/English+Pool,+Inc./data=!4m7!3m6!1s0x888c29d3ab13b1f7:0x27fb03d9da2f0499!8m2!3d32.4008137!4d-86.2137375!16s%2Fg%2F11tmfgbnv2!19sChIJ97ETq9MpjIgRmQQv2tkD-yc","English Pool, Inc.",4.1,7,Swimming pool supply store,"631 N Eastern Blvd, Montgomery, AL 36117, United States","CQ2P+8G Montgomery, Alabama, USA",http://www.englishpoolinc.com/,+1 334-272-8108,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_e_0dx-DZFnhmQP6Wl05tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.88718&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:34.528Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/Sun+Pool+Company/data=!4m7!3m6!1s0x888e856891286f31:0x75b147b923e82028!8m2!3d32.465907!4d-86.360272!16s%2Fg%2F11fll6k73f!19sChIJMW8okWiFjogRKCDoI7lHsXU,Sun Pool Company,4.1,18,Swimming pool,"2456 - B Main St, Millbrook, AL 36054, United States","FJ8Q+9V Millbrook, Alabama, USA",https://sunpoolcompany.com/?utm_source=gbp&utm_medium=organic,+1 334-284-4725,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNpActuMeOJLHldUC1M60oCr74T-r6xsoY8HdWk=w426-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:39.988Z,,,,
https://www.google.com/maps/place/Southeast+Pool+Builders/data=!4m7!3m6!1s0x888c2a42f647bbd5:0x30686ed11af32408!8m2!3d32.3594793!4d-86.2344875!16s%2Fg%2F11x9p1lyf!19sChIJ1btH9kIqjIgRCCTzGtFuaDA,Southeast Pool Builders,2.6,16,Swimming pool contractor,"1425 I-85 Pkwy, Montgomery, AL 36106, United States","9Q58+Q6 Montgomery, Alabama, USA",http://www.southeastpoolbuilders.com/,+1 334-750-4443,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMs3Dzzclk7zswIvCXuvB0aHDXSmX1jF4aWmZGQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:46.632Z,,,,
https://www.google.com/maps/place/Montgomery+Drain+%26+Clean/data=!4m7!3m6!1s0x888c297a30554013:0xa10f6ece5e82ce48!8m2!3d32.3989745!4d-86.2099778!16s%2Fg%2F1tm69qbq!19sChIJE0BVMHopjIgRSM6CXs5uD6E,Montgomery Drain & Clean,3.0,6,Swimming pool contractor,"Montgomery, AL 36121, United States",,,+1 334-328-4940,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a7GbzYF1MmxS4TUjWKW_Uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.71309&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-27T19:42:50.847Z,,,,
