placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/EHC+Inc+Electrical+Heating+Cooling/data=!4m7!3m6!1s0x89e4672643f9b99d:0x588a50ca61ec2f16!8m2!3d42.3444893!4d-71.0763653!16s%2Fg%2F11bwhbcmsy!19sChIJnbn5QyZn5IkRFi_sYcpQilg,EHC Inc Electrical Heating Cooling,4.8,267,HVAC contractor,"398 Columbus Ave #47, Boston, MA 02116, United States","8WVF+QF Boston, Massachusetts, USA",http://www.callehc.com/,+1 774-353-2828,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO5yyrqPGoKRtP2CaPoRR-uhqixP4ZCRGQA6Wq0=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:23:42.367Z,,,,
https://www.google.com/maps/place/JM+Electrical+Solutions/data=!4m7!3m6!1s0x89e37bc98b1d4d75:0x5f5dd282d0a131d3!8m2!3d42.3247394!4d-71.0570352!16s%2Fg%2F11fnxqt_dr!19sChIJdU0di8l744kR0zGh0ILSXV8,JM Electrical Solutions,4.9,85,Electrician,"749 Dorchester Ave, Boston, MA 02125, United States","8WFV+V5 Boston, Massachusetts, USA",http://jmelectricsolutions.com/,+1 978-746-1993,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNcxbAWMgUY0H8-Ers0XBPRk_bC5JNij8SEFkQL=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:23:47.941Z,,,,
https://www.google.com/maps/place/James+Holske+Electrician/data=!4m7!3m6!1s0x89e3798873ae96a1:0x5de8dd6c8dd87a9d!8m2!3d42.3311107!4d-71.0991708!16s%2Fg%2F1tdrgcln!19sChIJoZauc4h544kRnXrYjWzd6F0,James Holske Electrician,4.6,21,Electrician,"40 Delle Ave, Boston, MA 02120, United States","8WJ2+C8 Boston, Massachusetts, USA",https://usmapid.org/details/james-holske-electrician-ChIJoZa,+1 617-756-9527,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN2rU-uOBcZnmP5U_jG5wspOB6nl7ekHRIs9kgD=w408-h306-k-no,true,11 am–9 pm,11 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:23:52.931Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Electric+Hero+LLC/data=!4m7!3m6!1s0x89e371abe14386f1:0xc34864fa6b99888b!8m2!3d42.3847702!4d-71.0705365!16s%2Fg%2F11kk8wjj9d!19sChIJ8YZD4atx44kRi4iZa_pkSMM,Electric Hero LLC,5.0,86,Electrical installation service,"529 Main St, Boston, MA 02129, United States","9WMH+WQ Boston, Massachusetts, USA",http://theelectrichero.com/,+1 617-777-1919,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhJ6F56vVFjYlYKHP2F4bg1ir_TY4q0eeo4JA=w408-h306-k-no,true,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:23:57.922Z,,,,
https://www.google.com/maps/place/Roscoe+Electrical+Boston/data=!4m7!3m6!1s0x89e370869bdb88cf:0x5cd35eb20b7cf3f8!8m2!3d42.3581024!4d-71.0552794!16s%2Fg%2F11dzzltxc5!19sChIJz4jbm4Zw44kR-PN8C7Je01w,Roscoe Electrical Boston,4.9,11,Electrician,"6 Liberty Sq #271, Boston, MA 02109, United States","9W5V+6V Boston, Massachusetts, USA",,+1 978-207-4637,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5euQEPQJE_3U4D3LkFbMtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.442875&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:02.873Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/E%2FR+Electric/data=!4m7!3m6!1s0x89e370b9aeb4f86b:0x83d7ec68516d1399!8m2!3d42.3728041!4d-71.0829247!16s%2Fg%2F11g6q6nbvr!19sChIJa_i0rrlw44kRmRNtUWjs14M,E/R Electric,5.0,118,Electrician,"132 1/2 5th St, Cambridge, MA 02141, United States","9WF8+4R Cambridge, Massachusetts, USA",https://www.erelectric.biz/,+1 617-201-1622,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNuMTLHo9WBKwM3kGhU1dqbFO2yVTN4Sh1sr-Pd=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:08.044Z,,,,
https://www.google.com/maps/place/Craddock+Electric/data=!4m7!3m6!1s0x89e37b9bfa13917d:0xe133b5df99171118!8m2!3d42.334638!4d-71.0321806!16s%2Fg%2F11fqb8gsc5!19sChIJfZET-pt744kRGBEXmd-1M-E,Craddock Electric,5.0,5,Electrical installation service,"785 E 4th St, Boston, MA 02127, United States","8XM9+V4 Boston, Massachusetts, USA",,+1 617-596-9236,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wEuyPJOmEGqJA65CfVbmBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.3934&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:13.002Z,,,,
https://www.google.com/maps/place/Fenway+Kenmore+Electrical/data=!4m7!3m6!1s0x89e379cf3cc9317d:0x2f7537a9ca95c88b!8m2!3d42.3470743!4d-71.0992676!16s%2Fg%2F11hd_47hxf!19sChIJfTHJPM9544kRi8iVyqk3dS8,Fenway Kenmore Electrical,5.0,1,Electrical installation service,"63 Brookline Ave, Boston, MA 02215, United States","8WW2+R7 Boston, Massachusetts, USA",http://www.fenwaykenmoreelectrical.com/,+1 617-221-8862,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEngQoiWK9n_MGhvLy4k1t986DDysqIl5nGRfwgs9q8yy7WfifQR1EB1qG2rxdUibQgx9i5ssjLkc0NX1cDNr-lhaoIwcoFEgxW54uZoyKPSeiMmHPTKabYLjgsfIRzet8xeE=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:17.848Z,,,,
https://www.google.com/maps/place/West+End+Electrical+Contractors/data=!4m7!3m6!1s0x89e371eaca31e8eb:0xe5e5447401fe8ed9!8m2!3d42.364674!4d-71.0619549!16s%2Fg%2F11h5kx252w!19sChIJ6-gxyupx44kR2Y7-AXRE5eU,West End Electrical Contractors,,,Electrical installation service,"205 Portland St, Boston, MA 02114, United States","9W7Q+V6 Boston, Massachusetts, USA",http://westendelectricalcontractors.com/,+1 617-402-2583,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvjcIvrZu74aqX4aqxyB_-6j0tsWMH5qTQJCFmRcoE0O6UpbFuluHaFxclmV4zFzuQFkKPRYlb2ZYVx8VKlQQlYbhp2Z3pg46NVr-a3YM0n1AzQdcUQzWm1fdlWXNlI1QMVKTc=w408-h408-k-no,false,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:22.641Z,,,,
https://www.google.com/maps/place/Burkett+Electric+Co/data=!4m7!3m6!1s0x89e376b634bbee77:0xeca25ce84e7e2aee!8m2!3d42.3317587!4d-71.0354427!16s%2Fg%2F12606m1hv!19sChIJd-67NLZ244kR7ip-Tuhcouw,Burkett Electric Co,4.6,9,Electrician,"193 L St, Boston, MA 02127, United States","8XJ7+PR Boston, Massachusetts, USA",http://www.burkettelectric.com/,+1 617-389-2257,Closes soon · 5 pm · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EUgQXT3rFftiqVslhmONkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.17142&pitch=0&thumbfov=100,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Back+Bay+Boston+MA/@42.3495236,-71.0794717,14z",2026-01-10T21:24:27.604Z,,,,
