placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Sabella+%26+Marshall+CPAS/data=!4m7!3m6!1s0x88c3404fd5962dad:0xfeecead852af27c!8m2!3d27.3370026!4d-82.5298236!16s%2Fg%2F1tg5_f5h!19sChIJrS2W1U9Aw4gRfPIqha3O7g8,Sabella & Marshall CPAS,4.8,62,Accountant,"2033 Main St #501, Sarasota, FL 34237, United States","8FPC+R3 Sarasota, Florida, USA",http://cpasm.com/,+1 941-366-3737,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JP4La5-pjc55VIK5JvJ-dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.2112534&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:27.463Z,,,
https://www.google.com/maps/place/Walters+%26+Associates+CPAs/data=!4m7!3m6!1s0x88c33c2eb5b25f89:0x64efe78cef3a217f!8m2!3d27.3377281!4d-82.5038036!16s%2Fg%2F11bx5pf4dg!19sChIJiV-ytS48w4gRfyE674zn72Q,Walters & Associates CPAs,4.9,180,Certified public accountant,"3277 Fruitville Rd Building E, Sarasota, FL 34237, United States","8FQW+3F Sarasota, Florida, USA",http://www.waltersaccounting.com/,+1 941-756-0700,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOzu10uYD0UB2nNoNKiCsARBk98fSkV3MUDOUXk=w408-h617-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:33.587Z,,,
"https://www.google.com/maps/place/Pellegrino,+McFarland,+and+Tortora+P.A./data=!4m7!3m6!1s0x88c3406e18e34f93:0xab99c490400cf9c4!8m2!3d27.338661!4d-82.5125557!16s%2Fg%2F1wf22n5v!19sChIJk0_jGG5Aw4gRxPkMQJDEmas","Pellegrino, McFarland, and Tortora P.A.",4.9,51,Accounting firm,"2805 Fruitville Rd Suite 215, Sarasota, FL 34237, United States","8FQP+FX Sarasota, Florida, USA",http://phmmcpa.com/,+1 941-365-1172,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7XWGyNgQEZlImCR1rqi-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.206&pitch=0&thumbfov=100,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:38.572Z,,,
https://www.google.com/maps/place/INVESTOR+FRIENDLY+CPA%C2%AE/data=!4m7!3m6!1s0x88f50f3236dca433:0xf00fc46f381588e0!8m2!3d27.2871754!4d-82.4865917!16s%2Fg%2F11pr6m_h85!19sChIJM6TcNjIP9YgR4IgVOG_ED_A,INVESTOR FRIENDLY CPA®,5.0,217,Certified public accountant,"4634 Country Manor Dr, Sarasota, FL 34233, United States","7GP7+V9 Sarasota, Florida, USA",https://www.investorfriendlycpa.com/,+1 800-522-6091,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1vnfIGUHcTBIL1mxBGSleSt0VloV-0vpH1WKA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:44.122Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Kerkering+Barberio/data=!4m7!3m6!1s0x88c3406fba456cf3:0x48307de7e36eecbb!8m2!3d27.3366396!4d-82.5377914!16s%2Fg%2F1tgk1f9q!19sChIJ82xFum9Aw4gRu-xu4-d9MEg,Kerkering Barberio,3.9,14,Certified public accountant,"1605 Main St Suite 600, Sarasota, FL 34236, United States","8FP6+MV Sarasota, Florida, USA",https://www.kbgrp.com/locations/sarasota,+1 941-365-4617,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOSEeT_GZNuCseHmqDxlFeevB1ifFw0rI64JukH=w408-h271-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:49.199Z,,,
https://www.google.com/maps/place/Alarcon+%26+Jimenez+Tax+Group/data=!4m7!3m6!1s0x88c341cb7f65e6f1:0xa4c535cbdf284508!8m2!3d27.309399!4d-82.5303365!16s%2Fg%2F11sn_2m5jz!19sChIJ8eZlf8tBw4gRCEUo38s1xaQ,Alarcon & Jimenez Tax Group,5.0,15,Accountant,"2700 S Tamiami Trl Suite 11, Sarasota, FL 34239, United States","8F59+QV Sarasota, Florida, USA",,+1 941-358-7585,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNn2RKN6iCRHk9E77HV_fLy7zDOloN7Z1uxMKMx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:54.397Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/CPA+Consultants+PA/data=!4m7!3m6!1s0x88c34013383a525b:0x6fbbaa8fe6407c70!8m2!3d27.3343649!4d-82.5408903!16s%2Fg%2F1vbnq606!19sChIJW1I6OBNAw4gRcHxA5o-qu28,CPA Consultants PA,5.0,1,Certified public accountant,"240 S Pineapple Ave # 710, Sarasota, FL 34236, United States","8FM5+PJ Sarasota, Florida, USA",https://cpaconsultants.com/,+1 941-957-1040,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SlKrAH-OJvICjUkW1qWeRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.06386&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:32:59.441Z,,,
https://www.google.com/maps/place/Miller+%26+Company+CPAs:+Tax+Accountants/data=!4m7!3m6!1s0x88c3408f569bd5e3:0x64bd31f4745e17e2!8m2!3d27.3371653!4d-82.5131168!16s%2Fg%2F1tl7pht5!19sChIJ49WbVo9Aw4gR4hdedPQxvWQ,Miller & Company CPAs: Tax Accountants,4.2,10,Accountant,"2831 Ringling Blvd #204B, Sarasota, FL 34237, United States","8FPP+VQ Sarasota, Florida, USA",https://www.cpafirmnyc.com/,+1 941-366-5646,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSvUmzS_atDjyFfec32QFl0Sd8_Ep_80hCyZkMphIO1Gx6PoO7Rfe7uH98Zl5sq2nRVVCF1cNjjbLAVhq2iKMKdFWFB4wMpttJyBfP3VPxj7_zLkdvh32zLVu6WH6tyTVCSYcy=w408-h311-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:33:04.319Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Andrew+Tyack,+CPA,+CFE,+CGMA:+TYACK+CPA/data=!4m7!3m6!1s0x88c3408f569bd5e3:0x938b17979c711a27!8m2!3d27.3360465!4d-82.5313496!16s%2Fg%2F1hc96_v8f!19sChIJ49WbVo9Aw4gRJxpxnJcXi5M","Andrew Tyack, CPA, CFE, CGMA: TYACK CPA",5.0,9,Certified public accountant,"1990 Main St Office 750, Sarasota, FL 34236, United States","8FP9+CF Sarasota, Florida, USA",https://www.tyackcpa.com/,+1 941-706-2880,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cyPYyKbBSv9CEUI7FlymjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.52356&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:33:09.089Z,,,
https://www.google.com/maps/place/Rea+%26+Associates/data=!4m7!3m6!1s0x88c3406e150f9327:0x56e6451f069708ff!8m2!3d27.3390627!4d-82.5382378!16s%2Fg%2F1pt_04lbv!19sChIJJ5MPFW5Aw4gR_wiXBh9F5lY,Rea & Associates,4.9,43,Certified public accountant,"1613 Fruitville Rd, Sarasota, FL 34236, United States","8FQ6+JP Sarasota, Florida, USA",http://www.reacpa.com/,+1 941-328-3993,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KdkvtrHK2lXhrlDWKOb5Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.152&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-10-19T17:33:14.059Z,,,
