placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Novaluna+Mental+Health/data=!4m7!3m6!1s0x88d8d7bc19a97ed5:0x5d5574435bf346a4!8m2!3d26.7152037!4d-80.091724!16s%2Fg%2F11x73k662d!19sChIJ1X6pGbzX2IgRpEbzW0N0VV0,Novaluna Mental Health,5.0,79,Mental health clinic,"2000 Palm Beach Lakes Blvd #303, West Palm Beach, FL 33409, United States","PW85+38 West Palm Beach, Florida, USA",https://www.novalunamentalhealth.com/,+1 561-303-0811,Closed · Opens 9 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNhTcwOb13qUmlfN_7eK8B_iFnh7efw-qlGQhUb=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:05.823Z,,
https://www.google.com/maps/place/Psychiatric+Care+Florida/data=!4m7!3m6!1s0x88d8dfdfc7637435:0x80a836441ec65f98!8m2!3d26.7201562!4d-80.0536258!16s%2Fg%2F11sg3xqy92!19sChIJNXRjx9_f2IgRmF_GHkQ2qIA,Psychiatric Care Florida,4.5,31,Psychiatrist,"809 N Dixie Hwy # 200, West Palm Beach, FL 33401, United States","PWCW+3G West Palm Beach, Florida, USA",http://www.psychiatriccareflorida.com/,+1 561-336-4790,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNCEu4juoxqpDRZFIHDVKXf--SaJsGe0MB4rpuL=w408-h249-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:11.595Z,,
https://www.google.com/maps/place/We+Level+Up+Palm+Beach+FL/data=!4m7!3m6!1s0x88d8d756fdb9f783:0x6c10b300f4785e52!8m2!3d26.7223196!4d-80.0522481!16s%2Fg%2F11v_85xp4c!19sChIJg_e5_VbX2IgRUl549ACzEGw,We Level Up Palm Beach FL,4.4,127,Mental health service,"310 10th St, West Palm Beach, FL 33401, United States","PWCX+W4 West Palm Beach, Florida, USA",https://welevelupmentalhealth.com/?utm_source=GMB&utm_medium=organic&utm_campaign=dm&utm_id=listing,+1 561-944-7447,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPEYjJKq6DFl7IvRXjJZrrwmKgit724TTUJMbNS=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:16.615Z,,
"https://www.google.com/maps/place/Mark+G.+Agresti,+M.D.,+LLC/data=!4m7!3m6!1s0x88d8d591fede39c9:0x146bd8091c0ef17d!8m2!3d26.7154754!4d-80.0430766!16s%2Fg%2F1tfg8gcx!19sChIJyTne_pHV2IgRffEOHAnYaxQ","Mark G. Agresti, M.D., LLC",4.8,185,Psychiatrist,"44 Cocoanut Row M202, Palm Beach, FL 33480, United States","PX84+5Q Palm Beach, Florida, USA",http://drmarkagresti.com/,+1 561-444-7044,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPcTWj5SP9gv7JAbhfIEArRUzt6606c71wPzh4t=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:21.632Z,,
https://www.google.com/maps/place/Refresh+Psychiatry+and+Therapy+-+West+Palm/data=!4m7!3m6!1s0x88d8d72a4a5474fd:0xcd08fa418861fb4d!8m2!3d26.7083692!4d-80.0569849!16s%2Fg%2F11nn3b9_p6!19sChIJ_XRUSirX2IgRTfthiEH6CM0,Refresh Psychiatry and Therapy - West Palm,5.0,31,Psychiatrist,"700 S Rosemary Ave suite 204 - PMB 738, West Palm Beach, FL 33401, United States","PW5V+86 West Palm Beach, Florida, USA",https://www.refreshpsychiatry.com/,+1 954-603-4081,"Closed · Opens 9 am Tue

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPSGv2DVjUwPzwPIZtciDpgHvSViMbcelrfTfWT=w408-h402-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:26.551Z,,
https://www.google.com/maps/place/Palm+Beach+Psychiatric+and+Addiction+Center/data=!4m7!3m6!1s0x88d8d5c756a3e213:0x624653fc14f6fb58!8m2!3d26.7535165!4d-80.0699008!16s%2Fg%2F1tdxr7qc!19sChIJE-KjVsfV2IgRWPv2FPxTRmI,Palm Beach Psychiatric and Addiction Center,3.6,34,Psychiatrist,"1115 45th St #1, West Palm Beach, FL 33407, United States","QW3J+C2 West Palm Beach, Florida, USA",http://palmbeachpsych.net/,+1 561-863-4600,Closed · Opens 11:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cod9Ur0t4B36PKXQssoiLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.78586&pitch=0&thumbfov=100,true,11:30 am–5 pm,11:30 am–5 pm,11:30 am–5 pm,11:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:31.548Z,,
https://www.google.com/maps/place/HEAL+Behavioral+Health+-+Palm+Beach+Luxury+Rehab/data=!4m7!3m6!1s0x88d8d70176921e69:0x5694749c9140f630!8m2!3d26.7130146!4d-80.0508073!16s%2Fg%2F11fpr9r120!19sChIJaR6SdgHX2IgRMPZAkZx0lFY,HEAL Behavioral Health - Palm Beach Luxury Rehab,4.8,131,Addiction treatment center,"105 S Narcissus Ave Suite 309, West Palm Beach, FL 33401, United States","PW7X+6M West Palm Beach, Florida, USA",https://healtreatmentcenters.com/?utm_campaign=gmb,+1 561-781-5915,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPO05WaiG0KxsSFhY2SGCwRsIHZE9A7HJ_NJBd7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:36.584Z,,
"https://www.google.com/maps/place/Multilingual+Psychotherapy+Centers,+Inc/data=!4m7!3m6!1s0x88d8d60bdff24453:0xd9ed26fb18e814a1!8m2!3d26.7269321!4d-80.0814016!16s%2Fg%2F1tf6bvd7!19sChIJU0Ty3wvW2IgRoRToGPsm7dk","Multilingual Psychotherapy Centers, Inc",4.6,780,Mental health clinic,"1639 Forum Pl #7, West Palm Beach, FL 33401, United States","PWG9+QC West Palm Beach, Florida, USA",https://www.mpcipbc.com/,+1 561-712-8821,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPPk-DI8TKfnrwRs0G5RIk6QrSrK5VaaFlDCiYn=w441-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:41.460Z,,
https://www.google.com/maps/place/Care+Clinic+Mental+Health/data=!4m7!3m6!1s0x88d8d75dc4681d21:0xebe3b3397cd901c7!8m2!3d26.7092979!4d-80.0637078!16s%2Fg%2F11ll8q_wl8!19sChIJIR1oxF3X2IgRxwHZfDmz4-s,Care Clinic Mental Health,4.9,7,Psychiatrist,"500 S Australian Ave #600, West Palm Beach, FL 33401, United States","PW5P+PG West Palm Beach, Florida, USA",http://www.careclinicmd.com/,+1 407-329-8338,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c0fgBl7pb4kqojqaCGI8Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.23366&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:46.155Z,,
https://www.google.com/maps/place/NeuroBehavioral+Hospitals+-+West+Palm+Beach/data=!4m7!3m6!1s0x88d8d58dc4030c0d:0x8e36b02610d75029!8m2!3d26.7576967!4d-80.0655614!16s%2Fg%2F11sybq50m9!19sChIJDQwDxI3V2IgRKVDXECawNo4,NeuroBehavioral Hospitals - West Palm Beach,2.8,25,Mental health service,"993 45th St, West Palm Beach, FL 33407, United States","QW5M+3Q West Palm Beach, Florida, USA",http://www.nbhospitals.com/,+1 561-257-3348,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNTnVptSmQ-MINvWIpKnXDZaScR19Y_ntQIrceo=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:51.011Z,,
https://www.google.com/maps/place/Olympic+Behavioral+Health+West+Palm+Beach/data=!4m7!3m6!1s0x88d9293b2a6e7455:0x361b1622199e3d61!8m2!3d26.7052523!4d-80.1197231!16s%2Fg%2F11trg_29zf!19sChIJVXRuKjsp2YgRYT2eGSIWGzY,Olympic Behavioral Health West Palm Beach,4.0,6,Mental health service,"1893 N Haverhill Rd, West Palm Beach, FL 33417, United States","PV4J+44 West Palm Beach, Florida, USA",https://olympicbehavioralhealth.com/locations/addiction-rehab-west-palm/,+1 561-861-2024,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPgpUdwMqO8d2AbUbxAPijxrEurHmtRviu2d0dr=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:19:56.117Z,,
https://www.google.com/maps/place/Aspen+Behavioral+Health/data=!4m7!3m6!1s0x88d8d7c0a4ca6129:0x165fb46b699d85ba!8m2!3d26.705391!4d-80.0921639!16s%2Fg%2F11nw9w9ffh!19sChIJKWHKpMDX2IgRuoWdaWu0XxY,Aspen Behavioral Health,4.8,96,Addiction treatment center,"900 Osceola Dr Suite 200 & 108, West Palm Beach, FL 33409, United States","PW45+54 West Palm Beach, Florida, USA",https://aspenbehavioralhealth.com/,+1 833-737-0963,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMGV2EdgJDe-jzdroDLSuAV7am9sHRnDMIb6i9e=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:20:01.127Z,,
https://www.google.com/maps/place/The+Palms+Psychiatry+%26+Mental+Health/data=!4m7!3m6!1s0x88d929145cc05513:0x28086e33326350c4!8m2!3d26.7075475!4d-80.1258902!16s%2Fg%2F11yfr3tl3w!19sChIJE1XAXBQp2YgRxFBjMjNuCCg,The Palms Psychiatry & Mental Health,5.0,2,Psychiatrist,"5405 Okeechobee Blvd # 300, West Palm Beach, FL 33417, United States","PV5F+2J West Palm Beach, Florida, USA",http://palmspsychiatry.com/,+1 561-838-7174,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipODQLDQMiTogYDJ3Zl8zKE2QZo7cB7QArkGtlsk=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Palm+Beach+Palm+Beach+FL/@26.7144532,-80.0549456,14z",2025-12-16T03:20:05.905Z,,
