placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Preferred+Property+Management+Consultants/data=!4m7!3m6!1s0x89ab138b52231917:0x1ce323252df94fb3!8m2!3d34.9926543!4d-78.9237929!16s%2Fg%2F11qp_n_hj6!19sChIJFxkjUosTq4kRs0_5LSUj4xw,Preferred Property Management Consultants,4.7,12,Property management company,"3620 Legion Rd Ste 107, Hope Mills, NC 28348, United States","X3VG+3F Hope Mills, North Carolina, USA",https://www.preferredpropertync.com/,+1 910-500-2407,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YBTbjQTSCJIvJqrNQODQWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.71653&pitch=0&thumbfov=100,false,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:16.679Z,,,,
https://www.google.com/maps/place/Stone+Gables+Property+Management/data=!4m7!3m6!1s0x89ab1425df3aaaab:0xb24564dc6c259b1a!8m2!3d34.9795797!4d-78.9610183!16s%2Fg%2F11llcdx2ml!19sChIJq6o63yUUq4kRGpslbNxkRbI,Stone Gables Property Management,3.5,34,Property management company,"1526 Aristo Pl, Hope Mills, NC 28348, United States","X2HQ+RH Hope Mills, North Carolina, USA",https://www.rentsgpm.com/about-us,+1 919-454-0542,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IgKJYTqlPgEwr5VXbzCc0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.727507&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:20.882Z,,,,
"https://www.google.com/maps/place/Freedom+Property+Management,LLC/data=!4m7!3m6!1s0x89ab12cc260e8b81:0x5b1e3ae8d0e6537!8m2!3d34.9775735!4d-78.9904831!16s%2Fg%2F11gd3b6h0d!19sChIJgYsOJswSq4kRN2UOja7jsQU","Freedom Property Management,LLC",3.0,42,Property management company,"6631 Rockfish Rd, Fayetteville, NC 28306, United States","X2H5+2R Fayetteville, North Carolina, USA",http://www.freedompmhomes.com/,+1 910-849-3568,Closes soon ⋅ 3:30 pm ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1kIX9ZHI0st3TUbVdUpdQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.45818&pitch=0&thumbfov=100,true,8:30 am–3:30 pm,8:30 am–1 pm,Closed,Closed,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:25.683Z,,,,
https://www.google.com/maps/place/Ace+Property+Management+%2F+Ace+Real+Estate/data=!4m7!3m6!1s0x89ab13003bf6bbf7:0xfb03b5469b1ee971!8m2!3d35.0155953!4d-78.9647715!16s%2Fg%2F11hzwcjp21!19sChIJ97v2OwATq4kRcekem0a1A_s,Ace Property Management / Ace Real Estate,4.3,168,Property management company,"2224 Hope Mills Rd, Fayetteville, NC 28304, United States","228P+63 Fayetteville, North Carolina, USA",http://www.aceforrent.com/,+1 910-779-1992,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNfawBjxA3_VonhjLc2dJbP0aKj04rTHRdWx50=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:30.739Z,,,,
"https://www.google.com/maps/place/Sadas+Properties,+LLC/data=!4m7!3m6!1s0x89ab16707c0cb6ef:0x66a40d4848d4d779!8m2!3d34.9677908!4d-78.9858187!16s%2Fg%2F11g8v3jh2f!19sChIJ77YMfHAWq4kRedfUSEgNpGY","Sadas Properties, LLC",5.0,2,Property management company,"4008 Colorado Dr, Hope Mills, NC 28348, United States","X297+4M Hope Mills, North Carolina, USA",,+1 910-868-7810,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=igUS2m9yFB9kDXgaqsNQaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.853269&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:33.460Z,,,,
"https://www.google.com/maps/place/Peachtree+Properties+of+Fayetteville,+Inc./data=!4m7!3m6!1s0x89ab1457b95a1015:0xd0f3cc4906103a74!8m2!3d34.9801275!4d-78.9762523!16s%2Fg%2F1tf71t60!19sChIJFRBauVcUq4kRdDoQBknM89A","Peachtree Properties of Fayetteville, Inc.",3.4,131,Real estate agency,"3310 S Peak Dr, Fayetteville, NC 28306, United States","X2JF+3F Fayetteville, North Carolina, USA",http://peachhouses.com/,,,https://lh3.googleusercontent.com/p/AF1QipNkYQqMMAxIv6kaJz9hv5dhrMpO_X3eoprr32Ll=w486-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:38.405Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Alotta+Properties/data=!4m7!3m6!1s0x89ab14f7704ec33b:0x24e74d069461a076!8m2!3d35.020913!4d-78.9619089!16s%2Fg%2F1tgpc40z!19sChIJO8NOcPcUq4kRdqBhlAZN5yQ,Alotta Properties,3.7,299,Property management company,"2009 Hope Mills Rd, Fayetteville, NC 28304, United States","22CQ+96 Fayetteville, North Carolina, USA",https://www.alottaproperties.com/,+1 910-426-7492,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPmHRyMUpJf1LPGgZ3Yor5qIgaYBW1GoVV8HxrF=w408-h272-k-no,true,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:43.608Z,,,,
https://www.google.com/maps/place/South+Main+Apartments/data=!4m7!3m6!1s0x89ab16a3e3e68bd5:0x100fecb050d2ff93!8m2!3d34.9675772!4d-78.9461041!16s%2Fg%2F113f1d4kd!19sChIJ1Yvm46MWq4kRk__SULDsDxA,South Main Apartments,4.9,58,Apartment rental agency,"4031 William Bill Luther Dr, Hope Mills, NC 28348, United States","X393+2H Hope Mills, North Carolina, USA",http://www.southmainapartments.com/,+1 910-425-2004,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomgjQ-7xIeIXWUTyqRwYWPqYfOApSoYG0dOrjQ7ppwCce_DIvaLFM0-Tnj52wtLLGfa30WQWT8cLpaYqpeU1eQoqWfjuDG9hN6d_zSQfTXCnnAzyc3vdEqM5F6c1waHNP20qLj=w408-h240-k-no-pi-0-ya322.58664-ro-0-fo100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:48.755Z,,,,
https://www.google.com/maps/place/Homeowners+Property+Management+of+Fayetteville/data=!4m7!3m6!1s0x89ab6ae6dbd97617:0x9c2cd1f97b5aa060!8m2!3d35.087644!4d-78.9806499!16s%2Fg%2F1261_1pcl!19sChIJF3bZ2-Zqq4kRYKBae_nRLJw,Homeowners Property Management of Fayetteville,4.1,776,Property management company,"5509 Yadkin Rd, Fayetteville, NC 28303, United States","32Q9+3P Fayetteville, North Carolina, USA",http://www.fayettevillehomesforrent.com/,+1 910-867-0551,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlOskz0PcandMouSD110y4cz4I05dlasxxaSU6=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:53.698Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Linchpin+Property+Management/data=!4m7!3m6!1s0x89ab146b3ca123bb:0x3b9a56df2bf5cfa3!8m2!3d35.0456981!4d-78.9183187!16s%2Fg%2F11c6vbz0l0!19sChIJuyOhPGsUq4kRo8_1K99Wmjs,Linchpin Property Management,3.7,54,Property management company,"2529 Raeford Rd Unit C-7, Fayetteville, NC 28305, United States","23WJ+7M Fayetteville, North Carolina, USA",https://linchpinpropertymanagement.com/,+1 910-236-9844,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPDxCQKBU2HoYW_BuQ4xmHUHs6SIIQVCY38mRx8=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2025-09-25T18:44:58.670Z,Identifies as veteran-owned,,,
