placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error
https://www.google.com/maps/place/Beacon+Medical+Group/data=!4m7!3m6!1s0x8816cd466e76a963:0xe8c7e3bf4ec832f2!8m2!3d41.684659!4d-86.244627!16s%2Fg%2F11c2pp9jjm!19sChIJY6l2bkbNFogR8jLITr_jx-g,Beacon Medical Group,1.4,11,Medical Center,"710 N Niles Ave, South Bend, IN 46617, United States","MQM4+V4 South Bend, Indiana, USA",https://www.beaconhealthsystem.org/beacon-medical-group/?y_source=1_MTI5MjU5OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 574-647-1610,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynVrxga3thkxaFRlarOwwIYWMXcLo1b5jzqYED3EdG0lEPXivHzto8DAtlgayYyLjOQF2wuS_RFaR5R9JDtWEwoMrSC4-_c9sLaRGpIbjd0vAmWlGPUxofmlee8CByDp8-RZJp=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:06.895Z,,,,,,,,,
https://www.google.com/maps/place/South+Bend+Vein+Center-Excellence/data=!4m7!3m6!1s0x8816cd7ed89860b1:0xec2e73e2c24d96a5!8m2!3d41.6949352!4d-86.2180241!16s%2Fg%2F119vk9jj_!19sChIJsWCY2H7NFogRpZZNwuJzLuw,South Bend Vein Center-Excellence,,,Medical clinic,"2025 Edison Rd # B, South Bend, IN 46637, United States","MQVJ+XQ South Bend, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=usV-Iww9KzBLLwNkN1n8tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.44133&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:10.019Z,,,,,,,,,
https://www.google.com/maps/place/Legacy+Vein+Clinic/data=!4m7!3m6!1s0x8816cdfe3e6dced9:0x45ccfd97c31b6e32!8m2!3d41.7067895!4d-86.1742222!16s%2Fg%2F12qf_7vpw!19sChIJ2c5tPv7NFogRMm4bw5f9zEU,Legacy Vein Clinic,4.1,17,Medical Center,"611 E Douglas Rd #200, Mishawaka, IN 46545, United States","PR4G+P8 Mishawaka, Indiana, USA",https://legacyclinic.com/,+1 574-335-6060,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMTAC-9MoxrihXwG2Q4gdLB8Td8BcdNeQPtOrQ9=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:14.833Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Beacon+Medical+Group+Interventional+Radiology+and+Vascular+Specialists/data=!4m7!3m6!1s0x8816cd69faa0aaaf:0x4ca36233e00515c1!8m2!3d41.6827223!4d-86.2510741!16s%2Fg%2F11hq4s04xs!19sChIJr6qg-mnNFogRwRUF4DNio0w,Beacon Medical Group Interventional Radiology and Vascular Specialists,4.9,73,Vascular surgeon,"100 E Navarre St Suite 5500, South Bend, IN 46601, United States","MPMX+3H South Bend, Indiana, USA",https://locations.beaconhealthsystem.org/in/south-bend/beacon-medical-group-interventional-radiology-and-vascular-specialists?y_source=1_MTc4Mjk5NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 574-647-5200,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kawgydG2n5EZcx_ucgOlaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.78366&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:20.250Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
"https://www.google.com/maps/place/Kevin+Taubman,+MD+-+Beacon+Medical+Group+Interventional+Radiology+and+Vascular+Specialists/data=!4m7!3m6!1s0x8816cd497c617cfd:0xa59ebb695291499b!8m2!3d41.6827215!4d-86.2511554!16s%2Fg%2F11qgb7pmry!19sChIJ_XxhfEnNFogRm0mRUmm7nqU","Kevin Taubman, MD - Beacon Medical Group Interventional Radiology and Vascular Specialists",4.0,4,Vascular surgeon,"100 E Navarre St Suite 5500, South Bend, IN 46601, United States","MPMX+3G South Bend, Indiana, USA",https://checkin.beaconhealthsystem.org/previsit/app/?y_source=1_MTgzNzI2NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/directory/beacon/providers/Kevin-Edward-Taubman-general-surgery,+1 574-647-5200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_yT6PzuMb4SdFtZQ0kg5SHIwhkvi2McZwIpTb=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:25.211Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
"https://www.google.com/maps/place/Michael+Ginsburg,+MD+%7C+Vascular+%26+Interventional+Radiology/data=!4m7!3m6!1s0x880fdabb398c3faf:0x30b19f16cdc86301!8m2!3d41.6827215!4d-86.2511554!16s%2Fg%2F11bwh4mlw3!19sChIJrz-MObvaD4gRAWPIzRafsTA","Michael Ginsburg, MD | Vascular & Interventional Radiology",5.0,7,Radiologist,"100 E Navarre St Suite 5500, South Bend, IN 46601, United States","MPMX+3G South Bend, Indiana, USA",https://www.beaconhealthsystem.org/vascular-interventional-radiologists/,+1 574-647-5200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOqXOYElmpySqzTGJgWkYRLihXPkhCaglP0jSrQ=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:30.230Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
https://www.google.com/maps/place/The+South+Bend+Clinic/data=!4m7!3m6!1s0x8816cd0ac37779e1:0x5c712a52667cf175!8m2!3d41.6784967!4d-86.2356981!16s%2Fg%2F11s38v2b78!19sChIJ4Xl3wwrNFogRdfF8ZlIqcVw,The South Bend Clinic,3.3,32,Medical clinic,"211 N Eddy St, South Bend, IN 46617, United States","MQH7+9P South Bend, Indiana, USA",https://www.southbendclinic.com/?utm_source=GMBSocialClimb&utm_medium=SouthBendClinicMainCampus,+1 574-234-8161,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6GtmHnTbI2YCQhtP-ccsYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.11063&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:35.302Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Thomas+Poulin,+MD+-+Beacon+Medical+Group+Interventional+Radiology+and+Vascular+Specialists/data=!4m7!3m6!1s0x8816cd811dd07789:0xa426fd381fd42f93!8m2!3d41.6827215!4d-86.2511554!16s%2Fg%2F11lk3t_9f0!19sChIJiXfQHYHNFogRky_UHzj9JqQ","Thomas Poulin, MD - Beacon Medical Group Interventional Radiology and Vascular Specialists",4.0,1,Vascular surgeon,"100 E Navarre St Suite 5500, South Bend, IN 46601, United States","MPMX+3G South Bend, Indiana, USA",https://checkin.beaconhealthsystem.org/previsit/app/?y_source=1_MTc4NzkyNDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/directory/beacon/providers/Thomas-Loveland-Poulin-vascular-surgery,+1 574-647-5200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNH_TPR0sNOkzDfJ3kZx2R1C3QLcmVlgi8I2sNI=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-12-16T22:43:40.234Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Beacon+Medical+Group+Main+Street/data=!4m7!3m6!1s0x8816d226daff74f9:0xfeecc208ef6d1d93!8m2!3d41.722506!4d-86.179303!16s%2Fg%2F1tf6625g!19sChIJ-XT_2ibSFogRkx1t7wjC7P4,Beacon Medical Group Main Street,4.5,138,Family practice physician,"6913 N Main St Suite 300, Granger, IN 46530, United States","PRFC+27 Granger, Indiana, USA",https://locations.beaconhealthsystem.org/in/granger/beacon-medical-group-main-street?y_source=1_OTg1ODQwNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 574-647-1500,,https://lh3.googleusercontent.com/p/AF1QipOa7QQu-dMyo6xft0VZz15uF9NOT9y6zhZm86F8=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-12-16T22:43:53.884Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Michiana+Infectious+Disease+Specialists/data=!4m7!3m6!1s0x8816cde3a19c8bd5:0x73fa63999fde84e0!8m2!3d41.696349!4d-86.181652!16s%2Fg%2F11fmn3ymcw!19sChIJ1YucoePNFogR4ITen5lj-nM,Michiana Infectious Disease Specialists,5.0,2,Specialized clinic,"3838 N Main St #1c, Mishawaka, IN 46545, United States","MRW9+G8 Mishawaka, Indiana, USA",,+1 574-404-3980,Closed · Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VhWqe5AkcQNVPoUdoKdlEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.085306&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-12-16T22:43:58.676Z,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,LGBTQ+ friendly,
