placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Epic+Pain+Management,+PLLC/data=!4m7!3m6!1s0x86685f6e4cbd95bd:0xc9c8c5d38eac5bc1!8m2!3d27.7785023!4d-97.4103073!16s%2Fg%2F11vll8jf06!19sChIJvZW9TG5faIYRwVusjtPFyMk","Epic Pain Management, PLLC",4.9,200,Medical group,"1902 Morgan Ave, Corpus Christi, TX 78404, United States","QHHQ+CV Central City, Corpus Christi, TX, USA",https://www.epic-pain.com/,+1 210-874-5260,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnjUSSJ_MtGguS21my9njAgorWYtXIK9TldJVzcgPWvgE3mRuKA9NmUN7ipZaKDwwNfcAvD_CUZTy6fY80K8pzDtWzF8nGh_l-Ey_mLMRPOX-VMKGHA5FeG7fNpFRr4fyJGW-R4DrmjrQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:19.026Z,,,,
https://www.google.com/maps/place/Coastal+Bend+Pain+Management/data=!4m7!3m6!1s0x86685e56fb811659:0x4ff5cbac3caec397!8m2!3d27.6906649!4d-97.3450403!16s%2Fg%2F1vr1x1kw!19sChIJWRaB-1ZeaIYRl8OuPKzL9U8,Coastal Bend Pain Management,4.9,476,Pain management physician,"7101 Williams Dr, Corpus Christi, TX 78412, United States","MMR3+7X South Side, Corpus Christi, TX, USA",http://coastalbendpain.com/,+1 361-854-1910,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNQLDZwuN2j34VAt49uJRQ0F7XEEJI4vMgqYlmu=w408-h272-k-no,true,7:45 am–4:30 pm,7:45 am–4:30 pm,7:45 am–4 pm,Closed,Closed,7:45 am–4:30 pm,7:45 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:24.265Z,,,,
https://www.google.com/maps/place/Corpus+Christi+Pain+Medicine/data=!4m7!3m6!1s0x8668f57c6a3fe9ef:0x1a1c3f47cae33451!8m2!3d27.7225205!4d-97.4019593!16s%2Fg%2F1tdn92yy!19sChIJ7-k_anz1aIYRUTTjykc_HBo,Corpus Christi Pain Medicine,4.7,96,Doctor,"3825 S Padre Island Dr, Corpus Christi, TX 78415, United States","PHFX+26 South Side, Corpus Christi, TX, USA",http://www.ccpainmed.com/,+1 361-225-0089,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPzwnx4BHeb3eeiv-Xe5rfqBl7fe9V_RUej-NvyTL1lv4AYGmMvVwOWB7mymXj9ydvSbAlBNondMqvpkuffDWr00Sj-8Ji3IlMG3dx3haKI5n-ZY2oBmiNJ78IQAdVt1f_EVE=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:28.722Z,,,,
https://www.google.com/maps/place/Institute+of+Precision+Pain+Medicine/data=!4m7!3m6!1s0x86687afc54ad92b5:0x8b8d2a8321dc3550!8m2!3d27.6735489!4d-97.389343!16s%2Fg%2F11c0rr2wh0!19sChIJtZKtVPx6aIYRUDXcIYMqjYs,Institute of Precision Pain Medicine,4.6,461,Pain management physician,"5637 Corsica Rd, Corpus Christi, TX 78414, United States","MJF6+C7 South Side, Corpus Christi, TX, USA",http://www.ippmcc.com/,+1 361-387-0046,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosD14YuqlHVpiMhJ8YH8FpbMK-OkdwqJ-9ikA6M1IBBOC1ZBrmrFdSKpth1wRsFiFVZLcS27GhtBe8-ZI0wdlDeRwMcUF_jUz4Rfr4E8R16xx1Eh0isoC2EdkQf7w7A6RcpXfZLg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:33.308Z,,,,
https://www.google.com/maps/place/Dr.+Michael+Tschickardt/data=!4m7!3m6!1s0x86685e56fb811659:0x6500d44c1082011!8m2!3d27.6905406!4d-97.3450657!16s%2Fg%2F1tpc8dbn!19sChIJWRaB-1ZeaIYRESAIwUQNUAY,Dr. Michael Tschickardt,4.8,239,Pain management physician,"7101 Williams Dr, Corpus Christi, TX 78412, United States","MMR3+6X South Side, Corpus Christi, TX, USA",http://coastalbendpain.com/,+1 361-854-1910,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QgLUlIMVAdId-WKU0Mg71g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.71367&pitch=0&thumbfov=100,true,7:45 am–5 pm,7:45 am–5 pm,7:45 am–1 pm,Closed,Closed,7:45 am–5 pm,7:45 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:37.909Z,,,,
https://www.google.com/maps/place/Anton+Coastal+Pain+Management/data=!4m7!3m6!1s0x8668f5dfa794ff19:0x3f74e8a8b582f379!8m2!3d27.7095493!4d-97.3883161!16s%2Fg%2F11trjwfhgn!19sChIJGf-Up9_1aIYRefOCtajodD8,Anton Coastal Pain Management,4.7,27,Pain management physician,"5421 Everhart Rd, Corpus Christi, TX 78411, United States","PJ56+RM South Side, Corpus Christi, TX, USA",https://antoncoastalpm.com/,+1 361-240-3744,Opens soon · 1 pm,https://lh3.googleusercontent.com/p/AF1QipNTyi0kpD1xn1sPiftPOmVt2s3kQsT2xcjRbshd=w408-h544-k-no,true,"8 am–12 pm, 1–5 pm",8 am–5 pm,8 am–5 pm,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:42.326Z,,,,
https://www.google.com/maps/place/Tricity+Pain+Associates+-+Corpus+Christi+Clinic/data=!4m7!3m6!1s0x86685f44af0ca6b3:0xf86771917e7f46a1!8m2!3d27.6850613!4d-97.3787261!16s%2Fg%2F11fpr_llf1!19sChIJs6YMr0RfaIYRoUZ_fpFxZ_g,Tricity Pain Associates - Corpus Christi Clinic,4.3,118,Pain management physician,"5802 Saratoga Blvd #330, Corpus Christi, TX 78414, United States","MJPC+2G South Side, Corpus Christi, TX, USA",https://tricitypainassociates.com/,+1 844-789-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9VMcIWXIdkJtwd5t-RkVplMoW4DMC01STmJ0R=w408-h299-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:46.885Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/South+Texas+Pain+and+Neurocare/data=!4m7!3m6!1s0x8668f5e1260668b3:0xaabb8e83f79616aa!8m2!3d27.7120585!4d-97.388675!16s%2Fg%2F11s6b89pfj!19sChIJs2gGJuH1aIYRqhaW94OOu6o,South Texas Pain and Neurocare,5.0,81,Medical office,"4639 Corona Dr #45, Corpus Christi, TX 78411, United States","PJ66+RG South Side, Corpus Christi, TX, USA",https://stxpainandneurocare.com/,+1 361-233-4100,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO5rChBgjav98a3oeDwmHlMZf1LR0vq5zYMcQ9I=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:51.599Z,,,,
https://www.google.com/maps/place/Trevino+Jose+D+MD/data=!4m7!3m6!1s0x86685e5584e96c4d:0xbd9d863908a46e40!8m2!3d27.7766044!4d-97.3949249!16s%2Fg%2F1v940hg0!19sChIJTWzphFVeaIYRQG6kCDmGnb0,Trevino Jose D MD,2.6,27,Pain management physician,"613 Elizabeth St #805, Corpus Christi, TX 78404, United States","QJG4+J2 Central City, Corpus Christi, TX, USA",,+1 361-883-1744,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jAXNgDTZyFNDSDnDmJPC3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.18146&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:37:56.320Z,,,,
https://www.google.com/maps/place/Advanced+Pain+Specialists+of+Corpus+Christi/data=!4m7!3m6!1s0x8668f5a2789c3523:0xe7b8a90e20e8aa3!8m2!3d27.693016!4d-97.3798446!16s%2Fg%2F1tfsnf63!19sChIJIzWceKL1aIYRo4oO4pCKew4,Advanced Pain Specialists of Corpus Christi,3.4,51,Pain control clinic,"5959 S Staples St # 100, Corpus Christi, TX 78413, United States","MJVC+63 South Side, Corpus Christi, TX, USA",,+1 361-991-9300,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5p_dbJQecnyLgteXtJwIkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.47913&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-28T18:38:00.848Z,,,,
