placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info
https://www.google.com/maps/place/All+Heart+Tree+Services+24hr+Storm+Service/data=!4m7!3m6!1s0x54ea8d6fd67146d9:0xf64139e385425f5f!8m2!3d44.9724028!4d-124.0135867!16s%2Fg%2F1tdvzmg9!19sChIJ2UZx1m-N6lQRX19CheM5QfY,All Heart Tree Services 24hr Storm Service,4.7,6,Tree service,"934 NE Hwy 101, Lincoln City, OR 97367, United States","XXCP+XH Lincoln City, Oregon, USA",,+1 541-265-8733,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2nl_FhjEiH8DGQC5PP1Ec0Wmz_1yF8A8KsudH4v0uAJ4Mb7sAPgQU3w5TVc6nM10o1z1DPhR27gZa_pTK9dBcdGn8nylAKIntMuJMSPZIMCBawlqOBtiXZSbJoWukypREFP1Bzg=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-04-29T06:32:24.226Z,
https://www.google.com/maps/place/One+Life+Tree+Service/data=!4m7!3m6!1s0x8796bc94295bd22b:0xbfd8409b93af13c0!8m2!3d40.810854!4d-96.6256744!16s%2Fg%2F1q6jzmd8w!19sChIJK9JbKZS8locRwBOvk5tA2L8,One Life Tree Service,4.9,261,Tree service,"301 S 70th St Suite 314, Lincoln, NE 68510, United States","R96F+8P Lincoln, Nebraska, USA",http://www.onelifetreeservicellc.com/,+1 402-802-9258,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHq-vYhB67iDzBcG7nF2eeYvDpGC1Uj5e9e622D3R9flRbNadTvrIXtBLb0BYqXM1AcLqi0LQTG7kiFBp9rMGgxiCc3_fSN8ay7g7_VyGsyFTt3carSvq0LaJX_peIENXspvVPLew=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-04-29T06:32:30.397Z,
https://www.google.com/maps/place/Blue+Ox+Tree+Service/data=!4m7!3m6!1s0x8796be42cbf899b7:0x227eef2ae6f618ed!8m2!3d40.7909697!4d-96.607436!16s%2Fg%2F1v29cjg0!19sChIJt5n4y0K-locR7Rj25irvfiI,Blue Ox Tree Service,4.9,675,Tree service,"8311 South St, Lincoln, NE 68506, United States","Q9RV+92 Lincoln, Nebraska, USA",https://www.blueoxtrees.com/,+1 402-805-0537,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGkINvejodi2XNZkUV3Xo-86FTeN-wLmdm38A-BETOgSGStBGl_ddz1cr0-azTTp-mYRyy1i3-Vdls_WKetfVdyk4i-dI5eCOYjY-cd7xhaq9YVMePeF_qDLQF579T2_2FUWC7Dw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-04-29T06:32:35.915Z,
https://www.google.com/maps/place/Elite+Tree+Services/data=!4m7!3m6!1s0x8796bf837e3fffe5:0xfb54afa17d9461e2!8m2!3d40.785985!4d-96.7089872!16s%2Fg%2F11x68j5mrn!19sChIJ5f8_foO_locR4mGUfaGvVPs,Elite Tree Services,5.0,53,Tree service,"2675 S 9th St, Lincoln, NE 68502, United States","Q7PR+9C Lincoln, Nebraska, USA",https://www.facebook.com/share/1C5LmNQaxh/?mibextid=wwXIfr,+1 402-540-7053,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyA0RVYW0xDVw3lxRvMw20yluslUqCmf9tOlbSJK2wBG3Vl5rFt_jvIBQT_xUktARQ8ppqK_1xBe9yJPNtTVTY8DyqlnZlgmRupppuY7K5TQUWQGnQZmjwp0a_CtbaZJqH9cfwRQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-04-29T06:32:40.862Z,
https://www.google.com/maps/place/Charlie+Tree+Services/data=!4m7!3m6!1s0x54ea8ede112ac2ff:0x252d33a262e34b84!8m2!3d44.9687716!4d-124.0018299!16s%2Fg%2F1tj9t1pt!19sChIJ_8IqEd6O6lQRhEvjYqIzLSU,Charlie Tree Services,4.4,19,Tree service,,,,+1 541-994-3539,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFij_XCmPYgAqkvVpk7lPOWe_1V2nZLjzNjNCrTPYZVvCCznQuWADftvIVGtaWXnNNSzcWBo9t7ugQSOWWaX1bNgrdZAMznPImHAtScBfGse37cdkj1mKUjYPxyFn4pL2lemPSS=w408-h384-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-04-29T06:32:45.538Z,
https://www.google.com/maps/place/Acme+Tree+Services/data=!4m7!3m6!1s0x8796bbfc00000001:0xf2c84988ad717974!8m2!3d40.8524744!4d-96.6584654!16s%2Fg%2F1thcsvm3!19sChIJAQAAAPy7locRdHlxrYhJyPI,Acme Tree Services,4.7,86,Tree service,"Lincoln, NE 68504, United States","V82R+XJ Lincoln, Nebraska, USA",https://acmetreeservices.com/,+1 402-421-2514,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_A0OwyKUqA9aJqf6--McdrxjHVPQmH6kh79SL5nPsG2aJS2DLbmdImnicSaklsw4xW-F6bE-EroLhhK8u-oiy-R10TODrOJklECTgZ1FeGjEdqn6qftw7iXXiwfjWhNDqY7wq-F-aDWFC=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-04-29T06:32:59.319Z,
https://www.google.com/maps/place/Total+Tree+Care/data=!4m7!3m6!1s0xad16cc01176b54b3:0xc6f68a79bcf681b2!8m2!3d40.79972!4d-96.6900229!16s%2Fg%2F11l6hry08v!19sChIJs1RrFwHMFq0RsoH2vHmK9sY,Total Tree Care,5.0,51,Arborist service,"2115 B St, Lincoln, NE 68502, United States","Q8X5+VX Lincoln, Nebraska, USA",https://www.total-tree-care.com/,+1 402-764-0558,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRe1utx_82Ix1tHpesNqpdUzmtIc648TkNdEygW1j5DI_QRfiNYirCVQiPztYt-v-TMtI45u1H8C8Mj-6dkIh1QAM6xB7KP90cRI8-57wYZ6upQErcZ21s4_zC_aTd_O9qGmdmvqc-OiY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-04-29T06:33:04.270Z,
https://www.google.com/maps/place/A%2B+Treeworks/data=!4m7!3m6!1s0x8796be623ad4c879:0xd27948f6e653d4ce!8m2!3d40.8042155!4d-96.6791332!16s%2Fg%2F1tdfz6wr!19sChIJecjUOmK-locRztRT5vZIedI,A+ Treeworks,4.4,14,Tree service,"941 S 29th St, Lincoln, NE 68510, United States","R83C+M8 Lincoln, Nebraska, USA",http://aplustreeworks.com/,+1 402-730-3898,"Open 24 hours

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAErJ1pC9BbZTrXaJ4c1pdvWsVr6csTywvCSGeiq8ZR6hOe2_Nv-fNJ93M8D2hlm60uGN7GkfWMaHPb_R3rrUoMGKeNFyPT2ZpCU7qlXFYaRBcBN-bTBJZJcr-28MBhJcFfw_x8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-04-29T06:33:09.480Z,
https://www.google.com/maps/place/The+Tree+Guys/data=!4m7!3m6!1s0x8796bf97af22cf1f:0x516fa8ebcd80035f!8m2!3d40.7900631!4d-96.7299095!16s%2Fg%2F1tdh8yzy!19sChIJH88ir5e_locRXwOAzeuob1E,The Tree Guys,4.7,161,Tree service,"2200 S Folsom Ct, Lincoln, NE 68522, United States","Q7RC+22 Lincoln, Nebraska, USA",http://www.lincolntreeguys.com/,+1 402-438-8752,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHypKkE35LJYbdJW23fyBMiRFqkHWXi5N9DkA6i19L74FiW33FiZd9Ts99bdx_o3ZwgVmY_YTkgt3H_WizLXjmjYeGGDHhnxtMicB9SZ2Y3YwEIvwCoPj1mq2CdOkxNggdPcKE=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-04-29T06:33:14.205Z,
https://www.google.com/maps/place/Stormy+Tree+Service/data=!4m7!3m6!1s0x8796bdd0ade46a97:0xceb84ff140476065!8m2!3d40.8377283!4d-96.6064376!16s%2Fg%2F11fmqljtth!19sChIJl2rkrdC9locRZWBHQPFPuM4,Stormy Tree Service,4.6,37,Tree service,"2542 N 83rd St, Lincoln, NE 68507, United States","R9QV+3C Lincoln, Nebraska, USA",https://stormytreeservice.com/,+1 402-202-7470,"Closed · Opens 8 am

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEneInJQmw82MYJdvv784q5vRyD9QmhEzqnbcnJ8tT5fvyV-Xwo4ZQF4tmYaoPry5qO_ai8DlmvNoam9gFdDCplfeFRVXxvo6O6eENb5LFtlcCem4ripAt-aHQfxxjqCa3buJAUAo7yTlgQ=w408-h348-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-04-29T06:33:18.864Z,
