placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x8857756c361f8aff:0x6b4eb67fa434c196!8m2!3d34.9644274!4d-81.8993772!16s%2Fg%2F11qnh1sk5h!19sChIJ_4ofNmx1V4gRlsE0pH-2Tms,Mavis Tires & Brakes,4.8,1530,Tire shop,"1534 E Main St, Spartanburg, SC 29307, United States","X472+Q6 Spartanburg, South Carolina, USA",https://www.mavis.com/locations/spartanburg-main-st-sc?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=396,+1 864-392-9788,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepe8yLCZyYqbVnJH3RWdCAjrp3LRCxDYa6KojP-CvlKoKO3LWWGZ9vLn3WTaH-ptlH40MZlbj48RKNg0FnMRevAGJfGYX9Ar5tEmodEsqturSbtG7YUitP-9L4SPZfZaWNK0MFQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:19.528Z,,,,
https://www.google.com/maps/place/Supreme+Tire+Shop+LLC/data=!4m7!3m6!1s0x88579f5574faed21:0x74b656d8a14c23b8!8m2!3d34.9292665!4d-81.8927307!16s%2Fg%2F11w8p5kx0g!19sChIJIe36dFWfV4gRuCNModhWtnQ,Supreme Tire Shop LLC,4.8,39,Tire service,"1453 Union St, Spartanburg, SC 29302, United States","W4H4+PW Spartanburg, South Carolina, USA",,+1 980-457-3285,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqS8hW_6n0UmeVHHMeyczTuIXllpocvB0IPvLdVGBFgy0l6kD_xeA6V1IOXRbM_gWo42l1iii3Wb63XfpVw_hc85Dfq_MfhpCtyXwXcvqgxXQhlLL9dugAz_twBU4KR9VgarqL2vg=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:25.157Z,,,,
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x8857758a9764fd77:0x6430dcafb81635ce!8m2!3d34.9472592!4d-81.9299605!16s%2Fg%2F1td660gz!19sChIJd_1kl4p1V4gRzjUWuK_cMGQ,Goodyear Auto Service,4.4,165,Tire shop,"100 E Kennedy St, Spartanburg, SC 29306, United States","W3WC+W2 Spartanburg, South Carolina, USA",https://www.goodyearautoservice.com/,+1 864-582-7227,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2dg1qRJ95O-hcje2DTF-_7bKjmfkB5VLU7Ll9_RstlOMGiyEwhOuVMYWW-A59xmCq-E0Wse-AXdJg5EdBgNyrWHGmicuLK-YeP2RWN3zPRvNZmldfMhdh7ssLEBJnlGTmTkCm=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:29.976Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/RNR+Tire+Express/data=!4m7!3m6!1s0x88577673e79d6fed:0xadafcd8ecc9e118d!8m2!3d34.9754153!4d-81.9603324!16s%2Fg%2F12ll9vvxf!19sChIJ7W-d53N2V4gRjRGezI7Nr60,RNR Tire Express,4.8,2666,Tire shop,"1280 Asheville Hwy, Spartanburg, SC 29303, United States","X2GQ+5V Spartanburg, South Carolina, USA",https://www.rnrtires.com/tire-shop-near-me/south-carolina/spartanburg/1280-asheville-hwy/?utm_campaign=gmb,+1 864-582-3837,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqI4173GmofDpYN5-B4uQpV30i1iWvhioU4d-fVkBzrit2VbJ3a-qiit6tBujiVL93y-JEerQuMXF9yzU8iiYmf7OBr79nrkWL_fvP5ojvhJa3LlnNR6q2ev8w6XKX2BetowZCG=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:34.824Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/Eddy%27s+Wheel+Tires+%26+Alignment/data=!4m7!3m6!1s0x88577673f59c2efd:0x42cf0ec207bf1bbc!8m2!3d34.9747877!4d-81.9589881!16s%2Fg%2F11gbld_sfd!19sChIJ_S6c9XN2V4gRvBu_B8IOz0I,Eddy's Wheel Tires & Alignment,4.7,269,Tire shop,"1256 Asheville Hwy, Spartanburg, SC 29303, United States","X2FR+WC Spartanburg, South Carolina, USA",,+1 864-216-8697,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokCTKxYU9eGZ98Zh0DVnGY_ZI8FET-y2Q3wHznOpVAB9F_UFzENTO8wAR6YAJ6cjucF-Wg653gDB3mzjVEAWI61oRqQS822NjvYjjAsbNX8aWaiJI2z_ybNGUcgfqFE03jYF1s2Q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:40.019Z,· In-store pick-up,,,
https://www.google.com/maps/place/Dixie+Tire+%26+Automotive/data=!4m7!3m6!1s0x885775e08f600f5d:0x1496ae2f01a4aca2!8m2!3d34.9689802!4d-81.9506704!16s%2Fg%2F1tf829m4!19sChIJXQ9gj-B1V4gRoqykAS-ulhQ,Dixie Tire & Automotive,4.4,213,Auto repair shop,"1011 Asheville Hwy, Spartanburg, SC 29303, United States","X29X+HP Spartanburg, South Carolina, USA",,+1 864-582-5695,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer78IGR9wjH7qOTB2hUpiOEcLUmw8oc1Qqv8meoDMPxisP16zJ9NuKpl9VS9pDR8nLacCPojYufvVENBUeXOx44pFSoBHciVlxokL6hU1JwqH6rsNlAcrcLLnGONP0W1HPrwLgX=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:45.259Z,,,,
https://www.google.com/maps/place/Spartanburg+Tire+%26+Brake/data=!4m7!3m6!1s0x88579fbe5931136f:0xe2a8f14cf05268ef!8m2!3d34.932285!4d-81.9320415!16s%2Fg%2F11pyc2nvm9!19sChIJbxMxWb6fV4gR72hS8EzxqOI,Spartanburg Tire & Brake,4.4,77,Tire repair shop,"778 S Church St, Spartanburg, SC 29306, United States","W3J9+W5 Spartanburg, South Carolina, USA",,+1 864-308-1839,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerH70pZ3JlTIBAL40S2lReUZZfUtXaTZ3QH-dWc2ta88PyHxBa0XqUIzhtw_KEnfpKrWbfNIK4ZUW5vsb7J8sDnq1sVzLwngsrC9faZrFXxgNn6kR__hm05vVACE3reYR9Exv8s=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:50.212Z,,,,
"https://www.google.com/maps/place/Bolton-James+Tire+%26+Alignment,+Inc./data=!4m7!3m6!1s0x88579fc3cf0cff81:0xd2817b9753461934!8m2!3d34.928447!4d-81.8915481!16s%2Fg%2F1tj7x2fv!19sChIJgf8Mz8OfV4gRNBlGU5d7gdI","Bolton-James Tire & Alignment, Inc.",4.7,244,Tire shop,"1491 Union St, Spartanburg, SC 29302, United States","W4H5+99 Spartanburg, South Carolina, USA",https://www.boltonjames.com/,+1 864-585-0694,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8UsyUjhgXcMX0fe-46INBDePbZKQbDppyv7xXTbhzTgN6Y6DPB-PFm1hrqJpYDc2ouKMMTmjB5xJm2FZqncXzshwpxQorp34FysWMJ4VUWQDQhXgNoalsPrOhiNCz9YQCyY0=w408-h288-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:57:55.540Z,· In-store shopping,,,
"https://www.google.com/maps/place/Advantage+AC,+Tire+%26+Repair/data=!4m7!3m6!1s0x88579f950474311b:0x53058f122292e28e!8m2!3d34.9462516!4d-81.9211277!16s%2Fg%2F1wg5yql1!19sChIJGzF0BJWfV4gRjuKSIhKPBVM","Advantage AC, Tire & Repair",4.8,448,Auto repair shop,"346 Union St, Spartanburg, SC 29306, United States","W3WH+GG Spartanburg, South Carolina, USA",https://www.advantagemuffler.net/,+1 864-410-2466,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWDPSzok2TGFdXZL4JItolljP4bZkta-i7xyEWCcx3JaLBCEfAiIlLbZe0f1OFePuhQ-2C37VXLLah7LgexQjxg82e4HUIRobvZw8Vf2eMDl_3DxPzNpokWVMg_AREFQsr-5r9=w408-h291-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:58:00.486Z,,,,
https://www.google.com/maps/place/Elias+Tire+and+Auto/data=!4m7!3m6!1s0x88579fe3fffcfbab:0x55ef6f6ee056377a!8m2!3d34.9366856!4d-81.9474901!16s%2Fg%2F11rcl18gf_!19sChIJq_v8_-OfV4gRejdW4G5v71U,Elias Tire and Auto,4.3,73,Tire shop,"547 John B White Sr Blvd, Spartanburg, SC 29306, United States","W3P3+M2 Spartanburg, South Carolina, USA",,+1 864-541-8845,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqArowZ_r4ofafPTwQQAGsZW45O5L57mVDwxVayTeFybOtmrwmM01RDqlpAXwUo29S7wBgVq9QI8NmAMgDVKKg1dME97NcTOqhK8oQQ1feuVNHJckZzeIpoQPg2pG4ZCpNziSkw=w408-h306-k-no,false,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T16:58:05.949Z,,,,
