placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Thomas+Hospital+%7C+Outpatient+Infusion+Clinic/@30.5229719,-87.9033261,14z/data=!4m6!3m5!1s0x889a41d99c9c6047:0x5a8c11a9c8cb4925!8m2!3d30.5174639!4d-87.8873074!16s%2Fg%2F11y86vfdcz",Thomas Hospital | Outpatient Infusion Clinic,,,Hospital,"312 S Greeno Rd Building C Suite B, Fairhope, AL 36532, United States","G487+X3 Fairhope, Alabama, USA",https://www.infirmaryhealth.org/,+1 251-279-1547,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BUMIFijVcHwe9zDuF1O2Xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.6347&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2025-09-29T00:46:02.639Z,,,
https://www.google.com/maps/place/Drip+Lounge+%26+Wellness+%7C+Beauty+%2B+Wellness+Clinic/data=!4m7!3m6!1s0x889a57642710ec49:0xdcdcdeee7563ed1b!8m2!3d30.813287!4d-88.0724824!16s%2Fg%2F11st7nd783!19sChIJSewQJ2RXmogRG-1jde7e3Nw,Drip Lounge & Wellness | Beauty + Wellness Clinic,5.0,67,Wellness center,"90 McKeough Ave B, Saraland, AL 36571, United States","RW7H+82 Saraland, Alabama, USA",https://driplounge-wellness.com/,+1 251-765-0418,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipNbsHns5AQIi4OjqIjkBQMDEuFhUjIP6UUYAKdB=w408-h306-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–2 pm,10 am–2 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-09-29T00:46:16.991Z,Identifies as women-owned,,
https://www.google.com/maps/place/Mobile+Infirmary+Emergency+-+Saraland/data=!4m7!3m6!1s0x889a55fb3325768d:0xc2fac6292666167f!8m2!3d30.8085155!4d-88.1061782!16s%2Fg%2F11j20tq77z!19sChIJjXYlM_tVmogRfxZmJinG-sI,Mobile Infirmary Emergency - Saraland,2.6,96,Medical clinic,"95 Shell St Building B, Saraland, AL 36571, United States","RV5V+CG Saraland, Alabama, USA",https://www.infirmaryhealth.org/hospitals/mobile-infirmary-emergency-saraland,+1 251-435-8000,"Open 24 hours

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNM9JUJ5pwxhXDQKnZE3qSIjlmq3iIlT8-_H2WS=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-09-29T00:46:23.349Z,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x889bb37dfec93d49:0xccb73cda8d6a7d1e!8m2!3d30.6772762!4d-88.1900095!16s%2Fg%2F11s7g0j81b!19sChIJST3J_n2zm4gRHn1qjdo8t8w,FlexCare Infusion Centers,5.0,28,Medical clinic,"861 Hillcrest Rd, Mobile, AL 36695, United States","MRG5+WX Mobile, Alabama, USA",https://www.flexcareinfusion.com/,+1 251-277-2570,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FBCDLwJDTl7INowRvbiQsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.26483&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:34.880Z,,,
https://www.google.com/maps/place/Chickasaw+Chiropractic+Center/data=!4m7!3m6!1s0x889a5141675b3843:0x7b0a200052e66f3b!8m2!3d30.7711639!4d-88.075614!16s%2Fg%2F1tlw9w2f!19sChIJQzhbZ0FRmogRO2_mUgAgCns,Chickasaw Chiropractic Center,5.0,2,Medical clinic,"401 N Craft Hwy, Chickasaw, AL 36611, United States","QWCF+FQ Chickasaw, Alabama, USA",,+1 251-457-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CSbbppWsAWKM_4WxHMNbnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.29227&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:37.659Z,,,
"https://www.google.com/maps/place/Center+Point+Terminal+Chickasaw,+LLC/data=!4m7!3m6!1s0x889a511e497670bf:0xa9da7de8c70624aa!8m2!3d30.76235!4d-88.0526123!16s%2Fg%2F1tg79ty4!19sChIJv3B2SR5RmogRqiQGx-h92qk","Center Point Terminal Chickasaw, LLC",4.7,9,Storage facility,"200 Viaduct Rd, Mobile, AL 36611, United States","QW6W+WX Mobile, Alabama, USA",http://worldpointlp.com/,+1 251-456-8491,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YSBRrLH3kBkzBRBR1ohhYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.70095&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:42.576Z,,,
https://www.google.com/maps/place/USA+Health+Mitchell+Cancer+Institute/data=!4m7!3m6!1s0x889a4e1c0b6c4917:0x6800f2a10486cfca!8m2!3d30.6952696!4d-88.0791467!16s%2Fg%2F1tgdjsdx!19sChIJF0lsCxxOmogRys-GBKHyAGg,USA Health Mitchell Cancer Institute,4.1,42,Cancer treatment center,"1660 SpringHill Ave, Mobile, AL 36604, United States","MWWC+48 Mobile, Alabama, USA",https://www.usahealthsystem.com/locations/mitchell-cancer-institute,+1 251-665-8000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOYnVSdV7jVnvgQvFC8N4qrLxRwXI-JP9HPvGZt=w408-h268-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:47.423Z,,,
"https://www.google.com/maps/place/Option+Care+Health/@30.6610562,-88.1645473,17z/data=!3m1!4b1!4m6!3m5!1s0x889a4d2c49d92d8d:0xaef28e44adbc1d77!8m2!3d30.6610562!4d-88.1645473!16s%2Fg%2F11f1vn_j5k",Option Care Health,2.9,22,Specialized clinic,"820 S University Blvd Suites D & E, Building 1, Mobile, AL 36609, United States","MR6P+C5 Mobile, Alabama, USA",https://optioncarehealth.com/locations/mobile-al-820-s-university-blvd,+1 251-344-4452,"Open 24 hours

Confirmed by this business 5 weeks ago",,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:54.335Z,,,
https://www.google.com/maps/place/ReHydrate/data=!4m7!3m6!1s0x889a4d621d9451b1:0x64d06e9528bdce86!8m2!3d30.6976992!4d-88.1435736!16s%2Fg%2F11g0k1v1cg!19sChIJsVGUHWJNmogRhs69KJVu0GQ,ReHydrate,4.3,6,Medical clinic,"4402 Old Shell Rd, Mobile, AL 36608, United States","MVX4+3H Mobile, Alabama, USA",http://www.rehydrateclinic.com/contact.html,+1 251-445-3701,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npviGD6zk2V-MjtP1I5e64CkrHxd4qG4RXcG73w3gXuIdbsh5RpPXgF5-pYqofIkB_zM3f23KRwSn0lhs0VbwumlPYTWym5SSHlwy-93T6CBMhoEPkwJagZq0C8TMwILog1i6Pb=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:46:57.221Z,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x889bb36bedacf451:0x8549e5fb7c12161e!8m2!3d30.6761139!4d-88.1888949!16s%2Fg%2F11nmhs_t6s!19sChIJUfSs7Wuzm4gRHhYSfPvlSYU,Metro Infusion Center,,,Medical office,"6345 Airport Blvd Suite J, Mobile, AL 36608, United States","MRG6+CC Mobile, Alabama, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOdInzSJmiQNMDPbqc399xT2sBaXVJ_-mw_sps2=w408-h290-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:01.975Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Recovery+Room/data=!4m7!3m6!1s0x889a4d6a9f9f3ca1:0x98060323e29e3fd3!8m2!3d30.677251!4d-88.1489428!16s%2Fg%2F11c0xxz78m!19sChIJoTyfn2pNmogR0z-e4iMDBpg,Recovery Room,4.6,37,Medical spa,"281 McGregor Ave, Mobile, AL 36608, United States","MVG2+WC Mobile, Alabama, USA",https://www.recoveryroomal.com/,+1 888-597-3747,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO9-UzDyVrl9mTH1rioUQf5TQcmdZphCriD9lcB=w408-h271-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:06.830Z,,,
https://www.google.com/maps/place/Soleo+Health/data=!4m7!3m6!1s0x889a4d8ce8c466a7:0x52c893f98a10af75!8m2!3d30.6906225!4d-88.110493!16s%2Fg%2F11b7k0lr8y!19sChIJp2bE6IxNmogRda8QivmTyFI,Soleo Health,4.4,9,Specialized clinic,"2866 Dauphin St H, Mobile, AL 36606, United States","MVRQ+6R Mobile, Alabama, USA",https://www.soleohealth.com/location/mobile/?utm_source=gmb&utm_medium=google&utm_campaign=gmb-location-listings&utm_content=mobile,+1 251-234-6074,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U0NY9KANysu8OyQp403Mnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.02383&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:11.835Z,,,
https://www.google.com/maps/place/Infirmary+Cancer+Care+%7C+Mobile/data=!4m7!3m6!1s0x889a4e1d37d2849b:0x423422e2dcbfe32!8m2!3d30.6965369!4d-88.0797103!16s%2Fg%2F11g6b291vq!19sChIJm4TSNx1OmogRMv7LLS5CIwQ,Infirmary Cancer Care | Mobile,3.0,5,Cancer treatment center,"5 Mobile Infirmary Cir G805, Mobile, AL 36607, United States","MWWC+J4 Mobile, Alabama, USA",https://infirmarycancercare.org/,+1 251-435-2273,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPIK6F90TRxAtysoERbZ7j2o__gT5S4mysDqa66=w408-h270-k-no,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:16.691Z,,,
https://www.google.com/maps/place/First+Choice+Wellness+%26+Infusion+Centers/data=!4m7!3m6!1s0x889bb389aede9ced:0xba749097720cdaf8!8m2!3d30.6615865!4d-88.1799214!16s%2Fg%2F11ltj_56v5!19sChIJ7Zzeromzm4gR-NoMcpeQdLo,First Choice Wellness & Infusion Centers,,,Medical clinic,"5920 Grelot Rd Suite C-1, Mobile, AL 36609, United States","MR6C+J2 Mobile, Alabama, USA",https://www.firstchoiceiv.com/infusion-centers/,+1 866-665-3244,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8E3i_0VAxQv3e44toaqilw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.45175&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:21.403Z,,,
https://www.google.com/maps/place/The+Cancer+Center+of+Mobile/data=!4m7!3m6!1s0x889a4dfccd2d6a65:0xd129e1381a93f37c!8m2!3d30.6852336!4d-88.1317111!16s%2Fg%2F11vk8nfr30!19sChIJZWotzfxNmogRfPOTGjjhKdE,The Cancer Center of Mobile,4.9,19,Cancer treatment center,"3719 Dauphin St Unit 100, Mobile, AL 36608, United States","MVP9+38 Mobile, Alabama, USA",https://www.uampa.com/location/the-cancer-center-of-mobile/,+1 251-414-5665,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gKYb6ZevSFP_tl7jYG-GNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.31776&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:26.402Z,,,
https://www.google.com/maps/place/Home+of+Grace+For+Women/data=!4m7!3m6!1s0x889a53bfe0366145:0xdca3c85cb0c571aa!8m2!3d30.7682751!4d-88.1056443!16s%2Fg%2F1tcysm1d!19sChIJRWE24L9TmogRqnHFsFzIo9w,Home of Grace For Women,4.8,21,Alcoholism treatment program,"394 Aldock Rd, Eight Mile, AL 36613, United States","QV9V+8P Eight Mile, Prichard, AL, USA",http://homeofgraceforwomen.com/,+1 251-456-7807,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-O5ZVQqGJ0Is0y1YOJ4PDDMI1A8zJD72vbhTLXyXN_UYb3B7jRvWfP1i84zFWdKuSCRfBwQH6AbP6vEwzLWzS8BaQHYXF844n1-quR_isQgYn7UVoX_CbS_tMtCfE2mXPH6xmSA=w520-h240-k-no,false,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:31.423Z,,,
https://www.google.com/maps/place/USA+Comprehensive+Sickle+Cell+Center/data=!4m7!3m6!1s0x889a52059aff9905:0x8e158ef0570a0cef!8m2!3d30.707572!4d-88.0985875!16s%2Fg%2F12q4r6yyf!19sChIJBZn_mgVSmogR7wwKV_COFY4,USA Comprehensive Sickle Cell Center,,,Medical group,"2451 University Hospital Dr, Mobile, AL 36617, United States","PW52+2H Mobile, Alabama, USA",http://www.usahealthsystem.com/sicklecellcenter,+1 251-470-5890,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ODJExba_aSVTY9V9O7GJkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.39084&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chickasaw+Mobile+AL/@30.7637991,-88.0747222,14z",2025-09-29T00:47:36.234Z,,,
