placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Acute+%26+Chronic+Pain+and+Spine+Center/data=!4m7!3m6!1s0x870150537062894f:0xc0fabe0b9e60b157!8m2!3d35.1909519!4d-101.9282894!16s%2Fg%2F1tdb98n6!19sChIJT4licFNQAYcRV7Fgngu--sA,Acute & Chronic Pain and Spine Center,4.7,293,Pain control clinic,"24 Care Cir, Amarillo, TX 79124, United States","53RC+9M Amarillo, Texas, USA",https://acpsc.com/?utm_source=gmb,+1 806-353-6100,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwero1R55WHZqYLHjsyKoGrKdK3GtAufm7x2ZqW3wqEF_NmDZu97_GLrXOHHobvwQyrpZvAawyygOQvr3eJBxRU76MBSp1UiNZPNxwdF5sY8UxQVTnO504ScKAloyRzf645EAvID2=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:35:57.695Z,,,
https://www.google.com/maps/place/Dr.+Jenna+Lane/data=!4m7!3m6!1s0x870151cb114760d9:0x7d0f6d195d16a7ff!8m2!3d35.1934597!4d-101.9148069!16s%2Fg%2F11t2rg5h83!19sChIJ2WBHEctRAYcR_6cWXRltD30,Dr. Jenna Lane,4.3,6,Pain management physician,"1901 Medi Park Dr Building C, Ste. 2, Amarillo, TX 79106, United States","53VP+93 Amarillo, Texas, USA",https://austinpaindoctor.com/team-member/jenna-lane-md,+1 806-350-7918,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPaWZrp-N4PyN0sVEzSMAV0QeWHrgGsxyOsig-K=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:03.368Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Daneshfar+B+J+MD/data=!4m7!3m6!1s0x870150537062894f:0xcc6a29a9ec60f27e!8m2!3d35.191053!4d-101.9283908!16s%2Fg%2F1tdhfg01!19sChIJT4licFNQAYcRfvJg7Kkpasw,Daneshfar B J MD,4.6,102,Pain management physician,"24 Care Cir, Amarillo, TX 79124, United States","53RC+CJ Amarillo, Texas, USA",https://www.acpsc.com/?utm_source=google&utm_medium=gmb,+1 806-353-6100,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepz8LqCEoYCsEfcGaKiLvmPkBZ4HAJToj8W46c034RypPgI8EC429kGW9pnrNpnP3BszQpnC56VblevUek2_6DR-fM-y1VsH3nqETdzAsk2KAN_rzZKDIS_TM2_WC5wTsrZw5oj4Q=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:08.682Z,,,
https://www.google.com/maps/place/West+%26+Co+Disc+and+Nerve+Pain+Solutions+%28previously+Disc+Center+of+Amarillo%29/data=!4m7!3m6!1s0x870150493283d27d:0xce71206acd908683!8m2!3d35.196815!4d-101.9233518!16s%2Fg%2F1tk6qs80!19sChIJfdKDMklQAYcRg4aQzWogcc4,West & Co Disc and Nerve Pain Solutions (previously Disc Center of Amarillo),4.9,32,Chiropractor,"1600 Coulter St S Building E, Suite 701, Amarillo, TX 79106, United States","53WG+PM Amarillo, Texas, USA",http://www.westandcopainsolutions.com/,+1 806-367-8480,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJGuLNhE-lRwwOYYKGdcDKtzsZQy9RIlPTCevDzcFAQGU6R9lA-SRxVN1MMF_vRZtYUB_V13Zl8ggZYSRzqFJHgxQdusrZp10GM9vQzSBUzxjfuVcdssYlsN-ZqoLwilPfjns6b3xzOl2J=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:13.522Z,,,
https://www.google.com/maps/place/Midtown+Medical+and+Wellness+Center/data=!4m7!3m6!1s0x87014f606f6e1937:0x3177689a60837ceb!8m2!3d35.2042139!4d-101.8464376!16s%2Fg%2F11n65l58m3!19sChIJNxlub2BPAYcR63yDYJpodzE,Midtown Medical and Wellness Center,4.9,23,Medical clinic,"1005 S Jefferson St, Amarillo, TX 79101, United States","6533+MC Amarillo, Texas, USA",https://www.midtownama.com/,+1 806-379-8004,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jU4iOymdwYciJc6GkWuW_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.22748&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–6 pm,8:30 am–12 pm,Closed,Closed,8:30 am–6 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:18.246Z,,,
https://www.google.com/maps/place/Interventional+Pain+Management/data=!4m7!3m6!1s0x87014fdc1ed00001:0x8f20626f06159bab!8m2!3d35.1802313!4d-101.8831572!16s%2Fg%2F11hy9nzb24!19sChIJAQDQHtxPAYcRq5sVBm9iII8,Interventional Pain Management,5.0,4,Pain control clinic,"4104 SW 33rd Ave #200, Amarillo, TX 79109, United States","54J8+3P Amarillo, Texas, USA",https://www.md.com/doctor/brian-murrell-md,+1 806-803-9671,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPdngv6y4EGgjkwi6Isj0N73_2sgTTGQh0Btdp5=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–2:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:23.177Z,,,
https://www.google.com/maps/place/QC+Kinetix+%28Amarillo%29/data=!4m7!3m6!1s0x870151c64213a591:0xceaf89b366335fae!8m2!3d35.1934263!4d-101.914576!16s%2Fg%2F11sgchymqj!19sChIJkaUTQsZRAYcRrl8zZrOJr84,QC Kinetix (Amarillo),5.0,20,Pain control clinic,"1901 Medi Park Dr Suite 2036, Amarillo, TX 79106, United States","53VP+95 Amarillo, Texas, USA",https://qckinetix.com/amarillo/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 806-256-8765,,https://lh3.googleusercontent.com/p/AF1QipNM5H2WDFIS9atO33xLr3zGcj28gxl6J7JbECCP=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:28.066Z,,,
https://www.google.com/maps/place/Dr.+Brian+Murrell/data=!4m7!3m6!1s0x87014fdc1ec6dc87:0xc1319958a549151a!8m2!3d35.1802593!4d-101.8831752!16s%2Fg%2F11gdfh5trp!19sChIJh9zGHtxPAYcRGhVJpViZMcE,Dr. Brian Murrell,4.3,12,Pain control clinic,"4199-4101 SW 33rd Ave, Amarillo, TX 79109, United States","54J8+4P Amarillo, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EEp_ZqlDeYC7qbo8TC_ZQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.2185&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:31.198Z,,,
"https://www.google.com/maps/place/Dr.+Thomas+E.+Merriman,+M.D./data=!4m7!3m6!1s0x87015106438fc8a5:0x6b5b12e856cfa282!8m2!3d35.1934228!4d-101.9150327!16s%2Fg%2F11kh59cgcj!19sChIJpciPQwZRAYcRgqLPVugSW2s","Dr. Thomas E. Merriman, M.D.",4.3,6,Pain management physician,"1901 Medi Park Dr Building C, Ste. 2, Amarillo, TX 79106, United States","53VM+9X Amarillo, Texas, USA",https://austinpaindoctor.com/team-member/thomas-e-merriman-m-d,+1 806-350-7918,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcD5kR_KhrpX3UgnlAVCHtGOCeQ1Ket4qyPLDf=w408-h504-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:36.176Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Panhandle+Pain+Center/data=!4m7!3m6!1s0x87015106f45b21f3:0x9198cc865d957de0!8m2!3d35.1736484!4d-101.9373491!16s%2Fg%2F11f6lj36d9!19sChIJ8yFb9AZRAYcR4H2VXYbMmJE,Panhandle Pain Center,4.7,6,Pain management physician,"3501 Soncy Rd #1002, Amarillo, TX 79119, United States","53F7+F3 Amarillo, Texas, USA",http://panhandlepain.com/,+1 806-341-2188,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=se9e0pONhdKD2ffeCldK8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.93356&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-28T18:36:40.834Z,,,
