placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Aesthetic+Beauty+RI/data=!4m7!3m6!1s0x89e455975ff20287:0xbc4d0d106c296743!8m2!3d41.6917346!4d-71.2638357!16s%2Fg%2F11vspg5gtf!19sChIJhwLyX5dV5IkRQ2cpbBANTbw,Aesthetic Beauty RI,5.0,26,Medical spa,"549 Metacom Ave UNIT 2, Bristol, RI 02809, United States","MPRP+MF Bristol, Rhode Island, USA",https://www.aestheticbeautyri.com/,+1 401-742-9327,Closed · Opens 5:30 pm Wed,https://lh3.googleusercontent.com/p/AF1QipNH029El-_cxvUbTpVfZvb_GP7zNKIIe6Dm83eH=w408-h326-k-no,true,Closed,5:30–8 pm,2:30–8 pm,Closed,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:24.289Z,,,
https://www.google.com/maps/place/Avalon+Medical+Spa/data=!4m7!3m6!1s0x89e4547074324d35:0xc6f29befe58187b9!8m2!3d41.6721174!4d-71.2773034!16s%2Fg%2F11c59v7ln7!19sChIJNU0ydHBU5IkRuYeB5e-b8sY,Avalon Medical Spa,4.8,20,Medical spa,"573 Hope St, Bristol, RI 02809, United States","MPCF+R3 Bristol, Rhode Island, USA",http://avalonmedicalspa.net/,+1 401-297-0591,"Closed · Opens 10 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOskRfUFoDKmkumID5XVhFA4nisriLupJ_giWC0=w408-h612-k-no,true,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:29.185Z,,,
https://www.google.com/maps/place/University+Surgical+Associates+Vascular+%26+Vein+Care+Center/data=!4m7!3m6!1s0x89e4451c5de4d9f7:0x38456ce8faf7620a!8m2!3d41.8103278!4d-71.4081682!16s%2Fg%2F11h8tf9zty!19sChIJ99nkXRxF5IkRCmL3-uhsRTg,University Surgical Associates Vascular & Vein Care Center,4.0,1,Surgical center,"Medical Office Center, 2 Dudley St 4th Floor, Providence, RI 02906, United States","RH6R+4P Providence, Rhode Island, USA",http://www.usasurg.org/SpecialtiesServices/VascularSurgery.aspx,+1 401-854-2443,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eJDSUboUBMaNaRveimFU3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.65701&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:32.041Z,,,
https://www.google.com/maps/place/Vein+Centers+of+Connecticut/data=!4m7!3m6!1s0x89e7b3cecc133a6b:0x7cd5f303d259d4ad!8m2!3d41.6666099!4d-72.9210463!16s%2Fg%2F1x5fcd3g!19sChIJazoTzM6z54kRrdRZ0gPz1Xw,Vein Centers of Connecticut,4.8,59,Doctor,"22 Pine St # 210, Bristol, CT 06010, United States","M38H+JH Bristol, Connecticut, USA",http://www.ctveindocs.com/,+1 860-229-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOBqdJRp8YYFALfZh6AaxxE7o3a-ezKznAlsTqG=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:36.548Z,,,
https://www.google.com/maps/place/Northeast+Vein+%26+Laser+Center/data=!4m7!3m6!1s0x89e44c12ceba19ad:0x8c6cec08f2f14083!8m2!3d41.7131422!4d-71.4636471!16s%2Fg%2F11b5yqj_zn!19sChIJrRm6zhJM5IkRg0Dx8gjsbIw,Northeast Vein & Laser Center,,,Surgical center,"840 Greenwich Ave, Warwick, RI 02886, United States","PG7P+7G Warwick, Rhode Island, USA",https://www.warwickevlt.com/,+1 401-739-0011,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipOR6Ubd1gXrGzyaFb2ccrF3audlikQULQKrWsJm=w620-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:40.770Z,,,
https://www.google.com/maps/place/Bristol+Medical+Center/data=!4m7!3m6!1s0x89e4540464282085:0xad693433f38c1ed!8m2!3d41.6953974!4d-71.2786989!16s%2Fg%2F1thx51wr!19sChIJhSAoZARU5IkR7cE4P0OT1go,Bristol Medical Center,3.1,53,Medical clinic,"1180 Hope St, Bristol, RI 02809, United States","MPWC+5G Bristol, Rhode Island, USA",http://www.medassociatesofri.com/,+1 401-253-8900,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN5BtYuG78n08r3IK9f99WwXLhAsp2F2KS1KhqQ=w408-h272-k-no,true,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8–11:45 am,Closed,8 am–4:45 pm,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:45.395Z,,,
https://www.google.com/maps/place/Medical+Associates+of+Rhode+Island/data=!4m7!3m6!1s0x89e4540464282085:0x48b23c15169bf85!8m2!3d41.6952648!4d-71.2788492!16s%2Fg%2F1264d3j86!19sChIJhSAoZARU5IkRhb9pUcEjiwQ,Medical Associates of Rhode Island,2.8,33,Medical clinic,"1180 Hope St, Bristol, RI 02809, United States","MPWC+4F Bristol, Rhode Island, USA",http://www.medassociatesofri.com/,+1 401-253-8900,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K7Z9ZhNjDkIdNFOEK2QHiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.953835&pitch=0&thumbfov=100,true,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8–11:45 am,Closed,8 am–4:45 pm,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:49.851Z,,,
https://www.google.com/maps/place/Cardiovascular+Institute+of+New+England/data=!4m7!3m6!1s0x89e456bc36785ec3:0xbc894e71996ac9ef!8m2!3d41.712466!4d-71.267011!16s%2Fg%2F1tg_mn8l!19sChIJw154NrxW5IkR78lqmXFOibw,Cardiovascular Institute of New England,,,Heart hospital,"812 Metacom Ave, Bristol, RI 02809, United States","PP6M+X5 Bristol, Rhode Island, USA",https://www.necardiologists.com/contact-locations/,+1 401-253-2590,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W3Syb22wR6LIx14Rds3DtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.587&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:52.210Z,,,
"https://www.google.com/maps/place/La+Vie+En+Rose+Esthetics+-+Warren,+RI+Botox,+Laser,+Weight+loss,Body+Sculpting,+Infusion,+and+AviClear+Acne+Treatment/data=!4m7!3m6!1s0x89e50132c39c84a7:0x347d90df301bc943!8m2!3d41.7273565!4d-71.282064!16s%2Fg%2F11h1r48kt4!19sChIJp4ScwzIB5YkRQ8kbMN-QfTQ","La Vie En Rose Esthetics - Warren, RI Botox, Laser, Weight loss,Body Sculpting, Infusion, and AviClear Acne Treatment",5.0,61,Medical spa,"585 Main St, Warren, RI 02885, United States","PPG9+W5 Warren, Rhode Island, USA",http://www.skinbyrose.com/,+1 401-256-5375,Closes soon · 6 pm · Opens 10:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipN-PO2aFcSDBXFjDBjpB-m_e0asDPd9vOFOmDC5=w408-h408-k-no,true,10:30 am–6 pm,Closed,10:30 am–7 pm,10:30 am–5 pm,10:30 am–4 pm,Closed,10:30 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:11:56.663Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Bristol+County+Medical+Center:+Sepe+Thomas+E+MD/@41.6952681,-71.2787958,17z/data=!3m1!4b1!4m6!3m5!1s0x89e4540464282085:0xa87931a8003a229d!8m2!3d41.6952681!4d-71.2787958!16s%2Fg%2F1wnbz0g6",Bristol County Medical Center: Sepe Thomas E MD,,,Doctor,"1180 Hope St, Bristol, RI 02809, United States","MPWC+4F Bristol, Rhode Island, USA",http://www.rhodeislandhospital.org/,+1 401-253-8900,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bristol+Providence+RI/@41.6771101,-71.2662025,14z",2025-12-16T22:12:00.834Z,,,
