placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Hibdon+Tires+Plus/data=!4m7!3m6!1s0x87b26981cb4f4a17:0xc864007956d68d80!8m2!3d35.2442996!4d-97.4802747!16s%2Fg%2F11c2y5fq35!19sChIJF0pPy4FpsocRgI3WVnkAZMg,Hibdon Tires Plus,4.5,589,Tire shop,· In-store shopping · Kerbside pickup,"2140 24th Ave NW, Norman, OK 73069, United States","6GV9+PV Norman, Oklahoma, USA",https://www.hibdontire.com/oklahoma/norman/2140-24th-ave-nw/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 405-928-8246,"Open · Closes 6 pm

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHQ2PXvkqGyyAp7q_6XT3ulexVbMu3XDzi_a-GEOUIIhOu3K0DrW_KIZW3KEQmIq0wuet5tUJYD8sfZJvgfUCgM99ljaQl6fWQVwP2HkCM7Z9yoHhNnbEhHGpYgFEkBrLcczsDG7DaEu4D=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:44:44.590Z,
https://www.google.com/maps/place/Texas+Tires+Norman/data=!4m7!3m6!1s0x87b2436f433e4e9d:0xc11a49a11ce4502e!8m2!3d35.2179813!4d-97.4210203!16s%2Fg%2F11q1sbtjb6!19sChIJnU4-Q29DsocRLlDkHKFJGsE,Texas Tires Norman,4.3,295,Tire shop,· In-store shopping · Kerbside pickup,"1300 E Alameda St, Norman, OK 73071, United States","6H9H+5H Norman, Oklahoma, USA",http://www.texastires51.com/,+1 405-857-8378,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmiU9O689fOnbqgvAqgKt1mYTd_jqJMgyTkhC-7yw3gvsPXoZeeiNNcG8G5maUZxXAuYKblEeWzoWDz-_PNirSmvghgp4oa0OINYGRBE94ycNa-u6-VBLoX837_i1h2rd-h0nEJw=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:44:49.953Z,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x87b242687bcdda61:0xc9704ee570a0353c!8m2!3d35.2189397!4d-97.4194199!16s%2Fg%2F1tdcs0zt!19sChIJYdrNe2hCsocRPDWgcOVOcMk,Big O Tires,4.6,774,Auto repair shop,,"1481 E Alameda St, Norman, OK 73071, United States","6H9J+H6 Norman, Oklahoma, USA",https://www.bigotires.com/location/ok/norman/1481-alameda-st-73071/036051?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTc2OTY3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 405-310-7749,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbfTWoYA4TI6E_FeNnGOPqtjwIIU9X-OGkbdY8xPI2LSmgUgExEMxWqBBnbwAy4yg211EiXBmMlmg-6o5xlcEhqW3Tj9XVMnIcsf-AKxmRNo62z74q-XILpU2bhqlVC7G95x4=w420-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:44:54.425Z,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x87b269acca877ded:0x94d0e532f2a1507b!8m2!3d35.2035217!4d-97.4742884!16s%2Fg%2F1tp8_k6v!19sChIJ7X2HyqxpsocRe1Ch8jLl0JQ,Midas,4.7,837,Auto repair shop,,"2206 W Lindsey St, Norman, OK 73069, United States","6G3G+C7 Norman, Oklahoma, USA",https://www.midas.com/store/ok/norman/2206-west-lindsey-street-73069?shopnum=5956&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY3NTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 405-928-1418,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnVJuWBDD6Jr30UkX7Nvutwqgp0XRTD_EhWD35cyKTn5Q2k9VQRh7_2E6ph4cAn_LaU-V1f2ewqZPyUOO7dLs_jyM9rdPB-Q44UT_zEnXv6aEJ1GBuGDVFARHunnbwxI9EeQueEg=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:44:58.815Z,
https://www.google.com/maps/place/Unlimited+Auto+Repair+LLC/data=!4m7!3m6!1s0x87b24388148e5643:0xf5fefcc4194782c3!8m2!3d35.221144!4d-97.4378811!16s%2Fg%2F11q88xr6dr!19sChIJQ1aOFIhDsocRw4JHGcT8_vU,Unlimited Auto Repair LLC,4.3,59,Auto repair shop,,"225 S Porter Ave, Norman, OK 73071, United States","6HC6+FR Norman, Oklahoma, USA",https://z-m-www.facebook.com/Lawrud/?referrer=services_landing_page,+1 405-310-6965,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6bzuaweg_rdlxMjI6zXz_iOIoxQDpn90rF3zSYUt2PXncQ4iiubmup3fKUlqmictMBCKGi4g7wKOGW0-KM_Ozgs-WQGCs40YHmT1uxomHBTX_zURkoklGnlCI_FVQ-Lk0UAKB=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:03.260Z,
https://www.google.com/maps/place/E+C+Tires+%26+Wheels/data=!4m7!3m6!1s0x87b24277cbd93b39:0x6ca29064604cb169!8m2!3d35.2192365!4d-97.4367739!16s%2Fg%2F1wj_6jw4!19sChIJOTvZy3dCsocRabFMYGSQomw,E C Tires & Wheels,4.2,190,Tire shop,· In-store pick-up,"425 S Porter Ave, Norman, OK 73071, United States","6H97+M7 Norman, Oklahoma, USA",,+1 405-916-1129,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqa8ZFdE2Qt3UGGqgAvsuLPErfmCDl9DPZVUReRsbieAesFjui6SjT7Co2nhZehwkDyDRtILJHLKb1D8C7Tk1UGZyJCtMtEw_9Vgg5H1uNNP9IwsOtrxj2KvNff2ruqEQ9f_PNv=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:07.926Z,
https://www.google.com/maps/place/Hibdon+Tires+Plus/data=!4m7!3m6!1s0x87b2690a20986e39:0x79868bba9ead8731!8m2!3d35.2196409!4d-97.4830013!16s%2Fg%2F1tggbh0p!19sChIJOW6YIAppsocRMYetnrqLhnk,Hibdon Tires Plus,4.1,757,Tire shop,· In-store shopping · Kerbside pickup,"221 N Interstate Dr, Norman, OK 73069, United States","6G98+VQ Norman, Oklahoma, USA",https://www.hibdontire.com/oklahoma/norman/221-n-interstate-dr/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 405-310-7620,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephYMptFFkK4sneWxRhRB_p7AW0m92xpH4MA8G_PEWd-G4wTxSal77AIZco2wEFhh20I0qBt3RTgxDSQZfQL2Q09RUeeq1ezzgTZrsyHLRyCHwA4Yk3g58IFQ0CxeZjmGoMGaqfKtJFX4c=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:12.549Z,
https://www.google.com/maps/place/WB+Tire+and+Auto+LLC/data=!4m7!3m6!1s0x87b26999ba3d622f:0x25424c1020dd3afa!8m2!3d35.2273735!4d-97.4504214!16s%2Fg%2F11g4lw_zk4!19sChIJL2I9uplpsocR-jrdIBBMQiU,WB Tire and Auto LLC,4.5,122,Auto repair shop,,"1010 N University Blvd, Norman, OK 73069, United States","6GGX+WR Norman, Oklahoma, USA",http://shop16069.m1multisite001.wpengine.com/,+1 405-473-8438,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepT4iNgUnXYuDnob8AqbuHanbfN_U7XCNd9121qOHyhVC5BrqiN3DXvyDnVesrGXxzbQ0u0iO_bJjl4dfme61pTF9u0pEbefxFhVAXXO3kbmUDNOrolh5_yajONW1zqRKomF7K-=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:17.414Z,
https://www.google.com/maps/place/Brookhaven+Auto+Care+%26+Tire/data=!4m7!3m6!1s0x87b2684d2a4c0e87:0xebced86a02170a4a!8m2!3d35.2036717!4d-97.4682013!16s%2Fg%2F1w2yvdd3!19sChIJhw5MKk1osocRSgoXAmrYzus,Brookhaven Auto Care & Tire,4.2,80,Auto repair shop,,"1802 W Lindsey St, Norman, OK 73069, United States","6G3J+FP Norman, Oklahoma, USA",http://mikes1977.com/,+1 405-364-8473,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerupYTFM9Y1_baiwWWyLJEPcvVBYjgEMSrtab9G1-4IN6YAXdGYxyd6IICkuVigYGVplXDsvl_lqbuNAK1aLVGS0yHZTCjXB80Pq3NgD7uWbC2m3JBuBYro9pGO3c6NhdARy80vkA1U4YOx=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:21.746Z,
https://www.google.com/maps/place/A+Tire+Shop/data=!4m7!3m6!1s0x87b269c26abd38b7:0xc0f22d5efda9f9ea!8m2!3d35.2257817!4d-97.4526384!16s%2Fg%2F1tdqc27s!19sChIJtzi9asJpsocR6vmp_V4t8sA,A Tire Shop,3.7,74,Tire shop,,"901 N Flood Ave, Norman, OK 73069, United States","6GGW+8W Norman, Oklahoma, USA",,+1 405-217-2038,"Open · Closes 12 pm · Reopens 1 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDSMZgIWYypTpiLVDbVFE26IA5ENIzIN9QW0I5TnZ4sKJxmaBgs1TDmWiMJ9KrWAFvWGlpzy2xdFc2Sr1DxD_glY6dnvOVqaX3Z8WOa2q-qYN5zThbH0TFAFLhLIUyGWsGsha5=w426-h240-k-no,true,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-03-23T15:45:26.064Z,
