placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Fayetteville/data=!4m7!3m6!1s0x87c96fb029c305d3:0x48204727f44859e2!8m2!3d36.0492352!4d-94.0791789!16s%2Fg%2F11jj1x7m4s!19sChIJ0wXDKbBvyYcR4llI9CdHIEg,Mr. Rooter Plumbing of Fayetteville,4.8,416,Plumber,"1199 S Mally Wagnon Rd, Fayetteville, AR 72701, United States","2WXC+R3 Fayetteville, Arkansas, USA",https://www.mrrooter.com/fayetteville-ar/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 479-469-1874,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPjy25BJWFSML5j-6uSyYwxXbZI5jZxcR7ZTk92=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:13.361Z,,,
https://www.google.com/maps/place/Fayetteville+Plumbing+Services/data=!4m7!3m6!1s0x87c96f646e60507f:0xdec3e3f915f39f03!8m2!3d36.0627841!4d-94.1584559!16s%2Fg%2F11qygv8p8p!19sChIJf1BgbmRvyYcRA5_zFfnjw94,Fayetteville Plumbing Services,5.0,3,Plumber,"34 E Center St #4, Fayetteville, AR 72701, United States","3R7R+4J Fayetteville, Arkansas, USA",https://www.plumbingfayettevillear.com/?utm_source=Google&utm_medium=GBP&utm_campaign=GBP,+1 479-888-5522,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMazKuAe3jfDykupvOxUdFUefvs7RfyxsvVfabx=w426-h240-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:19.063Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Drain+King/data=!4m7!3m6!1s0x87c9694f8376aaab:0xaaa4fe1564bce1e2!8m2!3d36.0916141!4d-94.14164!16s%2Fg%2F11hy9phzgy!19sChIJq6p2g09pyYcR4uG8ZBX-pKo,Drain King,4.8,21,Plumber,"2200 N Hummingbird Ln, Fayetteville, AR 72703, United States","3VR5+J8 Fayetteville, Arkansas, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QD27CMjHuwh2kFz3m-nwZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.47751993&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:24.413Z,,,
https://www.google.com/maps/place/HDI+Plumbing+Contractors/data=!4m7!3m6!1s0x87c96ebbd0dbc0a9:0xc208bfccb73d33c7!8m2!3d36.0401563!4d-94.1401694!16s%2Fg%2F11gj_mg1q0!19sChIJqcDb0LtuyYcRxzM9t8y_CMI,HDI Plumbing Contractors,5.0,5,Plumber,"2169 Leeper Dr, Fayetteville, AR 72701, United States","2VR5+3W Fayetteville, Arkansas, USA",,+1 479-466-6920,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPaQU6hDpTneuGKxWIeVbtUqdLb0AuvsjfC7IVA=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:29.243Z,,,
https://www.google.com/maps/place/TruRight+Services/data=!4m7!3m6!1s0x87c971f58aed62ff:0x6d9a304d4aeda82e!8m2!3d36.0848167!4d-94.2405292!16s%2Fg%2F11wq7pfwsf!19sChIJ_2LtivVxyYcRLqjtSk0wmm0,TruRight Services,5.0,2,Mechanical contractor,"1615 N 54th Ave, Fayetteville, AR 72704, United States","3QM5+WQ Fayetteville, Arkansas, USA",https://www.truright.com/,+1 479-966-9410,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOqHAURe_4D5hc-O6x-F2_wsqjpXnMOlKOFdrWZ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:34.127Z,,,
https://www.google.com/maps/place/Best+Jet+Sewer+%26+Drain+Services/data=!4m7!3m6!1s0x87c9695af361fa67:0xdc48855a15935e96!8m2!3d36.112718!4d-94.189387!16s%2Fg%2F1tdmfdpc!19sChIJZ_ph81ppyYcRll6TFVqFSNw,Best Jet Sewer & Drain Services,4.0,60,Plumber,,,http://www.bestjetsepticnwa.com/,+1 479-927-0436,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQYhNPJ7dWJLbG7tiAYQCUH--U2VqWLBwqJhhY=w408-h327-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:38.986Z,,,
https://www.google.com/maps/place/Kimbel+Mechanical+Systems/data=!4m7!3m6!1s0x87c96e63b6de0d57:0x8a5839ddb7a50c6d!8m2!3d36.0878625!4d-94.1957744!16s%2Fg%2F1wz5374y!19sChIJVw3etmNuyYcRbQylt905WIo,Kimbel Mechanical Systems,3.5,60,Mechanical contractor,"1936 N Shiloh Dr Suite 1, Fayetteville, AR 72704, United States","3RQ3+4M Fayetteville, Arkansas, USA",http://kimbel.com/,+1 866-582-3899,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPMvTFJfPSj6A02LG8GasULXd5O67r1jfVZlGXG=w408-h407-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:43.798Z,,,
https://www.google.com/maps/place/EPCO+PLUMBING/data=!4m7!3m6!1s0x87c965b898ce02e9:0x685b0425375e1811!8m2!3d35.9990782!4d-94.1742117!16s%2Fg%2F11vr97q76d!19sChIJ6QLOmLhlyYcRERheNyUEW2g,EPCO PLUMBING,4.8,34,Plumber,"375 N Main Ave, Fayetteville, AR 72701, United States","XRXG+J8 Fayetteville, Arkansas, USA",https://epcoplumbing.com/,+1 479-249-6292,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMRGk9DMOlr8FPc3Xf5WIU0ivqOcpqzMpYze9o=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:48.743Z,,,
https://www.google.com/maps/place/Plumb+Broke+Plumbing/data=!4m7!3m6!1s0x4432e09a690179a5:0x389685a01521b369!8m2!3d36.2141126!4d-94.176464!16s%2Fg%2F11y341rw3t!19sChIJpXkBaZrgMkQRabMhFaCFljg,Plumb Broke Plumbing,5.0,7,Plumber,,,https://plumbbrokeplumbing.com/,+1 479-231-7631,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjLMsD8MZmP8E3N8sCGPkbdXG58fEltO2X1Og9ti-_enPFZ50mKbfmGpSYbEj26QV6yVPLO_AziTahCsT4Pc2WNITROJEr-UFIG6___dOJzZzo7RnldWOjo24fBA1IZLegMuXI=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:53.593Z,,,
https://www.google.com/maps/place/Jamerson+Plumbing/data=!4m7!3m6!1s0x87c9703b8c2d6fd3:0x5ef138a52bcbd378!8m2!3d36.0503167!4d-94.2368016!16s%2Fg%2F1tk9r92v!19sChIJ028tjDtwyYcReNPLK6U48V4,Jamerson Plumbing,4.8,4,Plumber,"82 E Wilson St, Farmington, AR 72730, United States","3Q27+47 Farmington, Arkansas, USA",,+1 479-267-3734,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vsos6cN_oabmurFMYQygZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.1444016&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-11-11T03:10:56.295Z,,,
