placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/PuroClean+Restoration+Rescuers/data=!4m7!3m6!1s0x88579fcdb3aa8895:0x5f8ef4bee73f72c7!8m2!3d34.9453341!4d-81.9174881!16s%2Fg%2F1tjdgxrv!19sChIJlYiqs82fV4gRx3I_5770jl8,PuroClean Restoration Rescuers,4.8,95,Water damage restoration service,"427 Alexander Ave, Spartanburg, SC 29306, United States","W3WM+42 Spartanburg, South Carolina, USA",https://www.puroclean.com/spartanburg-sc-puroclean-restoration-rescuers,+1 864-285-3530,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjN152sGETqZtyA992dB-3rIYGVBYFhSrwF-8k5FojsXZmgG5e3s9RW2i4UopNJjVN7bx3onhmLH4d4JbvLjtCgpMbeuVTt5qfbghNM8kH_704jj3M39G6nJUDvngtFl7ENJMF=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:31:35.370Z,,,
https://www.google.com/maps/place/SERVPRO+of+Spartanburg/data=!4m7!3m6!1s0x885777ee25c80e2f:0x771180bad3452721!8m2!3d34.9353692!4d-82.0324491!16s%2Fg%2F1td6syqb!19sChIJLw7IJe53V4gRISdF07qAEXc,SERVPRO of Spartanburg,4.7,217,Water damage restoration service,"155 Tradd St, Spartanburg, SC 29301, United States","WXP9+42 Spartanburg, South Carolina, USA",https://www.servpro.com/locations/sc/servpro-of-spartanburg-county??utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 864-576-7499,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkangpE7mFIPwacZ-RNYPs2vTA0Ts-I0s3tOHOkYngehbDqePiZZkYqRxz0ogzKN8KBXawHoIVPzHSDXhONG3JyfMLF9Z8EwdUmXJMA-f1Yj06e634m0QVu8wRHYJ-H9CQ-Vln=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:31:40.958Z,,,
https://www.google.com/maps/place/ServiceMaster+of+the+Upstate/data=!4m7!3m6!1s0x8858252a74415817:0x880cc0f7009f4eb4!8m2!3d34.9075696!4d-81.9509189!16s%2Fg%2F11g6qvk2bp!19sChIJF1hBdColWIgRtE6fAPfADIg,ServiceMaster of the Upstate,4.5,37,Water damage restoration service,"170 Old Airport Rd, Roebuck, SC 29376, United States","W25X+2J Roebuck, South Carolina, USA",https://www.servicemasterupstate.com/,+1 864-310-7891,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprBzGSMqVoIYkhEKcAQ1cBDAX90rfxuk2-B-mTKw9oT431NfI47FbaYzUaBtEuLciyj2fESpa4wE36Xewks6AJ7eido9WLqcLnnn0LpvKRUR0KsjNv0iOYWZECempU_WOMGA7cTgsJC4pF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:31:46.261Z,,,
https://www.google.com/maps/place/ServiceMaster+of+Greenville-Spartanburg/data=!4m7!3m6!1s0x885777c3cdbde951:0xfa64b46440c892d!8m2!3d34.9680322!4d-82.0164786!16s%2Fg%2F1ptymkwv1!19sChIJUem9zcN3V4gRLYkMREZLpg8,ServiceMaster of Greenville-Spartanburg,3.9,44,Water damage restoration service,"123 Interstate Park, Spartanburg, SC 29303, United States","XX9M+6C Spartanburg, South Carolina, USA",http://www.servicemasterofspartanburg.com/,+1 864-574-3133,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoamfIY-mDAVtmieK0UIHFbmT3fzHxrgwQa6Ua6MjjFi4K__o3n4orrZeWvZ6HHKGD081owtpwNIPtFigSc9WRxURMPUv_HRib9axB_K09PhAXpjTyXg8tbGdxRCvTVvIUrKbQr=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:31:50.932Z,,,
https://www.google.com/maps/place/%27%2758+Foundations+%26+Waterproofing%27/data=!4m7!3m6!1s0x8858319324ab8e5d:0xec27bed622ccadbd!8m2!3d34.9670976!4d-81.9821309!16s%2Fg%2F11g6bk47s0!19sChIJXY6rJJMxWIgRva3MIta-J-w,'58 Foundations & Waterproofing,4.8,537,Waterproofing service,"480 Old Greenville Rd, Spartanburg, SC 29301, United States","X289+R4 Spartanburg, South Carolina, USA",https://58foundations.com/service-areas/south-carolina/?utm_campaign=gmb,,"Closed · Opens 8 am

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweph139EhG76tkkd79b0K9guFIDhvgB1urQWSK-QMEk3frgGBs42Lj4gqrT_FUy21wE5Rpi1MXO_siaz4eDsCFeg7S7ptsQ6Fy4MkzLT2NJOqe2A0YVS7WDzEYE-MThvA1vVZtDGEwZM5dBg=w408-h306-k-no,true,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,9 am–12 am,9 am–12 am,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:31:55.795Z,,,
https://www.google.com/maps/place/AirWave+Crew/data=!4m7!3m6!1s0x88577526451771f7:0x624cfd12602f68f8!8m2!3d34.9532562!4d-81.9189619!16s%2Fg%2F11yyy9nbmx!19sChIJ93EXRSZ1V4gR-GgvYBL9TGI,AirWave Crew,,,Water damage restoration service,"518 E Main St, Spartanburg, SC 29302, United States","X33J+8C Spartanburg, South Carolina, USA",https://airwavecrew.shop/,+1 864-215-5432,"Open 24 hours

Confirmed by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nu6GYzoHeE2vLYWCAa2Y6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.77658&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:32:00.441Z,,,
https://www.google.com/maps/place/A1+Air+Quality+Consultants/data=!4m7!3m6!1s0x4c21f2a02f9c2b43:0xb6ef336973719616!8m2!3d34.9587372!4d-81.8831686!16s%2Fg%2F11sq30bz8p!19sChIJQyucL6DyIUwRFpZxc2kz77Y,A1 Air Quality Consultants,5.0,30,Asbestos testing service,"206 Aspenwood Dr, Spartanburg, SC 29307, United States","X458+FP Spartanburg, South Carolina, USA",https://a1airqualityconsultants.com/spartanburg%2Fupstate,+1 864-619-2092,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqO9DFWkUDoHcGUcp4injn0FxSa7nReGF6_nBCIi5MxI5n41hPnl3kJcxaQCssqw_YCDneL4VXM1ptt94WkKB0RbtWqJ7HihrS10l4NaF8BbwkZZsyAsfzAgCVl31s9rF_akkjG3g8wn6dj=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:32:05.127Z,,,
https://www.google.com/maps/place/Mount+Valley+Foundation+Services/data=!4m7!3m6!1s0x885780ee3faf8a9b:0xb4192240221da3e3!8m2!3d34.9115208!4d-81.9329557!16s%2Fg%2F11hd9kfgzs!19sChIJm4qvP-6AV4gR46MdIkAiGbQ,Mount Valley Foundation Services,4.6,522,Concrete contractor,"300 South Ave, Spartanburg, SC 29306, United States","W368+JR Spartanburg, South Carolina, USA",https://www.fixmyfoundation.com/about/meet-the-team/greenville-branch/?utm_source=google&utm_medium=organic&utm_campaign=gmb_fmfmv-gre,+1 864-236-4656,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqE9UL-3ExZsGidkuRTfFgyLQHx5Bg1M5ahAl4oK0gqG76BLiVdgKImy9izu0ipSqBcCKQ2zw1e1Cg105fVZGT5YhKNDldi38LdhttuNqegFi0eaZMNH9aBQwRsnghlNsNzivXO1g=w720-h240-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,8 am–11 pm,10 am–11 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:32:10.070Z,,,
https://www.google.com/maps/place/Thompson+Brothers+Exterminating+and+Waterproofing/data=!4m7!3m6!1s0x88577426ff11ab13:0x5ffd868b7aae0bd6!8m2!3d35.0056343!4d-81.9505235!16s%2Fg%2F1tj7fs1t!19sChIJE6sR_yZ0V4gR1guueouG_V8,Thompson Brothers Exterminating and Waterproofing,4.9,451,Pest control service,"1450 Boiling Springs Rd, Spartanburg, SC 29303, United States","224X+7Q Spartanburg, South Carolina, USA",https://www.thompsonexterminating.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=spartanburg,+1 864-578-8822,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryfN3rrtJSePOh-HR_BiYmfg6Aw0821FrBV3jf-Mkbq9MflvuQMnKDjl33KLtEvpqfP4-Uqz6n9ot6Fs8ePMTvvtcFrwcvBBprfQ4n60LwxX7FsB3bxtBpNPPwmLe60hfrKCMIbg=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:32:14.939Z,,,
https://www.google.com/maps/place/METRO+B+WATER/data=!4m7!3m6!1s0x8857765f227c71bb:0x67546ec888755df7!8m2!3d34.9914846!4d-81.9794071!16s%2Fg%2F11c1rtcmvl!19sChIJu3F8Il92V4gR9111iMhuVGc,METRO B WATER,3.7,12,Water damage restoration service,"7520 Jennings St, Spartanburg, SC 29303, United States","X2RC+H6 Spartanburg, South Carolina, USA",http://metrobwater.com/,+1 864-503-0822,Closed · Opens 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_7MmEzv_p5sERLsjmZA85Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.34398&pitch=0&thumbfov=100,false,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Spartanburg+Spartanburg+SC/@34.9515959,-81.9327167,14z",2026-03-23T05:32:19.743Z,,,
