placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/High+Quality+Tree+Service/data=!4m7!3m6!1s0x89c0ef3e7f8a7615:0x1c466223a649f53!8m2!3d39.3526333!4d-74.4435406!16s%2Fg%2F11hn8rlvtc!19sChIJFXaKfz7vwIkRU59kOiJmxAE,High Quality Tree Service,5.0,1,Tree service,"2715 Boardwalk, Atlantic City, NJ 08401, United States","9H34+3H Atlantic City, New Jersey, USA",,+1 973-978-4721,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-RPDYxB33L4H9d-FtHwIOXx7Jo3xX4KvI1rZY03T-T9AhbGq09b4N-T99xKvAD3MjIta5vmFgkfM_6EFQ4X-icsYBx8faREHLW3yKloV7jWZAFWOv4SvEcdSUv8MquxqFZ7S-=w408-h448-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:32:35.333Z,,,
https://www.google.com/maps/place/Mr.+B.%27s+Landscaping+%26+More+LLC/data=!4m7!3m6!1s0x89c0efcb5741efbf:0x30f4b50200d49b42!8m2!3d39.3435702!4d-74.4782407!16s%2Fg%2F11q_cyrmzc!19sChIJv-9BV8vvwIkRQpvUAAK19DA,Mr. B.'s Landscaping & More LLC,4.9,79,Lawn care service,"132 N Oxford Ave, Ventnor City, NJ 08406, United States","8GVC+CP Ventnor City, New Jersey, USA",,+1 609-431-3959,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiCpyaIAdY1zhxCt4INuU9FbWPcS_fxz1uNvIKhIKIA53s1Skihy9nNu02-vROrM-owayGevrWPWga25_OUgAbFOFJwD8nauiTqUHNxDfG8lVJM5_1e0h_5R59dzkvmOmxf24=w408-h253-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:32:41.024Z,,,
https://www.google.com/maps/place/Affordable+Tree+Removal+Service/data=!4m7!3m6!1s0x23553f01f2db8273:0x520fb54cf0e88684!8m2!3d40.34796!4d-74.6698305!16s%2Fg%2F11vyj29cpk!19sChIJc4Lb8gE_VSMRhIbo8Ey1D1I,Affordable Tree Removal Service,,,Tree service,,,https://www.fairtreeandlandscaping.com/,+1 609-375-6261,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF5EqGYgWyto-8KctboMCuxnJtOfi4Qu4Qu3KyVGVbkquceuMNJcq_18oHV3P9_IT6g3v7cXqc0JE_3ZoehoSAEbeaFTlLnMhlLL9GC5DVuRl6o9uuu6WYDlLntQaD_ZGpvWHG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:32:46.104Z,,,
https://www.google.com/maps/place/JA+Tree+service+LLC/data=!4m7!3m6!1s0x89c11d8910227fa3:0x84a6685ea95afa29!8m2!3d39.5939286!4d-74.4370325!16s%2Fg%2F1tjgqh5f!19sChIJo38iEIkdwYkRKfpaqV5opoQ,JA Tree service LLC,4.6,66,Tree service,"5729 US-9, Tuckerton, NJ 08087, United States","HHV7+H5 Tuckerton, New Jersey, USA",,+1 609-335-2532,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcj4_iamPwHnBid5X1YS6DpoUH9Z3wty5ppGarGQIavKnsR4IqLIDyS8hJSs6yZGB6148eLSvq83c0FpDOrW0oYaPnnZQPFa0yOjpkkjF7WYXiUL_6LkWsQiCvgUNse6MBniWjFw=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:06.925Z,,,
https://www.google.com/maps/place/Atlantic+Tree+Care/data=!4m7!3m6!1s0x89c0ebbba636a68f:0xe6b14ddb70fc9e65!8m2!3d39.259216!4d-74.700262!16s%2Fg%2F11r9bmrkps!19sChIJj6Y2prvrwIkRZZ78cNtNseY,Atlantic Tree Care,5.0,3,Tree service,,,,+1 609-402-2148,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGEgLixcCV5NMkdaoSwjqvF0nh2fege8I_8Qb7xRHvIis72rFT6leWK9FwixZjMbJwzlJsaMKqmalD9PLTZAYQn4ZRwwsOyHV3fc6d8fo8Lu3inS9lgD0dx532wB8eOmKfXlz4yw=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–1 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:11.625Z,,,
https://www.google.com/maps/place/Big+joes+landscaping/data=!4m7!3m6!1s0x89c0ed4bba9b4c4d:0xdab1c637fb8553ee!8m2!3d39.3413498!4d-74.4707111!16s%2Fg%2F11z21tnxtt!19sChIJTUybukvtwIkR7lOF-zfGsdo,Big joes landscaping,5.0,1,Landscaper,"105 S Victoria Ave, Ventnor City, NJ 08406, United States","8GRH+GP Ventnor City, New Jersey, USA",,+1 609-697-2556,"Closed · Opens 9 am

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkAR4ygROd2YrGDfvub8_sVLrbbDIf8PcQyqLY2J8zZ4qPh8DJwNfa0AZhsReVqMFCwBxZh7fNm1wMrQjrGc_MSayTT_89adyLHJyB4iHRVhp21DP-_bolCLFv-IeBF2QMBIx3qLNfvwVG=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:16.190Z,,,
https://www.google.com/maps/place/Arbor+Barber+Tree+Company/data=!4m7!3m6!1s0x89c0eb6478efd0a9:0x4d5885638841a66f!8m2!3d39.242263!4d-74.6847206!16s%2Fg%2F11smn7llr_!19sChIJqdDveGTrwIkRb6ZBiGOFWE0,Arbor Barber Tree Company,4.9,21,Tree service,,,http://www.facebook.com/arborbarbertreeco,+1 609-408-7691,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_KdneAiH6WVQsHujivRvXQrxIbdICCvpc2gskTKb18T9mvmdvMKTY8wBhtoB_7Zi0F7fTL_RYfvG62q4pRUCE5zqHDTebuLFnaDW01gJ15T1KvOaQeX7VEyyBNiRoHVsN09G-3w=w408-h553-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:20.928Z,,,
https://www.google.com/maps/place/The+Tree-Man+Tree+Service+Co/data=!4m7!3m6!1s0x89c0ea79ab0c6b3f:0xb41ceaa8b3b9d68e!8m2!3d39.3444175!4d-74.6024073!16s%2Fg%2F1td9x09b!19sChIJP2sMq3nqwIkRjta5s6jqHLQ,The Tree-Man Tree Service Co,5.0,87,Tree service,"4016 Ocean Heights Ave, Egg Harbor Township, NJ 08234, United States","89VX+Q2 Egg Harbor Township, New Jersey, USA",http://www.teamtreeman.com/,+1 609-926-1333,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiZ4p1nbDwvVz04PGKdJswnFrEKdQLbhaLqbUpvMJ1Vb4OMYgwItQCGgnS0Oc6mIrO34XiA-O7d63y_G2W1dM2GmyrrNXPU47yeOuhT0CRpRYgu5IcIM1S-D5NuhEdZw28MXL4rtBWGj6T=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:25.914Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Butterwood+Tree+Service,+LLC/data=!4m7!3m6!1s0x89c0bfe554b9e93d:0xdaf6fe21fd9c5de4!8m2!3d39.2489009!4d-74.6839999!16s%2Fg%2F11h23_rsxx!19sChIJPem5VOW_wIkR5F2c_SH-9to","Butterwood Tree Service, LLC",4.8,18,Tree service,"501 Butter Rd, Ocean View, NJ 08230, United States","68X8+HC Ocean View, Dennis, NJ, USA",,+1 609-440-6726,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtF4ZTa3htTwtH6kLv9PreoJViWZHqhIQWrsirfQ-7-NgPeOLEWDXWJ-_t7c4D9DUaultoES9CynqLf7y8V2yTNAkQn7pE6YiOvgmnlBamGu2utJ8u0GEpmbr4OSu91zk-ODEZvw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:30.769Z,,,
https://www.google.com/maps/place/Fredy%27s+Tree+Service/data=!4m7!3m6!1s0x89c0ddf8cd12d3bd:0xc317b0ab79e44af8!8m2!3d39.5038378!4d-74.6265702!16s%2Fg%2F11r3wxg1rg!19sChIJvdMSzfjdwIkR-ErkeauwF8M,Fredy's Tree Service,5.0,434,Tree service,"516 Robin Ln, Mays Landing, NJ 08330, United States","G93F+G9 Mays Landing, Hamilton, NJ, USA",https://www.fredystreeservice.com/,+1 609-412-8386,"Closed · Opens 8 am

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_0qBjQPzZ6XTuTQM82xiI1xIXSzq1lAe4MYkEQ3Y2H0SCwzTwT0OJiQQIYPZm_M3sGRmoXQNPsm_vZLrcz6If9m1NwYOGeBnmU7HPOt55xjFIfu51lDueE0mN4mHd7MeJbWduWuKEHqfz=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:35.691Z,,,
https://www.google.com/maps/place/E+%26+L+TREE+SERVICE/data=!4m7!3m6!1s0x89c0c1806eb1266d:0x5ce50f0cc11452c2!8m2!3d39.3640905!4d-74.6381266!16s%2Fg%2F1xtf2gn9!19sChIJbSaxboDBwIkRwlIUwQwP5Vw,E & L TREE SERVICE,4.6,18,Tree service,"12 Evergreen Ave, Egg Harbor Township, NJ 08234, United States","9976+JP Egg Harbor Township, New Jersey, USA",,+1 609-927-8112,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHao6MXoC88l6-HhoX0CjBiRXkKl7pX5v9l9ZfFSb-lFc3upMwKFrzcUpb2LKuJFjeU3lcidEBKpDG1lvJrULJR7LgMyJaO1AM0X3UcwRD3leJkATXLkDtVXwwIt1JqBAJXpKkA=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:38.455Z,,,
https://www.google.com/maps/place/Yoos+Tree+Service/data=!4m7!3m6!1s0x89c0c10c61675c6f:0xcf492febf6cc43c8!8m2!3d39.259216!4d-74.700262!16s%2Fg%2F1v3dt0fp!19sChIJb1xnYQzBwIkRyEPM9usvSc8,Yoos Tree Service,4.9,134,Tree service,,,https://www.yoostreeservice.com/,+1 609-927-7185,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUa7OipOduW6LGTY4ic0JAr2X7u4jkWiihUPdeoaPHWKCVnVpOu6jznkUpCsEOSK0NPmRiuAqok_2EYPNe7X8tEjYHCUiy5wXm-PApHOMH2-DvCbaVwaZRVDU4oli4RZsHw6w_3a5tC2bZ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:43.267Z,,,
https://www.google.com/maps/place/Ocean+Casino+Resort/data=!4m10!3m9!1s0x89c0ef191281333d:0x653dd938353e9bf!5m2!4m1!1i2!8m2!3d39.362815!4d-74.4157727!16s%2Fm%2F0411ddd!19sChIJPTOBEhnvwIkRv-lTg5PdUwY,Ocean Casino Resort,4.4,26325,,"500 Boardwalk, Atlantic City, NJ 08401, United States","9H7M+4M Atlantic City, New Jersey, USA",https://www.theoceanac.com/?utm_source=google&utm_medium=listing&utm_campaign=ocean+casino+resort,+1 609-783-8000,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKSapc9yEj-PjtZ8oSjXLh0tmxAloAHVSao0v4qxxgB-klBdLX8LPcqhchLUC95g_Rib7Bc5BJqOVvOGosoPgMVCo_dO2hixLk2FOD0XG-bRdKxjqQCxD79z_QM4HxgS1RZ7kmR2dZnUg=w408-h305-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:46.576Z,,,
https://www.google.com/maps/place/Grizzly+Tree+Service/data=!4m7!3m6!1s0x69d58eaeacc2a431:0xa0d2b54b194f8254!8m2!3d39.511311!4d-74.5741875!16s%2Fg%2F11qg358_g2!19sChIJMaTCrK6O1WkRVIJPGUu10qA,Grizzly Tree Service,4.8,37,Tree service,,,https://grizzlytreenj.com/,+1 609-544-0308,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlE_WZUVY3QQWlyp0Ffnkbj4PAAB1NPzD3qyEWtxgtRKOgzYlUDbjdGDABbKEirBBb_tjFac_gPWFnBEngoWM49wo-3fAtd9B8POpTdwQlrEQT0XtlD7hS2KEnaWXgzXX3XaIv-bfR-huq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:51.556Z,,,
https://www.google.com/maps/place/A+Better+Tree+Cut+Service+LLC/data=!4m7!3m6!1s0x89c0e60c5f6ceaaf:0xdad35f8f4d94fb25!8m2!3d39.4457639!4d-74.507023!16s%2Fg%2F1s049j5nc!19sChIJr-psXwzmwIkRJfuUTY9f09o,A Better Tree Cut Service LLC,3.9,11,Tree service,"106 S 10th Ave, Absecon, NJ 08201, United States","CFWV+85 Absecon, New Jersey, USA",,+1 609-204-6340,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAERkI1FKrDAbNSTeHc1f5YemHu6fQkkVJX6qMg2z47hR5OC9oFBpQ3_2JqXUCDzSQA9PIz2AeHEbDwjfzqUzuX2PNxK7dHxm9DTYFXvjZQ9aKwgk4twZapf1V9H75Xf3J3U89gp=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:54.925Z,,,
https://www.google.com/maps/place/Mission+Landscaping+LLC+%26+Tree+Service/data=!4m7!3m6!1s0x89c0e904c7340001:0x6c371f2f61511489!8m2!3d39.3919653!4d-74.5391648!16s%2Fg%2F11ghr118gr!19sChIJAQA0xwTpwIkRiRRRYS8fN2w,Mission Landscaping LLC & Tree Service,4.8,41,Landscaper,"710 Ohio Ave, Pleasantville, NJ 08232, United States","9FR6+Q8 Pleasantville, New Jersey, USA",https://www.missionlandscapingnj.com/,+1 609-992-1058,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHtPjHOvjHbC9sqm1f4HrZfxpo0Jmh4ObfQPD3x1pTRowlnGqfuqQWEI6jfKjQIUtPEwAx_gJXF3m8VO4x8X_A0w8ECrVsNoQE2wlGoMMx4PWIWaSD9UWrSXGZljYCYLnH6BWMHvTtoHOW=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:33:59.850Z,,,
https://www.google.com/maps/place/The+Queen+Team+G.+C./data=!4m7!3m6!1s0x89c0ef328f762ab3:0xcb101dd6f8e80877!8m2!3d39.3706263!4d-74.4427743!16s%2Fg%2F11rwrhnb5v!19sChIJsyp2jzLvwIkRdwjo-NYdEMs,The Queen Team G. C.,5.0,91,Roofing contractor,"1142 Monroe Ave, Atlantic City, NJ 08401, United States","9HC4+7V Atlantic City, New Jersey, USA",https://queenteamgc.com/,+1 833-347-8336,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiRN3KE90HEv0nDppuUpkoA59acHsCzMJzJ5ZqdwNlPIxeTzHmwLWZ2bx5Ka_71aNUSvhAhLnjuoSXNOjjZ50yDdwdJzDWutTb6Re2iFbB8MXIh70kULq3A_IvwU-QeD-aS-dv=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-04-29T04:34:02.720Z,,,
