placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
"https://www.google.com/maps/place/Cheyenne+Parking+Division/@41.1347435,-104.8211901,14z/data=!4m6!3m5!1s0x876f3a9556d4da99:0xd4ee3efd08c087fb!8m2!3d41.135677!4d-104.8220024!16s%2Fg%2F1vvr6q0f",Cheyenne Parking Division,1.0,1,City government office,"2101 O Neil Ave, Cheyenne, WY 82001, United States","45PH+75 Cheyenne, Wyoming, USA",,+1 307-637-6331,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-gJPLVqRFntkIfhWwjgY2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.623196&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-10-28T19:15:25.115Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Polish/data=!4m7!3m6!1s0x8760a5fdc99efe15:0xcab0b411f0ad7f66!8m2!3d42.8282503!4d-106.351507!16s%2Fg%2F11x_191m2j!19sChIJFf6eyf2lYIcRZn-t8BG0sMo,Parking Polish,,,Parking lot,"1956 Boyd Ave, Casper, WY 82604, United States","RJHX+89 Casper, Wyoming, USA",https://parkingpolish.com/,+1 307-262-2451,"Open 24 hours

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOFY1EJOF5fhxp7yYrp_7vNpnf5kWwo8VuLOrfe=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Casper+WY/@42.848709,-106.2980824,14z",2025-10-28T19:15:47.106Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Boomtown+Parking+Lot+Maintenance+LLC/data=!4m7!3m6!1s0x48736069fa1b6c8b:0x69e32b5e28dc3fa1!8m2!3d42.8252906!4d-106.3253376!16s%2Fg%2F11s_55n02r!19sChIJi2wb-mlgc0gRoT_cKF4r42k,Boomtown Parking Lot Maintenance LLC,5.0,2,Asphalt contractor,,,https://307asphalt.com/,+1 307-265-7144,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5YyjP2_d1vqOejyRge-5gHF0LvY5lYlBw3xyzIdbAQomngnr5tnXosG4rj5AGKnyCWyCTFgUBoOYfjj0JXEwAop8kRNspcZ_3xFyMeHNplp8FyUbD1xKn3Ym5W9gnJliCLwfo=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Casper+WY/@42.848709,-106.2980824,14z",2025-10-28T19:15:53.450Z,,,,,,,,,,
https://www.google.com/maps/place/Ivinson+Parking+Garage/data=!4m7!3m6!1s0x87689154ee655ce1:0xca7f6f672390d990!8m2!3d41.3112305!4d-105.5838761!16s%2Fg%2F11l5svzt11!19sChIJ4Vxl7lSRaIcRkNmQI2dvf8o,Ivinson Parking Garage,1.0,1,Parking garage,"1010 E Ivinson Ave, Laramie, WY 82070, United States","8C68+FC Laramie, Wyoming, USA",http://www.uwyo.edu/transportation,+1 307-766-9800,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxplXUFhik_X3DFiZdv9mXdDASzlSHV5HhHD-Ry_zXld-5cRF2aJC-oCU9YITGD647Ioq3YIBGsYo9w6BXIXwxgHTuO9TKe2w-D2NT4Z8azDGIcaBoy5UrRJO4uftPGzVbCkcz-OnA6Ycc=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Laramie+WY/@41.3113669,-105.5911007,14z",2025-10-28T19:16:09.250Z,,,,,,,,,,
https://www.google.com/maps/place/UW+Transportation+Services:+Car+Rental+%26+Parking+Services/data=!4m7!3m6!1s0x876891219fb7e637:0x89346b233429785d!8m2!3d41.301789!4d-105.5768867!16s%2Fg%2F11f7g2sxbw!19sChIJN-a3nyGRaIcRXXgpNCNrNIk,UW Transportation Services: Car Rental & Parking Services,2.3,25,Transportation service,"1602 E Spring Creek Dr, Laramie, WY 82070, United States","8C2F+P6 Laramie, Wyoming, USA",http://www.uwyo.edu/tps,+1 307-766-9800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOoqhis2LqG4Oex3wC0OdvHRIG5d4FV4VJReuES=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Laramie+WY/@41.3113669,-105.5911007,14z",2025-10-28T19:16:16.343Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,,
"https://www.google.com/maps/place/Parking+Management+Company/@44.2931097,-105.494199,14z/data=!4m6!3m5!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m",Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gillette+WY/@44.2931097,-105.494199,14z",2025-10-28T19:16:28.126Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Transportation+Department/data=!4m7!3m6!1s0x875a670442e81173:0xde95204793151392!8m2!3d41.6240887!4d-109.2313746!16s%2Fg%2F1tf7y634!19sChIJcxHoQgRnWocRkhMVk0cgld4,Transportation Department,4.4,13,Department of Transportation,"3200 Elk St, Rock Springs, WY 82901, United States","JQF9+JF Rock Springs, Wyoming, USA",https://www.transportation.gov/,+1 307-352-3000,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=opa2w3UqVd5-hRUaJVaurw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.24398&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-10-28T19:16:52.026Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Linkoln+Hwy+Parking/data=!4m7!3m6!1s0x875b09f198b92825:0x968b6e597657a359!8m2!3d41.6423942!4d-108.5319135!16s%2Fg%2F11tjbw2lh3!19sChIJJSi5mPEJW4cRWaNXdllui5Y,Linkoln Hwy Parking,4.0,1,Parking lot,"Lincoln Hwy, Rock Springs, WY 82901, United States","JFR9+X6 Table Rock, Wyoming, USA",,+1 307-777-4375,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyc3IxlJxKg2s9zS-pH3Rkt3jMW8Hbp7V1lAu7pYmqOn7yFXTD2b1TUvrJPrPgBz_QDkK6XdO7cf7Pflfx5ONHT9r99b_xMmL7gXfKYng2Kbl98knQ7X8URZPcOpldr15sxpPSU=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-10-28T19:16:56.460Z,,,,,,,,,,
https://www.google.com/maps/place/I+and+L+Parking+Lot%2F+Asphalt+Maintenance/data=!4m7!3m6!1s0x875a610d50847a4f:0xb605223b26a83e3e!8m2!3d41.5937276!4d-109.2692319!16s%2Fg%2F11sqjgsksz!19sChIJT3qEUA1hWocRPj6oJjsiBbY,I and L Parking Lot/ Asphalt Maintenance,,,Construction company,"3311 Dover Ave, Rock Springs, WY 82901, United States","HPVJ+F8 Rock Springs, Wyoming, USA",,+1 307-922-3024,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GAKerPW8pn3OOJ8dBtnCGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.37994&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-10-28T19:17:01.919Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,Identifies as veteran-owned,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-10-28T19:17:05.318Z,,,,,,,,,,
https://www.google.com/maps/place/The+Home+Depot+Parking+Lot/data=!4m7!3m6!1s0x875a6174d3ef2459:0xd91f87bfbdd7797!8m2!3d41.5772695!4d-109.2688119!16s%2Fg%2F11hdqhj84f!19sChIJWSTv03RhWocRl3fd-3v4kQ0,The Home Depot Parking Lot,4.5,2,Parking lot,"1925 Foothill Blvd, Rock Springs, WY 82901, United States","HPGJ+WF Rock Springs, Wyoming, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8zwPiTv7EVt9HxwxLbDWDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.04813&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-10-28T19:17:08.652Z,,,,,,,,,,
https://www.google.com/maps/place/BLACK+WIDOW/data=!4m7!3m6!1s0x5335f009b7576817:0x81b2951e17b823f3!8m2!3d44.7841478!4d-106.9410803!16s%2Fg%2F11jsr5vrff!19sChIJF2hXtwnwNVMR8yO4Fx6VsoE,BLACK WIDOW,1.0,1,Helicopter tour agency,"1309 Coffeen Ave STE 5266, Sheridan, WY 82801, United States","Q3M5+MH Sheridan, Wyoming, USA",http://blackwidowproject.com/,+1 307-461-5972,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huPOKgnVOsO5-gL3gSVwJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.24976&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-10-28T19:17:24.342Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,,,
"https://www.google.com/maps/place/Transportation+Department/@44.8871645,-107.0092821,17z/data=!3m1!4b1!4m6!3m5!1s0x53358c0be939b9c1:0x7aa290c588f79599!8m2!3d44.8871645!4d-107.0092821!16s%2Fg%2F1tgvd91p",Transportation Department,5.0,1,Department of Transportation,"81 State Hwy 339, Sheridan, WY 82801, United States","VXPR+V7 Sheridan, Wyoming, USA",https://www.transportation.gov/,+1 307-673-4630,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-10-28T19:17:29.986Z,,,,,,,,,,
https://www.google.com/maps/place/Wyoming+Highway+Patrol+-+Troop+C+%28District+4%29/data=!4m7!3m6!1s0x5335fabe7cf8ce75:0x83642e698057e3a!8m2!3d44.7732874!4d-106.9567188!16s%2Fg%2F11c60m7g6y!19sChIJdc74fL76NVMROn4FmOZCNgg,Wyoming Highway Patrol - Troop C (District 4),2.6,5,Highway patrol,"10 E Brundage St, Sheridan, WY 82801, United States","Q2FV+88 Sheridan, Wyoming, USA",http://whp.wyo.gov/,+1 307-674-2395,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p5jnEb3i2Q_mANvI63scmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.95035&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-10-28T19:17:33.625Z,,,,,,,,,,
https://www.google.com/maps/place/Sheridan+County+Airport/data=!4m7!3m6!1s0x5335f07d7f3cd72d:0xd0d48aa0d32c4ab8!8m2!3d44.7738431!4d-106.9703601!16zL20vMDZseXgy!19sChIJLdc8f33wNVMRuEos06CK1NA,Sheridan County Airport,4.5,103,Airport,"908 W Brundage Ln, Sheridan, WY 82801, United States","Q2FH+GV Sheridan, Wyoming, USA",https://www.sheridancountyairport.com/,+1 307-674-4222,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylwNzeK82Ll0F8jWnBk-tlex7QI3ZeTfeJDlLPnDx6SF4niwA-d7ejGz9l6Mh_uC8hZcqGsCoqWb_kni6OE7uMYUEyjpB883rfOw0SP4uXj7JULHAkTEiD8Cu8brQ89s0rnr0a=w408-h269-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-10-28T19:17:37.560Z,,,,,,,,,,
https://www.google.com/maps/place/All+Valley+Diesel+Service+dba+Pert%27s+Towing/data=!4m7!3m6!1s0x5335e54c05268b09:0x9724a82ab1f5a1c9!8m2!3d44.8013546!4d-106.9279921!16s%2Fg%2F11fylsr0zk!19sChIJCYsmBUzlNVMRyaH1sSqoJJc,All Valley Diesel Service dba Pert's Towing,4.6,54,Towing service,"36 E Ridge Rd, Sheridan, WY 82801, United States","R32C+GR Sheridan, Wyoming, USA",http://www.allvalleydieselservice.com/,+1 307-217-0025,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJYnTE-XReNwoBnzV2LM4qEKqDrqe7AuKcLp4Q=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-10-28T19:17:44.138Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
