placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/RAM+Cleaning+Solutions/data=!4m7!3m6!1s0x89c6c7f8a2fafec7:0x5d41b3a1336a73e6!8m2!3d39.9541417!4d-75.1753796!16s%2Fg%2F11ty7w6qr9!19sChIJx_76ovjHxokR5nNqM6GzQV0,RAM Cleaning Solutions,5.0,21,Cleaning service,"2101 Market St, Philadelphia, PA 19103, United States","XR3F+MR Philadelphia, Pennsylvania, USA",,+1 267-506-9578,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMbzNiV2zbd79pACUGAEFXhiY-r-HJkUdFe8Bnx=w408-h285-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10:30 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:24.215Z,,,
https://www.google.com/maps/place/B2U+Preventive+Maintenance+Services/data=!4m7!3m6!1s0x89c6b94b07f8156f:0xe81c11300ef328e5!8m2!3d39.9618552!4d-75.1413153!16s%2Fg%2F11jgckd5kx!19sChIJbxX4B0u5xokR5SjzDjARHOg,B2U Preventive Maintenance Services,4.9,352,Property maintenance,"632 N 2nd St Unit #579, Philadelphia, PA 19123, United States","XV65+PF Philadelphia, Pennsylvania, USA",https://b2uhomemaintenance.com/,+1 445-218-0006,"Open 24 hours

Confirmed by phone call 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h5xVAGvyPnYg_MafXVevhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.94972&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:30.062Z,,,
https://www.google.com/maps/place/Remove+A+Pool+in+Philadelphia/data=!4m7!3m6!1s0x89c6c7d6aac1b5c5:0xbab9d81a0b066ccb!8m2!3d39.951945!4d-75.1708633!16s%2Fg%2F11h51m_283!19sChIJxbXBqtbHxokRy2wGCxrYubo,Remove A Pool in Philadelphia,,,Demolition contractor,"1811 Chestnut St, Philadelphia, PA 19103, United States","XR2H+QM Philadelphia, Pennsylvania, USA",https://removeapool.com/pool-removal-pennsylvania/,+1 800-965-8634,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5YApjdLFdwPw0qj0aY310w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.598811&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:34.835Z,,,
https://www.google.com/maps/place/Top+Notch+Cleaners+:+Cleaning+Services+In+Philadelphia+:+After+Party+Clean+Up+Service+In+Philadelphia/data=!4m7!3m6!1s0x89c6c79baab4a5db:0xbe0e617a21008166!8m2!3d39.9566244!4d-75.194436!16s%2Fg%2F11q2j_tfls!19sChIJ26W0qpvHxokRZoEAIXphDr4,Top Notch Cleaners : Cleaning Services In Philadelphia : After Party Clean Up Service In Philadelphia,4.7,206,House cleaning service,"3601 Market St, Philadelphia, PA 19104, United States","XR44+J6 Philadelphia, Pennsylvania, USA",https://topnotchhousecleaners.com/,+1 215-688-3041,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNpM1YrHXdv0sHPkZSaFApr9uHUapIRFnvuH8Az=w408-h510-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:39.934Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/O%27Connor+Pool/data=!4m7!3m6!1s0x89c6c6415a005d57:0x60ef2df7033ca327!8m2!3d39.9460979!4d-75.1834151!16s%2Fg%2F1tsr44sb!19sChIJV10AWkHGxokRJ6M8A_ct72A,O'Connor Pool,4.3,132,Swimming pool,"2601 South St, Philadelphia, PA 19146, United States","WRW8+CJ Philadelphia, Pennsylvania, USA",https://www.phila.gov/parks-rec-finder/#/location/o-connor-pool/56a8f86e7a8cee5e3a25b0d7,+1 215-685-6649,"Open ⋅ Closes 7 pm

Confirmed by others 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8KgnkyRMwaKXZTjiYfyESczGEkYDdpgu0KhqQXzh_cSGtx1_m-3yUPf6Il51mEHknYzuKbCusCPKHONoDKvJ2BN2GXvzwaJYfh6k9qJu02j1rvRGIvuOFZ1eI4mnpI7pxAdLE=w408-h306-k-no,false,1–7 pm,1–8 pm,1–7 pm,1–7 pm,1–7 pm,12–5 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:45.161Z,,"Seasonal, outdoor swimming pool open since the 1920s, offering family & adult swim times.",
https://www.google.com/maps/place/Philadelphia+Marriott+Downtown/data=!4m10!3m9!1s0x89c6c62ecc221f3b:0x7b450177b196f33e!5m2!4m1!1i2!8m2!3d39.9526035!4d-75.1606246!16s%2Fg%2F1thr83lj!19sChIJOx8izC7GxokRPvOWsXcBRXs,Philadelphia Marriott Downtown,4.2,7904,,"guest entrance at, 1201 Market Street, 1200 Filbert St, Philadelphia, PA 19107, United States","XR3Q+2Q Philadelphia, Pennsylvania, USA",https://www.marriott.com/en-us/hotels/phldt-philadelphia-marriott-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 215-625-2900,,https://lh3.googleusercontent.com/p/AF1QipOjDVdIr18WeyO6Jzr-NkyKo1JVMyPMz6-H7DcG=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:48.809Z,,,
https://www.google.com/maps/place/The+Spa+at+Four+Seasons+Hotel+Philadelphia+at+Comcast+Center/data=!4m7!3m6!1s0x89c6c7770aefbecb:0x7916d77e929d895b!8m2!3d39.9549501!4d-75.1705972!16s%2Fg%2F11hz8q34l4!19sChIJy77vCnfHxokRW4mdkn7XFnk,The Spa at Four Seasons Hotel Philadelphia at Comcast Center,4.1,70,Spa,"One N 19th St, Philadelphia, PA 19103, United States","XR3H+XQ Philadelphia, Pennsylvania, USA",https://www.fourseasons.com/philadelphia/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-spa-mid-seo-na&utm_content=na-na&utm_term=na,+1 215-419-5000,,https://lh3.googleusercontent.com/p/AF1QipMg__SI8VeAZQALrEkbbg1WXS-XwbXK2N6FlNeF=w408-h326-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:51.873Z,,,
https://www.google.com/maps/place/Buffalo+Billiards/data=!4m7!3m6!1s0x89c6c88566e7b771:0x8198218b3a97799b!8m2!3d39.9481848!4d-75.1432796!16s%2Fg%2F1th5kdw6!19sChIJcbfnZoXIxokRm3mXOoshmIE,Buffalo Billiards,4.3,1037,Sports bar,"118 Chestnut St, Philadelphia, PA 19106, United States","WVX4+7M Philadelphia, Pennsylvania, USA",https://www.buffalobilliardsphilly.com/,+1 215-574-7665,"Closed ⋅ Opens 4 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5vRlODaVCHzhTKwLBYDb44P2KnA0WoRVyIKsz0Pq1in3eN3QMRvOzRbBbFCHDBp7cZaLt3Nk0SFfhD4a8QG3lk0azUWSuxkOpP8X9G-eClrUTZGGHuseOVORz_iSS6Pqu7jZU=w426-h240-k-no,true,4 pm–2 am,4 pm–2 am,4 pm–2 am,4 pm–2 am,4 pm–2 am,12 pm–2 am,12 pm–2 am,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:43:57.069Z,,"Patrons can shoot pool, play shuffleboard & throw darts at this big bi-level pub with 2 full bars. · Dine-in · Delivery",
"https://www.google.com/maps/place/Summit+Swimming+Pools,+Inc./data=!4m7!3m6!1s0x89c6bdfdbad2f3f5:0x2e3faf21f1225c0!8m2!3d40.0018711!4d-75.297692!16s%2Fg%2F11dx8llm4c!19sChIJ9fPSuv29xokRwCUSH_L64wI","Summit Swimming Pools, Inc.",5.0,57,Swimming pool repair service,"812 Biddle St, Ardmore, PA 19003, United States","2P22+PW Ardmore, Pennsylvania, USA",http://www.summitpoolandspa.com/,+1 610-777-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO2y27-eTzA5FwVIlvFsIKYDlPhsIWWAKyQ0Vah=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:44:02.065Z,,,
https://www.google.com/maps/place/W+Philadelphia/data=!4m10!3m9!1s0x89c6c7a9a6db41d5:0x38a4c9c2c3d73c44!5m2!4m1!1i2!8m2!3d39.951239!4d-75.164903!16s%2Fg%2F11g2r88fqh!19sChIJ1UHbpqnHxokRRDzXw8LJpDg,W Philadelphia,4.0,831,,"1439 Chestnut St, Philadelphia, PA 19102, United States","XR2P+F2 Philadelphia, Pennsylvania, USA",https://www.marriott.com/en-us/hotels/phlwh-w-philadelphia/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 215-709-8000,,https://lh3.googleusercontent.com/p/AF1QipOYYGmEIdq8zqLDWqy0hWoQartTEATUQCb9RTsR=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Center+City+Philadelphia+PA/@39.9509036,-75.1574567,14z",2025-10-27T18:44:05.312Z,,,
