placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Cotton+O%27Neil+Infusion+Center/data=!4m7!3m6!1s0x87bf03e1663ea099:0xb52fe3ac132a1b68!8m2!3d39.0550785!4d-95.6933723!16s%2Fg%2F11fss33sr9!19sChIJmaA-ZuEDv4cRaBsqE6zjL7U,Cotton O'Neil Infusion Center,4.5,13,Doctor,"1414 SW 8th Ave, Topeka, KS 66606, United States","3844+2M Topeka, Kansas, USA",https://www.stormontvail.org/specialtycare/cancer-care/care-and-treatments/,+1 785-354-6773,Closed ⋅ Opens 7:15 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxRLruLnJxTCHg8EZ_u2ToGCFOOWzmmzzJVBFG=w426-h240-k-no,true,8 am–12 pm,7:15 am–6:30 pm,7:15 am–6:30 pm,7:15 am–6:30 pm,7:15 am–6:30 pm,7:15 am–6:30 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-09-28T23:45:31.216Z,,,
"https://www.google.com/maps/place/The+University+of+Kansas+Cancer+Center+at+St.+Francis+Campus+(Topeka)/@39.0565558,-95.69591,17z/data=!3m1!4b1!4m6!3m5!1s0x87bf02f8854588a1:0xe6435f046a01499a!8m2!3d39.0565558!4d-95.69591!16s%2Fg%2F1v9t_f48",The University of Kansas Cancer Center at St. Francis Campus (Topeka),4.7,34,Medical clinic,"1700 SW 7th St, Topeka, KS 66606, United States","3843+JJ Topeka, Kansas, USA",https://kutopeka.com/find-a-provider/location/entity113742/,+1 785-295-7800,Closed ⋅ Opens 8 am Mon,,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-09-28T23:45:38.190Z,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x87befd45143e13e7:0xb8e613ead658bbf4!8m2!3d39.0467941!4d-95.767342!16s%2Fg%2F11gphtd53v!19sChIJ5xM-FEX9vocR9LtY1uoT5rg,Metro Infusion Center,,,Medical Center,"1131 SW Winding Rd #300, Topeka, KS 66615, United States","26WM+P3 Topeka, Kansas, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOE8kH0TTQwnM7Ho3lfwQRME26XLsC2OHfrcHw7=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-09-28T23:45:42.438Z,,,
https://www.google.com/maps/place/iCare365+Health+and+Wellness+Clinic/data=!4m7!3m6!1s0x87c0bf3a0af2110b:0xb3ecba580693d31!8m2!3d38.8810025!4d-94.7801257!16s%2Fg%2F11swd6g1vj!19sChIJCxHyCjq_wIcRMT1pgKXLPgs,iCare365 Health and Wellness Clinic,5.0,46,Medical clinic,"2111 E Crossroads Ln #200, Olathe, KS 66062, United States","V6J9+CW Olathe, Kansas, USA",http://www.icare365healthandwellness.com/,+1 913-850-3430,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyvDnm8SOrheWCXtYYAVChRv-gO2Fjqg2fsfwL0q6IO-vDLOqjpi-3wCTJWieZ89ukCjJ5zrazE1ghgMoZ41_nKpG4m0VclnB-nSMCcWhMTlvXckZzkvJTRmxQ2o0YYxyhiUVNwQ=w408-h544-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:45:57.825Z,,,
https://www.google.com/maps/place/The+University+of+Kansas+Cancer+Center/data=!4m7!3m6!1s0x87c0bdce8de7aa6d:0x33a2dca54cf803c3!8m2!3d38.8534985!4d-94.8278237!16s%2Fg%2F1th87n5k!19sChIJbarnjc69wIcRwwP4TKXcojM,The University of Kansas Cancer Center,4.3,16,Cancer treatment center,"15123 OMC Pkwy, Olathe, KS 66061, United States","V53C+9V Olathe, Kansas, USA",https://www.kucancercenter.org/locations/olathe-cancer-center?utm_source=gmb&utm_medium=web&utm_term=&utm_content=&utm_campaign=kyruus_brandify,+1 913-445-8000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyeYXsQoe-H2viLuaSLHTcbltP5aKQj6pNbfQR8LDj7cSIV6Lym-uZXGuBgrGCGAYlpdFMDLKU1M8sk1-Jo9WOC3odCmgWAvZDS0eV8BC18basrhruXajGIePBdhYsMJW067drFA=w408-h240-k-no-pi0-ya213.04778-ro-0-fo100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:02.222Z,,,
https://www.google.com/maps/place/KC+Health+Solutions/data=!4m7!3m6!1s0x87c0bf3da16db4db:0xc7b88680f38d7f78!8m2!3d38.8535354!4d-94.798837!16s%2Fg%2F11v08q90v3!19sChIJ27RtoT2_wIcReH-N84CGuMc,KC Health Solutions,5.0,36,Wellness center,"1817 S Ridgeview Rd, Olathe, KS 66062, United States","V632+CF Olathe, Kansas, USA",http://kchealthsolutions.com/,+1 913-709-7422,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPI9Ay1OuUCssDpFbPHCaa2ymmcBKm0TVPCRzEB=w408-h544-k-no,true,Closed,8:30 am–4:30 pm,9 am–6:30 pm,8:30 am–5 pm,9 am–6:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:06.642Z,Identifies as women-owned,,
https://www.google.com/maps/place/Heartland+Healthy+Heads/data=!4m7!3m6!1s0x87c0be5a9e6bde6b:0xd226dc7a849f99df!8m2!3d38.8932643!4d-94.7802632!16s%2Fg%2F1pp2vkhzl!19sChIJa95rnlq-wIcR35mfhHrcJtI,Heartland Healthy Heads,4.9,154,Urgent care center,"801 N Mur-Len Rd #105, Olathe, KS 66062, United States","V6V9+8V Olathe, Kansas, USA",https://heartlandhealthyheads.com/,+1 913-730-6487,,https://lh3.googleusercontent.com/p/AF1QipPcJ1AoKHIb-bsg9L9iS2OOue1o-bpAlVphCu20=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:09.092Z,,,
https://www.google.com/maps/place/Cottonwood+Springs/data=!4m7!3m6!1s0x87c0bfd4a9628c27:0x5bf6482cbaa7d120!8m2!3d38.8857409!4d-94.7676372!16s%2Fg%2F11b6y7w90g!19sChIJJ4xiqdS_wIcRINGnuixI9ls,Cottonwood Springs,3.3,381,Mental health clinic,"13351 S Arapaho Dr, Olathe, KS 66062, United States","V6PJ+7W Olathe, Kansas, USA",https://cottonwoodsprings.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 913-353-3000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjPn-IZCfTNN0GYq7VhaS6pJzgGzCYQVr7nzOo=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:13.422Z,,,
https://www.google.com/maps/place/UpCare+Medical+Clinics/data=!4m7!3m6!1s0x87c095cedcdc1429:0xd967cd46964a4844!8m2!3d38.8922164!4d-94.7952!16s%2Fg%2F11rsx070fd!19sChIJKRTc3M6VwIcRREhKlkbNZ9k,UpCare Medical Clinics,4.9,130,Doctor,"790 N Ridgeview Rd, Olathe, KS 66061, United States","V6R3+VW Olathe, Kansas, USA",https://upcaremedicalclinics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 913-397-9000,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNYLmf-ad4ezuvPra8ees2UWS0q7mWKcz2ixZe-=w408-h410-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:17.759Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/AppleCore/data=!4m7!3m6!1s0x87c0bdfa974b8b4d:0xb3e22a23e87f01de!8m2!3d38.8796296!4d-94.8204516!16s%2Fg%2F1thvhg4y!19sChIJTYtLl_q9wIcR3gF_6CMq4rM,AppleCore,4.5,26,Addiction treatment center,"226 S Kansas Ave, Olathe, KS 66061, United States","V5HH+VR Olathe, Kansas, USA",http://1applecore.com/,+1 913-706-4132,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/p/AF1QipMyUO7KNaOMVQruB5VBPmfPzXMCqnFyy_l7KXSb=w408-h430-k-no,true,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Olathe+KS/@38.8813958,-94.8191285,14z",2025-09-28T23:46:22.128Z,,,
