placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Vitality+Psychiatry+Group+Practice+%7C+Albany/data=!4m7!3m6!1s0x89de75becce2cd1b:0xbd057f9c37dc0296!8m2!3d42.7096733!4d-73.8640226!16s%2Fg%2F1260w6jty!19sChIJG83izL513okRlgLcN5x_Bb0,Vitality Psychiatry Group Practice | Albany,3.7,122,Psychiatrist,"1 Pine West Plaza Suite 114, Albany, NY 12205, United States","P45P+V9 Albany, New York, USA",https://www.vitalitypsychiatry.org/,+1 518-691-0732,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPlQHPI2n-tBwJOiUbrQftmKvnHxCjgiZ5o-JQ7=w484-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:12.451Z,,,
https://www.google.com/maps/place/Evolve+Psychiatry/data=!4m7!3m6!1s0x89de74eee274f8f9:0x38fcc8c7cbc9a05c!8m2!3d42.6731565!4d-73.7487872!16s%2Fg%2F11hbt4gbzv!19sChIJ-fh04u503okRXKDJy8fI_Dg,Evolve Psychiatry,4.7,242,Mental health service,"63 Shaker Rd Ste 203, Albany, NY 12204, United States","M7F2+7F Albany, New York, USA",https://www.evolvepsychiatry.com/,+1 844-443-2563,"Closed · Opens 8 am Tue

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNotAvmCrtLRgngvWA1F-h1MxEEzhB8zn-XPLTk=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:18.158Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Capital+District+Psychiatric+Center/@42.6544523,-73.7800073,17z/data=!3m1!4b1!4m6!3m5!1s0x89de0a4466d5cffd:0xe08e049bf2653a54!8m2!3d42.6544523!4d-73.7800073!16s%2Fm%2F04g3d_v",Capital District Psychiatric Center,2.2,47,Psychiatric hospital,"75 New Scotland Ave, Albany, NY 12208, United States","M639+QX Albany, New York, USA",https://www.omh.ny.gov/omhweb/facilities/cdpc/,+1 518-549-6000,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:24.872Z,,,
https://www.google.com/maps/place/Pinnacle+Behavioral+Health/data=!4m7!3m6!1s0x89de0b2a2beadc8f:0x5677fc4edaf146bb!8m2!3d42.678255!4d-73.8365144!16s%2Fg%2F1tf6n624!19sChIJj9zqKyoL3okRu0bx2k78d1Y,Pinnacle Behavioral Health,3.5,276,Mental health service,"10 McKown Rd Suite 102, Albany, NY 12203, United States","M5H7+89 Albany, New York, USA",http://www.pinnaclebehavioralhealth.com/,+1 518-689-0244,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNH1vu3g5E9Jb8V487I6Mz6BXkktO3pfniYP3I3=w408-h304-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:29.596Z,,,
"https://www.google.com/maps/place/Trillium+Psychiatry,+PLLC/data=!4m7!3m6!1s0x89de7529120119d1:0x36ca5fda12762ef1!8m2!3d42.6752045!4d-73.8497799!16s%2Fg%2F11c5bpkfr4!19sChIJ0RkBEil13okR8S52EtpfyjY","Trillium Psychiatry, PLLC",5.0,7,Mental health clinic,"200 Trillium Ln, Albany, NY 12203, United States","M5G2+33 Albany, New York, USA",http://www.trilliumpsychiatry.com/,+1 518-350-7070,,https://lh3.googleusercontent.com/p/AF1QipPgBVChv8Nmo9jZhzwJFIRspHEbnkw_c3x6WDUp=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:32.300Z,,,
https://www.google.com/maps/place/Rehabilitation+Support+Services+Inc/data=!4m7!3m6!1s0x89de76a652070e99:0xee24b76b16172bd!8m2!3d42.717513!4d-73.9387868!16s%2Fg%2F1tyzz_73!19sChIJmQ4HUqZ23okRvXJhsXZL4g4,Rehabilitation Support Services Inc,,,Mental health service,"5172 Western Ave, Altamont, NY 12009, United States","P396+2F Altamont, New York, USA",https://rehab.org/,+1 518-462-1094,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cl2WeqQ2ZptJRRJbhNGeGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.17662&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:34.780Z,,,
"https://www.google.com/maps/place/Dr.+Sean+Chappin,+MD,+PC/data=!4m7!3m6!1s0x89de0b2a2cc46a37:0xbd8c040ec33369da!8m2!3d42.6783021!4d-73.8364878!16s%2Fg%2F11rwxfmrlx!19sChIJN2rELCoL3okR2mkzww4EjL0","Dr. Sean Chappin, MD, PC",4.2,88,Psychiatrist,"10 McKown Rd Suite 110, Albany, NY 12203, United States","M5H7+8C Albany, New York, USA",https://chappinmd.com/,+1 518-217-2773,"Closed · Opens 11:30 am Tue

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNltz_9EpL3s6fS6HB5BSUjiIjcsPvr1hJbzTvT=w408-h376-k-no,true,9 am–4:30 pm,11:30 am–7 pm,11:30 am–7:30 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:39.743Z,Identifies as LGBTQ+ owned,true,
"https://www.google.com/maps/place/Naseeha+Psychiatry,+PLLC/data=!4m7!3m6!1s0x89de0dd96d70b927:0x13f36e43d4adbafb!8m2!3d42.719543!4d-73.8090979!16s%2Fg%2F11t3h_4pmr!19sChIJJ7lwbdkN3okR-7qt1ENu8xM","Naseeha Psychiatry, PLLC",5.0,1,Psychiatrist,"5 Computer Dr W Suite 100-01, Albany, NY 12205, United States","P59R+R9 Albany, New York, USA",https://www.naseehapsych.com/,+1 518-992-2609,Closed · Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=evAbCQiYeCuZd-pmR2qBBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.626038&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:44.847Z,,,
"https://www.google.com/maps/place/Northeast+Psychological+Associates/@42.7389832,-73.8410486,17z/data=!3m1!4b1!4m6!3m5!1s0x89de0ccca5ef13d1:0x43d45b1c0c601473!8m2!3d42.7389832!4d-73.8410486!16s%2Fg%2F1xg5tpb6",Northeast Psychological Associates,3.4,9,Mental health clinic,"435 New Karner Rd, Albany, NY 12205, United States","P5Q5+HH Albany, New York, USA",http://nepsych.com/,+1 518-456-2060,Closes soon · 8 pm · Opens 8 am Tue,,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:52.176Z,,,
https://www.google.com/maps/place/Psychiatric+NP+Consultants+of+NENY+PLLC/data=!4m7!3m6!1s0x89de75d7dd38c2af:0xb208cb7e0247c404!8m2!3d42.7084154!4d-73.8624582!16s%2Fg%2F11s74z6glg!19sChIJr8I43dd13okRBMRHAn7LCLI,Psychiatric NP Consultants of NENY PLLC,4.0,4,Psychiatrist,"4 Pine West Plaza #402, Albany, NY 12205, United States","P45Q+92 Albany, New York, USA",https://www.nppconsultantsneny.com/,+1 518-782-3703,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QrDux2PNk8GNNxem6taS1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.3103&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-12-16T00:39:57.285Z,,,
