placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/Valora+Medical+Group+Winter+Park/data=!4m7!3m6!1s0x88e76f71bc2baba3:0x93688cb83f882f52!8m2!3d28.598071!4d-81.293017!16s%2Fg%2F11vqzx737j!19sChIJo6srvHFv54gRUi-IP7iMaJM,Valora Medical Group Winter Park,4.7,40,Medical clinic,"7151 University Blvd STE 100, Winter Park, FL 32792, United States","HPX4+6Q Winter Park, Florida, USA",https://www.valoramedical.com/,+1 321-275-7500,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMKmmBN8ijZRjnXtZt_DHKvHBjua-0sYr_wKIl0=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:04.030Z,,,,
https://www.google.com/maps/place/Florida+Vein+Care+Specialists/data=!4m7!3m6!1s0x88e76fef5c98c785:0x50763c00aa6b46a5!8m2!3d28.6003491!4d-81.3216611!16s%2Fg%2F11b6hy8szl!19sChIJhceYXO9v54gRpUZrqgA8dlA,Florida Vein Care Specialists,4.8,101,Medical clinic,"2295 Glenwood Dr, Winter Park, FL 32792, United States","JM2H+48 Winter Park, Florida, USA",https://vein321.com/winter-park-varicose-vein-spider-vein-treatment/,+1 321-483-8305,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPQaE3-4DJq1xEsvyPPh_F8dLD37AMS3DXvPYUQ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:08.785Z,,,,
https://www.google.com/maps/place/Vascular+Vein+Centers/data=!4m7!3m6!1s0x88e77b0427bfe3f7:0x37d435f0d213e271!8m2!3d28.5623268!4d-81.3895051!16s%2Fg%2F1tggpg80!19sChIJ9-O_JwR754gRceIT0vA11Dc,Vascular Vein Centers,4.9,523,Vascular surgeon,"1200 Edgewater Dr, Orlando, FL 32804, United States","HJ66+W5 Orlando, Florida, USA",https://www.bestveintreatment.com/,+1 407-244-8559,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMyUQ7PZ6sxNHrAzhX9xlT5sKQfQpVAGN5EH9gL=w408-h379-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:13.109Z,,,,
https://www.google.com/maps/place/Elite+Vein+Care+Center/data=!4m7!3m6!1s0x88e76fba3901aded:0x54eefd7603029b6e!8m2!3d28.6134689!4d-81.3108435!16s%2Fg%2F1hhhz8mhj!19sChIJ7a0BObpv54gRbpsCA3b97lQ,Elite Vein Care Center,5.0,2,Medical Center,"2830 Casa Aloma Way, Winter Park, FL 32792, United States","JM7Q+9M Winter Park, Florida, USA",,+1 407-937-1030,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2um6cqfWic7GtF9gYFZI2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.08243&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:15.679Z,,,,
"https://www.google.com/maps/place/Wymore+Laser+%26+Anti-Aging+Medicine+in+Winter+Park,+FL/data=!4m7!3m6!1s0x88e7708a1c015a59:0x4b1992b462dc1a32!8m2!3d28.603591!4d-81.385233!16s%2Fg%2F113h9qc0g!19sChIJWVoBHIpw54gRMhrcYrSSGUs","Wymore Laser & Anti-Aging Medicine in Winter Park, FL",4.9,339,Medical spa,"610 Wymore Rd, Winter Park, FL 32789, United States","JJ37+CW Winter Park, Florida, USA",https://www.wymorelaser.com/?utm_campaign=gmb,+1 407-622-2252,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipN1H5A0lu4kw6gnZjxbGtSCBQiSbuig0RlU6Jm3=w408-h306-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–1 pm,Closed,10 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:20.311Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Vein+%26+Cardiovascular+Center/data=!4m7!3m6!1s0x88e77a94d60ead0f:0x2bb7845b93d66f0!8m2!3d28.5616239!4d-81.3647518!16s%2Fg%2F11fylssr6b!19sChIJD60O1pR654gR8GY9uUV4uwI,Vein & Cardiovascular Center,4.3,6,Medical clinic,"1206 N Mills Ave, Orlando, FL 32803, United States","HJ6P+J3 Orlando, Florida, USA",http://www.veinguru.com/,+1 407-898-8449,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgKyir_h9oyYCxzVqhHWv0kZwFKxLKgQL4suIQ9XPe6LClTE-cRzMNYMWa6JCeYc1V3Q1bBEv0mK90q0J3qwQdDLjGkweml6f73TAh4ABvelak02g-KtGswA8ZRQZgNTCzBRDTqA=w408-h306-k-no,true,8 am–1 pm,Closed,8 am–4 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:24.592Z,,,,
https://www.google.com/maps/place/The+Cardiovascular+Institute:+Vein+Clinic/data=!4m7!3m6!1s0x88e76fb42e3e61bb:0xb95d370b1edeece7!8m2!3d28.6033372!4d-81.3056156!16s%2Fg%2F11f5t40gjf!19sChIJu2E-LrRv54gR5-zeHgs3Xbk,The Cardiovascular Institute: Vein Clinic,,,Medical clinic,"483 N Semoran Blvd #208, Winter Park, FL 32792, United States","JM3V+8Q Winter Park, Florida, USA",http://flcvi.com/,+1 407-215-2603,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eQ6W3GCauKjwslsGRl7LcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.559265&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:28.878Z,,,,
https://www.google.com/maps/place/Vascular+Vein+Centers+-+Waterford+Lakes+-+East+Orlando/data=!4m7!3m6!1s0x88e76645cc0347fd:0x44c4e2770139d915!8m2!3d28.5432096!4d-81.2453007!16s%2Fg%2F1tdvk_l7!19sChIJ_UcDzEVm54gRFdk5AXfixEQ,Vascular Vein Centers - Waterford Lakes - East Orlando,4.9,284,Surgical center,"Waterford Lakes-East Orlando, 100 N Dean Rd #201, Orlando, FL 32825, United States","GQV3+7V Orlando, Florida, USA",https://www.bestveintreatment.com/?utm_source=gmb_auth,+1 407-380-8878,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOMvhDqydLI-pErq7u1oUGhzcvFoWpZmfJGkxj-=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:33.382Z,,,,
https://www.google.com/maps/place/180+MedSpa/data=!4m7!3m6!1s0x88e7700c9c66c705:0xef4da296984c72c5!8m2!3d28.5896316!4d-81.3597665!16s%2Fg%2F1vp6__q7!19sChIJBcdmnAxw54gRxXJMmJaiTe8,180 MedSpa,4.8,145,Medical spa,"976 N Orange Ave Suite B, Winter Park, FL 32789, United States","HJQR+V3 Winter Park, Florida, USA",https://180medspa.com/,+1 407-314-0351,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOGblSoK4TtiK43kJc1sEjjJaCGH4YNznvsoAkr=w408-h478-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:37.669Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Medical+Vein+Center/data=!4m7!3m6!1s0x88e77b0bf91c1191:0x359cef83aa96d9e2!8m2!3d28.5209806!4d-81.3786898!16s%2Fg%2F1tdz5n8x!19sChIJkREc-Qt754gR4tmWqoPvnDU,Medical Vein Center,4.5,11,Medical clinic,"1802 Kuhl Ave STE 103, Orlando, FL 32806, United States","GJCC+9G Orlando, Florida, USA",https://medicalveincenter.com/,+1 407-839-0096,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzWuKSYhBne9xpTsmsFKyEP8_x6vTu8AQwiCuSP-nHS6Y3mUiZ8c8fi9eKx6k0o_7pUfVWrzoS8sKYHTt64WogHvC2AnyPaH8nwrdwozc5xn-6VhbZRqkuNUKnrVS67ZxfpvTi91A=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:42.062Z,,,,
https://www.google.com/maps/place/Florida+Vein+Care+Specialists/data=!4m7!3m6!1s0x88e77fa1b5b8d46f:0x4a2884fac1ca85b!8m2!3d28.455272!4d-81.4913119!16s%2Fg%2F11cr_s4jdq!19sChIJb9S4taF_54gRW6gcrE-IogQ,Florida Vein Care Specialists,4.9,190,Surgical center,"7450 Dr Phillips Blvd Suite #215, Orlando, FL 32819, United States","FG45+4F Orlando, Florida, USA",https://vein321.com/orlando-varicose-vein-spider-vein-treatment/,+1 321-599-6375,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMfhYLaAmgG-PVkwLkBvWgdJs4QdOQxcoOIKymb=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:46.514Z,,,,
https://www.google.com/maps/place/AdventHealth+Medical+Group+Vascular+Surgery+at+Orlando/data=!4m7!3m6!1s0x88e77a9adab7477d:0x5ed3da6febb4bbe3!8m2!3d28.5737438!4d-81.3725068!16s%2Fg%2F1tjypjvj!19sChIJfUe32pp654gR47u062_a014,AdventHealth Medical Group Vascular Surgery at Orlando,4.2,28,Medical clinic,"2415 N Orange Ave STE 302, Orlando, FL 32804, United States","HJFG+FX Orlando, Florida, USA",https://cfl.adventhealthcardiovascularinstitute.com/programs/vascular-disease,+1 407-303-7250,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztTfi4et9-THUxEzUVA1XyAaMVMw3lP4JafejLHfeszJ0JKgwwVO0DWi5kPlsZieaR2eAT8zmA7QUBr_BMcsqjENBowyrY3Ghti-wPK9kb42QqCZp_o5GuflijxE2rNlsspz6R=w408-h906-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-12-16T22:16:50.790Z,,,,
