placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88569fa1db57b879:0xbd4981e3f1835015!8m2!3d35.1966615!4d-80.8505789!16s%2Fg%2F1tj4c5wm!19sChIJebhX26GfVogRFVCD8eOBSb0,Mavis Tires & Brakes,4.1,586,Tire shop,· In-store pick-up,"2507 Park Rd, Charlotte, NC 28203, United States","54WX+MQ Charlotte, North Carolina, USA",https://www.mavis.com/locations/charlotte-dilworth-nc?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=898,+1 980-406-5284,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLtqFWAfXzf5Fy47S3AQX_CKoN6QW2y2c-7XgAXClFEHfbHpPolTuruHcLFvvPIja5rV3y4w-jF6V8hVHviTTjsew2DR5rK2AhxpWpFkKwiGR_oJNa-26OHivfxYSz_wHa330D=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:11.004Z,
https://www.google.com/maps/place/Satto+Tires+%26+Service+South+Boulevard/data=!4m7!3m6!1s0x88569f168e38b36d:0xd08e780c03713758!8m2!3d35.1940814!4d-80.8725021!16s%2Fg%2F11bbrnnzff!19sChIJbbM4jhafVogRWDdxAwx4jtA,Satto Tires & Service South Boulevard,4.7,1291,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"3407 South Blvd, Charlotte, NC 28209, United States","54VG+JX Charlotte, North Carolina, USA",http://sattotires.com/,+1 704-661-5095,"Open · Closes 6 pm

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequHL78A-XTDQbJkm1h3qx85cKeUG-dPl8EZy9FfAxiaOrLJImY4_UIiPhszk61DZcdu80ATFilH7Q8mWekAB2OCzWjAYRKiYGc9qYFqNL1H5r9aTawSS_ELG2f5o0nWYMQiYycLeSGHGs=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:17.028Z,
https://www.google.com/maps/place/TIRES+4+LESS+inc/data=!4m7!3m6!1s0x8856a1a2e210347b:0xfb0b30d74d716f2e!8m2!3d35.2296051!4d-80.8680274!16s%2Fg%2F11pd78f4b9!19sChIJezQQ4qKhVogRLm9xTdcwC_s,TIRES 4 LESS inc,4.2,522,Tire shop,,"1627 Freedom Dr, Charlotte, NC 28208, United States","64HJ+RQ Charlotte, North Carolina, USA",,+1 980-233-0841,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobedrrGnhxuE517RJCdjPw1gYlLcuVsVpE2pSNb-eTIRtUL03pQwcxrsmbscmsKtL1333HV3efDDw5eCZ_RBnwnztcrw_7Oe-BjIefK8GlBMuP-1tqGsbDJRWIylBUrDxTwUVy=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:22.204Z,true
https://www.google.com/maps/place/Satto+Tires+%26+Service/data=!4m7!3m6!1s0x88569f76dbe6a945:0x6f03a5002552afec!8m2!3d35.2000613!4d-80.8733773!16s%2Fg%2F11s4txfm2d!19sChIJRanm23afVogR7K9SJQClA28,Satto Tires & Service,4.8,598,Tire shop,· In-store shopping,"3101 S Tryon St, Charlotte, NC 28217, United States","642G+2J Charlotte, North Carolina, USA",http://sattotires.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3617102952989613935,+1 704-774-1065,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPYNuECeNRXSXwLpvCPEu4NGnbzl3Ut4c7YAgFE7zfwJxywXE_IalRuRgLg2pJEw1Syy0L6wq5g6_ldmamz5VskbdTjv06X22z61UUGZzlp6-UwwNZ5VwMvblMK7tCzx0avfiJt5c0L1fe=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:27.223Z,
https://www.google.com/maps/place/NC+Tires+%26+Services/data=!4m7!3m6!1s0x8856a1ad41416ff9:0xa078f8c2538e2b0b!8m2!3d35.223417!4d-80.8790992!16s%2Fg%2F11stb72kjx!19sChIJ-W9BQa2hVogRCyuOU8L4eKA,NC Tires & Services,4.7,155,Auto repair shop,,"2329 Wilkinson Blvd, Charlotte, NC 28208, United States","64FC+99 Charlotte, North Carolina, USA",https://llanterasyservicios.com/llanteras-charlotte/#nc_tires_amp_service,+1 704-817-8233,Open · Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4FAsd6XFRIVtf7o0DvQSUX0Ya64ZkOOUfVUmZd6rXv-2E1YCY0fwAc_XXWENI25cDKUvEpWKpwUeVndQR1-zAYWgo6Pql_7VG9_jjALtUE49niwmKHADa4haN3WqVk1VNoLI8858k51hN=w507-h240-k-no,true,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:32.208Z,
https://www.google.com/maps/place/B%26R+Auto+Repair+%26+Tire/data=!4m7!3m6!1s0x88569f18a911f32b:0x456c866e7d1cddab!8m2!3d35.1839061!4d-80.876223!16s%2Fg%2F1tgjl_k6!19sChIJK_MRqRifVogRq90cfW6GbEU,B&R Auto Repair & Tire,4.4,249,Auto repair shop,,"4400 South Blvd suite d, Charlotte, NC 28209, United States","54MF+HG Charlotte, North Carolina, USA",http://www.bandrautorepair.com/,+1 704-285-0105,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoaXwImpbpVkoQ6H0BsMSKgHrZd1Bs0M9osH78kuBrH7zzy5r9RCenolbpbpWLjmwCzGpKVmlLfn1EUtn_9Umu3mNEf4O4eiAKtNrOsVQQ1M-QtfBcuRumscArr--V5P9hVyOA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:37.199Z,
https://www.google.com/maps/place/Hook+Tire+%26+Service/data=!4m7!3m6!1s0x88569e95a278c523:0xbf8f251d4caf17a7!8m2!3d35.1691826!4d-80.8757799!16s%2Fg%2F1txfpw4m!19sChIJI8V4opWeVogRpxevTB0lj78,Hook Tire & Service,4.8,32,Tire shop,,"5021 South Blvd, Charlotte, NC 28217, United States","549F+MM Charlotte, North Carolina, USA",,+1 704-527-5714,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8_FSBl1z7ZFJRTNaFUITmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.6516&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:42.134Z,
https://www.google.com/maps/place/RNR+Tire+Express/data=!4m7!3m6!1s0x88569f18a911f32b:0x5701fc201fb76c16!8m2!3d35.1836668!4d-80.8763044!16s%2Fg%2F1tf7svgt!19sChIJK_MRqRifVogRFmy3HyD8AVc,RNR Tire Express,4.6,1042,Tire shop,· In-store shopping · In-store pick-up,"4400-B South Blvd, Charlotte, NC 28209, United States","54MF+FF Charlotte, North Carolina, USA",https://www.rnrtires.com/tire-shop-near-me/north-carolina/charlotte/4400-b-south-blvd/?utm_campaign=gmb,+1 704-679-7655,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1UBp3MON3XZhz_u6I417eRO5RTnwlXR5gBPzZ3XZl4qhb8sygO4pyR0GntpIKCYw1TosCBVNZE_48fSFqGUBAxdnIHXnh3pOlrojMWT1egYGO9Pou8PUbFjqQyYpppH-cJ9wL=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:47.352Z,
https://www.google.com/maps/place/The+Tire+Shop+Clt./data=!4m7!3m6!1s0x88569f823e352823:0xb69e921c2733695b!8m2!3d35.2051192!4d-80.8693568!16s%2Fg%2F11m5xsmwvp!19sChIJIyg1PoKfVogRW2kzJxySnrY,The Tire Shop Clt.,3.7,3,Auto repair shop,,"2601 S Tryon St, Charlotte, NC 28203, United States","644J+27 Charlotte, North Carolina, USA",https://thetireshopclt.com/,,"Open · Closes 6:45 pm

Updated by others 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw3ZAhhzkJowQebUSnmZMHhHphHoAB2fjml345X7D-ktr7OC-m_lglji4mHyPT7e5GL5ouGWfe72xItL1L3TOi6A7l4-pYLc-uIY-If_Yf2h5B7IVYki8xzzKdCK2cdeIN6Qe_H68z88Ay=w426-h240-k-no,true,8 am–6:45 pm,8 am–6:45 pm,8 am–6:45 pm,8 am–6:45 pm,8 am–6:45 pm,8 am–6:45 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:52.274Z,
https://www.google.com/maps/place/Onsite+Charlotte+Mobile+Mechanic/data=!4m7!3m6!1s0x88541d802374c9a7:0x22da11bbf731d07b!8m2!3d35.1997206!4d-80.8419444!16s%2Fg%2F11lyztydnc!19sChIJp8l0I4AdVIgRe9Ax97sR2iI,Onsite Charlotte Mobile Mechanic,4.9,80,Mechanic,,"1582 Cumberland Ave, Charlotte, NC 28203, United States","55X5+V6 Charlotte, North Carolina, USA",https://onsitecharlottemobilemechanic.com/,+1 704-610-6422,Open · Closes 11 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9OL7ulEC1f9rg3ekdlmsoxpHztPtTVwGqfDcibMzFMHS8eVq1gsnkAqcWXqHWrFV6woItyNkulsiQrgRQaF4UjaNyVqISCfyRhwNiiyxmy9QAwrKnI8LFZru6hw__XbBNSSFpTA=w408-h544-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/tire+service+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2026-03-23T14:49:57.237Z,
